procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 1  0      0  26690     61   4798    0    0     0    62    0    1  0  0 100  0  0 2018-12-11 21:47:51
 0  0      0  26691     61   4798    0    0     0   572  658 1228  1  1 97  2  0 2018-12-11 21:47:52
 0  0      0  26691     61   4798    0    0     0     0  164  225  0  0 100  0  0 2018-12-11 21:47:53
 4  0      0  26686     61   4798    0    0     0    72 21614 21101 17  4 80  0  0 2018-12-11 21:47:54
 4  0      0  26683     61   4798    0    0     0     0 33560 32093 28  6 66  0  0 2018-12-11 21:47:55
 4  0      0  26685     61   4798    0    0     0     0 32794 31397 28  6 67  0  0 2018-12-11 21:47:56
 4  0      0  26686     61   4798    0    0     0     0 32222 31421 28  6 67  0  0 2018-12-11 21:47:57
 5  0      0  26686     61   4798    0    0     0     0 33847 32487 28  6 66  0  0 2018-12-11 21:47:58
 3  0      0  26688     61   4798    0    0     0     0 32896 31723 28  5 66  0  0 2018-12-11 21:47:59
 3  0      0  26690     61   4798    0    0     0     0 33785 32506 27  6 67  0  0 2018-12-11 21:48:00
 4  0      0  26689     61   4798    0    0     0     0 32968 31167 28  5 67  0  0 2018-12-11 21:48:01
 6  0      0  26685     61   4798    0    0     0     0 33003 32079 28  5 67  0  0 2018-12-11 21:48:02
 3  0      0  26686     61   4798    0    0     0     0 33390 31858 28  5 67  0  0 2018-12-11 21:48:03
 6  0      0  26685     61   4798    0    0     0     0 33005 31476 27  6 67  0  0 2018-12-11 21:48:04
 5  0      0  26686     61   4798    0    0     0     0 33889 32281 28  6 66  0  0 2018-12-11 21:48:05
 5  0      0  26689     61   4798    0    0     0     0 34398 32077 29  6 66  0  0 2018-12-11 21:48:06
 4  0      0  26690     61   4798    0    0     0     0 34934 32479 29  6 65  0  0 2018-12-11 21:48:07
 5  0      0  26688     61   4798    0    0     0     0 33297 32239 28  5 67  0  0 2018-12-11 21:48:08
 5  0      0  26690     61   4798    0    0     0     0 32919 32530 28  5 66  0  0 2018-12-11 21:48:09
 3  0      0  26688     61   4798    0    0     0     0 32367 31166 27  6 67  0  0 2018-12-11 21:48:10
 5  0      0  26689     61   4798    0    0     0     0 33511 32651 29  5 66  0  0 2018-12-11 21:48:11
 5  0      0  26689     61   4798    0    0     0     0 32615 31671 28  6 67  0  0 2018-12-11 21:48:12
 3  0      0  26690     61   4798    0    0     0     0 34705 31841 27  6 66  0  0 2018-12-11 21:48:13
 4  0      0  26687     61   4798    0    0     0     0 33250 30324 28  5 67  0  0 2018-12-11 21:48:14
 5  0      0  26685     61   4798    0    0     0     0 33144 30903 28  5 67  0  0 2018-12-11 21:48:15
 4  0      0  26689     61   4798    0    0     0     0 32697 30273 28  6 66  0  0 2018-12-11 21:48:16
 4  0      0  26688     61   4798    0    0     0     0 33673 31548 28  6 67  0  0 2018-12-11 21:48:17
 4  0      0  26687     61   4798    0    0     0     0 32116 30585 28  6 66  0  0 2018-12-11 21:48:18
 3  0      0  26685     61   4798    0    0     0     0 32769 30725 28  5 67  0  0 2018-12-11 21:48:19
 5  0      0  26687     61   4798    0    0     0     0 32996 30902 27  6 67  0  0 2018-12-11 21:48:20
 5  0      0  26690     61   4798    0    0     0    12 32888 31339 29  6 66  0  0 2018-12-11 21:48:21
 5  0      0  26686     61   4798    0    0     0     0 32265 30528 29  5 66  0  0 2018-12-11 21:48:22
 3  0      0  26690     61   4798    0    0     0     0 32376 30908 29  5 66  0  0 2018-12-11 21:48:23
 4  0      0  26688     61   4798    0    0     0  2472 33084 31220 29  5 66  0  0 2018-12-11 21:48:24
 6  0      0  26692     61   4798    0    0     0     0 33162 30704 28  6 66  0  0 2018-12-11 21:48:25
 4  0      0  26689     61   4798    0    0     0    12 32095 29508 28  6 66  0  0 2018-12-11 21:48:26
 4  0      0  26689     61   4798    0    0     0     0 32409 30745 28  5 66  0  0 2018-12-11 21:48:27
 3  0      0  26688     61   4798    0    0     0     0 32143 30560 28  5 67  0  0 2018-12-11 21:48:28
 3  0      0  26688     61   4798    0    0     0     0 33755 34198 29  8 63  0  0 2018-12-11 21:48:29
 3  0      0  26688     61   4798    0    0     0     0 33276 30893 29  5 66  0  0 2018-12-11 21:48:30
 5  0      0  26686     61   4798    0    0     0     0 32820 30328 28  5 67  0  0 2018-12-11 21:48:31
 3  0      0  26686     61   4798    0    0     0     0 31933 30151 28  5 66  0  0 2018-12-11 21:48:32
 5  0      0  26685     61   4798    0    0     0     0 32483 30744 29  5 66  0  0 2018-12-11 21:48:33
 5  0      0  26685     61   4798    0    0     0     0 31785 30083 29  5 67  0  0 2018-12-11 21:48:34
 6  0      0  26686     61   4798    0    0     0     0 32003 31226 28  6 66  0  0 2018-12-11 21:48:35
 4  0      0  26685     61   4798    0    0     0     0 32684 30379 28  6 66  0  0 2018-12-11 21:48:36
 4  0      0  26685     61   4798    0    0     0     0 31928 30390 28  5 67  0  0 2018-12-11 21:48:37
 4  0      0  26687     61   4798    0    0     0     0 32513 30810 28  6 66  0  0 2018-12-11 21:48:38
 5  0      0  26686     61   4798    0    0     0     0 33049 31571 28  6 66  0  0 2018-12-11 21:48:39
 4  0      0  26690     61   4798    0    0     0     0 32920 31964 28  6 67  0  0 2018-12-11 21:48:40
 3  0      0  26689     61   4798    0    0     0     0 33402 32835 29  6 66  0  0 2018-12-11 21:48:41
 2  0      0  26688     61   4798    0    0     0     0 32942 32541 28  6 66  0  0 2018-12-11 21:48:42
 5  0      0  26690     61   4798    0    0     0     0 32186 30388 28  5 67  0  0 2018-12-11 21:48:43
 4  0      0  26689     61   4798    0    0     0     0 31844 30326 28  5 67  0  0 2018-12-11 21:48:44
 5  0      0  26688     61   4798    0    0     0     0 31958 29915 27  6 66  0  0 2018-12-11 21:48:45
 3  0      0  26685     61   4798    0    0     0     0 31316 29489 27  5 68  0  0 2018-12-11 21:48:46
 4  0      0  26688     61   4798    0    0     0     0 33013 31870 28  6 66  0  0 2018-12-11 21:48:47
 3  0      0  26689     61   4798    0    0     0     0 33913 32691 28  6 66  0  0 2018-12-11 21:48:48
 4  0      0  26690     61   4798    0    0     0     0 32984 31802 28  6 67  0  0 2018-12-11 21:48:49
 3  0      0  26689     61   4798    0    0     0     0 33722 32387 28  6 66  0  0 2018-12-11 21:48:50
 4  0      0  26690     61   4798    0    0     0     0 33543 32129 28  5 67  0  0 2018-12-11 21:48:51
 4  0      0  26690     61   4798    0    0     0     0 33619 32173 28  5 66  0  0 2018-12-11 21:48:52
 5  0      0  26691     61   4798    0    0     0     0 33974 31998 28  5 66  0  0 2018-12-11 21:48:53
 3  0      0  26687     61   4798    0    0     0     0 32685 31556 27  5 67  0  0 2018-12-11 21:48:54
 3  0      0  26688     61   4798    0    0     0     0 33404 32117 29  5 66  0  0 2018-12-11 21:48:55
 4  0      0  26689     61   4798    0    0     0     0 33125 31343 28  5 67  0  0 2018-12-11 21:48:56
 4  0      0  26688     61   4798    0    0     0     0 32367 30955 28  6 66  0  0 2018-12-11 21:48:57
 5  0      0  26687     61   4798    0    0     0     0 33308 31594 27  6 66  0  0 2018-12-11 21:48:58
 3  0      0  26689     61   4798    0    0     0     0 32991 31842 28  6 66  0  0 2018-12-11 21:48:59
 4  0      0  26686     61   4798    0    0     0  2920 32668 30359 28  6 66  0  0 2018-12-11 21:49:00
 3  0      0  26686     61   4798    0    0     0     0 32620 31053 28  6 66  0  0 2018-12-11 21:49:01
 3  0      0  26688     61   4798    0    0     0     0 32617 30749 28  6 66  0  0 2018-12-11 21:49:02
 5  0      0  26686     61   4798    0    0     0     0 31890 29939 28  5 67  0  0 2018-12-11 21:49:03
 3  0      0  26684     61   4798    0    0     0     0 32448 30759 28  6 66  0  0 2018-12-11 21:49:04
 5  0      0  26688     61   4798    0    0     0     0 32949 31254 28  5 67  0  0 2018-12-11 21:49:05
 4  0      0  26687     61   4798    0    0     0     0 33048 31069 28  5 66  0  0 2018-12-11 21:49:06
 7  0      0  26687     61   4798    0    0     0     0 32856 32366 28  5 67  0  0 2018-12-11 21:49:07
 5  0      0  26687     61   4798    0    0     0     0 33525 32344 28  5 67  0  0 2018-12-11 21:49:08
 5  0      0  26689     61   4798    0    0     0     0 32449 31909 28  5 67  0  0 2018-12-11 21:49:09
 5  0      0  26689     61   4798    0    0     0     0 32577 31605 28  5 66  0  0 2018-12-11 21:49:10
 4  0      0  26687     61   4798    0    0     0     0 32556 32109 28  5 67  0  0 2018-12-11 21:49:11
 4  0      0  26690     61   4798    0    0     0     0 33208 32371 28  6 66  0  0 2018-12-11 21:49:12
 4  0      0  26689     61   4798    0    0     0     0 33066 31762 28  6 66  0  0 2018-12-11 21:49:13
 6  0      0  26687     61   4798    0    0     0     0 32753 32073 28  6 66  0  0 2018-12-11 21:49:14
 4  0      0  26684     61   4798    0    0     0     0 32727 32312 28  6 66  0  0 2018-12-11 21:49:15
 2  0      0  26687     61   4798    0    0     0     0 33073 32235 28  5 67  0  0 2018-12-11 21:49:16
 4  0      0  26688     61   4798    0    0     0     0 32625 31724 28  5 67  0  0 2018-12-11 21:49:17
 4  0      0  26687     61   4798    0    0     0     0 33222 32116 28  5 67  0  0 2018-12-11 21:49:18
 3  0      0  26688     61   4798    0    0     0     0 32866 31112 28  5 67  0  0 2018-12-11 21:49:19
 5  0      0  26689     61   4798    0    0     0     0 33044 31333 28  6 66  0  0 2018-12-11 21:49:20
 5  0      0  26688     61   4798    0    0     0     0 33312 31363 27  6 67  0  0 2018-12-11 21:49:21
 4  0      0  26685     61   4798    0    0     0     0 32911 31248 27  6 67  0  0 2018-12-11 21:49:22
 4  0      0  26685     61   4798    0    0     0     0 32863 30973 28  5 67  0  0 2018-12-11 21:49:23
 6  0      0  26689     61   4798    0    0     0     0 32747 30340 28  6 66  0  0 2018-12-11 21:49:24
 3  0      0  26690     61   4798    0    0     0     0 32682 30861 28  5 66  0  0 2018-12-11 21:49:25
 3  0      0  26692     61   4798    0    0     0     0 33032 31211 27  6 66  0  0 2018-12-11 21:49:26
 4  0      0  26691     61   4798    0    0     0     0 32142 30404 27  6 66  0  0 2018-12-11 21:49:27
 3  0      0  26687     61   4798    0    0     0     0 32271 30494 28  5 67  0  0 2018-12-11 21:49:28
 6  0      0  26688     61   4798    0    0     0     0 32180 34467 30  6 64  0  0 2018-12-11 21:49:29
 6  0      0  26687     61   4798    0    0     0     0 32476 30523 28  6 66  0  0 2018-12-11 21:49:30
 6  0      0  26689     61   4798    0    0     0     0 32455 30343 29  5 66  0  0 2018-12-11 21:49:31
 5  0      0  26686     61   4798    0    0     0     0 32588 31457 28  5 66  0  0 2018-12-11 21:49:32
 4  0      0  26687     61   4798    0    0     0     0 32463 30726 28  5 67  0  0 2018-12-11 21:49:33
 4  0      0  26686     61   4798    0    0     0     0 32665 30311 28  5 66  0  0 2018-12-11 21:49:34
 4  0      0  26688     61   4798    0    0     0     0 33049 30796 28  5 67  0  0 2018-12-11 21:49:35
 3  0      0  26688     61   4798    0    0     0     0 32283 30288 28  5 67  0  0 2018-12-11 21:49:36
 5  0      0  26687     61   4798    0    0     0     0 33335 30153 28  5 67  0  0 2018-12-11 21:49:37
 4  0      0  26688     61   4798    0    0     0     0 32730 31311 27  6 66  0  0 2018-12-11 21:49:38
 3  0      0  26690     61   4798    0    0     0     0 32559 30751 28  6 66  0  0 2018-12-11 21:49:39
 4  0      0  26686     61   4798    0    0     0     0 32662 30414 28  5 67  0  0 2018-12-11 21:49:40
 5  0      0  26687     61   4798    0    0     0     0 32548 30147 27  6 66  0  0 2018-12-11 21:49:41
 4  0      0  26687     61   4798    0    0     0     0 32545 31786 28  6 66  0  0 2018-12-11 21:49:42
 4  0      0  26690     61   4798    0    0     0     0 32891 30845 28  6 67  0  0 2018-12-11 21:49:43
 5  0      0  26687     61   4798    0    0     0     0 32467 31119 28  6 66  0  0 2018-12-11 21:49:44
 5  0      0  26688     61   4798    0    0     0     0 32283 30689 28  5 67  0  0 2018-12-11 21:49:45
 3  0      0  26686     61   4798    0    0     0     0 32273 30680 29  5 66  0  0 2018-12-11 21:49:46
 4  0      0  26687     61   4798    0    0     0     0 32413 30444 29  5 66  0  0 2018-12-11 21:49:47
 5  0      0  26688     61   4798    0    0     0     0 32870 30953 28  5 66  0  0 2018-12-11 21:49:48
