time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-24 05:06:53:942, 0, 88.1113, 17.6223, 180452, 36090.4000, 20, 4980, 17.6930, 36235.3414
2018-11-24 05:06:58:942, 0, 189.2700, 20.2317, 387625, 41434.6000, 0, 5000, 20.2317, 41434.6000
2018-11-24 05:07:03:942, 0, 286.8110, 19.5082, 587389, 39952.8000, 0, 5000, 19.5082, 39952.8000
2018-11-24 05:07:09:321, 0, 330.8286, 8.1832, 677537, 16759.2489, 0, 5379, 8.1832, 16759.2489
2018-11-24 05:07:14:321, 0, 436.7705, 21.1884, 894506, 43393.8000, 0, 5000, 21.1884, 43393.8000
2018-11-24 05:07:19:321, 0, 548.6460, 22.3751, 1123627, 45824.2000, 0, 5000, 22.3751, 45824.2000
2018-11-24 05:07:24:321, 0, 660.0674, 22.2843, 1351818, 45638.2000, 0, 5000, 22.2843, 45638.2000
2018-11-24 05:07:29:321, 0, 770.0811, 22.0027, 1577126, 45061.6000, 0, 5000, 22.0027, 45061.6000
2018-11-24 05:07:34:321, 0, 880.9121, 22.1662, 1804108, 45396.4000, 0, 5000, 22.1662, 45396.4000
2018-11-24 05:07:39:321, 0, 990.6987, 21.9573, 2028951, 44968.6000, 0, 5000, 21.9573, 44968.6000
2018-11-24 05:07:44:321, 0, 1103.5430, 22.5688, 2260056, 46221.0000, 0, 5000, 22.5688, 46221.0000
2018-11-24 05:07:49:321, 0, 1214.1167, 22.1147, 2486511, 45291.0000, 0, 5000, 22.1147, 45291.0000
2018-11-24 05:07:54:321, 0, 1328.1719, 22.8110, 2720096, 46717.0000, 0, 5000, 22.8110, 46717.0000
2018-11-24 05:07:59:321, 0, 1437.2017, 21.8060, 2943389, 44658.6000, 0, 5000, 21.8060, 44658.6000
2018-11-24 05:08:04:321, 0, 1544.5059, 21.4608, 3163148, 43951.8000, 0, 5000, 21.4608, 43951.8000
2018-11-24 05:08:09:321, 0, 1653.5962, 21.8181, 3386565, 44683.4000, 0, 5000, 21.8181, 44683.4000
2018-11-24 05:08:14:321, 0, 1764.3667, 22.1541, 3613423, 45371.6000, 0, 5000, 22.1541, 45371.6000
2018-11-24 05:08:19:321, 0, 1873.7749, 21.8816, 3837491, 44813.6000, 0, 5000, 21.8816, 44813.6000
2018-11-24 05:08:24:321, 0, 1985.3022, 22.3055, 4065899, 45681.6000, 0, 5000, 22.3055, 45681.6000
2018-11-24 05:08:29:321, 0, 2096.2544, 22.1904, 4293129, 45446.0000, 0, 5000, 22.1904, 45446.0000
2018-11-24 05:08:34:321, 0, 2205.9805, 21.9452, 4517848, 44943.8000, 0, 5000, 21.9452, 44943.8000
2018-11-24 05:08:39:321, 0, 2319.9600, 22.7959, 4751278, 46686.0000, 0, 5000, 22.7959, 46686.0000
2018-11-24 05:08:44:321, 0, 2429.6406, 21.9361, 4975904, 44925.2000, 0, 5000, 21.9361, 44925.2000
2018-11-24 05:08:49:321, 0, 2537.3232, 21.5365, 5196438, 44106.8000, 0, 5000, 21.5365, 44106.8000
2018-11-24 05:08:54:321, 0, 2649.6528, 22.4659, 5426489, 46010.2000, 0, 5000, 22.4659, 46010.2000
2018-11-24 05:08:59:321, 0, 2768.0522, 23.6799, 5668971, 48496.4000, 0, 5000, 23.6799, 48496.4000
2018-11-24 05:09:04:321, 0, 2878.2778, 22.0451, 5894713, 45148.4000, 0, 5000, 22.0451, 45148.4000
2018-11-24 05:09:09:321, 0, 2993.0293, 22.9503, 6129724, 47002.2000, 0, 5000, 22.9503, 47002.2000
2018-11-24 05:09:14:321, 0, 3101.5596, 21.7061, 6351994, 44454.0000, 0, 5000, 21.7061, 44454.0000
2018-11-24 05:09:19:321, 0, 3211.4824, 21.9846, 6577116, 45024.4000, 0, 5000, 21.9846, 45024.4000
