procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  25720     61   5716    0    0     0    48    0    1  2  1 97  0  0 2018-12-21 00:45:42
 0  0      0  25718     61   5716    0    0     0   504  554  654  1  0 98  1  0 2018-12-21 00:45:43
 0  0      0  25719     61   5716    0    0     0     0  115  159  0  0 100  0  0 2018-12-21 00:45:44
 0  0      0  25721     61   5716    0    0     0     0  145  167  0  0 100  0  0 2018-12-21 00:45:45
 0  0      0  25724     61   5716    0    0     0   148  501  966  1  0 98  0  0 2018-12-21 00:45:46
 6  0      0  25717     61   5716    0    0     0     0 46059 40090 25  7 68  0  0 2018-12-21 00:45:47
 5  0      0  25692     61   5716    0    0     0    72 45768 39307 25  8 67  0  0 2018-12-21 00:45:48
 5  0      0  25707     61   5716    0    0     0     0 46586 38686 26  8 66  0  0 2018-12-21 00:45:49
 5  0      0  25696     61   5716    0    0     0    76 42030 35424 23  8 69  0  0 2018-12-21 00:45:50
 2  0      0  25703     61   5716    0    0     0     0 47345 40274 26  8 66  0  0 2018-12-21 00:45:51
 4  0      0  25694     61   5716    0    0     0    68 45353 38006 25  8 67  0  0 2018-12-21 00:45:52
 4  0      0  25699     61   5716    0    0     0    76 46933 39485 27  7 66  0  0 2018-12-21 00:45:53
 4  0      0  25703     61   5716    0    0     0    72 46463 37779 25  7 68  0  0 2018-12-21 00:45:54
 4  0      0  25695     61   5716    0    0     0  3656 45941 39936 25  8 67  0  0 2018-12-21 00:45:55
 5  0      0  25717     61   5716    0    0     0    72 46079 38021 25  7 68  0  0 2018-12-21 00:45:56
 4  0      0  25692     61   5716    0    0     0     0 45731 38807 25  8 67  0  0 2018-12-21 00:45:57
 4  0      0  25717     61   5716    0    0     0    72 45590 37094 25  7 67  0  0 2018-12-21 00:45:58
 4  0      0  25688     61   5716    0    0     0     0 44872 37364 25  8 68  0  0 2018-12-21 00:45:59
 5  0      0  25712     61   5716    0    0     0    76 46861 38561 25  8 67  0  0 2018-12-21 00:46:00
 0  1      0  25687     61   5716    0    0     0    72 44754 37740 25  8 67  0  0 2018-12-21 00:46:01
 5  0      0  25714     61   5716    0    0     0     0 48133 39096 27  8 66  0  0 2018-12-21 00:46:02
 4  0      0  25695     61   5716    0    0     0    72 44900 38214 25  7 68  0  0 2018-12-21 00:46:03
 4  0      0  25710     61   5716    0    0     0     0 47730 40008 25  7 67  0  0 2018-12-21 00:46:04
 2  0      0  25690     61   5716    0    0     0    80 42622 37873 24  8 68  0  0 2018-12-21 00:46:05
 1  0      0  25701     61   5716    0    0     0     0 45095 41322 26  8 66  0  0 2018-12-21 00:46:06
 6  0      0  25699     61   5716    0    0     0    72 44084 38815 26  7 67  0  0 2018-12-21 00:46:07
 5  0      0  25701     61   5716    0    0     0     0 44061 41461 26  8 66  0  0 2018-12-21 00:46:08
 6  0      0  25718     61   5716    0    0     0   148 43552 38034 25  7 67  0  0 2018-12-21 00:46:09
 5  0      0  25695     61   5716    0    0     0     0 44573 41730 26  8 66  0  0 2018-12-21 00:46:10
