procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  28119    149   3287    0    0     0     4    1    1  1  0 98  0  0 2018-12-21 00:45:42
 0  0      0  28121    149   3287    0    0     0   572  723  854  0  1 97  2  0 2018-12-21 00:45:43
 0  0      0  28122    149   3287    0    0     0     0   78  127  0  0 100  0  0 2018-12-21 00:45:44
 0  0      0  28122    149   3287    0    0     0     0  123  204  0  0 100  0  0 2018-12-21 00:45:45
 3  0      0  28116    149   3287    0    0     0   152 9379 11620  5  1 93  1  0 2018-12-21 00:45:46
 3  0      0  28099    149   3287    0    0     0     0 28322 37449 16  4 79  0  0 2018-12-21 00:45:47
 2  0      0  28100    149   3287    0    0     0    72 27781 36458 16  4 80  0  0 2018-12-21 00:45:48
 2  0      0  28089    149   3287    0    0     0     0 27463 36850 16  4 79  0  0 2018-12-21 00:45:49
 3  0      0  28111    149   3287    0    0     0    76 26346 35680 16  5 79  0  0 2018-12-21 00:45:50
 4  0      0  28087    149   3287    0    0     0     0 28328 40306 18  4 78  0  0 2018-12-21 00:45:51
 5  0      0  28113    149   3287    0    0     0    68 27390 37405 16  5 79  0  0 2018-12-21 00:45:52
 1  0      0  28086    149   3287    0    0     0     0 27287 38518 17  4 79  0  0 2018-12-21 00:45:53
 4  0      0  28111    149   3287    0    0     0    72 29033 38450 17  4 79  0  0 2018-12-21 00:45:54
 3  0      0  28081    149   3287    0    0     0     0 27144 37760 17  4 78  0  0 2018-12-21 00:45:55
 3  0      0  28103    149   3287    0    0     0    72 27577 37380 17  5 78  0  0 2018-12-21 00:45:56
 1  0      0  28090    149   3287    0    0     0    72 26869 38306 16  4 79  0  0 2018-12-21 00:45:57
 6  0      0  28099    149   3287    0    0     0     0 27447 38509 18  4 79  0  0 2018-12-21 00:45:58
 3  0      0  28088    149   3287    0    0     0    76 26367 36902 16  5 79  0  0 2018-12-21 00:45:59
 2  0      0  28097    149   3287    0    0     0     0 28445 39178 17  4 79  0  0 2018-12-21 00:46:00
 3  0      0  28096    149   3287    0    0     0    72 27907 37240 17  4 79  0  0 2018-12-21 00:46:01
 2  0      0  28094    149   3287    0    0     0     0 28702 39993 17  5 78  0  0 2018-12-21 00:46:02
 2  0      0  28115    149   3287    0    0     0    72 27447 36822 17  4 79  0  0 2018-12-21 00:46:03
 2  0      0  28092    149   3287    0    0     0     0 26690 37862 17  5 78  0  0 2018-12-21 00:46:04
 2  0      0  28113    149   3287    0    0     0    80 26905 35922 17  4 79  0  0 2018-12-21 00:46:05
 4  0      0  28079    149   3287    0    0     0  3336 26883 37971 16  5 78  1  0 2018-12-21 00:46:06
 2  0      0  28112    149   3287    0    0     0    72 26941 37199 17  5 79  0  0 2018-12-21 00:46:07
 4  0      0  28083    149   3287    0    0     0   212 26387 38193 17  5 78  1  0 2018-12-21 00:46:08
 2  0      0  28103    149   3287    0    0     0   148 26112 36976 17  4 78  1  0 2018-12-21 00:46:09
 3  0      0  28081    149   3287    0    0     0    76 25422 36168 16  4 80  0  0 2018-12-21 00:46:10
 3  0      0  28104    149   3287    0    0     0    44 27815 38051 17  4 80  0  0 2018-12-21 00:46:11
 2  0      0  28090    149   3287    0    0     0    72 26368 36695 16  4 80  0  0 2018-12-21 00:46:12
 1  0      0  28099    149   3287    0    0     0     0 27267 38534 16  4 79  0  0 2018-12-21 00:46:13
 3  0      0  28091    149   3287    0    0     0    76 26607 36591 16  4 80  0  0 2018-12-21 00:46:14
 3  0      0  28098    149   3287    0    0     0     0 26842 38474 17  4 79  0  0 2018-12-21 00:46:15
 2  0      0  28103    149   3287    0    0     0    96 27638 37726 16  5 79  0  0 2018-12-21 00:46:16
 4  0      0  28090    149   3287    0    0     0     0 26730 37965 16  5 79  0  0 2018-12-21 00:46:17
 3  0      0  28117    149   3287    0    0     0    68 29666 37502 16  4 80  0  0 2018-12-21 00:46:18
 2  0      0  28087    149   3287    0    0     0     0 28627 37605 17  4 79  0  0 2018-12-21 00:46:19
 1  0      0  28109    149   3287    0    0     0    72 29995 37753 15  5 80  0  0 2018-12-21 00:46:20
 3  0      0  28080    149   3287    0    0     0     0 26694 37715 17  4 79  0  0 2018-12-21 00:46:21
 2  0      0  28104    149   3287    0    0     0    76 26974 36896 16  4 80  0  0 2018-12-21 00:46:22
 2  0      0  28080    149   3287    0    0     0    76 26310 36993 16  4 80  0  0 2018-12-21 00:46:23
 2  0      0  28103    149   3287    0    0     0     0 28108 38559 17  5 78  0  0 2018-12-21 00:46:24
 2  0      0  28088    149   3287    0    0     0    72 26047 36760 16  3 80  0  0 2018-12-21 00:46:25
 2  0      0  28098    149   3287    0    0     0     0 28072 38444 17  4 79  0  0 2018-12-21 00:46:26
 2  0      0  28089    149   3287    0    0     0    76 26254 35987 16  4 80  0  0 2018-12-21 00:46:27
 3  0      0  28095    149   3287    0    0     0     0 26604 37959 17  4 79  0  0 2018-12-21 00:46:28
 6  0      0  28092    149   3287    0    0     0    76 26382 36583 16  4 80  0  0 2018-12-21 00:46:29
 2  0      0  28096    149   3287    0    0     0     0 26794 38431 16  4 80  0  0 2018-12-21 00:46:30
 2  0      0  28118    149   3287    0    0     0    76 27176 36966 16  4 80  0  0 2018-12-21 00:46:31
 3  0      0  28089    149   3287    0    0     0     0 26839 38169 17  4 80  0  0 2018-12-21 00:46:32
 2  0      0  28114    149   3287    0    0     0    76 27421 36925 16  4 79  0  0 2018-12-21 00:46:33
 2  0      0  28086    149   3287    0    0     0     0 26658 37975 16  5 79  0  0 2018-12-21 00:46:34
 2  0      0  28112    149   3287    0    0     0    76 27426 36876 16  4 80  0  0 2018-12-21 00:46:35
