procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  1      0  19767     71  10589    0    0     0   241    2    2  1  1 98  0  0 2018-11-27 18:30:04
 0  0      0  19767     71  10589    0    0     0  2376  398  652  0  0 99  1  0 2018-11-27 18:30:05
 0  0      0  19767     71  10589    0    0     0    68  206  448  0  0 100  0  0 2018-11-27 18:30:06
 0  0      0  19767     71  10589    0    0     0     0  146  297  0  0 100  0  0 2018-11-27 18:30:07
 1  0      0  19760     71  10593    0    0     0    68  234  392  0  0 100  0  0 2018-11-27 18:30:08
 1  0      0  19727     71  10631    0    0     0     4 9617 9740  6  2 92  0  0 2018-11-27 18:30:09
 4  0      0  19694     71  10664    0    0     0     0 19748 19388  9  5 85  0  0 2018-11-27 18:30:10
 4  0      0  19660     71  10698    0    0     0    68 36741 32130 16  8 76  0  0 2018-11-27 18:30:11
 4  0      0  19619     71  10740    0    0     0     0 48031 37588 16  9 75  0  0 2018-11-27 18:30:12
 2  0      0  19578     71  10781    0    0     0     0 61201 41447 15 10 75  0  0 2018-11-27 18:30:13
 1  0      0  19535     71  10824    0    0     0     4 70674 40685 15  9 76  0  0 2018-11-27 18:30:14
 3  0      0  19495     71  10864    0    0     0   136 71825 41532 15 10 75  0  0 2018-11-27 18:30:15
 5  0      0  19456     71  10904    0    0     0    68 73111 41510 17 11 72  0  0 2018-11-27 18:30:16
 4  0      0  19425     71  10933    0    0     0     0 76011 39512 17 10 72  0  0 2018-11-27 18:30:17
 2  0      0  19396     71  10962    0    0     0     0 76717 39840 16 10 74  0  0 2018-11-27 18:30:18
 2  0      0  19369     71  10989    0    0     0     0 76700 39489 15 10 74  0  0 2018-11-27 18:30:19
 3  0      0  19340     71  11019    0    0     0     0 76895 39951 16 10 74  0  0 2018-11-27 18:30:20
 3  0      0  19311     71  11048    0    0     0    68 75768 39666 17 10 72  0  0 2018-11-27 18:30:21
 3  0      0  19282     71  11076    0    0     0     0 76776 39744 16 11 73  0  0 2018-11-27 18:30:22
 3  0      0  19255     71  11103    0    0     0     0 76461 39720 16 10 74  0  0 2018-11-27 18:30:23
 3  0      0  19227     71  11131    0    0     0   208 76387 40011 17 11 72  1  0 2018-11-27 18:30:24
 2  0      0  19200     71  11159    0    0     0     0 76008 39505 16 11 73  0  0 2018-11-27 18:30:25
 2  0      0  19172     71  11186    0    0     0    68 76430 39474 15 11 74  0  0 2018-11-27 18:30:26
 4  0      0  19145     71  11213    0    0     0     0 76261 39350 16 10 74  0  0 2018-11-27 18:30:27
 3  0      0  19118     71  11240    0    0     0     0 76576 39397 16 11 73  0  0 2018-11-27 18:30:28
 2  0      0  19091     71  11268    0    0     0     0 76544 39260 15 12 74  0  0 2018-11-27 18:30:29
 0  0      0  19073     71  11284    0    0     0 58296 75781 37473 15 11 65  9  0 2018-11-27 18:30:30
