procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 1  0      0  26672     61   4813    0    0     0    62    0    1  0  0 99  0  0 2018-12-11 23:51:29
 0  0      0  26672     61   4813    0    0     0   572  653  935  1  0 98  1  0 2018-12-11 23:51:30
 2  1      0  26674     61   4813    0    0     0    68  233  549  0  0 99  0  0 2018-12-11 23:51:31
 4  0      0  26669     61   4813    0    0     0     4 24133 23746 20  3 77  0  0 2018-12-11 23:51:32
 5  0      0  26670     61   4813    0    0     0     0 33490 32769 28  6 66  0  0 2018-12-11 23:51:33
 5  0      0  26670     61   4813    0    0     0     0 33630 32477 28  6 66  0  0 2018-12-11 23:51:34
 3  0      0  26665     61   4813    0    0     0     0 32673 31784 28  5 67  0  0 2018-12-11 23:51:35
 2  0      0  26669     61   4813    0    0     0     0 33790 32370 28  6 66  0  0 2018-12-11 23:51:36
 4  0      0  26667     61   4814    0    0     0     0 32884 31606 28  5 67  0  0 2018-12-11 23:51:37
 4  0      0  26667     61   4814    0    0     0     0 33792 32694 27  6 67  0  0 2018-12-11 23:51:38
 4  0      0  26669     61   4814    0    0     0     0 33740 32510 28  6 66  0  0 2018-12-11 23:51:39
 4  0      0  26669     61   4814    0    0     0     0 33206 32214 27  6 67  0  0 2018-12-11 23:51:40
 3  0      0  26669     61   4814    0    0     0     0 33002 31817 28  6 67  0  0 2018-12-11 23:51:41
 6  0      0  26668     61   4814    0    0     0     0 32922 32054 29  5 66  0  0 2018-12-11 23:51:42
 5  0      0  26669     61   4814    0    0     0     0 34113 33317 28  6 66  0  0 2018-12-11 23:51:43
 4  0      0  26670     61   4814    0    0     0     0 33320 32176 28  6 66  0  0 2018-12-11 23:51:44
 3  0      0  26667     61   4814    0    0     0     0 33163 32078 28  5 67  0  0 2018-12-11 23:51:45
 4  0      0  26667     61   4814    0    0     0     0 33397 32208 29  5 66  0  0 2018-12-11 23:51:46
 4  0      0  26670     61   4814    0    0     0     0 33828 31902 28  5 67  0  0 2018-12-11 23:51:47
 5  0      0  26672     61   4814    0    0     0     0 32836 31902 28  6 66  0  0 2018-12-11 23:51:48
 3  0      0  26673     61   4814    0    0     0     0 33554 31656 28  6 66  0  0 2018-12-11 23:51:49
 5  0      0  26673     61   4814    0    0     0     0 32242 30018 28  6 67  0  0 2018-12-11 23:51:50
 6  0      0  26668     61   4814    0    0     0     0 33049 31059 28  6 66  0  0 2018-12-11 23:51:51
 4  0      0  26670     61   4814    0    0     0     0 32646 31094 28  5 67  0  0 2018-12-11 23:51:52
 3  0      0  26669     61   4814    0    0     0     0 33455 35518 29  7 64  0  0 2018-12-11 23:51:53
 4  0      0  26670     61   4814    0    0     0     0 32198 31037 28  6 66  0  0 2018-12-11 23:51:54
 3  0      0  26669     61   4814    0    0     0     0 32440 31444 28  6 67  0  0 2018-12-11 23:51:55
 5  0      0  26669     61   4814    0    0     0     0 33372 31137 28  5 67  0  0 2018-12-11 23:51:56
 4  0      0  26667     61   4814    0    0     0     0 33293 30941 28  6 67  0  0 2018-12-11 23:51:57
 4  0      0  26669     61   4814    0    0     0    24 32858 31326 27  6 66  0  0 2018-12-11 23:51:58
 5  0      0  26669     61   4814    0    0     0     0 31998 30708 28  6 66  0  0 2018-12-11 23:51:59
 4  0      0  26669     61   4814    0    0     0     0 33212 31564 28  6 66  0  0 2018-12-11 23:52:00
 4  0      0  26671     61   4814    0    0     0     0 33319 31153 27  6 67  0  0 2018-12-11 23:52:01
 4  0      0  26670     61   4814    0    0     0  3848 33319 31286 28  6 66  0  0 2018-12-11 23:52:02
 6  0      0  26670     61   4814    0    0     0     8 32227 30182 27  6 67  0  0 2018-12-11 23:52:03
 5  0      0  26670     61   4814    0    0     0     0 32450 30563 27  6 67  0  0 2018-12-11 23:52:04
 5  0      0  26670     61   4814    0    0     0     0 33974 31709 28  6 66  0  0 2018-12-11 23:52:05
 4  0      0  26670     61   4814    0    0     0     0 33355 31612 29  6 66  0  0 2018-12-11 23:52:06
 4  0      0  26667     61   4814    0    0     0     0 32398 31670 28  6 66  0  0 2018-12-11 23:52:07
 5  0      0  26671     61   4814    0    0     0     0 32935 31827 28  6 66  0  0 2018-12-11 23:52:08
 6  0      0  26671     61   4814    0    0     0     0 32512 31446 28  6 66  0  0 2018-12-11 23:52:09
 6  0      0  26671     61   4814    0    0     0     0 33310 32427 28  6 66  0  0 2018-12-11 23:52:10
 2  0      0  26671     61   4814    0    0     0     0 32628 31605 28  6 66  0  0 2018-12-11 23:52:11
 5  0      0  26671     61   4814    0    0     0     0 32762 31810 28  5 67  0  0 2018-12-11 23:52:12
 3  0      0  26671     61   4814    0    0     0     0 32640 32363 29  5 66  0  0 2018-12-11 23:52:13
 5  0      0  26673     61   4814    0    0     0     0 31855 29851 28  6 66  0  0 2018-12-11 23:52:14
 4  0      0  26673     61   4814    0    0     0     0 32476 30782 28  5 67  0  0 2018-12-11 23:52:15
 6  0      0  26672     61   4814    0    0     0     0 32754 30722 29  5 66  0  0 2018-12-11 23:52:16
 3  0      0  26671     61   4814    0    0     0     0 31918 30579 28  5 67  0  0 2018-12-11 23:52:17
 6  0      0  26671     61   4814    0    0     0     0 31816 30367 28  6 67  0  0 2018-12-11 23:52:18
 5  0      0  26672     61   4814    0    0     0     0 32188 30037 28  5 67  0  0 2018-12-11 23:52:19
 3  0      0  26669     61   4814    0    0     0     0 32695 30891 28  5 67  0  0 2018-12-11 23:52:20
 3  0      0  26668     61   4814    0    0     0     0 32580 31007 28  6 67  0  0 2018-12-11 23:52:21
 6  0      0  26671     61   4814    0    0     0     0 32792 30680 28  6 66  0  0 2018-12-11 23:52:22
 7  0      0  26673     61   4814    0    0     0     0 32041 30318 28  5 67  0  0 2018-12-11 23:52:23
 5  0      0  26673     61   4814    0    0     0     0 32722 31097 28  5 67  0  0 2018-12-11 23:52:24
 2  0      0  26672     61   4814    0    0     0     0 32828 30419 28  5 66  0  0 2018-12-11 23:52:25
 4  0      0  26672     61   4814    0    0     0     0 32853 31199 29  5 66  0  0 2018-12-11 23:52:26
 6  0      0  26671     61   4814    0    0     0     0 33177 30460 28  6 67  0  0 2018-12-11 23:52:27
