2018-12-17 19:58:43, id: test-195843-563, starting producer #0
2018-12-17 19:58:43, id: test-195843-563, starting producer #0, channel #0
2018-12-17 19:58:44, id: test-195843-563, time: 1.025s, sent: 7380 msg/s
2018-12-17 19:58:45, id: test-195843-563, time: 2.098s, sent: 8675 msg/s
2018-12-17 19:58:46, id: test-195843-563, time: 3.225s, sent: 6607 msg/s
2018-12-17 19:58:47, id: test-195843-563, time: 4.241s, sent: 6143 msg/s
2018-12-17 19:58:48, id: test-195843-563, time: 5.265s, sent: 6095 msg/s
2018-12-17 19:58:49, id: test-195843-563, time: 6.289s, sent: 6203 msg/s
2018-12-17 19:58:50, id: test-195843-563, time: 7.349s, sent: 6095 msg/s
2018-12-17 19:58:52, id: test-195843-563, time: 8.369s, sent: 6227 msg/s
2018-12-17 19:58:53, id: test-195843-563, time: 9.397s, sent: 6178 msg/s
2018-12-17 19:58:54, id: test-195843-563, time: 10.561s, sent: 6492 msg/s
2018-12-17 19:58:55, id: test-195843-563, time: 11.646s, sent: 5954 msg/s
2018-12-17 19:58:56, id: test-195843-563, time: 12.850s, sent: 6093 msg/s
2018-12-17 19:58:57, id: test-195843-563, time: 14.017s, sent: 6568 msg/s
2018-12-17 19:58:58, id: test-195843-563, time: 15.085s, sent: 5947 msg/s
2018-12-17 19:58:59, id: test-195843-563, time: 16.309s, sent: 6173 msg/s
2018-12-17 19:59:01, id: test-195843-563, time: 17.451s, sent: 6617 msg/s
2018-12-17 19:59:02, id: test-195843-563, time: 18.517s, sent: 5957 msg/s
2018-12-17 19:59:03, id: test-195843-563, time: 19.713s, sent: 6318 msg/s
2018-12-17 19:59:04, id: test-195843-563, time: 20.820s, sent: 6331 msg/s
2018-12-17 19:59:05, id: test-195843-563, time: 21.885s, sent: 5963 msg/s
2018-12-17 19:59:06, id: test-195843-563, time: 22.981s, sent: 6695 msg/s
2018-12-17 19:59:07, id: test-195843-563, time: 24.053s, sent: 5822 msg/s
2018-12-17 19:59:08, id: test-195843-563, time: 25.173s, sent: 6355 msg/s
2018-12-17 19:59:10, id: test-195843-563, time: 26.385s, sent: 6144 msg/s
2018-12-17 19:59:11, id: test-195843-563, time: 27.557s, sent: 6073 msg/s
2018-12-17 19:59:12, id: test-195843-563, time: 28.633s, sent: 6310 msg/s
2018-12-17 19:59:13, id: test-195843-563, time: 29.761s, sent: 6213 msg/s
2018-12-17 19:59:14, id: test-195843-563, time: 30.769s, sent: 6192 msg/s
2018-12-17 19:59:15, id: test-195843-563, time: 31.945s, sent: 6332 msg/s
2018-12-17 19:59:16, id: test-195843-563, time: 33.113s, sent: 5531 msg/s
2018-12-17 19:59:17, id: test-195843-563, time: 34.181s, sent: 6870 msg/s
2018-12-17 19:59:18, id: test-195843-563, time: 35.206s, sent: 5662 msg/s
2018-12-17 19:59:19, id: test-195843-563, time: 36.330s, sent: 6137 msg/s
2018-12-17 19:59:21, id: test-195843-563, time: 37.593s, sent: 5462 msg/s
2018-12-17 19:59:22, id: test-195843-563, time: 38.625s, sent: 5625 msg/s
2018-12-17 19:59:23, id: test-195843-563, time: 39.625s, sent: 6680 msg/s
2018-12-17 19:59:24, id: test-195843-563, time: 40.721s, sent: 5895 msg/s
2018-12-17 19:59:25, id: test-195843-563, time: 41.805s, sent: 6364 msg/s
2018-12-17 19:59:26, id: test-195843-563, time: 42.805s, sent: 6352 msg/s
2018-12-17 19:59:27, id: test-195843-563, time: 43.822s, sent: 6137 msg/s
2018-12-17 19:59:28, id: test-195843-563, time: 44.965s, sent: 6036 msg/s
2018-12-17 19:59:29, id: test-195843-563, time: 46.025s, sent: 6508 msg/s
2018-12-17 19:59:30, id: test-195843-563, time: 47.229s, sent: 5821 msg/s
2018-12-17 19:59:31, id: test-195843-563, time: 48.273s, sent: 5454 msg/s
2018-12-17 19:59:32, id: test-195843-563, time: 49.293s, sent: 6656 msg/s
2018-12-17 19:59:33, id: test-195843-563, time: 50.322s, sent: 6172 msg/s
2018-12-17 19:59:35, id: test-195843-563, time: 51.453s, sent: 5616 msg/s
2018-12-17 19:59:36, id: test-195843-563, time: 52.665s, sent: 6234 msg/s
2018-12-17 19:59:37, id: test-195843-563, time: 53.809s, sent: 6413 msg/s
2018-12-17 19:59:38, id: test-195843-563, time: 54.949s, sent: 5764 msg/s
2018-12-17 19:59:39, id: test-195843-563, time: 56.165s, sent: 6213 msg/s
2018-12-17 19:59:40, id: test-195843-563, time: 57.245s, sent: 6895 msg/s
2018-12-17 19:59:42, id: test-195843-563, time: 58.445s, sent: 5840 msg/s
2018-12-17 19:59:43, id: test-195843-563, time: 59.453s, sent: 6084 msg/s
2018-12-17 19:59:44, id: test-195843-563, time: 60.489s, sent: 6236 msg/s
2018-12-17 19:59:45, id: test-195843-563, time: 61.641s, sent: 6368 msg/s
2018-12-17 19:59:46, id: test-195843-563, time: 62.845s, sent: 5912 msg/s
2018-12-17 19:59:47, id: test-195843-563, time: 64.037s, sent: 6338 msg/s
2018-12-17 19:59:48, id: test-195843-563, time: 65.077s, sent: 6528 msg/s
2018-12-17 19:59:49, id: test-195843-563, time: 66.173s, sent: 5895 msg/s
