procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  25982     61   5349    0    0     0    55    1    0  1  0 99  0  0 2018-12-15 20:05:48
 0  0      0  25983     61   5350    0    0     0   572  533  620  0  0 98  2  0 2018-12-15 20:05:49
 0  0      0  25984     61   5350    0    0     0     0  122  153  0  0 100  0  0 2018-12-15 20:05:50
 0  0      0  25986     61   5350    0    0     0     0  221  330  0  0 99  0  0 2018-12-15 20:05:51
 5  0      0  25988     61   5350    0    0     0   224  984 1435  1  0 98  1  0 2018-12-15 20:05:52
 4  0      0  25971     61   5350    0    0     0     0 48041 40799 28  7 65  0  0 2018-12-15 20:05:53
 2  0      0  25957     61   5350    0    0     0    72 36889 31220 21  5 74  0  0 2018-12-15 20:05:54
 4  0      0  25965     61   5350    0    0     0     0 44511 38843 26  8 67  0  0 2018-12-15 20:05:55
 4  0      0  25973     61   5350    0    0     0    76 43719 36190 25  7 68  0  0 2018-12-15 20:05:56
 3  0      0  25947     61   5350    0    0     0     0 47441 46210 28  7 64  0  0 2018-12-15 20:05:57
 3  0      0  25972     61   5350    0    0     0   140 42778 37378 24  6 69  0  0 2018-12-15 20:05:58
 4  0      0  25959     61   5350    0    0     0    72 42905 36791 24  7 69  0  0 2018-12-15 20:05:59
 4  0      0  25959     61   5350    0    0     0     0 44014 37471 25  7 68  0  0 2018-12-15 20:06:00
 4  0      0  25979     61   5350    0    0     0    72 44341 36996 24  8 68  0  0 2018-12-15 20:06:01
 5  0      0  25948     61   5350    0    0     0     0 44815 38201 26  7 67  0  0 2018-12-15 20:06:02
 5  0      0  25975     61   5350    0    0     0    72 44521 37625 25  7 68  0  0 2018-12-15 20:06:03
 4  0      0  25955     61   5350    0    0     0    76 41599 35417 25  6 69  0  0 2018-12-15 20:06:04
 5  0      0  25961     61   5350    0    0     0     0 45197 38460 25  7 68  0  0 2018-12-15 20:06:05
 3  0      0  25963     61   5350    0    0     0   144 42058 35209 24  6 69  0  0 2018-12-15 20:06:06
 3  0      0  25956     61   5350    0    0     0     0 42636 36350 24  7 69  0  0 2018-12-15 20:06:07
 5  0      0  25974     61   5350    0    0     0    72 43515 38184 25  6 69  0  0 2018-12-15 20:06:08
 1  1      0  25945     61   5350    0    0     0    72 42541 37218 26  6 68  0  0 2018-12-15 20:06:09
 5  0      0  25966     61   5350    0    0     0     4 44110 38058 25  7 68  0  0 2018-12-15 20:06:10
 4  0      0  25960     61   5350    0    0     0    72 39186 33377 23  6 71  0  0 2018-12-15 20:06:11
 3  0      0  25958     61   5350    0    0     0     0 45943 39087 25  8 67  0  0 2018-12-15 20:06:12
 3  0      0  25976     61   5350    0    0     0    72 37348 31257 21  5 74  0  0 2018-12-15 20:06:13
 6  0      0  25947     61   5350    0    0     0     0 45541 38807 26  6 68  0  0 2018-12-15 20:06:14
 4  0      0  25975     61   5350    0    0     0    76 44269 38183 26  6 67  0  0 2018-12-15 20:06:15
 3  0      0  25950     61   5350    0    0     0  3696 43893 38084 24  7 67  1  0 2018-12-15 20:06:16
 3  0      0  25965     61   5350    0    0     0     0 43855 37822 26  6 68  0  0 2018-12-15 20:06:17
 4  0      0  25962     61   5350    0    0     0    72 41741 36484 25  6 69  0  0 2018-12-15 20:06:18
 4  0      0  25961     61   5350    0    0     0     0 42554 37445 24  6 69  0  0 2018-12-15 20:06:19
 4  0      0  25977     61   5350    0    0     0    76 40289 35213 24  6 70  0  0 2018-12-15 20:06:20
 5  0      0  25947     61   5350    0    0     0     0 44368 38503 25  8 67  0  0 2018-12-15 20:06:21
 4  0      0  25965     61   5350    0    0     0    72 42282 36841 25  6 68  0  0 2018-12-15 20:06:22
 0  0      0  25948     61   5350    0    0     0   152 39282 33717 23  6 71  0  0 2018-12-15 20:06:23
 4  0      0  25961     61   5350    0    0     0     0 40595 34710 23  7 70  0  0 2018-12-15 20:06:24
 5  0      0  25953     61   5350    0    0     0    76 41291 34724 24  6 69  0  0 2018-12-15 20:06:25
 3  0      0  25959     61   5350    0    0     0     0 42739 37579 26  7 67  0  0 2018-12-15 20:06:26
 3  0      0  25972     61   5350    0    0     0    72 36509 31667 21  5 74  0  0 2018-12-15 20:06:27
 3  0      0  25946     61   5350    0    0     0     0 43888 37835 25  7 68  0  0 2018-12-15 20:06:28
 4  0      0  25970     61   5350    0    0     0    72 38695 32432 22  5 72  0  0 2018-12-15 20:06:29
 3  0      0  25945     61   5350    0    0     0     0 42579 37141 25  6 69  0  0 2018-12-15 20:06:30
 2  0      0  25966     61   5350    0    0     0    76 44144 38098 25  7 68  0  0 2018-12-15 20:06:31
 3  0      0  25948     61   5350    0    0     0    72 37199 32579 22  5 73  0  0 2018-12-15 20:06:32
 5  0      0  25960     61   5350    0    0     0     0 44681 36313 25  7 69  0  0 2018-12-15 20:06:33
 3  0      0  25961     61   5350    0    0     0    72 44014 36750 25  6 68  0  0 2018-12-15 20:06:34
 5  0      0  25955     61   5350    0    0     0     0 44083 38226 25  7 68  0  0 2018-12-15 20:06:35
 4  0      0  25977     61   5350    0    0     0    76 34531 29195 20  6 74  0  0 2018-12-15 20:06:36
 4  0      0  25946     61   5350    0    0     0     0 43278 37537 25  7 68  0  0 2018-12-15 20:06:37
 5  0      0  25970     61   5350    0    0     0    68 43183 36595 25  7 68  0  0 2018-12-15 20:06:38
 4  0      0  25959     61   5350    0    0     0    72 41811 36444 25  6 68  0  0 2018-12-15 20:06:39
 4  0      0  25965     61   5350    0    0     0     0 46385 39710 26  7 67  0  0 2018-12-15 20:06:40
 6  0      0  25964     61   5350    0    0     0    76 42452 35771 25  7 68  0  0 2018-12-15 20:06:41
 4  0      0  25955     61   5350    0    0     0     0 43443 38327 25  7 69  0  0 2018-12-15 20:06:42
 4  0      0  25976     61   5350    0    0     0    72 43590 37588 25  7 68  0  0 2018-12-15 20:06:43
 3  0      0  25946     61   5350    0    0     0     0 42867 36612 25  6 69  0  0 2018-12-15 20:06:44
 4  0      0  25969     61   5350    0    0     0    72 42829 37336 24  6 69  0  0 2018-12-15 20:06:45
 6  0      0  25957     61   5350    0    0     0    76 42926 37847 24  7 70  0  0 2018-12-15 20:06:46
 6  0      0  25965     61   5350    0    0     0  2056 43832 39469 25  8 67  0  0 2018-12-15 20:06:47
 7  0      0  25981     61   5350    0    0     0    72 41960 37250 24  7 70  0  0 2018-12-15 20:06:48
 5  0      0  25952     61   5350    0    0     0     0 42849 38065 24  7 69  0  0 2018-12-15 20:06:49
 4  0      0  25977     61   5350    0    0     0    68 43108 38612 25  7 69  0  0 2018-12-15 20:06:50
 3  0      0  25958     61   5350    0    0     0    72 42330 37975 24  7 69  0  0 2018-12-15 20:06:51
 5  0      0  25971     61   5350    0    0     0     0 37683 33151 22  6 73  0  0 2018-12-15 20:06:52
 4  0      0  25955     61   5350    0    0     0    72 43568 37143 25  6 69  0  0 2018-12-15 20:06:53
 4  0      0  25961     61   5350    0    0     0     0 44040 38120 26  7 68  0  0 2018-12-15 20:06:54
