2018-12-17 22:42:27, id: test-224227-135, starting producer #0
2018-12-17 22:42:27, id: test-224227-135, starting producer #0, channel #0
2018-12-17 22:42:28, id: test-224227-135, time: 1.012s, sent: 7831 msg/s
2018-12-17 22:42:29, id: test-224227-135, time: 2.100s, sent: 9159 msg/s
2018-12-17 22:42:30, id: test-224227-135, time: 3.236s, sent: 5783 msg/s
2018-12-17 22:42:31, id: test-224227-135, time: 4.317s, sent: 6382 msg/s
2018-12-17 22:42:32, id: test-224227-135, time: 5.372s, sent: 6539 msg/s
2018-12-17 22:42:33, id: test-224227-135, time: 6.540s, sent: 4875 msg/s
2018-12-17 22:42:34, id: test-224227-135, time: 7.540s, sent: 6351 msg/s
2018-12-17 22:42:35, id: test-224227-135, time: 8.680s, sent: 6052 msg/s
2018-12-17 22:42:36, id: test-224227-135, time: 9.716s, sent: 6130 msg/s
2018-12-17 22:42:38, id: test-224227-135, time: 10.868s, sent: 6559 msg/s
2018-12-17 22:42:39, id: test-224227-135, time: 12.028s, sent: 5287 msg/s
2018-12-17 22:42:40, id: test-224227-135, time: 13.100s, sent: 6027 msg/s
2018-12-17 22:42:41, id: test-224227-135, time: 14.196s, sent: 6294 msg/s
2018-12-17 22:42:42, id: test-224227-135, time: 15.316s, sent: 5182 msg/s
2018-12-17 22:42:43, id: test-224227-135, time: 16.372s, sent: 6429 msg/s
2018-12-17 22:42:44, id: test-224227-135, time: 17.398s, sent: 6191 msg/s
2018-12-17 22:42:45, id: test-224227-135, time: 18.432s, sent: 6142 msg/s
2018-12-17 22:42:46, id: test-224227-135, time: 19.568s, sent: 6169 msg/s
2018-12-17 22:42:47, id: test-224227-135, time: 20.740s, sent: 5793 msg/s
2018-12-17 22:42:48, id: test-224227-135, time: 21.759s, sent: 6770 msg/s
2018-12-17 22:42:49, id: test-224227-135, time: 22.762s, sent: 6333 msg/s
2018-12-17 22:42:51, id: test-224227-135, time: 23.828s, sent: 5958 msg/s
2018-12-17 22:42:52, id: test-224227-135, time: 24.936s, sent: 6128 msg/s
2018-12-17 22:42:53, id: test-224227-135, time: 25.984s, sent: 6583 msg/s
2018-12-17 22:42:54, id: test-224227-135, time: 27.044s, sent: 6095 msg/s
2018-12-17 22:42:55, id: test-224227-135, time: 28.100s, sent: 5910 msg/s
2018-12-17 22:42:56, id: test-224227-135, time: 29.131s, sent: 6585 msg/s
2018-12-17 22:42:57, id: test-224227-135, time: 30.280s, sent: 5623 msg/s
2018-12-17 22:42:58, id: test-224227-135, time: 31.340s, sent: 6405 msg/s
2018-12-17 22:42:59, id: test-224227-135, time: 32.391s, sent: 6564 msg/s
2018-12-17 22:43:00, id: test-224227-135, time: 33.464s, sent: 6022 msg/s
2018-12-17 22:43:01, id: test-224227-135, time: 34.640s, sent: 5772 msg/s
2018-12-17 22:43:02, id: test-224227-135, time: 35.660s, sent: 6764 msg/s
2018-12-17 22:43:03, id: test-224227-135, time: 36.688s, sent: 6285 msg/s
2018-12-17 22:43:05, id: test-224227-135, time: 37.824s, sent: 5977 msg/s
2018-12-17 22:43:06, id: test-224227-135, time: 38.872s, sent: 6583 msg/s
2018-12-17 22:43:07, id: test-224227-135, time: 40.063s, sent: 5240 msg/s
2018-12-17 22:43:08, id: test-224227-135, time: 41.063s, sent: 6966 msg/s
2018-12-17 22:43:09, id: test-224227-135, time: 42.136s, sent: 5857 msg/s
2018-12-17 22:43:10, id: test-224227-135, time: 43.168s, sent: 6261 msg/s
2018-12-17 22:43:11, id: test-224227-135, time: 44.324s, sent: 5872 msg/s
2018-12-17 22:43:12, id: test-224227-135, time: 45.380s, sent: 6534 msg/s
2018-12-17 22:43:13, id: test-224227-135, time: 46.400s, sent: 6334 msg/s
2018-12-17 22:43:14, id: test-224227-135, time: 47.552s, sent: 5894 msg/s
2018-12-17 22:43:15, id: test-224227-135, time: 48.564s, sent: 6817 msg/s
2018-12-17 22:43:16, id: test-224227-135, time: 49.625s, sent: 5986 msg/s
2018-12-17 22:43:17, id: test-224227-135, time: 50.704s, sent: 5886 msg/s
2018-12-17 22:43:19, id: test-224227-135, time: 51.848s, sent: 5935 msg/s
2018-12-17 22:43:20, id: test-224227-135, time: 52.934s, sent: 6352 msg/s
2018-12-17 22:43:21, id: test-224227-135, time: 54.032s, sent: 5785 msg/s
2018-12-17 22:43:22, id: test-224227-135, time: 55.048s, sent: 6143 msg/s
2018-12-17 22:43:23, id: test-224227-135, time: 56.092s, sent: 6609 msg/s
2018-12-17 22:43:24, id: test-224227-135, time: 57.112s, sent: 6334 msg/s
2018-12-17 22:43:25, id: test-224227-135, time: 58.276s, sent: 5926 msg/s
2018-12-17 22:43:26, id: test-224227-135, time: 59.460s, sent: 5827 msg/s
2018-12-17 22:43:27, id: test-224227-135, time: 60.676s, sent: 6664 msg/s
2018-12-17 22:43:28, id: test-224227-135, time: 61.720s, sent: 5978 msg/s
2018-12-17 22:43:30, id: test-224227-135, time: 62.824s, sent: 6348 msg/s
