procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 1  0      0  26555     61   4870    0    0     0    60    1    1  1  0 99  0  0 2018-12-13 00:30:40
 0  0      0  26557     61   4870    0    0     0   572  763 1031  1  0 98  1  0 2018-12-13 00:30:41
 3  0      0  26537     61   4870    0    0     0     0  422 1839  1  1 98  0  0 2018-12-13 00:30:42
 4  0      0  26562     61   4870    0    0     0   152 4941 6926  6  1 93  0  0 2018-12-13 00:30:43
 2  0      0  26538     61   4870    0    0     0     0 13113 19223 17  4 79  0  0 2018-12-13 00:30:44
 2  0      0  26559     61   4870    0    0     0    72 12983 19008 17  4 79  0  0 2018-12-13 00:30:45
 2  0      0  26538     61   4870    0    0     0    76 13022 18607 17  3 80  0  0 2018-12-13 00:30:46
 3  0      0  26543     61   4870    0    0     0     0 12675 18609 18  3 79  0  0 2018-12-13 00:30:47
 1  0      0  26556     61   4870    0    0     0   140 12960 18282 17  3 79  0  0 2018-12-13 00:30:48
 3  0      0  26528     61   4870    0    0     0    72 12986 18492 17  3 79  0  0 2018-12-13 00:30:49
 1  0      0  26541     61   4870    0    0     0     0 13322 19129 18  4 78  0  0 2018-12-13 00:30:50
 3  0      0  26559     61   4870    0    0     0    72 12794 18878 17  3 79  0  0 2018-12-13 00:30:51
 3  0      0  26535     61   4870    0    0     0    72 12967 18290 17  3 80  0  0 2018-12-13 00:30:52
 2  0      0  26545     61   4870    0    0     0     0 13581 20074 17  4 79  0  0 2018-12-13 00:30:53
 3  0      0  26565     61   4870    0    0     0    76 13115 18846 18  3 79  0  0 2018-12-13 00:30:54
 3  0      0  26533     61   4870    0    0     0     0 13182 19028 17  4 79  0  0 2018-12-13 00:30:55
 3  0      0  26552     61   4870    0    0     0    72 13201 19467 18  3 79  0  0 2018-12-13 00:30:56
 3  0      0  26566     61   4870    0    0     0    72 12977 19442 17  4 79  0  0 2018-12-13 00:30:57
 0  1      0  26534     61   4870    0    0     0    72 12876 18893 17  3 80  0  0 2018-12-13 00:30:58
 2  0      0  26549     61   4870    0    0     0     4 13338 19172 17  4 79  0  0 2018-12-13 00:30:59
 2  0      0  26565     61   4870    0    0     0    72 12964 19029 17  3 79  0  0 2018-12-13 00:31:00
