2018-11-24 02:13:58, 341553 records sent, 68310.6 records/sec (33.35 MB/sec), 154.3 ms avg latency, 383.0 max latency.
2018-11-24 02:14:03, 342109 records sent, 68421.8 records/sec (33.41 MB/sec), 2.5 ms avg latency, 10.0 max latency.
2018-11-24 02:14:08, 341768 records sent, 68353.6 records/sec (33.38 MB/sec), 2.4 ms avg latency, 23.0 max latency.
2018-11-24 02:14:13, 341893 records sent, 68378.6 records/sec (33.39 MB/sec), 3.7 ms avg latency, 21.0 max latency.
2018-11-24 02:14:18, 341840 records sent, 68368.0 records/sec (33.38 MB/sec), 4.8 ms avg latency, 20.0 max latency.
2018-11-24 02:14:23, 341993 records sent, 68343.9 records/sec (33.37 MB/sec), 3.9 ms avg latency, 9.0 max latency.
2018-11-24 02:14:28, 342181 records sent, 68436.2 records/sec (33.42 MB/sec), 2.4 ms avg latency, 22.0 max latency.
2018-11-24 02:14:33, 341859 records sent, 68371.8 records/sec (33.38 MB/sec), 2.2 ms avg latency, 19.0 max latency.
2018-11-24 02:14:38, 341798 records sent, 68359.6 records/sec (33.38 MB/sec), 2.8 ms avg latency, 8.0 max latency.
2018-11-24 02:14:43, 341872 records sent, 68374.4 records/sec (33.39 MB/sec), 2.9 ms avg latency, 22.0 max latency.
2018-11-24 02:14:48, 341956 records sent, 68391.2 records/sec (33.39 MB/sec), 2.9 ms avg latency, 24.0 max latency.
2018-11-24 02:14:53, 341798 records sent, 68359.6 records/sec (33.38 MB/sec), 3.0 ms avg latency, 21.0 max latency.
2018-11-24 02:14:58, 341827 records sent, 68365.4 records/sec (33.38 MB/sec), 3.1 ms avg latency, 17.0 max latency.
2018-11-24 02:15:03, 341606 records sent, 68321.2 records/sec (33.36 MB/sec), 3.9 ms avg latency, 18.0 max latency.
2018-11-24 02:15:08, 342080 records sent, 68416.0 records/sec (33.41 MB/sec), 3.7 ms avg latency, 19.0 max latency.
2018-11-24 02:15:13, 341928 records sent, 68385.6 records/sec (33.39 MB/sec), 3.6 ms avg latency, 14.0 max latency.
