time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-24 02:13:59:224, 0, 83.3887, 16.6777, 170780, 34156.0000, 20, 4980, 16.7447, 34293.1727
2018-11-24 02:14:04:224, 0, 178.5439, 19.0311, 365658, 38975.6000, 0, 5000, 19.0311, 38975.6000
2018-11-24 02:14:09:224, 0, 271.3594, 18.5631, 555744, 38017.2000, 0, 5000, 18.5631, 38017.2000
2018-11-24 02:14:14:224, 0, 358.7104, 17.4702, 734639, 35779.0000, 0, 5000, 17.4702, 35779.0000
2018-11-24 02:14:19:224, 0, 444.7979, 17.2175, 910946, 35261.4000, 0, 5000, 17.2175, 35261.4000
2018-11-24 02:14:24:224, 0, 535.9624, 18.2329, 1097651, 37341.0000, 0, 5000, 18.2329, 37341.0000
2018-11-24 02:14:29:224, 0, 630.5181, 18.9111, 1291301, 38730.0000, 0, 5000, 18.9111, 38730.0000
2018-11-24 02:14:34:224, 0, 730.4521, 19.9868, 1495966, 40933.0000, 0, 5000, 19.9868, 40933.0000
2018-11-24 02:14:39:224, 0, 827.5654, 19.4227, 1694854, 39777.6000, 0, 5000, 19.4227, 39777.6000
2018-11-24 02:14:44:224, 0, 924.5112, 19.3892, 1893399, 39709.0000, 0, 5000, 19.3892, 39709.0000
2018-11-24 02:14:49:224, 0, 1019.1353, 18.9248, 2087189, 38758.0000, 0, 5000, 18.9248, 38758.0000
2018-11-24 02:14:54:224, 0, 1108.8447, 17.9419, 2270914, 36745.0000, 0, 5000, 17.9419, 36745.0000
2018-11-24 02:14:59:224, 0, 1198.9180, 18.0146, 2455384, 36894.0000, 0, 5000, 18.0146, 36894.0000
2018-11-24 02:15:04:224, 0, 1288.4556, 17.9075, 2638757, 36674.6000, 0, 5000, 17.9075, 36674.6000
2018-11-24 02:15:09:224, 0, 1379.0220, 18.1133, 2824237, 37096.0000, 0, 5000, 18.1133, 37096.0000
2018-11-24 02:15:14:224, 0, 1473.3130, 18.8582, 3017345, 38621.6000, 0, 5000, 18.8582, 38621.6000
2018-11-24 02:15:19:224, 0, 1565.3047, 18.3983, 3205744, 37679.8000, 0, 5000, 18.3983, 37679.8000
2018-11-24 02:15:24:224, 0, 1658.9058, 18.7202, 3397439, 38339.0000, 0, 5000, 18.7202, 38339.0000
