2018-12-16 01:46:53, id: test-014653-668, starting consumer #0
2018-12-16 01:46:53, id: test-014653-668, starting consumer #0, channel #0
2018-12-16 01:46:55, id: test-014653-668, time: 1.487s, received: 0.67 msg/s
2018-12-16 01:46:56, id: test-014653-668, time: 2.487s, received: 6601 msg/s
2018-12-16 01:46:57, id: test-014653-668, time: 3.487s, received: 5392 msg/s
2018-12-16 01:46:58, id: test-014653-668, time: 4.487s, received: 6569 msg/s
2018-12-16 01:46:59, id: test-014653-668, time: 5.487s, received: 6373 msg/s
2018-12-16 01:47:00, id: test-014653-668, time: 6.487s, received: 6215 msg/s
2018-12-16 01:47:01, id: test-014653-668, time: 7.487s, received: 6069 msg/s
2018-12-16 01:47:02, id: test-014653-668, time: 8.502s, received: 6378 msg/s
2018-12-16 01:47:03, id: test-014653-668, time: 9.502s, received: 5596 msg/s
2018-12-16 01:47:04, id: test-014653-668, time: 10.502s, received: 6374 msg/s
2018-12-16 01:47:05, id: test-014653-668, time: 11.504s, received: 6586 msg/s
2018-12-16 01:47:06, id: test-014653-668, time: 12.505s, received: 6272 msg/s
2018-12-16 01:47:07, id: test-014653-668, time: 13.505s, received: 6762 msg/s
2018-12-16 01:47:08, id: test-014653-668, time: 14.505s, received: 6388 msg/s
2018-12-16 01:47:09, id: test-014653-668, time: 15.505s, received: 6406 msg/s
2018-12-16 01:47:10, id: test-014653-668, time: 16.505s, received: 6535 msg/s
2018-12-16 01:47:11, id: test-014653-668, time: 17.505s, received: 6177 msg/s
2018-12-16 01:47:12, id: test-014653-668, time: 18.505s, received: 6486 msg/s
2018-12-16 01:47:13, id: test-014653-668, time: 19.505s, received: 6291 msg/s
2018-12-16 01:47:14, id: test-014653-668, time: 20.507s, received: 6552 msg/s
2018-12-16 01:47:15, id: test-014653-668, time: 21.510s, received: 6663 msg/s
2018-12-16 01:47:16, id: test-014653-668, time: 22.510s, received: 6382 msg/s
2018-12-16 01:47:17, id: test-014653-668, time: 23.510s, received: 6245 msg/s
2018-12-16 01:47:18, id: test-014653-668, time: 24.510s, received: 6340 msg/s
2018-12-16 01:47:19, id: test-014653-668, time: 25.510s, received: 6578 msg/s
2018-12-16 01:47:20, id: test-014653-668, time: 26.510s, received: 6322 msg/s
2018-12-16 01:47:21, id: test-014653-668, time: 27.510s, received: 6555 msg/s
2018-12-16 01:47:22, id: test-014653-668, time: 28.510s, received: 6536 msg/s
2018-12-16 01:47:23, id: test-014653-668, time: 29.510s, received: 5354 msg/s
2018-12-16 01:47:24, id: test-014653-668, time: 30.510s, received: 6431 msg/s
2018-12-16 01:47:25, id: test-014653-668, time: 31.510s, received: 6360 msg/s
2018-12-16 01:47:26, id: test-014653-668, time: 32.512s, received: 6400 msg/s
2018-12-16 01:47:27, id: test-014653-668, time: 33.512s, received: 5424 msg/s
2018-12-16 01:47:28, id: test-014653-668, time: 34.512s, received: 6309 msg/s
2018-12-16 01:47:29, id: test-014653-668, time: 35.512s, received: 6354 msg/s
2018-12-16 01:47:30, id: test-014653-668, time: 36.512s, received: 6475 msg/s
2018-12-16 01:47:31, id: test-014653-668, time: 37.512s, received: 6598 msg/s
2018-12-16 01:47:32, id: test-014653-668, time: 38.512s, received: 6593 msg/s
2018-12-16 01:47:33, id: test-014653-668, time: 39.512s, received: 6661 msg/s
2018-12-16 01:47:34, id: test-014653-668, time: 40.512s, received: 6616 msg/s
2018-12-16 01:47:35, id: test-014653-668, time: 41.512s, received: 6639 msg/s
2018-12-16 01:47:36, id: test-014653-668, time: 42.512s, received: 6776 msg/s
2018-12-16 01:47:37, id: test-014653-668, time: 43.512s, received: 6438 msg/s
2018-12-16 01:47:38, id: test-014653-668, time: 44.512s, received: 6664 msg/s
2018-12-16 01:47:39, id: test-014653-668, time: 45.512s, received: 6593 msg/s
2018-12-16 01:47:40, id: test-014653-668, time: 46.515s, received: 5613 msg/s
2018-12-16 01:47:41, id: test-014653-668, time: 47.515s, received: 6765 msg/s
2018-12-16 01:47:42, id: test-014653-668, time: 48.515s, received: 5485 msg/s
2018-12-16 01:47:43, id: test-014653-668, time: 49.515s, received: 6544 msg/s
2018-12-16 01:47:44, id: test-014653-668, time: 50.515s, received: 6331 msg/s
2018-12-16 01:47:45, id: test-014653-668, time: 51.515s, received: 6204 msg/s
