time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 05:20:53:787, 0, 44.6235, 8.9247, 91389, 18277.8000, 17, 4983, 8.9552, 18340.1565
2018-11-27 05:20:58:788, 0, 93.8936, 9.8520, 192294, 20176.9646, 0, 5001, 9.8520, 20176.9646
2018-11-27 05:21:03:788, 0, 146.6299, 10.5473, 300298, 21600.8000, 0, 5000, 10.5473, 21600.8000
2018-11-27 05:21:08:788, 0, 198.3521, 10.3444, 406225, 21185.4000, 0, 5000, 10.3444, 21185.4000
2018-11-27 05:21:13:788, 0, 249.5444, 10.2385, 511067, 20968.4000, 0, 5000, 10.2385, 20968.4000
2018-11-27 05:21:18:788, 0, 301.4028, 10.3717, 617273, 21241.2000, 0, 5000, 10.3717, 21241.2000
2018-11-27 05:21:23:788, 0, 353.0342, 10.3263, 723014, 21148.2000, 0, 5000, 10.3263, 21148.2000
2018-11-27 05:21:28:788, 0, 405.3618, 10.4655, 830181, 21433.4000, 0, 5000, 10.4655, 21433.4000
2018-11-27 05:21:33:789, 0, 456.9023, 10.3060, 935736, 21106.7786, 0, 5001, 10.3060, 21106.7786
2018-11-27 05:21:38:789, 0, 497.9531, 8.2102, 1019808, 16814.4000, 0, 5000, 8.2102, 16814.4000
2018-11-27 05:21:43:789, 0, 550.1597, 10.4413, 1126727, 21383.8000, 0, 5000, 10.4413, 21383.8000
2018-11-27 05:21:48:789, 0, 602.5781, 10.4837, 1234080, 21470.6000, 0, 5000, 10.4837, 21470.6000
2018-11-27 05:21:53:789, 0, 654.9814, 10.4807, 1341402, 21464.4000, 0, 5000, 10.4807, 21464.4000
2018-11-27 05:21:58:790, 0, 707.4150, 10.4846, 1448786, 21472.5055, 0, 5001, 10.4846, 21472.5055
2018-11-27 05:22:03:790, 0, 759.4248, 10.4020, 1555302, 21303.2000, 0, 5000, 10.4020, 21303.2000
2018-11-27 05:22:08:790, 0, 810.9956, 10.3142, 1660919, 21123.4000, 0, 5000, 10.3142, 21123.4000
2018-11-27 05:22:13:791, 0, 863.6108, 10.5209, 1768675, 21546.8906, 0, 5001, 10.5209, 21546.8906
2018-11-27 05:22:18:791, 0, 915.9839, 10.4746, 1875935, 21452.0000, 0, 5000, 10.4746, 21452.0000
