time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 05:20:50:199, 0, 60.0176, 12.0035, 122916, 24583.2000, 17, 4983, 12.0445, 24667.0680
2018-11-27 05:20:55:199, 0, 113.3896, 10.6744, 232222, 21861.2000, 0, 5000, 10.6744, 21861.2000
2018-11-27 05:21:00:199, 0, 166.1108, 10.5442, 340195, 21594.6000, 0, 5000, 10.5442, 21594.6000
2018-11-27 05:21:05:199, 0, 219.2407, 10.6260, 449005, 21762.0000, 0, 5000, 10.6260, 21762.0000
2018-11-27 05:21:10:200, 0, 272.1284, 10.5754, 557319, 21658.4683, 0, 5001, 10.5754, 21658.4683
2018-11-27 05:21:15:200, 0, 325.7124, 10.7168, 667059, 21948.0000, 0, 5000, 10.7168, 21948.0000
2018-11-27 05:21:20:200, 0, 378.9634, 10.6502, 776117, 21811.6000, 0, 5000, 10.6502, 21811.6000
2018-11-27 05:21:25:200, 0, 432.1387, 10.6351, 885020, 21780.6000, 0, 5000, 10.6351, 21780.6000
2018-11-27 05:21:30:201, 0, 485.3140, 10.6329, 993923, 21776.2448, 0, 5001, 10.6329, 21776.2448
2018-11-27 05:21:35:201, 0, 538.8525, 10.7077, 1103570, 21929.4000, 0, 5000, 10.7077, 21929.4000
2018-11-27 05:21:40:201, 0, 580.6147, 8.3524, 1189099, 17105.8000, 0, 5000, 8.3524, 17105.8000
2018-11-27 05:21:45:202, 0, 633.5024, 10.5754, 1297413, 21658.4683, 0, 5001, 10.5754, 21658.4683
2018-11-27 05:21:50:202, 0, 686.2085, 10.5412, 1405355, 21588.4000, 0, 5000, 10.5412, 21588.4000
2018-11-27 05:21:55:202, 0, 739.1567, 10.5896, 1513793, 21687.6000, 0, 5000, 10.5896, 21687.6000
2018-11-27 05:22:00:202, 0, 792.3169, 10.6320, 1622665, 21774.4000, 0, 5000, 10.6320, 21774.4000
2018-11-27 05:22:05:202, 0, 845.0532, 10.5473, 1730669, 21600.8000, 0, 5000, 10.5473, 21600.8000
2018-11-27 05:22:10:203, 0, 898.0923, 10.6057, 1839293, 21720.4559, 0, 5001, 10.6057, 21720.4559
2018-11-27 05:22:15:203, 0, 950.8892, 10.5594, 1947421, 21625.6000, 0, 5000, 10.5594, 21625.6000
2018-11-27 05:22:20:203, 0, 1003.7012, 10.5624, 2055580, 21631.8000, 0, 5000, 10.5624, 21631.8000
2018-11-27 05:22:25:204, 0, 1057.1641, 10.6904, 2165072, 21894.0212, 0, 5001, 10.6904, 21894.0212
2018-11-27 05:22:30:204, 0, 1110.6270, 10.6926, 2274564, 21898.4000, 0, 5000, 10.6926, 21898.4000
2018-11-27 05:22:35:204, 0, 1163.6660, 10.6078, 2383188, 21724.8000, 0, 5000, 10.6078, 21724.8000
2018-11-27 05:22:40:205, 0, 1216.9927, 10.6632, 2492401, 21838.2324, 0, 5001, 10.6632, 21838.2324
2018-11-27 05:22:45:205, 0, 1270.1982, 10.6411, 2601366, 21793.0000, 0, 5000, 10.6411, 21793.0000
2018-11-27 05:22:50:205, 0, 1323.4946, 10.6593, 2710517, 21830.2000, 0, 5000, 10.6593, 21830.2000
2018-11-27 05:22:55:205, 0, 1376.6094, 10.6229, 2819296, 21755.8000, 0, 5000, 10.6229, 21755.8000
2018-11-27 05:23:00:205, 0, 1429.5576, 10.5896, 2927734, 21687.6000, 0, 5000, 10.5896, 21687.6000
2018-11-27 05:23:05:205, 0, 1482.7178, 10.6320, 3036606, 21774.4000, 0, 5000, 10.6320, 21774.4000
2018-11-27 05:23:10:205, 0, 1535.9233, 10.6411, 3145571, 21793.0000, 0, 5000, 10.6411, 21793.0000
2018-11-27 05:23:15:205, 0, 1589.0078, 10.6169, 3254288, 21743.4000, 0, 5000, 10.6169, 21743.4000
2018-11-27 05:23:20:206, 0, 1642.1226, 10.6208, 3363067, 21751.4497, 0, 5001, 10.6208, 21751.4497
2018-11-27 05:23:25:206, 0, 1695.4946, 10.6744, 3472373, 21861.2000, 0, 5000, 10.6744, 21861.2000
2018-11-27 05:23:30:206, 0, 1748.7910, 10.6593, 3581524, 21830.2000, 0, 5000, 10.6593, 21830.2000
2018-11-27 05:23:35:207, 0, 1801.8755, 10.6148, 3690241, 21739.0522, 0, 5001, 10.6148, 21739.0522
2018-11-27 05:23:40:207, 0, 1855.2476, 10.6744, 3799547, 21861.2000, 0, 5000, 10.6744, 21861.2000
