2018-12-15 17:54:44, id: test-175443-989, starting producer #0
2018-12-15 17:54:44, id: test-175443-989, starting producer #0, channel #0
2018-12-15 17:54:45, id: test-175443-989, time: 1.000s, sent: 10557 msg/s
2018-12-15 17:54:46, id: test-175443-989, time: 2.012s, sent: 7139 msg/s
2018-12-15 17:54:47, id: test-175443-989, time: 3.044s, sent: 6260 msg/s
2018-12-15 17:54:48, id: test-175443-989, time: 4.103s, sent: 6514 msg/s
2018-12-15 17:54:49, id: test-175443-989, time: 5.304s, sent: 6839 msg/s
2018-12-15 17:54:50, id: test-175443-989, time: 6.420s, sent: 5789 msg/s
2018-12-15 17:54:51, id: test-175443-989, time: 7.532s, sent: 6106 msg/s
2018-12-15 17:54:52, id: test-175443-989, time: 8.696s, sent: 6962 msg/s
2018-12-15 17:54:53, id: test-175443-989, time: 9.800s, sent: 5852 msg/s
2018-12-15 17:54:54, id: test-175443-989, time: 10.888s, sent: 6240 msg/s
2018-12-15 17:54:55, id: test-175443-989, time: 11.912s, sent: 6737 msg/s
2018-12-15 17:54:56, id: test-175443-989, time: 12.912s, sent: 7461 msg/s
2018-12-15 17:54:58, id: test-175443-989, time: 14.016s, sent: 5244 msg/s
2018-12-15 17:54:59, id: test-175443-989, time: 15.300s, sent: 6482 msg/s
2018-12-15 17:55:00, id: test-175443-989, time: 16.344s, sent: 6503 msg/s
2018-12-15 17:55:01, id: test-175443-989, time: 17.390s, sent: 6595 msg/s
2018-12-15 17:55:02, id: test-175443-989, time: 18.576s, sent: 6370 msg/s
2018-12-15 17:55:03, id: test-175443-989, time: 19.844s, sent: 6045 msg/s
2018-12-15 17:55:05, id: test-175443-989, time: 21.020s, sent: 6891 msg/s
2018-12-15 17:55:06, id: test-175443-989, time: 22.149s, sent: 6692 msg/s
2018-12-15 17:55:07, id: test-175443-989, time: 23.196s, sent: 6066 msg/s
2018-12-15 17:55:08, id: test-175443-989, time: 24.500s, sent: 6214 msg/s
2018-12-15 17:55:09, id: test-175443-989, time: 25.788s, sent: 6377 msg/s
2018-12-15 17:55:11, id: test-175443-989, time: 26.980s, sent: 6798 msg/s
2018-12-15 17:55:12, id: test-175443-989, time: 28.048s, sent: 6049 msg/s
2018-12-15 17:55:13, id: test-175443-989, time: 29.212s, sent: 6867 msg/s
2018-12-15 17:55:14, id: test-175443-989, time: 30.276s, sent: 6072 msg/s
2018-12-15 17:55:15, id: test-175443-989, time: 31.436s, sent: 6892 msg/s
2018-12-15 17:55:16, id: test-175443-989, time: 32.504s, sent: 5947 msg/s
2018-12-15 17:55:17, id: test-175443-989, time: 33.520s, sent: 6790 msg/s
2018-12-15 17:55:18, id: test-175443-989, time: 34.580s, sent: 6095 msg/s
2018-12-15 17:55:19, id: test-175443-989, time: 35.660s, sent: 6287 msg/s
2018-12-15 17:55:20, id: test-175443-989, time: 36.688s, sent: 6605 msg/s
2018-12-15 17:55:21, id: test-175443-989, time: 37.704s, sent: 6250 msg/s
2018-12-15 17:55:22, id: test-175443-989, time: 38.732s, sent: 6285 msg/s
2018-12-15 17:55:23, id: test-175443-989, time: 39.764s, sent: 6578 msg/s
2018-12-15 17:55:25, id: test-175443-989, time: 40.952s, sent: 6821 msg/s
2018-12-15 17:55:26, id: test-175443-989, time: 41.984s, sent: 6155 msg/s
2018-12-15 17:55:27, id: test-175443-989, time: 42.988s, sent: 6435 msg/s
2018-12-15 17:55:28, id: test-175443-989, time: 44.040s, sent: 6558 msg/s
2018-12-15 17:55:29, id: test-175443-989, time: 45.116s, sent: 6309 msg/s
2018-12-15 17:55:30, id: test-175443-989, time: 46.116s, sent: 6900 msg/s
2018-12-15 17:55:31, id: test-175443-989, time: 47.144s, sent: 6285 msg/s
2018-12-15 17:55:32, id: test-175443-989, time: 48.212s, sent: 6459 msg/s
2018-12-15 17:55:33, id: test-175443-989, time: 49.424s, sent: 6686 msg/s
2018-12-15 17:55:34, id: test-175443-989, time: 50.448s, sent: 6095 msg/s
2018-12-15 17:55:35, id: test-175443-989, time: 51.456s, sent: 6845 msg/s
2018-12-15 17:55:36, id: test-175443-989, time: 52.728s, sent: 6112 msg/s
2018-12-15 17:55:37, id: test-175443-989, time: 53.736s, sent: 6192 msg/s
2018-12-15 17:55:38, id: test-175443-989, time: 54.764s, sent: 6605 msg/s
2018-12-15 17:55:39, id: test-175443-989, time: 55.764s, sent: 7378 msg/s
2018-12-15 17:55:40, id: test-175443-989, time: 56.764s, sent: 5873 msg/s
2018-12-15 17:55:42, id: test-175443-989, time: 58.004s, sent: 6182 msg/s
2018-12-15 17:55:43, id: test-175443-989, time: 59.016s, sent: 6709 msg/s
2018-12-15 17:55:44, id: test-175443-989, time: 60.183s, sent: 6568 msg/s
2018-12-15 17:55:45, id: test-175443-989, time: 61.312s, sent: 6013 msg/s
2018-12-15 17:55:46, id: test-175443-989, time: 62.344s, sent: 6686 msg/s
2018-12-15 17:55:47, id: test-175443-989, time: 63.393s, sent: 6681 msg/s
2018-12-15 17:55:48, id: test-175443-989, time: 64.424s, sent: 6584 msg/s
2018-12-15 17:55:49, id: test-175443-989, time: 65.660s, sent: 5582 msg/s
2018-12-15 17:55:50, id: test-175443-989, time: 66.832s, sent: 6540 msg/s
2018-12-15 17:55:51, id: test-175443-989, time: 67.848s, sent: 6791 msg/s
2018-12-15 17:55:52, id: test-175443-989, time: 68.868s, sent: 6334 msg/s
2018-12-15 17:55:54, id: test-175443-989, time: 69.964s, sent: 6195 msg/s
2018-12-15 17:55:55, id: test-175443-989, time: 71.216s, sent: 6559 msg/s
2018-12-15 17:55:56, id: test-175443-989, time: 72.220s, sent: 6872 msg/s
2018-12-15 17:55:57, id: test-175443-989, time: 73.256s, sent: 6236 msg/s
2018-12-15 17:55:58, id: test-175443-989, time: 74.404s, sent: 5818 msg/s
2018-12-15 17:55:59, id: test-175443-989, time: 75.428s, sent: 6309 msg/s
2018-12-15 17:56:00, id: test-175443-989, time: 76.516s, sent: 6341 msg/s
2018-12-15 17:56:01, id: test-175443-989, time: 77.548s, sent: 6578 msg/s
2018-12-15 17:56:02, id: test-175443-989, time: 78.744s, sent: 5494 msg/s
2018-12-15 17:56:03, id: test-175443-989, time: 79.764s, sent: 6549 msg/s
2018-12-15 17:56:05, id: test-175443-989, time: 81.088s, sent: 6203 msg/s
2018-12-15 17:56:06, id: test-175443-989, time: 82.108s, sent: 6978 msg/s
2018-12-15 17:56:07, id: test-175443-989, time: 83.156s, sent: 6479 msg/s
2018-12-15 17:56:08, id: test-175443-989, time: 84.172s, sent: 6683 msg/s
2018-12-15 17:56:09, id: test-175443-989, time: 85.488s, sent: 6324 msg/s
2018-12-15 17:56:10, id: test-175443-989, time: 86.572s, sent: 6364 msg/s
2018-12-15 17:56:11, id: test-175443-989, time: 87.580s, sent: 6736 msg/s
2018-12-15 17:56:12, id: test-175443-989, time: 88.612s, sent: 6367 msg/s
2018-12-15 17:56:13, id: test-175443-989, time: 89.800s, sent: 5714 msg/s
2018-12-15 17:56:15, id: test-175443-989, time: 90.956s, sent: 6631 msg/s
2018-12-15 17:56:16, id: test-175443-989, time: 91.976s, sent: 6656 msg/s
2018-12-15 17:56:17, id: test-175443-989, time: 93.028s, sent: 6557 msg/s
2018-12-15 17:56:18, id: test-175443-989, time: 94.065s, sent: 6125 msg/s
2018-12-15 17:56:19, id: test-175443-989, time: 95.088s, sent: 6743 msg/s
2018-12-15 17:56:20, id: test-175443-989, time: 96.132s, sent: 6609 msg/s
2018-12-15 17:56:21, id: test-175443-989, time: 97.188s, sent: 6118 msg/s
2018-12-15 17:56:22, id: test-175443-989, time: 98.284s, sent: 6195 msg/s
2018-12-15 17:56:23, id: test-175443-989, time: 99.528s, sent: 6690 msg/s
2018-12-15 17:56:24, id: test-175443-989, time: 100.780s, sent: 6472 msg/s
2018-12-15 17:56:25, id: test-175443-989, time: 101.844s, sent: 6484 msg/s
2018-12-15 17:56:26, id: test-175443-989, time: 102.900s, sent: 6533 msg/s
2018-12-15 17:56:28, id: test-175443-989, time: 104.152s, sent: 6560 msg/s
2018-12-15 17:56:29, id: test-175443-989, time: 105.208s, sent: 6533 msg/s
2018-12-15 17:56:30, id: test-175443-989, time: 106.230s, sent: 6643 msg/s
2018-12-15 17:56:31, id: test-175443-989, time: 107.230s, sent: 6688 msg/s
2018-12-15 17:56:32, id: test-175443-989, time: 108.256s, sent: 6396 msg/s
2018-12-15 17:56:33, id: test-175443-989, time: 109.268s, sent: 6275 msg/s
2018-12-15 17:56:34, id: test-175443-989, time: 110.427s, sent: 6992 msg/s
2018-12-15 17:56:35, id: test-175443-989, time: 111.468s, sent: 6207 msg/s
2018-12-15 17:56:36, id: test-175443-989, time: 112.544s, sent: 6309 msg/s
2018-12-15 17:56:37, id: test-175443-989, time: 113.788s, sent: 6690 msg/s
2018-12-15 17:56:38, id: test-175443-989, time: 114.907s, sent: 6067 msg/s
2018-12-15 17:56:40, id: test-175443-989, time: 115.952s, sent: 6601 msg/s
2018-12-15 17:56:41, id: test-175443-989, time: 116.975s, sent: 6744 msg/s
2018-12-15 17:56:42, id: test-175443-989, time: 118.008s, sent: 6254 msg/s
2018-12-15 17:56:43, id: test-175443-989, time: 119.248s, sent: 6623 msg/s
2018-12-15 17:56:44, id: test-175443-989, time: 120.384s, sent: 7037 msg/s
2018-12-15 17:56:45, id: test-175443-989, time: 121.552s, sent: 5906 msg/s
2018-12-15 17:56:46, id: test-175443-989, time: 122.804s, sent: 6559 msg/s
2018-12-15 17:56:47, id: test-175443-989, time: 123.820s, sent: 6791 msg/s
2018-12-15 17:56:48, id: test-175443-989, time: 124.912s, sent: 6418 msg/s
2018-12-15 17:56:50, id: test-175443-989, time: 125.972s, sent: 6404 msg/s
2018-12-15 17:56:51, id: test-175443-989, time: 127.200s, sent: 6777 msg/s
2018-12-15 17:56:52, id: test-175443-989, time: 128.436s, sent: 6645 msg/s
2018-12-15 17:56:53, id: test-175443-989, time: 129.516s, sent: 6387 msg/s
2018-12-15 17:56:54, id: test-175443-989, time: 130.544s, sent: 6605 msg/s
2018-12-15 17:56:55, id: test-175443-989, time: 131.808s, sent: 6497 msg/s
2018-12-15 17:56:56, id: test-175443-989, time: 132.872s, sent: 6175 msg/s
2018-12-15 17:56:57, id: test-175443-989, time: 133.900s, sent: 6498 msg/s
2018-12-15 17:56:58, id: test-175443-989, time: 134.900s, sent: 6352 msg/s
2018-12-15 17:57:00, id: test-175443-989, time: 136.068s, sent: 5906 msg/s
2018-12-15 17:57:01, id: test-175443-989, time: 137.248s, sent: 7053 msg/s
2018-12-15 17:57:02, id: test-175443-989, time: 138.296s, sent: 6583 msg/s
2018-12-15 17:57:03, id: test-175443-989, time: 139.360s, sent: 6380 msg/s
2018-12-15 17:57:04, id: test-175443-989, time: 140.384s, sent: 6844 msg/s
2018-12-15 17:57:05, id: test-175443-989, time: 141.444s, sent: 6405 msg/s
2018-12-15 17:57:06, id: test-175443-989, time: 142.480s, sent: 6659 msg/s
