time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 17:49:23:508, 0, 12.2764, 2.4538, 25142, 5025.3848, 18, 4985, 2.4627, 5043.5306
2018-11-27 17:49:28:513, 0, 24.5220, 2.4467, 50221, 5010.7892, 0, 5005, 2.4467, 5010.7892
2018-11-27 17:49:33:514, 0, 36.7676, 2.4486, 75300, 5014.7970, 0, 5001, 2.4486, 5014.7970
2018-11-27 17:49:38:517, 0, 49.3613, 2.5172, 101092, 5155.3068, 0, 5003, 2.5172, 5155.3068
2018-11-27 17:49:43:523, 0, 61.6675, 2.4583, 126295, 5034.5585, 0, 5006, 2.4583, 5034.5585
2018-11-27 17:49:49:222, 0, 70.7344, 1.5910, 144864, 3258.2909, 0, 5699, 1.5910, 3258.2909
2018-11-27 17:49:54:224, 0, 83.2070, 2.4935, 170408, 5106.7573, 0, 5002, 2.4935, 5106.7573
2018-11-27 17:49:59:228, 0, 95.8765, 2.5319, 196355, 5185.2518, 0, 5004, 2.5319, 5185.2518
2018-11-27 17:50:04:230, 0, 108.3945, 2.5026, 221992, 5125.3499, 0, 5002, 2.5026, 5125.3499
2018-11-27 17:50:09:234, 0, 120.9277, 2.5046, 247660, 5129.4964, 0, 5004, 2.5046, 5129.4964
2018-11-27 17:50:14:237, 0, 133.5669, 2.5263, 273545, 5173.8957, 0, 5003, 2.5263, 5173.8957
2018-11-27 17:50:19:237, 0, 146.1152, 2.5097, 299244, 5139.8000, 0, 5000, 2.5097, 5139.8000
2018-11-27 17:50:24:432, 0, 153.3052, 1.3840, 313969, 2834.4562, 0, 5195, 1.3840, 2834.4562
2018-11-27 17:50:29:434, 0, 169.5469, 3.2470, 347232, 6649.9400, 0, 5002, 3.2470, 6649.9400
2018-11-27 17:50:34:437, 0, 185.8945, 3.2676, 380712, 6691.9848, 0, 5003, 3.2676, 6691.9848
2018-11-27 17:50:39:437, 0, 202.2725, 3.2756, 414254, 6708.4000, 0, 5000, 3.2756, 6708.4000
2018-11-27 17:50:44:437, 0, 218.8169, 3.3089, 448137, 6776.6000, 0, 5000, 3.3089, 6776.6000
2018-11-27 17:50:49:438, 0, 235.3765, 3.3113, 482051, 6781.4437, 0, 5001, 3.3113, 6781.4437
2018-11-27 17:50:54:441, 0, 251.8755, 3.2978, 515841, 6753.9476, 0, 5003, 3.2978, 6753.9476
2018-11-27 17:50:59:444, 0, 268.2686, 3.2766, 549414, 6710.5737, 0, 5003, 3.2766, 6710.5737
2018-11-27 17:51:04:444, 0, 284.4951, 3.2453, 582646, 6646.4000, 0, 5000, 3.2453, 6646.4000
2018-11-27 17:51:09:446, 0, 300.7671, 3.2531, 615971, 6662.3351, 0, 5002, 3.2531, 6662.3351
2018-11-27 17:51:14:448, 0, 317.1602, 3.2773, 649544, 6711.9152, 0, 5002, 3.2773, 6711.9152
2018-11-27 17:51:19:450, 0, 333.3716, 3.2410, 682745, 6637.5450, 0, 5002, 3.2410, 6637.5450
2018-11-27 17:51:24:454, 0, 349.6133, 3.2457, 716008, 6647.2822, 0, 5004, 3.2457, 6647.2822
