time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-23 23:51:10:715, 0, 69.9385, 13.9877, 143234, 28646.8000, 19, 4981, 14.0411, 28756.0731
2018-11-23 23:51:15:715, 0, 154.8867, 16.9896, 317208, 34794.8000, 0, 5000, 16.9896, 34794.8000
2018-11-23 23:51:20:715, 0, 227.3193, 14.4865, 465550, 29668.4000, 0, 5000, 14.4865, 29668.4000
2018-11-23 23:51:26:562, 0, 302.6548, 12.8845, 619837, 26387.3781, 0, 5847, 12.8845, 26387.3781
2018-11-23 23:51:31:562, 0, 391.4463, 17.7583, 801682, 36369.0000, 0, 5000, 17.7583, 36369.0000
2018-11-23 23:51:36:562, 0, 477.9800, 17.3067, 978903, 35444.2000, 0, 5000, 17.3067, 35444.2000
2018-11-23 23:51:41:562, 0, 562.1021, 16.8244, 1151185, 34456.4000, 0, 5000, 16.8244, 34456.4000
2018-11-23 23:51:46:562, 0, 644.6494, 16.5095, 1320242, 33811.4000, 0, 5000, 16.5095, 33811.4000
2018-11-23 23:51:51:562, 0, 729.3843, 16.9470, 1493779, 34707.4000, 0, 5000, 16.9470, 34707.4000
2018-11-23 23:51:56:562, 0, 814.0088, 16.9249, 1667090, 34662.2000, 0, 5000, 16.9249, 34662.2000
2018-11-23 23:52:01:562, 0, 902.4648, 17.6912, 1848248, 36231.6000, 0, 5000, 17.6912, 36231.6000
2018-11-23 23:52:06:562, 0, 985.2051, 16.5480, 2017700, 33890.4000, 0, 5000, 16.5480, 33890.4000
2018-11-23 23:52:11:562, 0, 1069.7085, 16.9007, 2190763, 34612.6000, 0, 5000, 16.9007, 34612.6000
2018-11-23 23:52:16:562, 0, 1155.0342, 17.0651, 2365510, 34949.4000, 0, 5000, 17.0651, 34949.4000
2018-11-23 23:52:21:562, 0, 1240.6655, 17.1263, 2540883, 35074.6000, 0, 5000, 17.1263, 35074.6000
