2018-11-25 12:53:37, 146365 records sent, 29267.1 records/sec (14.29 MB/sec), 7.9 ms avg latency, 258.0 max latency.
2018-11-25 12:53:42, 146732 records sent, 29346.4 records/sec (14.33 MB/sec), 1.6 ms avg latency, 16.0 max latency.
2018-11-25 12:53:47, 146493 records sent, 29298.6 records/sec (14.31 MB/sec), 78.8 ms avg latency, 718.0 max latency.
2018-11-25 12:53:52, 146566 records sent, 29307.3 records/sec (14.31 MB/sec), 60.3 ms avg latency, 599.0 max latency.
2018-11-25 12:53:57, 146522 records sent, 29304.4 records/sec (14.31 MB/sec), 1.6 ms avg latency, 8.0 max latency.
2018-11-25 12:54:02, 146501 records sent, 29300.2 records/sec (14.31 MB/sec), 1.6 ms avg latency, 18.0 max latency.
2018-11-25 12:54:07, 146534 records sent, 29300.9 records/sec (14.31 MB/sec), 1.6 ms avg latency, 18.0 max latency.
2018-11-25 12:54:12, 146598 records sent, 29313.7 records/sec (14.31 MB/sec), 1.6 ms avg latency, 5.0 max latency.
2018-11-25 12:54:17, 146568 records sent, 29313.6 records/sec (14.31 MB/sec), 1.7 ms avg latency, 18.0 max latency.
2018-11-25 12:54:22, 111889 records sent, 22377.8 records/sec (10.93 MB/sec), 1126.4 ms avg latency, 2583.0 max latency.
2018-11-25 12:54:27, 181147 records sent, 36229.4 records/sec (17.69 MB/sec), 173.4 ms avg latency, 876.0 max latency.
2018-11-25 12:54:32, 146553 records sent, 29310.6 records/sec (14.31 MB/sec), 1.6 ms avg latency, 15.0 max latency.
2018-11-25 12:54:37, 146506 records sent, 29295.3 records/sec (14.30 MB/sec), 1.7 ms avg latency, 19.0 max latency.
2018-11-25 12:54:42, 146539 records sent, 29301.9 records/sec (14.31 MB/sec), 1.6 ms avg latency, 9.0 max latency.
2018-11-25 12:54:47, 146568 records sent, 29301.9 records/sec (14.31 MB/sec), 1.7 ms avg latency, 17.0 max latency.
2018-11-25 12:54:52, 146568 records sent, 29301.9 records/sec (14.31 MB/sec), 1.6 ms avg latency, 7.0 max latency.
2018-11-25 12:54:57, 146568 records sent, 29307.7 records/sec (14.31 MB/sec), 1.6 ms avg latency, 18.0 max latency.
2018-11-25 12:55:02, 146538 records sent, 29301.7 records/sec (14.31 MB/sec), 1.6 ms avg latency, 3.0 max latency.
2018-11-25 12:55:07, 146568 records sent, 29301.9 records/sec (14.31 MB/sec), 1.7 ms avg latency, 21.0 max latency.
2018-11-25 12:55:12, 146540 records sent, 29308.0 records/sec (14.31 MB/sec), 1.6 ms avg latency, 3.0 max latency.
2018-11-25 12:55:18, 79158 records sent, 14262.7 records/sec (6.96 MB/sec), 2.0 ms avg latency, 2851.0 max latency.
2018-11-25 12:55:23, 229995 records sent, 45999.0 records/sec (22.46 MB/sec), 874.0 ms avg latency, 2853.0 max latency.
2018-11-25 12:55:28, 146513 records sent, 29302.6 records/sec (14.31 MB/sec), 1.6 ms avg latency, 20.0 max latency.
2018-11-25 12:55:33, 146541 records sent, 29302.3 records/sec (14.31 MB/sec), 1.6 ms avg latency, 19.0 max latency.
2018-11-25 12:55:38, 146539 records sent, 29296.1 records/sec (14.30 MB/sec), 1.7 ms avg latency, 18.0 max latency.
2018-11-25 12:55:43, 146579 records sent, 29315.8 records/sec (14.31 MB/sec), 1.6 ms avg latency, 7.0 max latency.
2018-11-25 12:55:48, 146498 records sent, 29299.6 records/sec (14.31 MB/sec), 1.7 ms avg latency, 19.0 max latency.
2018-11-25 12:55:54, 98347 records sent, 15512.1 records/sec (7.57 MB/sec), 1.7 ms avg latency, 2986.0 max latency.
2018-11-25 12:55:59, 233987 records sent, 46788.0 records/sec (22.85 MB/sec), 927.5 ms avg latency, 2988.0 max latency.
2018-11-25 12:56:04, 146509 records sent, 29301.8 records/sec (14.31 MB/sec), 1.6 ms avg latency, 6.0 max latency.
2018-11-25 12:56:09, 146568 records sent, 29307.7 records/sec (14.31 MB/sec), 1.6 ms avg latency, 18.0 max latency.
2018-11-25 12:56:14, 146513 records sent, 29302.6 records/sec (14.31 MB/sec), 1.5 ms avg latency, 6.0 max latency.
2018-11-25 12:56:19, 146476 records sent, 29295.2 records/sec (14.30 MB/sec), 1.7 ms avg latency, 18.0 max latency.
