time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-24 23:14:18:725, 0, 67.1841, 13.4368, 137593, 27518.6000, 20, 4980, 13.4908, 27629.1165
2018-11-24 23:14:23:725, 0, 155.1245, 17.5881, 317695, 36020.4000, 0, 5000, 17.5881, 36020.4000
2018-11-24 23:14:28:725, 0, 236.9102, 16.3571, 485192, 33499.4000, 0, 5000, 16.3571, 33499.4000
2018-11-24 23:14:33:725, 0, 317.1953, 16.0570, 649616, 32884.8000, 0, 5000, 16.0570, 32884.8000
2018-11-24 23:14:38:725, 0, 399.1821, 16.3974, 817525, 33581.8000, 0, 5000, 16.3974, 33581.8000
2018-11-24 23:14:43:725, 0, 484.4058, 17.0447, 992063, 34907.6000, 0, 5000, 17.0447, 34907.6000
2018-11-24 23:14:52:170, 0, 564.7700, 9.5162, 1156649, 19489.1652, 0, 8445, 9.5162, 19489.1652
2018-11-24 23:14:57:170, 0, 646.7520, 16.3964, 1324548, 33579.8000, 0, 5000, 16.3964, 33579.8000
2018-11-24 23:15:02:170, 0, 731.3857, 16.9268, 1497878, 34666.0000, 0, 5000, 16.9268, 34666.0000
2018-11-24 23:15:07:170, 0, 819.5884, 17.6405, 1678517, 36127.8000, 0, 5000, 17.6405, 36127.8000
2018-11-24 23:15:12:170, 0, 914.4956, 18.9814, 1872887, 38874.0000, 0, 5000, 18.9814, 38874.0000
2018-11-24 23:15:17:170, 0, 1007.1475, 18.5304, 2062638, 37950.2000, 0, 5000, 18.5304, 37950.2000
2018-11-24 23:15:22:170, 0, 1096.1060, 17.7917, 2244825, 36437.4000, 0, 5000, 17.7917, 36437.4000
2018-11-24 23:15:27:170, 0, 1179.0908, 16.5970, 2414778, 33990.6000, 0, 5000, 16.5970, 33990.6000
2018-11-24 23:15:33:682, 0, 1219.3745, 6.1861, 2497279, 12669.0725, 0, 6512, 6.1861, 12669.0725
2018-11-24 23:15:38:682, 0, 1299.9082, 16.1067, 2662212, 32986.6000, 0, 5000, 16.1067, 32986.6000
2018-11-24 23:15:43:682, 0, 1382.5327, 16.5249, 2831427, 33843.0000, 0, 5000, 16.5249, 33843.0000
2018-11-24 23:15:48:682, 0, 1467.5938, 17.0122, 3005632, 34841.0000, 0, 5000, 17.0122, 34841.0000
2018-11-24 23:15:53:682, 0, 1554.1572, 17.3127, 3182914, 35456.4000, 0, 5000, 17.3127, 35456.4000
2018-11-24 23:15:58:682, 0, 1640.2412, 17.2168, 3359214, 35260.0000, 0, 5000, 17.2168, 35260.0000
2018-11-24 23:16:03:682, 0, 1723.7813, 16.7080, 3530304, 34218.0000, 0, 5000, 16.7080, 34218.0000
2018-11-24 23:16:08:682, 0, 1811.6035, 17.5645, 3710164, 35972.0000, 0, 5000, 17.5645, 35972.0000
2018-11-24 23:16:13:682, 0, 1903.3472, 18.3487, 3898055, 37578.2000, 0, 5000, 18.3487, 37578.2000
2018-11-24 23:16:18:682, 0, 1998.3755, 19.0057, 4092673, 38923.6000, 0, 5000, 19.0057, 38923.6000
2018-11-24 23:16:23:682, 0, 2086.8950, 17.7039, 4273961, 36257.6000, 0, 5000, 17.7039, 36257.6000
2018-11-24 23:16:28:682, 0, 2177.2930, 18.0796, 4459096, 37027.0000, 0, 5000, 18.0796, 37027.0000
2018-11-24 23:16:33:682, 0, 2262.8608, 17.1136, 4634339, 35048.6000, 0, 5000, 17.1136, 35048.6000
2018-11-24 23:16:38:682, 0, 2348.7783, 17.1835, 4810298, 35191.8000, 0, 5000, 17.1835, 35191.8000
2018-11-24 23:16:43:682, 0, 2436.2539, 17.4951, 4989448, 35830.0000, 0, 5000, 17.4951, 35830.0000
2018-11-24 23:16:48:682, 0, 2522.1318, 17.1756, 5165326, 35175.6000, 0, 5000, 17.1756, 35175.6000
2018-11-24 23:16:53:682, 0, 2608.9702, 17.3677, 5343171, 35569.0000, 0, 5000, 17.3677, 35569.0000
2018-11-24 23:16:58:682, 0, 2695.1201, 17.2300, 5519606, 35287.0000, 0, 5000, 17.2300, 35287.0000
2018-11-24 23:17:03:682, 0, 2773.8291, 15.7418, 5680802, 32239.2000, 0, 5000, 15.7418, 32239.2000
2018-11-24 23:17:08:682, 0, 2867.0410, 18.6424, 5871700, 38179.6000, 0, 5000, 18.6424, 38179.6000
2018-11-24 23:17:13:682, 0, 2961.5547, 18.9027, 6065264, 38712.8000, 0, 5000, 18.9027, 38712.8000
2018-11-24 23:17:18:682, 0, 3055.2510, 18.7393, 6257154, 38378.0000, 0, 5000, 18.7393, 38378.0000
2018-11-24 23:17:23:682, 0, 3144.3311, 17.8160, 6439590, 36487.2000, 0, 5000, 17.8160, 36487.2000
2018-11-24 23:17:28:682, 0, 3233.1655, 17.7669, 6621523, 36386.6000, 0, 5000, 17.7669, 36386.6000
2018-11-24 23:17:33:682, 0, 3319.6465, 17.2962, 6798636, 35422.6000, 0, 5000, 17.2962, 35422.6000
2018-11-24 23:17:38:682, 0, 3405.7866, 17.2280, 6975051, 35283.0000, 0, 5000, 17.2280, 35283.0000
2018-11-24 23:17:43:682, 0, 3487.8438, 16.4114, 7143104, 33610.6000, 0, 5000, 16.4114, 33610.6000
2018-11-24 23:17:48:682, 0, 3572.7510, 16.9814, 7316994, 34778.0000, 0, 5000, 16.9814, 34778.0000
2018-11-24 23:17:53:682, 0, 3659.2881, 17.3074, 7494222, 35445.6000, 0, 5000, 17.3074, 35445.6000
2018-11-24 23:17:58:682, 0, 3744.3809, 17.0186, 7668492, 34854.0000, 0, 5000, 17.0186, 34854.0000
2018-11-24 23:18:03:682, 0, 3841.7451, 19.4729, 7867894, 39880.4000, 0, 5000, 19.4729, 39880.4000
2018-11-24 23:18:08:682, 0, 3937.6060, 19.1722, 8064217, 39264.6000, 0, 5000, 19.1722, 39264.6000
