procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  21309     74   9002    0    0     0   121    3    1  0  0 99  0  0 2018-11-24 23:14:09
 0  0      0  21309     74   9002    0    0     0     0  264  491  0  0 100  0  0 2018-11-24 23:14:10
 0  0      0  21309     74   9002    0    0     0    68  203  401  0  0 100  0  0 2018-11-24 23:14:11
 0  0      0  21309     74   9002    0    0     0     4  194  360  0  0 100  0  0 2018-11-24 23:14:12
 1  0      0  21283     74   9029    0    0     0    68 10093 8853  4  2 94  0  0 2018-11-24 23:14:13
 2  0      0  21257     74   9055    0    0     0     0 20003 17381  7  5 88  0  0 2018-11-24 23:14:14
 1  0      0  21233     74   9080    0    0     0     0 21713 18525  8  4 88  0  0 2018-11-24 23:14:15
 2  0      0  21208     74   9104    0    0     0    68 22532 19212  9  4 87  0  0 2018-11-24 23:14:16
 1  0      0  21196     74   9117    0    0     0 100804 14210 12375  6  3 87  4  0 2018-11-24 23:14:17
 1  0      0  21162     74   9151    0    0     0     0 22710 18295  9  5 86  0  0 2018-11-24 23:14:18
 1  0      0  21135     74   9177    0    0     0     0 22906 19533 10  5 85  0  0 2018-11-24 23:14:19
 2  0      0  21111     74   9202    0    0     0     0 24139 20445  9  4 87  0  0 2018-11-24 23:14:20
 0  0      0  21086     74   9226    0    0     0    68 23812 19803  9  4 87  0  0 2018-11-24 23:14:21
 3  0      0  21062     74   9251    0    0     0     0 23235 19560  9  4 87  0  0 2018-11-24 23:14:22
 2  0      0  21038     74   9275    0    0     0     0 23156 19941  9  4 86  0  0 2018-11-24 23:14:23
 2  0      0  21013     74   9300    0    0     0     0 23543 20566  8  5 87  0  0 2018-11-24 23:14:24
 1  0      0  20989     74   9324    0    0     0     0 18240 16520  7  4 89  0  0 2018-11-24 23:14:25
 2  0      0  20964     74   9348    0    0     0    68 23783 18656  8  5 87  0  0 2018-11-24 23:14:26
 2  0      0  20940     74   9373    0    0     0     0 23512 20341  8  4 88  0  0 2018-11-24 23:14:27
 1  0      0  20915     74   9397    0    0     0     0 23671 20425 11  4 85  0  0 2018-11-24 23:14:28
 1  0      0  20890     74   9422    0    0     0  3816 23751 20636  9  5 85  1  0 2018-11-24 23:14:29
 1  0      0  20866     74   9446    0    0     0     0 19944 17570  9  4 88  0  0 2018-11-24 23:14:30
 0  0      0  20842     74   9471    0    0     0    68 15786 14712  7  4 89  0  0 2018-11-24 23:14:31
 1  0      0  20817     74   9495    0    0     0     0 23249 15562  6  4 90  0  0 2018-11-24 23:14:32
 2  0      0  20793     74   9519    0    0     0     0 23713 19904  8  5 87  0  0 2018-11-24 23:14:33
 2  0      0  20769     74   9544    0    0     0     0 23533 20171  8  5 88  0  0 2018-11-24 23:14:34
 1  0      0  20744     74   9568    0    0     0     0 23730 20102  9  4 88  0  0 2018-11-24 23:14:35
 1  0      0  20720     74   9593    0    0     0    68 23711 19983 10  4 86  0  0 2018-11-24 23:14:36
 1  0      0  20695     74   9617    0    0     0     0 23685 19732  8  5 87  0  0 2018-11-24 23:14:37
 2  0      0  20671     74   9642    0    0     0     0 23665 19794  9  5 86  0  0 2018-11-24 23:14:38
 1  0      0  20647     74   9666    0    0     0     0 23850 20150  9  5 86  0  0 2018-11-24 23:14:39
 1  0      0  20622     74   9690    0    0     0    68 23589 19777  9  4 87  0  0 2018-11-24 23:14:40
 1  0      0  20598     74   9715    0    0     0    68 23860 19985  9  4 87  0  0 2018-11-24 23:14:41
 3  0      0  20573     74   9739    0    0     0     4 23613 19703  9  4 87  0  0 2018-11-24 23:14:42
 2  0      0  20549     74   9764    0    0     0     0 23567 19688  8  5 87  0  0 2018-11-24 23:14:43
 3  0      0  20524     74   9788    0    0     0     0 23352 19897 10  5 85  0  0 2018-11-24 23:14:44
 3  0      0  20500     74   9813    0    0     0     0 23830 20274  9  5 86  0  0 2018-11-24 23:14:45
 3  0      0  20476     74   9837    0    0     0  1832 23134 19797  8  6 86  0  0 2018-11-24 23:14:46
 4  2      0  20451     74   9861    0    0     0 168520 22095 19213  8  7 84  2  0 2018-11-24 23:14:47
 0  2      0  20450     74   9862    0    0     0 163864 5913 5603  2  2 80 16  0 2018-11-24 23:14:48
