time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-25 02:37:13:591, 0, 72.7021, 14.5404, 148894, 29778.8000, 20, 4980, 14.5988, 29898.3936
2018-11-25 02:37:18:985, 0, 147.6895, 13.9020, 302468, 28471.2644, 0, 5394, 13.9020, 28471.2644
2018-11-25 02:37:23:985, 0, 235.2251, 17.5071, 481741, 35854.6000, 0, 5000, 17.5071, 35854.6000
2018-11-25 02:37:28:985, 0, 326.2422, 18.2034, 668144, 37280.6000, 0, 5000, 18.2034, 37280.6000
2018-11-25 02:37:33:985, 0, 417.0020, 18.1520, 854020, 37175.2000, 0, 5000, 18.1520, 37175.2000
2018-11-25 02:37:38:985, 0, 505.9302, 17.7856, 1036145, 36425.0000, 0, 5000, 17.7856, 36425.0000
2018-11-25 02:37:43:985, 0, 597.9614, 18.4063, 1224625, 37696.0000, 0, 5000, 18.4063, 37696.0000
2018-11-25 02:37:48:985, 0, 687.7222, 17.9521, 1408455, 36766.0000, 0, 5000, 17.9521, 36766.0000
2018-11-25 02:37:53:985, 0, 779.9048, 18.4365, 1597245, 37758.0000, 0, 5000, 18.4365, 37758.0000
2018-11-25 02:37:58:985, 0, 871.6938, 18.3578, 1785229, 37596.8000, 0, 5000, 18.3578, 37596.8000
2018-11-25 02:38:03:985, 0, 965.6172, 18.7847, 1977584, 38471.0000, 0, 5000, 18.7847, 38471.0000
2018-11-25 02:38:08:985, 0, 1057.5273, 18.3820, 2165816, 37646.4000, 0, 5000, 18.3820, 37646.4000
2018-11-25 02:38:13:985, 0, 1149.6040, 18.4153, 2354389, 37714.6000, 0, 5000, 18.4153, 37714.6000
2018-11-25 02:38:18:985, 0, 1241.3477, 18.3487, 2542280, 37578.2000, 0, 5000, 18.3487, 37578.2000
2018-11-25 02:38:23:985, 0, 1332.7886, 18.2882, 2729551, 37454.2000, 0, 5000, 18.2882, 37454.2000
2018-11-25 02:38:28:985, 0, 1424.0176, 18.2458, 2916388, 37367.4000, 0, 5000, 18.2458, 37367.4000
2018-11-25 02:38:33:985, 0, 1515.9429, 18.3851, 3104651, 37652.6000, 0, 5000, 18.3851, 37652.6000
2018-11-25 02:38:38:985, 0, 1606.9297, 18.1974, 3290992, 37268.2000, 0, 5000, 18.1974, 37268.2000
2018-11-25 02:38:43:985, 0, 1699.1880, 18.4517, 3479937, 37789.0000, 0, 5000, 18.4517, 37789.0000
2018-11-25 02:38:48:985, 0, 1790.6138, 18.2852, 3667177, 37448.0000, 0, 5000, 18.2852, 37448.0000
2018-11-25 02:38:53:985, 0, 1881.4341, 18.1641, 3853177, 37200.0000, 0, 5000, 18.1641, 37200.0000
2018-11-25 02:38:58:985, 0, 1972.7993, 18.2730, 4040293, 37423.2000, 0, 5000, 18.2730, 37423.2000
2018-11-25 02:39:03:985, 0, 2065.1787, 18.4759, 4229486, 37838.6000, 0, 5000, 18.4759, 37838.6000
2018-11-25 02:39:08:985, 0, 2156.8315, 18.3306, 4417191, 37541.0000, 0, 5000, 18.3306, 37541.0000
2018-11-25 02:39:13:985, 0, 2248.4692, 18.3275, 4604865, 37534.8000, 0, 5000, 18.3275, 37534.8000
2018-11-25 02:39:18:985, 0, 2340.4097, 18.3881, 4793159, 37658.8000, 0, 5000, 18.3881, 37658.8000
2018-11-25 02:39:23:985, 0, 2432.1533, 18.3487, 4981050, 37578.2000, 0, 5000, 18.3487, 37578.2000
2018-11-25 02:39:28:985, 0, 2523.6094, 18.2912, 5168352, 37460.4000, 0, 5000, 18.2912, 37460.4000
2018-11-25 02:39:33:985, 0, 2615.5195, 18.3820, 5356584, 37646.4000, 0, 5000, 18.3820, 37646.4000
2018-11-25 02:39:38:985, 0, 2706.5972, 18.2155, 5543111, 37305.4000, 0, 5000, 18.2155, 37305.4000
2018-11-25 02:39:43:985, 0, 2797.8413, 18.2488, 5729979, 37373.6000, 0, 5000, 18.2488, 37373.6000
2018-11-25 02:39:48:985, 0, 2889.7515, 18.3820, 5918211, 37646.4000, 0, 5000, 18.3820, 37646.4000
2018-11-25 02:39:53:985, 0, 2981.4497, 18.3396, 6106009, 37559.6000, 0, 5000, 18.3396, 37559.6000
2018-11-25 02:39:58:985, 0, 3073.3750, 18.3851, 6294272, 37652.6000, 0, 5000, 18.3851, 37652.6000
2018-11-25 02:40:03:985, 0, 3165.6030, 18.4456, 6483155, 37776.6000, 0, 5000, 18.4456, 37776.6000
2018-11-25 02:40:08:985, 0, 3257.2104, 18.3215, 6670767, 37522.4000, 0, 5000, 18.3215, 37522.4000
2018-11-25 02:40:13:985, 0, 3349.3022, 18.4184, 6859371, 37720.8000, 0, 5000, 18.4184, 37720.8000
2018-11-25 02:40:18:985, 0, 3440.5313, 18.2458, 7046208, 37367.4000, 0, 5000, 18.2458, 37367.4000
2018-11-25 02:40:23:985, 0, 3531.0640, 18.1065, 7231619, 37082.2000, 0, 5000, 18.1065, 37082.2000
2018-11-25 02:40:28:985, 0, 3622.1416, 18.2155, 7418146, 37305.4000, 0, 5000, 18.2155, 37305.4000
2018-11-25 02:40:33:985, 0, 3715.0356, 18.5788, 7608393, 38049.4000, 0, 5000, 18.5788, 38049.4000
2018-11-25 02:40:38:985, 0, 3807.1729, 18.4274, 7797090, 37739.4000, 0, 5000, 18.4274, 37739.4000
2018-11-25 02:40:43:985, 0, 3898.5229, 18.2700, 7984175, 37417.0000, 0, 5000, 18.2700, 37417.0000
2018-11-25 02:40:48:985, 0, 3989.3433, 18.1641, 8170175, 37200.0000, 0, 5000, 18.1641, 37200.0000
2018-11-25 02:40:53:985, 0, 4080.8447, 18.3003, 8357570, 37479.0000, 0, 5000, 18.3003, 37479.0000
2018-11-25 02:40:58:985, 0, 4173.9658, 18.6242, 8548282, 38142.4000, 0, 5000, 18.6242, 38142.4000
2018-11-25 02:41:03:985, 0, 4266.0576, 18.4184, 8736886, 37720.8000, 0, 5000, 18.4184, 37720.8000
2018-11-25 02:41:08:985, 0, 4357.6348, 18.3154, 8924436, 37510.0000, 0, 5000, 18.3154, 37510.0000
2018-11-25 02:41:13:985, 0, 4449.4844, 18.3699, 9112544, 37621.6000, 0, 5000, 18.3699, 37621.6000
2018-11-25 02:41:18:985, 0, 4541.1221, 18.3275, 9300218, 37534.8000, 0, 5000, 18.3275, 37534.8000
2018-11-25 02:41:23:985, 0, 4632.8657, 18.3487, 9488109, 37578.2000, 0, 5000, 18.3487, 37578.2000
2018-11-25 02:41:28:985, 0, 4725.0483, 18.4365, 9676899, 37758.0000, 0, 5000, 18.4365, 37758.0000
2018-11-25 02:41:33:985, 0, 4817.4883, 18.4880, 9866216, 37863.4000, 0, 5000, 18.4880, 37863.4000
2018-11-25 02:41:38:985, 0, 4910.6245, 18.6272, 10056959, 38148.6000, 0, 5000, 18.6272, 38148.6000
2018-11-25 02:41:43:985, 0, 5003.1704, 18.5092, 10246493, 37906.8000, 0, 5000, 18.5092, 37906.8000
2018-11-25 02:41:48:985, 0, 5095.1108, 18.3881, 10434787, 37658.8000, 0, 5000, 18.3881, 37658.8000
2018-11-25 02:41:53:985, 0, 5187.5811, 18.4940, 10624166, 37875.8000, 0, 5000, 18.4940, 37875.8000
2018-11-25 02:41:58:985, 0, 5279.4912, 18.3820, 10812398, 37646.4000, 0, 5000, 18.3820, 37646.4000
2018-11-25 02:42:03:985, 0, 5371.6284, 18.4274, 11001095, 37739.4000, 0, 5000, 18.4274, 37739.4000
2018-11-25 02:42:08:985, 0, 5463.4629, 18.3669, 11189172, 37615.4000, 0, 5000, 18.3669, 37615.4000
2018-11-25 02:42:13:985, 0, 5555.7363, 18.4547, 11378148, 37795.2000, 0, 5000, 18.4547, 37795.2000
2018-11-25 02:42:18:985, 0, 5648.6001, 18.5728, 11568333, 38037.0000, 0, 5000, 18.5728, 38037.0000
2018-11-25 02:42:23:985, 0, 5741.4487, 18.5697, 11758487, 38030.8000, 0, 5000, 18.5697, 38030.8000
2018-11-25 02:42:28:985, 0, 5833.1318, 18.3366, 11946254, 37553.4000, 0, 5000, 18.3366, 37553.4000
2018-11-25 02:42:33:985, 0, 5925.0269, 18.3790, 12134455, 37640.2000, 0, 5000, 18.3790, 37640.2000
2018-11-25 02:42:38:985, 0, 6018.2690, 18.6484, 12325415, 38192.0000, 0, 5000, 18.6484, 38192.0000
2018-11-25 02:42:43:985, 0, 6111.8594, 18.7181, 12517088, 38334.6000, 0, 5000, 18.7181, 38334.6000
2018-11-25 02:42:48:985, 0, 6203.7241, 18.3729, 12705227, 37627.8000, 0, 5000, 18.3729, 37627.8000
