procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  14290     59  15941    0    0     0    65    1    3  0  0 100  0  0 2018-11-25 02:37:04
 0  0      0  14291     59  15941    0    0     0     0  292  555  0  0 100  0  0 2018-11-25 02:37:05
 0  0      0  14291     59  15941    0    0     0     0  188  330  0  0 100  0  0 2018-11-25 02:37:06
 1  0      0  14281     59  15951    0    0     0    68 1162  980  0  0 99  0  0 2018-11-25 02:37:07
 1  0      0  14249     59  15982    0    0     0     0 8626 5851  2  1 97  0  0 2018-11-25 02:37:08
 1  0      0  14218     59  16015    0    0     0    68 8841 6590  3  1 96  0  0 2018-11-25 02:37:09
 1  0      0  14185     59  16048    0    0     0     0 8811 6274  2  1 96  0  0 2018-11-25 02:37:10
 1  0      0  14152     59  16080    0    0     0     0 8945 6159  2  1 97  0  0 2018-11-25 02:37:11
 0  0      0  14125     59  16107    0    0     0     0 7378 5272  2  1 97  0  0 2018-11-25 02:37:12
 0  0      0  14091     59  16142    0    0     0     0 9025 6266  2  1 97  0  0 2018-11-25 02:37:13
 1  0      0  14055     59  16177    0    0     0    68 9071 6420  2  1 96  0  0 2018-11-25 02:37:14
 1  0      0  14016     59  16217    0    0     0     0 9624 6803  2  1 97  0  0 2018-11-25 02:37:15
 1  0      0  13978     59  16255    0    0     0     0 9480 6626  2  1 97  0  0 2018-11-25 02:37:16
 0  0      0  13945     59  16287    0    0     0     0 8135 5741  2  1 97  0  0 2018-11-25 02:37:17
 0  0      0  13945     59  16287    0    0     0     0  191  372  0  0 100  0  0 2018-11-25 02:37:18
 0  0      0  13915     59  16318    0    0     0    68 8160 5868  2  1 97  0  0 2018-11-25 02:37:19
 0  0      0  13879     59  16354    0    0     0     0 9852 6560  2  1 97  0  0 2018-11-25 02:37:20
 1  0      0  13841     59  16392    0    0     0     0 9314 6487  2  1 97  0  0 2018-11-25 02:37:21
 2  0      0  13806     59  16427    0    0     0     0 8961 6295  2  1 97  0  0 2018-11-25 02:37:22
 1  0      0  13771     59  16462    0    0     0 33024 7896 5893  2  1 95  2  0 2018-11-25 02:37:23
 1  0      0  13735     59  16498    0    0     0    68 9180 6828  3  1 95  0  0 2018-11-25 02:37:24
 0  0      0  13699     59  16534    0    0     0  2728 9125 6595  2  1 97  1  0 2018-11-25 02:37:25
 1  0      0  13661     59  16572    0    0     0     0 9287 6482  2  1 97  0  0 2018-11-25 02:37:26
 1  0      0  13624     59  16609    0    0     0     0 9257 6533  2  1 97  0  0 2018-11-25 02:37:27
 0  2      0  13607     59  16627    0    0     0 266244 4327 3989  1  3 86 10  0 2018-11-25 02:37:28
 0  2      0  13607     59  16626    0    0     0 163876  388  561  0  0 85 15  0 2018-11-25 02:37:29
