procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  12660     40  17608    0    0     0    15    1    0  0  0 100  0  0 2018-11-25 18:08:39
 0  0      0  12662     40  17608    0    0     0     0  348  630  0  0 100  0  0 2018-11-25 18:08:40
 0  0      0  12661     40  17608    0    0     0    68  195  398  0  0 100  0  0 2018-11-25 18:08:41
 0  0      0  12661     40  17608    0    0     0     0  168  302  0  0 100  0  0 2018-11-25 18:08:42
 0  0      0  12629     40  17640    0    0     0    68 6027 4979  1  0 99  0  0 2018-11-25 18:08:43
 1  0      0  12596     40  17673    0    0     0     0 7962 6859  1  1 98  0  0 2018-11-25 18:08:44
 0  0      0  12565     40  17704    0    0     0     0 7781 6719  1  1 99  0  0 2018-11-25 18:08:45
 1  0      0  12533     40  17736    0    0     0    68 7685 6762  1  1 98  0  0 2018-11-25 18:08:46
 0  0      0  12500     40  17769    0    0     0     0 7738 6744  1  1 98  0  0 2018-11-25 18:08:47
 0  2      0  12482     40  17787    0    0     0 114860 4413 4115  0  1 95  4  0 2018-11-25 18:08:48
 0  0      0  12436     40  17832    0    0     0     0 7731 7665  1  1 98  0  0 2018-11-25 18:08:49
 0  0      0  12403     40  17865    0    0     0     0 8244 7268  1  1 98  0  0 2018-11-25 18:08:50
 0  0      0  12372     40  17896    0    0     0    68 8105 7036  1  0 99  0  0 2018-11-25 18:08:51
 0  0      0  12339     40  17930    0    0     0     0 8231 7159  1  1 98  0  0 2018-11-25 18:08:52
 0  2      0  12319     40  17950    0    0     0 202740 5192 4738  1  1 96  2  0 2018-11-25 18:08:53
 0  0      0  12314     40  17955    0    0     0 23528 1385 1341  0  0 98  1  0 2018-11-25 18:08:54
 1  0      0  12261     40  18008    0    0     0     0 22963 10930  3  1 96  0  0 2018-11-25 18:08:55
 1  0      0  12227     40  18041    0    0     0  3976 8393 7918  1  0 98  0  0 2018-11-25 18:08:56
 0  0      0  12195     40  18073    0    0     0     0 8339 7361  1  1 99  0  0 2018-11-25 18:08:57
 0  0      0  12169     40  18099    0    0     0     0 6507 5719  1  0 99  0  0 2018-11-25 18:08:58
 0  0      0  12169     40  18099    0    0     0     0  160  304  0  0 100  0  0 2018-11-25 18:08:59
 0  0      0  12165     40  18103    0    0     0     0 1347 1435  0  0 100  0  0 2018-11-25 18:09:00
 0  0      0  12133     40  18135    0    0     0    68 8063 6860  1  1 98  0  0 2018-11-25 18:09:01
 0  0      0  12101     40  18168    0    0     0     0 8118 6808  1  0 98  0  0 2018-11-25 18:09:02
 0  0      0  12068     40  18201    0    0     0     0 8023 6872  1  1 99  0  0 2018-11-25 18:09:03
