2018-11-23 22:08:53, 48798 records sent, 9755.7 records/sec (4.76 MB/sec), 3.1 ms avg latency, 252.0 max latency.
2018-11-23 22:08:58, 48854 records sent, 9770.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 19.0 max latency.
2018-11-23 22:09:03, 48854 records sent, 9770.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 5.0 max latency.
2018-11-23 22:09:08, 48845 records sent, 9769.0 records/sec (4.77 MB/sec), 27.9 ms avg latency, 477.0 max latency.
2018-11-23 22:09:13, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 9.0 max latency.
2018-11-23 22:09:18, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 7.0 max latency.
2018-11-23 22:09:23, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 22:09:28, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 6.0 max latency.
2018-11-23 22:09:33, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 8.0 max latency.
2018-11-23 22:09:38, 42397 records sent, 8479.4 records/sec (4.14 MB/sec), 56.0 ms avg latency, 921.0 max latency.
2018-11-23 22:09:43, 55263 records sent, 11052.6 records/sec (5.40 MB/sec), 44.9 ms avg latency, 662.0 max latency.
2018-11-23 22:09:48, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 22:09:53, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 22:09:58, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 11.0 max latency.
2018-11-23 22:10:03, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.5 ms avg latency, 2.0 max latency.
2018-11-23 22:10:08, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 22:10:14, 47487 records sent, 8301.9 records/sec (4.05 MB/sec), 1.5 ms avg latency, 860.0 max latency.
2018-11-23 22:10:19, 57233 records sent, 11442.0 records/sec (5.59 MB/sec), 72.9 ms avg latency, 861.0 max latency.
2018-11-23 22:10:24, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-23 22:10:29, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-23 22:10:34, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-23 22:10:39, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.5 ms avg latency, 8.0 max latency.
2018-11-23 22:10:44, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-23 22:10:50, 48630 records sent, 8170.4 records/sec (3.99 MB/sec), 1.5 ms avg latency, 975.0 max latency.
2018-11-23 22:10:55, 58345 records sent, 11669.0 records/sec (5.70 MB/sec), 92.1 ms avg latency, 976.0 max latency.
2018-11-23 22:11:00, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 2.0 max latency.
2018-11-23 22:11:05, 48845 records sent, 9769.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 6.0 max latency.
2018-11-23 22:11:10, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-23 22:11:15, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-23 22:11:20, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 4.4 ms avg latency, 161.0 max latency.
2018-11-23 22:11:26, 47224 records sent, 8384.9 records/sec (4.09 MB/sec), 1.5 ms avg latency, 798.0 max latency.
2018-11-23 22:11:31, 56627 records sent, 11323.1 records/sec (5.53 MB/sec), 64.1 ms avg latency, 800.0 max latency.
2018-11-23 22:11:36, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 22:11:41, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 2.0 max latency.
2018-11-23 22:11:46, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 22:11:51, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 22:11:56, 47878 records sent, 8235.0 records/sec (4.02 MB/sec), 1.5 ms avg latency, 913.0 max latency.
2018-11-23 22:12:01, 57770 records sent, 11549.4 records/sec (5.64 MB/sec), 82.6 ms avg latency, 915.0 max latency.
2018-11-23 22:12:06, 48844 records sent, 9764.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 2.0 max latency.
2018-11-23 22:12:11, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 22:12:16, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 2.0 max latency.
2018-11-23 22:12:21, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 13.0 max latency.
2018-11-23 22:12:26, 48854 records sent, 9764.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 2.0 max latency.
2018-11-23 22:12:31, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 6.0 max latency.
2018-11-23 22:12:36, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.5 ms avg latency, 2.0 max latency.
2018-11-23 22:12:41, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 1.6 ms avg latency, 26.0 max latency.
2018-11-23 22:12:46, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 7.0 max latency.
2018-11-23 22:12:51, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 41.8 ms avg latency, 603.0 max latency.
2018-11-23 22:12:56, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 12.5 ms avg latency, 311.0 max latency.
2018-11-23 22:13:01, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-23 22:13:06, 48854 records sent, 9764.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-23 22:13:11, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 7.0 max latency.
2018-11-23 22:13:16, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.5 ms avg latency, 9.0 max latency.
2018-11-23 22:13:21, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 16.0 max latency.
2018-11-23 22:13:26, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 99.2 ms avg latency, 938.0 max latency.
2018-11-23 22:13:31, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 2.0 max latency.
2018-11-23 22:13:36, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 10.0 max latency.
2018-11-23 22:13:41, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 2.0 max latency.
2018-11-23 22:13:46, 48834 records sent, 9766.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-23 22:13:51, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 3.9 ms avg latency, 147.0 max latency.
2018-11-23 22:13:56, 48844 records sent, 9764.9 records/sec (4.77 MB/sec), 47.3 ms avg latency, 639.0 max latency.
2018-11-23 22:14:01, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 5.0 max latency.
2018-11-23 22:14:06, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.5 ms avg latency, 2.0 max latency.
2018-11-23 22:14:11, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-23 22:14:16, 48845 records sent, 9769.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 2.0 max latency.
2018-11-23 22:14:21, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 68.4 ms avg latency, 773.0 max latency.
2018-11-23 22:14:26, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 3.4 ms avg latency, 132.0 max latency.
2018-11-23 22:14:32, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-23 22:14:37, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 14.0 max latency.
2018-11-23 22:14:42, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-23 22:14:47, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-23 22:14:48, 3515625 records sent, 9764.350210 records/sec (4.77 MB/sec), 11.95 ms avg latency, 976.00 ms max latency, 1 ms 50th, 2 ms 95th, 474 ms 99th, 861 ms 99.9th.
