procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 1  0      0  26684     61   4799    0    0     0    62    1    0  0  0 100  0  0 2018-12-11 21:56:08
 0  0      0  26685     61   4799    0    0     0   572  646  937  0  1 97  2  0 2018-12-11 21:56:09
 0  0      0  26686     61   4799    0    0     0     0  141  232  0  0 100  0  0 2018-12-11 21:56:10
 5  0      0  26683     61   4799    0    0     0    76 14790 14752 13  3 84  0  0 2018-12-11 21:56:11
 5  0      0  26677     61   4799    0    0     0     0 29519 27906 27  6 67  0  0 2018-12-11 21:56:12
 3  0      0  26679     61   4799    0    0     0     0 31413 29333 28  6 67  0  0 2018-12-11 21:56:13
 6  0      0  26680     61   4799    0    0     0     0 30982 28575 27  6 67  0  0 2018-12-11 21:56:14
 4  0      0  26680     61   4799    0    0     0     0 30514 28487 29  4 67  0  0 2018-12-11 21:56:15
 5  0      0  26680     61   4799    0    0     0     0 30436 28371 27  6 67  0  0 2018-12-11 21:56:16
 2  0      0  26679     61   4799    0    0     0     0 29981 28173 28  5 67  0  0 2018-12-11 21:56:17
 5  0      0  26680     61   4799    0    0     0     0 30529 28353 27  6 67  0  0 2018-12-11 21:56:18
 3  0      0  26683     61   4799    0    0     0     0 30707 28345 28  6 66  0  0 2018-12-11 21:56:19
 3  0      0  26684     61   4799    0    0     0     0 30986 29037 27  6 67  0  0 2018-12-11 21:56:20
 5  0      0  26681     61   4799    0    0     0     0 30385 28193 28  5 67  0  0 2018-12-11 21:56:21
 4  0      0  26682     61   4799    0    0     0     0 30758 28669 27  6 67  0  0 2018-12-11 21:56:22
 4  0      0  26681     61   4799    0    0     0     0 30587 28755 28  6 67  0  0 2018-12-11 21:56:23
 5  0      0  26683     61   4799    0    0     0     0 31384 29079 28  5 67  0  0 2018-12-11 21:56:24
 3  0      0  26683     61   4799    0    0     0     0 31234 28510 28  5 67  0  0 2018-12-11 21:56:25
 4  0      0  26685     61   4799    0    0     0     0 30984 28464 28  5 67  0  0 2018-12-11 21:56:26
 4  0      0  26685     61   4799    0    0     0     0 30374 28655 28  5 67  0  0 2018-12-11 21:56:27
 4  0      0  26685     61   4799    0    0     0     0 31669 29179 28  6 66  0  0 2018-12-11 21:56:28
 6  0      0  26686     61   4799    0    0     0     0 31382 28645 28  5 67  0  0 2018-12-11 21:56:29
 4  0      0  26686     61   4799    0    0     0     0 31831 34124 30  6 64  0  0 2018-12-11 21:56:30
 5  0      0  26683     61   4799    0    0     0     0 31063 28966 28  5 67  0  0 2018-12-11 21:56:31
 3  0      0  26683     61   4799    0    0     0     0 30999 29044 29  5 66  0  0 2018-12-11 21:56:32
 5  0      0  26685     61   4799    0    0     0     0 30183 27982 29  5 67  0  0 2018-12-11 21:56:33
 3  0      0  26688     61   4799    0    0     0     0 31119 29154 28  5 67  0  0 2018-12-11 21:56:34
 4  0      0  26686     61   4799    0    0     0     0 30640 28584 28  5 67  0  0 2018-12-11 21:56:35
 4  0      0  26684     61   4799    0    0     0     0 30690 28939 28  6 66  0  0 2018-12-11 21:56:36
 4  0      0  26688     61   4799    0    0     0  2920 30544 28699 28  6 66  1  0 2018-12-11 21:56:37
 4  0      0  26686     61   4799    0    0     0     0 31116 28549 28  5 67  0  0 2018-12-11 21:56:38
 3  0      0  26686     61   4799    0    0     0    32 31279 28498 29  5 67  0  0 2018-12-11 21:56:39
 6  0      0  26688     61   4799    0    0     0     0 31652 29278 27  6 67  0  0 2018-12-11 21:56:40
 3  0      0  26686     61   4799    0    0     0     0 32945 29754 27  6 67  0  0 2018-12-11 21:56:41
 6  0      0  26685     61   4799    0    0     0     0 30939 28909 28  6 66  0  0 2018-12-11 21:56:42
 3  0      0  26687     61   4799    0    0     0     0 31586 28936 27  6 67  0  0 2018-12-11 21:56:43
 3  0      0  26686     61   4799    0    0     0     0 31785 28834 27  6 67  0  0 2018-12-11 21:56:44
 6  0      0  26687     61   4799    0    0     0     0 30903 28622 27  6 67  0  0 2018-12-11 21:56:45
 5  0      0  26685     61   4799    0    0     0     0 31334 28840 28  6 67  0  0 2018-12-11 21:56:46
 4  0      0  26687     61   4799    0    0     0     0 30204 28730 28  5 66  0  0 2018-12-11 21:56:47
 4  0      0  26687     61   4799    0    0     0     0 30745 27976 28  5 67  0  0 2018-12-11 21:56:48
 4  0      0  26685     61   4799    0    0     0     0 31810 29249 28  5 67  0  0 2018-12-11 21:56:49
 3  0      0  26685     61   4799    0    0     0     0 31044 28965 28  6 66  0  0 2018-12-11 21:56:50
 4  0      0  26686     61   4799    0    0     0     0 31183 29108 28  6 66  0  0 2018-12-11 21:56:51
 6  0      0  26686     61   4799    0    0     0     0 30364 28319 28  5 67  0  0 2018-12-11 21:56:52
 4  0      0  26685     61   4799    0    0     0     0 30143 28094 28  6 66  0  0 2018-12-11 21:56:53
 3  0      0  26683     61   4799    0    0     0     0 30781 28477 28  6 67  0  0 2018-12-11 21:56:54
 4  0      0  26682     61   4799    0    0     0     0 29842 28461 28  5 67  0  0 2018-12-11 21:56:55
 4  0      0  26687     61   4799    0    0     0     0 29542 27818 28  5 67  0  0 2018-12-11 21:56:56
 5  0      0  26685     61   4799    0    0     0     0 31595 29264 28  5 66  0  0 2018-12-11 21:56:57
 5  0      0  26684     61   4799    0    0     0     0 31328 28489 28  5 67  0  0 2018-12-11 21:56:58
 3  0      0  26686     61   4799    0    0     0     0 30284 28099 28  5 67  0  0 2018-12-11 21:56:59
 4  0      0  26684     61   4799    0    0     0     0 31333 28690 29  5 66  0  0 2018-12-11 21:57:00
 2  0      0  26685     61   4800    0    0     0     0 30207 28417 28  5 67  0  0 2018-12-11 21:57:01
 5  0      0  26683     61   4799    0    0     0     0 30597 29387 28  6 66  0  0 2018-12-11 21:57:02
 4  0      0  26684     61   4799    0    0     0     0 30542 28882 28  5 66  0  0 2018-12-11 21:57:03
 4  0      0  26685     61   4799    0    0     0     0 30924 28718 28  5 67  0  0 2018-12-11 21:57:04
 5  0      0  26684     61   4799    0    0     0     0 31253 28772 28  6 66  0  0 2018-12-11 21:57:05
 4  0      0  26683     61   4799    0    0     0     0 31387 28717 29  5 66  0  0 2018-12-11 21:57:06
 4  0      0  26686     61   4799    0    0     0     0 31541 29075 28  6 67  0  0 2018-12-11 21:57:07
 4  0      0  26684     61   4799    0    0     0     0 31749 29658 28  5 67  0  0 2018-12-11 21:57:08
 4  0      0  26684     61   4799    0    0     0     0 31105 29116 28  6 66  0  0 2018-12-11 21:57:09
 4  0      0  26686     61   4799    0    0     0     0 31147 29104 28  6 66  0  0 2018-12-11 21:57:10
 5  0      0  26686     61   4799    0    0     0     0 30834 28909 29  5 66  0  0 2018-12-11 21:57:11
 5  0      0  26686     61   4800    0    0     0     0 31172 29737 28  5 67  0  0 2018-12-11 21:57:12
 3  0      0  26686     61   4799    0    0     0  2952 31159 29012 28  5 66  1  0 2018-12-11 21:57:13
 4  0      0  26684     61   4799    0    0     0     0 31116 28906 28  5 66  0  0 2018-12-11 21:57:14
 5  0      0  26686     61   4799    0    0     0     0 31330 28843 27  6 67  0  0 2018-12-11 21:57:15
 4  0      0  26687     61   4799    0    0     0     0 30679 28760 28  5 67  0  0 2018-12-11 21:57:16
 5  0      0  26686     61   4799    0    0     0     0 30617 28596 28  5 67  0  0 2018-12-11 21:57:17
 2  0      0  26686     61   4799    0    0     0     0 30947 28789 27  6 66  0  0 2018-12-11 21:57:18
 4  0      0  26687     61   4799    0    0     0     0 31519 29151 28  6 67  0  0 2018-12-11 21:57:19
 5  0      0  26685     61   4800    0    0     0     0 30249 28022 27  6 67  0  0 2018-12-11 21:57:20
 4  0      0  26681     61   4799    0    0     0     0 30919 28944 29  6 66  0  0 2018-12-11 21:57:21
 6  0      0  26676     61   4799    0    0     0     0 29602 28179 29  5 66  0  0 2018-12-11 21:57:22
 3  0      0  26673     61   4800    0    0     0     0 29575 28121 29  5 66  0  0 2018-12-11 21:57:23
 4  0      0  26671     61   4800    0    0     0     0 30268 28225 28  6 66  0  0 2018-12-11 21:57:24
 4  0      0  26674     61   4800    0    0     0     0 30604 28396 28  5 67  0  0 2018-12-11 21:57:25
 6  0      0  26674     61   4800    0    0     0     0 29609 26920 28  5 67  0  0 2018-12-11 21:57:26
 5  0      0  26674     61   4799    0    0     0     0 30456 28395 28  5 67  0  0 2018-12-11 21:57:27
 5  0      0  26674     61   4800    0    0     0     0 30910 27513 28  5 67  0  0 2018-12-11 21:57:28
 5  0      0  26677     61   4800    0    0     0     0 32110 28411 28  5 67  0  0 2018-12-11 21:57:29
 5  0      0  26665     61   4800    0    0     0     0 31544 28640 28  6 66  0  0 2018-12-11 21:57:30
 6  0      0  26675     61   4799    0    0     0     0 31249 32323 29  6 65  0  0 2018-12-11 21:57:31
 5  0      0  26675     61   4799    0    0     0     0 29879 27958 27  5 67  0  0 2018-12-11 21:57:32
 4  0      0  26678     61   4799    0    0     0     0 29643 27877 27  5 68  0  0 2018-12-11 21:57:33
 4  0      0  26680     61   4799    0    0     0     0 30768 28996 27  6 67  0  0 2018-12-11 21:57:34
 4  0      0  26680     61   4799    0    0     0     0 30500 27998 28  5 67  0  0 2018-12-11 21:57:35
 5  0      0  26680     61   4799    0    0     0     0 31024 27878 28  5 67  0  0 2018-12-11 21:57:36
 5  0      0  26677     61   4800    0    0     0     0 31528 29216 28  5 67  0  0 2018-12-11 21:57:37
 3  0      0  26680     61   4799    0    0     0     0 31232 29034 27  6 67  0  0 2018-12-11 21:57:38
 6  0      0  26681     61   4799    0    0     0     0 31619 29362 27  6 67  0  0 2018-12-11 21:57:39
 5  0      0  26679     61   4799    0    0     0     0 30496 28337 28  5 67  0  0 2018-12-11 21:57:40
 4  0      0  26679     61   4799    0    0     0     0 31483 28879 29  5 66  0  0 2018-12-11 21:57:41
 4  0      0  26681     61   4799    0    0     0     0 30748 29359 28  5 67  0  0 2018-12-11 21:57:42
 3  0      0  26682     61   4799    0    0     0     0 30798 28231 28  5 67  0  0 2018-12-11 21:57:43
 4  0      0  26682     61   4799    0    0     0     0 31782 29133 28  6 67  0  0 2018-12-11 21:57:44
 3  0      0  26681     61   4799    0    0     0     0 30941 28191 28  6 67  0  0 2018-12-11 21:57:45
 3  0      0  26682     61   4800    0    0     0     0 31444 28543 28  5 67  0  0 2018-12-11 21:57:46
 3  0      0  26684     61   4799    0    0     0     0 30831 28482 28  5 67  0  0 2018-12-11 21:57:47
 6  0      0  26685     61   4799    0    0     0     0 31443 29321 28  6 66  0  0 2018-12-11 21:57:48
 5  0      0  26683     61   4799    0    0     0     0 31209 28854 28  6 66  0  0 2018-12-11 21:57:49
 4  0      0  26683     61   4799    0    0     0     0 30956 28861 28  5 67  0  0 2018-12-11 21:57:50
 3  0      0  26687     61   4799    0    0     0     0 30804 28868 28  5 67  0  0 2018-12-11 21:57:51
 3  0      0  26683     61   4799    0    0     0     0 30656 28353 28  5 67  0  0 2018-12-11 21:57:52
 3  0      0  26683     61   4799    0    0     0     0 30874 28632 28  6 66  0  0 2018-12-11 21:57:53
 4  0      0  26684     61   4799    0    0     0     0 30942 28186 27  6 67  0  0 2018-12-11 21:57:54
 3  0      0  26685     61   4799    0    0     0     0 31221 28575 27  6 67  0  0 2018-12-11 21:57:55
 3  0      0  26682     61   4799    0    0     0     0 31897 28796 28  5 67  0  0 2018-12-11 21:57:56
 5  0      0  26683     61   4799    0    0     0     0 31138 28495 29  5 67  0  0 2018-12-11 21:57:57
 3  0      0  26685     61   4799    0    0     0     0 31633 28953 27  5 67  0  0 2018-12-11 21:57:58
 2  0      0  26685     61   4799    0    0     0     0 32208 29173 28  6 66  0  0 2018-12-11 21:57:59
 3  0      0  26685     61   4800    0    0     0     0 31622 29271 28  5 66  0  0 2018-12-11 21:58:00
 4  0      0  26685     61   4799    0    0     0     0 30785 28020 28  5 66  0  0 2018-12-11 21:58:01
 5  0      0  26684     61   4799    0    0     0     0 30651 28454 28  6 66  0  0 2018-12-11 21:58:02
 4  0      0  26686     61   4799    0    0     0     0 30693 27141 28  5 67  0  0 2018-12-11 21:58:03
 5  0      0  26687     61   4799    0    0     0     0 31267 27833 28  5 67  0  0 2018-12-11 21:58:04
 4  0      0  26684     61   4799    0    0     0     0 30541 27337 28  5 67  0  0 2018-12-11 21:58:05
 4  0      0  26684     61   4800    0    0     0     0 31074 27937 29  4 67  0  0 2018-12-11 21:58:06
 3  0      0  26684     61   4799    0    0     0     0 32099 28595 28  6 66  0  0 2018-12-11 21:58:07
 4  0      0  26683     61   4799    0    0     0     0 30940 27463 28  5 67  0  0 2018-12-11 21:58:08
 2  0      0  26682     61   4799    0    0     0     0 30873 28079 28  5 66  0  0 2018-12-11 21:58:09
 4  0      0  26683     61   4799    0    0     0     0 30594 27840 27  7 67  0  0 2018-12-11 21:58:10
 5  0      0  26684     61   4800    0    0     0     0 31014 28405 28  5 67  0  0 2018-12-11 21:58:11
 4  0      0  26681     61   4799    0    0     0     0 30992 28866 28  5 67  0  0 2018-12-11 21:58:12
 4  0      0  26683     61   4799    0    0     0     0 30476 28478 28  5 67  0  0 2018-12-11 21:58:13
 6  0      0  26685     61   4799    0    0     0     0 30794 27965 29  5 66  0  0 2018-12-11 21:58:14
 5  0      0  26683     61   4799    0    0     0     0 29908 27642 27  6 67  0  0 2018-12-11 21:58:15
 4  0      0  26684     61   4799    0    0     0     0 29995 28271 27  6 67  0  0 2018-12-11 21:58:16
 4  0      0  26685     61   4799    0    0     0     0 30618 28796 28  6 66  0  0 2018-12-11 21:58:17
 3  0      0  26684     61   4799    0    0     0     0 31131 28558 28  5 67  0  0 2018-12-11 21:58:18
 4  0      0  26686     61   4800    0    0     0     0 30876 28508 28  5 67  0  0 2018-12-11 21:58:19
 3  0      0  26687     61   4799    0    0     0     0 31581 28736 28  6 66  0  0 2018-12-11 21:58:20
 4  0      0  26684     61   4799    0    0     0     0 31244 28657 28  5 66  0  0 2018-12-11 21:58:21
 5  0      0  26683     61   4799    0    0     0     0 31495 29264 28  5 67  0  0 2018-12-11 21:58:22
 3  0      0  26684     61   4799    0    0     0     0 32024 29665 28  5 67  0  0 2018-12-11 21:58:23
 4  0      0  26686     61   4800    0    0     0     0 31580 29104 28  5 67  0  0 2018-12-11 21:58:24
 4  0      0  26685     61   4799    0    0     0     0 30888 28433 28  6 67  0  0 2018-12-11 21:58:25
 5  0      0  26684     61   4800    0    0     0     0 30946 28549 28  5 66  0  0 2018-12-11 21:58:26
 5  0      0  26685     61   4800    0    0     0     0 30248 28426 29  5 66  0  0 2018-12-11 21:58:27
 4  0      0  26684     61   4800    0    0     0     0 30927 28708 28  6 67  0  0 2018-12-11 21:58:28
 5  0      0  26684     61   4800    0    0     0     0 31095 28892 28  6 67  0  0 2018-12-11 21:58:29
 4  0      0  26684     61   4799    0    0     0     0 31419 28770 28  5 67  0  0 2018-12-11 21:58:30
 3  0      0  26686     61   4799    0    0     0     0 31572 33319 30  7 64  0  0 2018-12-11 21:58:31
 2  0      0  26687     61   4799    0    0     0     0 30749 28702 28  5 67  0  0 2018-12-11 21:58:32
 4  0      0  26685     61   4799    0    0     0     0 31802 29613 28  6 67  0  0 2018-12-11 21:58:33
 4  0      0  26684     61   4799    0    0     0     0 30866 28828 28  5 67  0  0 2018-12-11 21:58:34
 6  0      0  26681     61   4799    0    0     0     0 29938 27371 27  5 68  0  0 2018-12-11 21:58:35
