2018-12-24 21:35:36, id: test-213536-158, starting consumer #0
2018-12-24 21:35:36, id: test-213536-158, starting consumer #0, channel #0
2018-12-24 21:35:37, id: test-213536-158, time: 1.217s, received: 0.82 msg/s
2018-12-24 21:35:38, id: test-213536-158, time: 2.228s, received: 11473 msg/s
2018-12-24 21:35:39, id: test-213536-158, time: 3.228s, received: 12189 msg/s
2018-12-24 21:35:40, id: test-213536-158, time: 4.228s, received: 12489 msg/s
2018-12-24 21:35:41, id: test-213536-158, time: 5.228s, received: 12454 msg/s
2018-12-24 21:35:42, id: test-213536-158, time: 6.228s, received: 10175 msg/s
2018-12-24 21:35:43, id: test-213536-158, time: 7.228s, received: 12424 msg/s
2018-12-24 21:35:44, id: test-213536-158, time: 8.228s, received: 12454 msg/s
2018-12-24 21:35:45, id: test-213536-158, time: 9.228s, received: 12148 msg/s
2018-12-24 21:35:46, id: test-213536-158, time: 10.228s, received: 12537 msg/s
2018-12-24 21:35:47, id: test-213536-158, time: 11.228s, received: 12144 msg/s
2018-12-24 21:35:48, id: test-213536-158, time: 12.228s, received: 12193 msg/s
2018-12-24 21:35:49, id: test-213536-158, time: 13.228s, received: 12398 msg/s
2018-12-24 21:35:50, id: test-213536-158, time: 14.228s, received: 12298 msg/s
2018-12-24 21:35:51, id: test-213536-158, time: 15.228s, received: 12286 msg/s
2018-12-24 21:35:52, id: test-213536-158, time: 16.228s, received: 12474 msg/s
2018-12-24 21:35:53, id: test-213536-158, time: 17.228s, received: 12423 msg/s
2018-12-24 21:35:54, id: test-213536-158, time: 18.228s, received: 12148 msg/s
2018-12-24 21:35:55, id: test-213536-158, time: 19.228s, received: 12507 msg/s
2018-12-24 21:35:56, id: test-213536-158, time: 20.228s, received: 12165 msg/s
2018-12-24 21:35:57, id: test-213536-158, time: 21.228s, received: 11803 msg/s
2018-12-24 21:35:58, id: test-213536-158, time: 22.228s, received: 12784 msg/s
2018-12-24 21:35:59, id: test-213536-158, time: 23.228s, received: 12014 msg/s
2018-12-24 21:36:00, id: test-213536-158, time: 24.228s, received: 12712 msg/s
2018-12-24 21:36:01, id: test-213536-158, time: 25.228s, received: 12235 msg/s
2018-12-24 21:36:02, id: test-213536-158, time: 26.228s, received: 12482 msg/s
2018-12-24 21:36:03, id: test-213536-158, time: 27.228s, received: 12515 msg/s
2018-12-24 21:36:04, id: test-213536-158, time: 28.228s, received: 12261 msg/s
2018-12-24 21:36:05, id: test-213536-158, time: 29.228s, received: 12348 msg/s
2018-12-24 21:36:06, id: test-213536-158, time: 30.228s, received: 12184 msg/s
2018-12-24 21:36:07, id: test-213536-158, time: 31.229s, received: 12562 msg/s
2018-12-24 21:36:08, id: test-213536-158, time: 32.229s, received: 12391 msg/s
2018-12-24 21:36:09, id: test-213536-158, time: 33.229s, received: 12447 msg/s
2018-12-24 21:36:10, id: test-213536-158, time: 34.229s, received: 12590 msg/s
2018-12-24 21:36:11, id: test-213536-158, time: 35.230s, received: 12524 msg/s
2018-12-24 21:36:12, id: test-213536-158, time: 36.230s, received: 12286 msg/s
2018-12-24 21:36:13, id: test-213536-158, time: 37.230s, received: 12730 msg/s
2018-12-24 21:36:14, id: test-213536-158, time: 38.231s, received: 11541 msg/s
2018-12-24 21:36:15, id: test-213536-158, time: 39.231s, received: 12617 msg/s
