2018-11-24 02:02:23, 341497 records sent, 68299.4 records/sec (33.35 MB/sec), 147.3 ms avg latency, 409.0 max latency.
2018-11-24 02:02:28, 341999 records sent, 68399.8 records/sec (33.40 MB/sec), 2.6 ms avg latency, 19.0 max latency.
2018-11-24 02:02:33, 341875 records sent, 68375.0 records/sec (33.39 MB/sec), 2.9 ms avg latency, 20.0 max latency.
2018-11-24 02:02:38, 341769 records sent, 68353.8 records/sec (33.38 MB/sec), 3.2 ms avg latency, 10.0 max latency.
2018-11-24 02:02:43, 341914 records sent, 68382.8 records/sec (33.39 MB/sec), 2.8 ms avg latency, 19.0 max latency.
2018-11-24 02:02:48, 341930 records sent, 68386.0 records/sec (33.39 MB/sec), 3.9 ms avg latency, 18.0 max latency.
2018-11-24 02:02:53, 341899 records sent, 68379.8 records/sec (33.39 MB/sec), 2.5 ms avg latency, 18.0 max latency.
2018-11-24 02:02:58, 341938 records sent, 68387.6 records/sec (33.39 MB/sec), 3.0 ms avg latency, 12.0 max latency.
2018-11-24 02:03:03, 341762 records sent, 68352.4 records/sec (33.38 MB/sec), 3.0 ms avg latency, 19.0 max latency.
2018-11-24 02:03:08, 342003 records sent, 68400.6 records/sec (33.40 MB/sec), 2.6 ms avg latency, 22.0 max latency.
2018-11-24 02:03:13, 341890 records sent, 68378.0 records/sec (33.39 MB/sec), 3.0 ms avg latency, 16.0 max latency.
2018-11-24 02:03:18, 341820 records sent, 68364.0 records/sec (33.38 MB/sec), 2.8 ms avg latency, 11.0 max latency.
2018-11-24 02:03:23, 341906 records sent, 68381.2 records/sec (33.39 MB/sec), 2.6 ms avg latency, 19.0 max latency.
2018-11-24 02:03:28, 341895 records sent, 68379.0 records/sec (33.39 MB/sec), 2.8 ms avg latency, 20.0 max latency.
2018-11-24 02:03:33, 341862 records sent, 68372.4 records/sec (33.38 MB/sec), 2.4 ms avg latency, 7.0 max latency.
2018-11-24 02:03:38, 341751 records sent, 68350.2 records/sec (33.37 MB/sec), 3.2 ms avg latency, 19.0 max latency.
2018-11-24 02:03:43, 341874 records sent, 68374.8 records/sec (33.39 MB/sec), 3.7 ms avg latency, 18.0 max latency.
2018-11-24 02:03:48, 341133 records sent, 68226.6 records/sec (33.31 MB/sec), 4.5 ms avg latency, 26.0 max latency.
2018-11-24 02:03:53, 342720 records sent, 68544.0 records/sec (33.47 MB/sec), 4.2 ms avg latency, 32.0 max latency.
2018-11-24 02:03:58, 341844 records sent, 68368.8 records/sec (33.38 MB/sec), 4.1 ms avg latency, 19.0 max latency.
2018-11-24 02:04:03, 341876 records sent, 68375.2 records/sec (33.39 MB/sec), 2.2 ms avg latency, 18.0 max latency.
2018-11-24 02:04:08, 341844 records sent, 68368.8 records/sec (33.38 MB/sec), 2.5 ms avg latency, 7.0 max latency.
2018-11-24 02:04:13, 341240 records sent, 68248.0 records/sec (33.32 MB/sec), 2.9 ms avg latency, 18.0 max latency.
2018-11-24 02:04:18, 342500 records sent, 68500.0 records/sec (33.45 MB/sec), 2.8 ms avg latency, 16.0 max latency.
2018-11-24 02:04:23, 341851 records sent, 68370.2 records/sec (33.38 MB/sec), 2.8 ms avg latency, 17.0 max latency.
2018-11-24 02:04:28, 341870 records sent, 68374.0 records/sec (33.39 MB/sec), 2.2 ms avg latency, 11.0 max latency.
2018-11-24 02:04:33, 341874 records sent, 68374.8 records/sec (33.39 MB/sec), 2.3 ms avg latency, 14.0 max latency.
2018-11-24 02:04:38, 341966 records sent, 68393.2 records/sec (33.40 MB/sec), 2.8 ms avg latency, 14.0 max latency.
2018-11-24 02:04:43, 341822 records sent, 68364.4 records/sec (33.38 MB/sec), 2.3 ms avg latency, 21.0 max latency.
2018-11-24 02:04:48, 341778 records sent, 68355.6 records/sec (33.38 MB/sec), 2.3 ms avg latency, 15.0 max latency.
2018-11-24 02:04:53, 341902 records sent, 68380.4 records/sec (33.39 MB/sec), 3.5 ms avg latency, 39.0 max latency.
2018-11-24 02:04:58, 341888 records sent, 68377.6 records/sec (33.39 MB/sec), 2.3 ms avg latency, 14.0 max latency.
2018-11-24 02:05:03, 341772 records sent, 68354.4 records/sec (33.38 MB/sec), 2.4 ms avg latency, 9.0 max latency.
2018-11-24 02:05:08, 341922 records sent, 68384.4 records/sec (33.39 MB/sec), 2.4 ms avg latency, 16.0 max latency.
