2018-12-22 05:35:58, id: test-053558-109, starting producer #0
2018-12-22 05:35:58, id: test-053558-109, starting producer #0, channel #0
2018-12-22 05:35:59, id: test-053558-109, time: 1.000s, sent: 7651 msg/s
2018-12-22 05:36:00, id: test-053558-109, time: 2.084s, sent: 9012 msg/s
2018-12-22 05:36:01, id: test-053558-109, time: 3.216s, sent: 6674 msg/s
2018-12-22 05:36:02, id: test-053558-109, time: 4.224s, sent: 7496 msg/s
2018-12-22 05:36:03, id: test-053558-109, time: 5.292s, sent: 7075 msg/s
2018-12-22 05:36:04, id: test-053558-109, time: 6.364s, sent: 7048 msg/s
2018-12-22 05:36:05, id: test-053558-109, time: 7.376s, sent: 7466 msg/s
2018-12-22 05:36:06, id: test-053558-109, time: 8.480s, sent: 6845 msg/s
2018-12-22 05:36:07, id: test-053558-109, time: 9.576s, sent: 6894 msg/s
2018-12-22 05:36:08, id: test-053558-109, time: 10.584s, sent: 6192 msg/s
2018-12-22 05:36:09, id: test-053558-109, time: 11.720s, sent: 6652 msg/s
2018-12-22 05:36:10, id: test-053558-109, time: 12.744s, sent: 6095 msg/s
2018-12-22 05:36:12, id: test-053558-109, time: 13.852s, sent: 6819 msg/s
2018-12-22 05:36:13, id: test-053558-109, time: 14.880s, sent: 6178 msg/s
2018-12-22 05:36:14, id: test-053558-109, time: 15.976s, sent: 6894 msg/s
2018-12-22 05:36:15, id: test-053558-109, time: 16.984s, sent: 6193 msg/s
2018-12-22 05:36:16, id: test-053558-109, time: 18.172s, sent: 6360 msg/s
2018-12-22 05:36:17, id: test-053558-109, time: 19.276s, sent: 6844 msg/s
2018-12-22 05:36:18, id: test-053558-109, time: 20.308s, sent: 6155 msg/s
2018-12-22 05:36:19, id: test-053558-109, time: 21.404s, sent: 6895 msg/s
2018-12-22 05:36:20, id: test-053558-109, time: 22.572s, sent: 6375 msg/s
2018-12-22 05:36:21, id: test-053558-109, time: 23.668s, sent: 6895 msg/s
2018-12-22 05:36:23, id: test-053558-109, time: 24.864s, sent: 6317 msg/s
2018-12-22 05:36:24, id: test-053558-109, time: 26.036s, sent: 6447 msg/s
