2018-12-21 23:40:12, id: test-234012-751, starting consumer #0
2018-12-21 23:40:12, id: test-234012-751, starting consumer #0, channel #0
2018-12-21 23:40:15, id: test-234012-751, time: 2.367s, received: 0.42 msg/s
2018-12-21 23:40:16, id: test-234012-751, time: 3.367s, received: 1981 msg/s
2018-12-21 23:40:17, id: test-234012-751, time: 4.367s, received: 1953 msg/s
2018-12-21 23:40:18, id: test-234012-751, time: 5.367s, received: 1953 msg/s
2018-12-21 23:40:19, id: test-234012-751, time: 6.368s, received: 1951 msg/s
2018-12-21 23:40:20, id: test-234012-751, time: 7.368s, received: 1956 msg/s
2018-12-21 23:40:21, id: test-234012-751, time: 8.368s, received: 1952 msg/s
2018-12-21 23:40:22, id: test-234012-751, time: 9.368s, received: 1953 msg/s
2018-12-21 23:40:23, id: test-234012-751, time: 10.368s, received: 1951 msg/s
2018-12-21 23:40:24, id: test-234012-751, time: 11.369s, received: 1955 msg/s
2018-12-21 23:40:25, id: test-234012-751, time: 12.369s, received: 1953 msg/s
2018-12-21 23:40:26, id: test-234012-751, time: 13.369s, received: 1953 msg/s
2018-12-21 23:40:27, id: test-234012-751, time: 14.369s, received: 1953 msg/s
2018-12-21 23:40:28, id: test-234012-751, time: 15.369s, received: 1953 msg/s
2018-12-21 23:40:29, id: test-234012-751, time: 16.369s, received: 1953 msg/s
2018-12-21 23:40:30, id: test-234012-751, time: 17.369s, received: 1953 msg/s
2018-12-21 23:40:31, id: test-234012-751, time: 18.370s, received: 1953 msg/s
2018-12-21 23:40:32, id: test-234012-751, time: 19.370s, received: 1953 msg/s
2018-12-21 23:40:33, id: test-234012-751, time: 20.371s, received: 1953 msg/s
2018-12-21 23:40:34, id: test-234012-751, time: 21.371s, received: 1953 msg/s
2018-12-21 23:40:35, id: test-234012-751, time: 22.371s, received: 1953 msg/s
2018-12-21 23:40:36, id: test-234012-751, time: 23.371s, received: 1953 msg/s
2018-12-21 23:40:37, id: test-234012-751, time: 24.372s, received: 1953 msg/s
2018-12-21 23:40:38, id: test-234012-751, time: 25.372s, received: 1955 msg/s
2018-12-21 23:40:39, id: test-234012-751, time: 26.373s, received: 1951 msg/s
2018-12-21 23:40:40, id: test-234012-751, time: 27.373s, received: 1951 msg/s
2018-12-21 23:40:41, id: test-234012-751, time: 28.373s, received: 1955 msg/s
