procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 1  0      0  25782     61   5729    0    0     0    47    1    1  2  1 97  0  0 2018-12-21 23:40:09
 0  0      0  25784     61   5728    0    0     0   572  595  815  1  0 97  2  0 2018-12-21 23:40:10
 0  0      0  25784     61   5728    0    0     0     0   87  187  0  0 100  0  0 2018-12-21 23:40:11
 0  0      0  25784     61   5728    0    0     0     0   82  137  0  0 100  0  0 2018-12-21 23:40:12
 0  0      0  25784     61   5728    0    0     0   220  248  464  0  0 99  1  0 2018-12-21 23:40:13
 0  0      0  25784     61   5728    0    0     0     0   98  216  0  0 100  0  0 2018-12-21 23:40:14
 0  0      0  25778     61   5728    0    0     0     0 5632 10029  5  2 93  0  0 2018-12-21 23:40:15
 2  0      0  25759     61   5728    0    0     0     0 8833 15981  9  3 88  0  0 2018-12-21 23:40:16
 0  0      0  25747     61   5728    0    0     0     0 8354 14253  8  2 90  0  0 2018-12-21 23:40:17
 2  0      0  25738     61   5728    0    0     0     0 8792 15864  8  3 89  0  0 2018-12-21 23:40:18
 1  0      0  25731     61   5728    0    0     0     0 8674 16219  9  3 88  0  0 2018-12-21 23:40:19
 2  0      0  25718     61   5728    0    0     0    68 8095 14476  8  3 89  0  0 2018-12-21 23:40:20
 2  0      0  25727     61   5728    0    0     0     0 8974 17183  9  3 88  0  0 2018-12-21 23:40:21
 1  0      0  25746     61   5728    0    0     0     0 8531 16295  9  2 89  0  0 2018-12-21 23:40:22
 1  0      0  25735     61   5728    0    0     0     0 8144 15336  8  2 89  0  0 2018-12-21 23:40:23
 2  0      0  25728     61   5728    0    0     0     0 9199 16570  9  3 88  0  0 2018-12-21 23:40:24
 0  0      0  25715     61   5728    0    0     0     0 8309 15423  8  3 89  0  0 2018-12-21 23:40:25
 2  0      0  25720     61   5728    0    0     0    68 8132 15025  8  3 89  0  0 2018-12-21 23:40:26
 3  0      0  25729     61   5728    0    0     0     0 8355 14829  9  2 89  0  0 2018-12-21 23:40:27
 0  0      0  25738     61   5728    0    0     0     0 8370 15705  8  3 89  0  0 2018-12-21 23:40:28
 2  0      0  25729     61   5728    0    0     0     0 7839 14299  8  3 90  0  0 2018-12-21 23:40:29
 2  0      0  25724     61   5728    0    0     0     0 8001 14828  8  2 89  0  0 2018-12-21 23:40:30
 0  0      0  25715     61   5728    0    0     0     0 8052 15271  8  3 89  0  0 2018-12-21 23:40:31
 1  0      0  25722     61   5728    0    0     0    68 7682 12259  7  2 91  0  0 2018-12-21 23:40:32
 0  0      0  25741     61   5728    0    0     0     0 8189 14624  8  3 89  0  0 2018-12-21 23:40:33
 0  0      0  25733     61   5728    0    0     0     0 7943 14339  8  2 89  0  0 2018-12-21 23:40:34
 0  0      0  25725     61   5728    0    0     0     0 8277 15895  9  3 89  0  0 2018-12-21 23:40:35
 1  0      0  25712     61   5728    0    0     0     0 8573 17487  9  3 88  0  0 2018-12-21 23:40:36
 1  0      0  25706     61   5729    0    0     0    72 7937 14762  8  3 89  0  0 2018-12-21 23:40:37
 2  0      0  25713     61   5729    0    0     0    24 8430 15125  9  2 89  0  0 2018-12-21 23:40:38
 0  0      0  25740     61   5729    0    0     0  3432 8577 16577  9  3 88  1  0 2018-12-21 23:40:39
 1  0      0  25734     61   5729    0    0     0     0 8139 14938  8  2 90  0  0 2018-12-21 23:40:40
 1  0      0  25726     61   5729    0    0     0     0 8355 16252  9  3 88  0  0 2018-12-21 23:40:41
 0  0      0  25716     61   5729    0    0     0     0 8616 17170  9  3 88  0  0 2018-12-21 23:40:42
 2  0      0  25722     61   5729    0    0     0   112 8164 15395  8  3 89  0  0 2018-12-21 23:40:43
 1  0      0  25735     61   5729    0    0     0     0 8613 16663  8  3 89  0  0 2018-12-21 23:40:44
 2  0      0  25738     61   5729    0    0     0     0 8725 17625  9  3 88  0  0 2018-12-21 23:40:45
 2  0      0  25728     61   5729    0    0     0     0 8330 16398  9  2 88  0  0 2018-12-21 23:40:46
 3  0      0  25720     61   5729    0    0     0     0 8578 16833  9  3 88  0  0 2018-12-21 23:40:47
 0  0      0  25712     61   5729    0    0     0    68 8087 15235  8  3 89  0  0 2018-12-21 23:40:48
 3  0      0  25721     61   5729    0    0     0     0 8352 15229  9  2 89  0  0 2018-12-21 23:40:49
 0  0      0  25742     61   5729    0    0     0     0 8730 16977  9  3 88  0  0 2018-12-21 23:40:50
 3  0      0  25734     61   5729    0    0     0     0 8958 18973 11  4 85  0  0 2018-12-21 23:40:51
 3  0      0  25727     61   5729    0    0     0     0 8574 17205  8  3 89  0  0 2018-12-21 23:40:52
 1  0      0  25713     61   5729    0    0     0     0 8540 16605  9  2 88  0  0 2018-12-21 23:40:53
 0  0      0  25722     61   5729    0    0     0    72 8104 15059  8  2 90  0  0 2018-12-21 23:40:54
 2  0      0  25730     61   5729    0    0     0     0 8833 16462  9  3 88  0  0 2018-12-21 23:40:55
 1  0      0  25740     61   5729    0    0     0     0 8662 16974 10  2 88  0  0 2018-12-21 23:40:56
 2  0      0  25729     61   5729    0    0     0     0 8518 16653  8  3 89  0  0 2018-12-21 23:40:57
 3  0      0  25724     61   5729    0    0     0     0 8705 17316  9  3 88  0  0 2018-12-21 23:40:58
 2  0      0  25712     61   5729    0    0     0     0 8532 16538  8  3 89  0  0 2018-12-21 23:40:59
 0  0      0  25724     61   5729    0    0     0    72 8637 16645  9  2 89  0  0 2018-12-21 23:41:00
 1  0      0  25743     61   5729    0    0     0     0 8699 16995  9  3 88  0  0 2018-12-21 23:41:01
 2  0      0  25735     61   5729    0    0     0     0 8214 15775  9  3 89  0  0 2018-12-21 23:41:02
 0  0      0  25728     61   5729    0    0     0     0 8568 17039 10  3 87  0  0 2018-12-21 23:41:03
 2  0      0  25719     61   5729    0    0     0     0 9034 16621  9  3 88  0  0 2018-12-21 23:41:04
 1  0      0  25715     61   5729    0    0     0     0 9202 17320  9  3 88  0  0 2018-12-21 23:41:05
 0  0      0  25724     61   5729    0    0     0     0 8830 14900  8  2 90  0  0 2018-12-21 23:41:06
 3  0      0  25743     61   5729    0    0     0     0 8513 13782  8  2 90  0  0 2018-12-21 23:41:07
 0  0      0  25735     61   5729    0    0     0     0 8274 15564  9  3 89  0  0 2018-12-21 23:41:08
 1  0      0  25728     61   5729    0    0     0     0 8477 16706  9  3 88  0  0 2018-12-21 23:41:09
 1  0      0  25715     61   5729    0    0     0     0 8383 16910  9  3 88  0  0 2018-12-21 23:41:10
 2  0      0  25729     61   5729    0    0     0     0 8048 15023  9  2 89  0  0 2018-12-21 23:41:11
 2  0      0  25742     61   5729    0    0     0     0 8511 15993  9  3 88  0  0 2018-12-21 23:41:12
 2  0      0  25743     61   5729    0    0     0     0 7879 14518  8  2 90  0  0 2018-12-21 23:41:13
 2  0      0  25733     61   5729    0    0     0     0 7557 14426  8  2 90  0  0 2018-12-21 23:41:14
 1  0      0  25724     61   5729    0    0     0  2856 7945 14761  8  3 88  1  0 2018-12-21 23:41:15
 1  0      0  25715     61   5729    0    0     0     0 8134 15716  9  2 89  0  0 2018-12-21 23:41:16
 1  0      0  25721     61   5729    0    0     0     0 8038 13578  8  3 90  0  0 2018-12-21 23:41:17
 1  0      0  25737     61   5729    0    0     0     0 8363 15602  8  3 89  0  0 2018-12-21 23:41:18
 2  0      0  25738     61   5729    0    0     0     0 8301 16014  9  3 88  0  0 2018-12-21 23:41:19
 1  0      0  25729     61   5729    0    0     0     0 8385 16262  9  2 89  0  0 2018-12-21 23:41:20
 2  0      0  25717     61   5729    0    0     0     0 8587 17333  9  3 88  0  0 2018-12-21 23:41:21
 0  0      0  25717     61   5729    0    0     0     0 7915 14560  7  2 91  0  0 2018-12-21 23:41:22
 1  0      0  25731     61   5729    0    0     0     0 8051 13882  9  2 89  0  0 2018-12-21 23:41:23
 2  0      0  25739     61   5729    0    0     0     0 8282 15447  8  3 89  0  0 2018-12-21 23:41:24
 3  0      0  25731     61   5729    0    0     0     0 8002 14931  8  3 89  0  0 2018-12-21 23:41:25
 3  0      0  25725     61   5729    0    0     0     0 7716 14855  8  2 89  0  0 2018-12-21 23:41:26
 2  0      0  25711     61   5729    0    0     0     0 7761 14194  8  2 90  0  0 2018-12-21 23:41:27
 1  0      0  25718     61   5729    0    0     0    72 8488 16319  8  3 89  0  0 2018-12-21 23:41:28
 3  0      0  25737     61   5729    0    0     0     0 8731 16807  9  2 89  0  0 2018-12-21 23:41:29
 1  0      0  25736     61   5729    0    0     0     0 8593 17224  9  2 89  0  0 2018-12-21 23:41:30
 2  0      0  25730     61   5729    0    0     0     0 8133 15611  8  2 89  0  0 2018-12-21 23:41:31
 1  0      0  25715     61   5729    0    0     0     0 8409 16323  8  3 89  0  0 2018-12-21 23:41:32
 1  0      0  25721     61   5729    0    0     0     0 7627 13186  7  2 91  0  0 2018-12-21 23:41:33
 2  0      0  25733     61   5729    0    0     0     0 8417 14734  9  2 89  0  0 2018-12-21 23:41:34
 1  0      0  25744     61   5729    0    0     0     0 8885 17626  9  3 88  0  0 2018-12-21 23:41:35
 3  0      0  25734     61   5729    0    0     0     0 8582 17373  8  3 89  0  0 2018-12-21 23:41:36
 1  0      0  25727     61   5729    0    0     0     0 8138 15418  8  2 90  0  0 2018-12-21 23:41:37
 3  0      0  25713     61   5729    0    0     0     0 8718 17283  9  2 88  0  0 2018-12-21 23:41:38
 1  0      0  25719     61   5729    0    0     0     0 8682 17086  9  3 88  0  0 2018-12-21 23:41:39
 2  0      0  25735     61   5729    0    0     0     0 7522 11099  7  1 92  0  0 2018-12-21 23:41:40
 1  0      0  25739     61   5729    0    0     0     0 8267 16109  8  3 89  0  0 2018-12-21 23:41:41
 2  0      0  25731     61   5729    0    0     0     0 8441 16520  8  3 89  0  0 2018-12-21 23:41:42
 3  0      0  25723     61   5729    0    0     0     0 8420 16884  9  2 89  0  0 2018-12-21 23:41:43
 1  0      0  25721     61   5729    0    0     0    68 8272 15386  9  2 89  0  0 2018-12-21 23:41:44
 2  0      0  25727     61   5729    0    0     0     0 8178 13896  8  2 91  0  0 2018-12-21 23:41:45
 3  0      0  25744     61   5729    0    0     0     0 8443 16418  8  2 89  0  0 2018-12-21 23:41:46
 2  0      0  25732     61   5729    0    0     0  1864 8455 16566  9  2 88  0  0 2018-12-21 23:41:47
 0  0      0  25727     61   5729    0    0     0     0 9325 17182  9  2 88  0  0 2018-12-21 23:41:48
 1  0      0  25715     61   5729    0    0     0     0 9296 16564  9  3 89  0  0 2018-12-21 23:41:49
 2  0      0  25720     61   5729    0    0     0    72 8897 15137  8  2 90  0  0 2018-12-21 23:41:50
 1  0      0  25734     61   5729    0    0     0     0 9289 20329 11  4 85  0  0 2018-12-21 23:41:51
 0  0      0  25737     61   5729    0    0     0     0 8355 15973  8  2 90  0  0 2018-12-21 23:41:52
 1  0      0  25729     61   5729    0    0     0     0 8309 16327  9  2 89  0  0 2018-12-21 23:41:53
 0  0      0  25722     61   5729    0    0     0     0 8438 16471  9  2 89  0  0 2018-12-21 23:41:54
 1  0      0  25709     61   5729    0    0     0     0 8096 15450  8  3 90  0  0 2018-12-21 23:41:55
 2  0      0  25720     61   5729    0    0     0    68 8408 15682  8  3 89  0  0 2018-12-21 23:41:56
 2  0      0  25743     61   5729    0    0     0     0 8591 15930 10  3 88  0  0 2018-12-21 23:41:57
 1  0      0  25733     61   5729    0    0     0     0 8732 17564 10  3 88  0  0 2018-12-21 23:41:58
 2  0      0  25727     61   5729    0    0     0     0 8541 17374  9  3 88  0  0 2018-12-21 23:41:59
 2  0      0  25711     61   5729    0    0     0     0 8564 16857  9  3 89  0  0 2018-12-21 23:42:00
 2  0      0  25718     61   5729    0    0     0    72 8597 17903  9  3 88  0  0 2018-12-21 23:42:01
 0  0      0  25729     61   5729    0    0     0     0 8595 15897  8  3 89  0  0 2018-12-21 23:42:02
 1  0      0  25744     61   5729    0    0     0     0 8409 16135  9  3 89  0  0 2018-12-21 23:42:03
 1  0      0  25735     61   5729    0    0     0     0 8565 17207  9  3 88  0  0 2018-12-21 23:42:04
 1  0      0  25730     61   5729    0    0     0     0 8395 16276  9  3 88  0  0 2018-12-21 23:42:05
 0  0      0  25717     61   5729    0    0     0     0 8183 15925  9  2 89  0  0 2018-12-21 23:42:06
