2018-11-24 21:26:59, 97579 records sent, 19515.8 records/sec (9.53 MB/sec), 4.5 ms avg latency, 259.0 max latency.
2018-11-24 21:27:04, 97812 records sent, 19558.5 records/sec (9.55 MB/sec), 1.5 ms avg latency, 9.0 max latency.
2018-11-24 21:27:09, 94230 records sent, 18846.0 records/sec (9.20 MB/sec), 57.3 ms avg latency, 653.0 max latency.
2018-11-24 21:27:14, 101146 records sent, 20229.2 records/sec (9.88 MB/sec), 25.7 ms avg latency, 387.0 max latency.
2018-11-24 21:27:19, 97686 records sent, 19537.2 records/sec (9.54 MB/sec), 1.6 ms avg latency, 4.0 max latency.
2018-11-24 21:27:24, 97694 records sent, 19538.8 records/sec (9.54 MB/sec), 1.5 ms avg latency, 7.0 max latency.
2018-11-24 21:27:29, 97714 records sent, 19535.0 records/sec (9.54 MB/sec), 1.5 ms avg latency, 13.0 max latency.
2018-11-24 21:27:34, 97713 records sent, 19534.8 records/sec (9.54 MB/sec), 1.5 ms avg latency, 7.0 max latency.
2018-11-24 21:27:39, 97714 records sent, 19542.8 records/sec (9.54 MB/sec), 1.5 ms avg latency, 5.0 max latency.
2018-11-24 21:27:44, 97714 records sent, 19538.9 records/sec (9.54 MB/sec), 1.5 ms avg latency, 16.0 max latency.
2018-11-24 21:27:49, 97674 records sent, 19530.9 records/sec (9.54 MB/sec), 393.8 ms avg latency, 1698.0 max latency.
2018-11-24 21:27:54, 97725 records sent, 19545.0 records/sec (9.54 MB/sec), 1.5 ms avg latency, 4.0 max latency.
2018-11-24 21:27:59, 97644 records sent, 19528.8 records/sec (9.54 MB/sec), 1.5 ms avg latency, 16.0 max latency.
2018-11-24 21:28:04, 97713 records sent, 19538.7 records/sec (9.54 MB/sec), 1.5 ms avg latency, 5.0 max latency.
2018-11-24 21:28:09, 97714 records sent, 19535.0 records/sec (9.54 MB/sec), 1.5 ms avg latency, 21.0 max latency.
2018-11-24 21:28:14, 97730 records sent, 19546.0 records/sec (9.54 MB/sec), 1.5 ms avg latency, 14.0 max latency.
2018-11-24 21:28:19, 97674 records sent, 19527.0 records/sec (9.53 MB/sec), 1.3 ms avg latency, 9.0 max latency.
2018-11-24 21:28:24, 97690 records sent, 19538.0 records/sec (9.54 MB/sec), 566.0 ms avg latency, 2054.0 max latency.
2018-11-24 21:28:29, 97682 records sent, 19532.5 records/sec (9.54 MB/sec), 1.5 ms avg latency, 16.0 max latency.
2018-11-24 21:28:34, 97717 records sent, 19543.4 records/sec (9.54 MB/sec), 1.5 ms avg latency, 10.0 max latency.
2018-11-24 21:28:39, 97644 records sent, 19482.0 records/sec (9.51 MB/sec), 1.5 ms avg latency, 15.0 max latency.
2018-11-24 21:28:44, 97912 records sent, 19582.4 records/sec (9.56 MB/sec), 1.5 ms avg latency, 19.0 max latency.
2018-11-24 21:28:49, 97679 records sent, 19535.8 records/sec (9.54 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-24 21:28:54, 97717 records sent, 19543.4 records/sec (9.54 MB/sec), 1.5 ms avg latency, 5.0 max latency.
