2018-12-19 17:56:33, id: test-175633-701, starting producer #0
2018-12-19 17:56:33, id: test-175633-701, starting producer #0, channel #0
2018-12-19 17:56:34, id: test-175633-701, time: 1.078s, sent: 16141 msg/s
2018-12-19 17:56:35, id: test-175633-701, time: 2.117s, sent: 14148 msg/s
2018-12-19 17:56:37, id: test-175633-701, time: 3.221s, sent: 14208 msg/s
2018-12-19 17:56:38, id: test-175633-701, time: 4.298s, sent: 13954 msg/s
2018-12-19 17:56:39, id: test-175633-701, time: 5.298s, sent: 13889 msg/s
2018-12-19 17:56:40, id: test-175633-701, time: 6.323s, sent: 12991 msg/s
2018-12-19 17:56:41, id: test-175633-701, time: 7.345s, sent: 13631 msg/s
2018-12-19 17:56:42, id: test-175633-701, time: 8.429s, sent: 13964 msg/s
2018-12-19 17:56:43, id: test-175633-701, time: 9.503s, sent: 13891 msg/s
2018-12-19 17:56:44, id: test-175633-701, time: 10.613s, sent: 13637 msg/s
2018-12-19 17:56:45, id: test-175633-701, time: 11.674s, sent: 14475 msg/s
2018-12-19 17:56:46, id: test-175633-701, time: 12.761s, sent: 13826 msg/s
2018-12-19 17:56:47, id: test-175633-701, time: 13.836s, sent: 13979 msg/s
2018-12-19 17:56:48, id: test-175633-701, time: 14.886s, sent: 13163 msg/s
2018-12-19 17:56:49, id: test-175633-701, time: 15.970s, sent: 14066 msg/s
2018-12-19 17:56:50, id: test-175633-701, time: 16.978s, sent: 13603 msg/s
2018-12-19 17:56:51, id: test-175633-701, time: 18.001s, sent: 13082 msg/s
2018-12-19 17:56:52, id: test-175633-701, time: 19.089s, sent: 13812 msg/s
2018-12-19 17:56:53, id: test-175633-701, time: 20.113s, sent: 13712 msg/s
2018-12-19 17:56:54, id: test-175633-701, time: 21.166s, sent: 13125 msg/s
2018-12-19 17:56:56, id: test-175633-701, time: 22.247s, sent: 14409 msg/s
2018-12-19 17:56:57, id: test-175633-701, time: 23.301s, sent: 13322 msg/s
2018-12-19 17:56:58, id: test-175633-701, time: 24.368s, sent: 14289 msg/s
2018-12-19 17:56:59, id: test-175633-701, time: 25.441s, sent: 13393 msg/s
2018-12-19 17:57:00, id: test-175633-701, time: 26.450s, sent: 13589 msg/s
2018-12-19 17:57:01, id: test-175633-701, time: 27.529s, sent: 14029 msg/s
2018-12-19 17:57:02, id: test-175633-701, time: 28.565s, sent: 14188 msg/s
2018-12-19 17:57:03, id: test-175633-701, time: 29.565s, sent: 15364 msg/s
2018-12-19 17:57:04, id: test-175633-701, time: 30.649s, sent: 12542 msg/s
2018-12-19 17:57:05, id: test-175633-701, time: 31.676s, sent: 13993 msg/s
2018-12-19 17:57:06, id: test-175633-701, time: 32.765s, sent: 13296 msg/s
2018-12-19 17:57:07, id: test-175633-701, time: 33.833s, sent: 14174 msg/s
2018-12-19 17:57:08, id: test-175633-701, time: 34.906s, sent: 13698 msg/s
2018-12-19 17:57:09, id: test-175633-701, time: 35.953s, sent: 14249 msg/s
2018-12-19 17:57:10, id: test-175633-701, time: 37.013s, sent: 13246 msg/s
2018-12-19 17:57:11, id: test-175633-701, time: 38.033s, sent: 14626 msg/s
2018-12-19 17:57:12, id: test-175633-701, time: 39.051s, sent: 13685 msg/s
2018-12-19 17:57:13, id: test-175633-701, time: 40.112s, sent: 14267 msg/s
2018-12-19 17:57:14, id: test-175633-701, time: 41.190s, sent: 13533 msg/s
2018-12-19 17:57:16, id: test-175633-701, time: 42.262s, sent: 14530 msg/s
2018-12-19 17:57:17, id: test-175633-701, time: 43.271s, sent: 13916 msg/s
2018-12-19 17:57:18, id: test-175633-701, time: 44.297s, sent: 14113 msg/s
2018-12-19 17:57:19, id: test-175633-701, time: 45.326s, sent: 13325 msg/s
2018-12-19 17:57:20, id: test-175633-701, time: 46.326s, sent: 14608 msg/s
2018-12-19 17:57:21, id: test-175633-701, time: 47.345s, sent: 14299 msg/s
2018-12-19 17:57:22, id: test-175633-701, time: 48.409s, sent: 14227 msg/s
2018-12-19 17:57:23, id: test-175633-701, time: 49.522s, sent: 13601 msg/s
2018-12-19 17:57:24, id: test-175633-701, time: 50.522s, sent: 13975 msg/s
2018-12-19 17:57:25, id: test-175633-701, time: 51.538s, sent: 13452 msg/s
2018-12-19 17:57:26, id: test-175633-701, time: 52.542s, sent: 13876 msg/s
2018-12-19 17:57:27, id: test-175633-701, time: 53.638s, sent: 14312 msg/s
2018-12-19 17:57:28, id: test-175633-701, time: 54.705s, sent: 13570 msg/s
2018-12-19 17:57:29, id: test-175633-701, time: 55.771s, sent: 14715 msg/s
2018-12-19 17:57:30, id: test-175633-701, time: 56.805s, sent: 13473 msg/s
2018-12-19 17:57:31, id: test-175633-701, time: 57.889s, sent: 14065 msg/s
2018-12-19 17:57:32, id: test-175633-701, time: 58.909s, sent: 13444 msg/s
2018-12-19 17:57:33, id: test-175633-701, time: 59.937s, sent: 14085 msg/s
2018-12-19 17:57:34, id: test-175633-701, time: 60.957s, sent: 13657 msg/s
2018-12-19 17:57:35, id: test-175633-701, time: 61.972s, sent: 14266 msg/s
2018-12-19 17:57:36, id: test-175633-701, time: 62.996s, sent: 13605 msg/s
2018-12-19 17:57:37, id: test-175633-701, time: 63.996s, sent: 15651 msg/s
2018-12-19 17:57:38, id: test-175633-701, time: 65.093s, sent: 12231 msg/s
2018-12-19 17:57:39, id: test-175633-701, time: 66.104s, sent: 14214 msg/s
2018-12-19 17:57:40, id: test-175633-701, time: 67.155s, sent: 13881 msg/s
2018-12-19 17:57:42, id: test-175633-701, time: 68.265s, sent: 14033 msg/s
2018-12-19 17:57:43, id: test-175633-701, time: 69.321s, sent: 14335 msg/s
2018-12-19 17:57:44, id: test-175633-701, time: 70.353s, sent: 14244 msg/s
2018-12-19 17:57:45, id: test-175633-701, time: 71.362s, sent: 14241 msg/s
2018-12-19 17:57:46, id: test-175633-701, time: 72.419s, sent: 13699 msg/s
2018-12-19 17:57:47, id: test-175633-701, time: 73.433s, sent: 12549 msg/s
2018-12-19 17:57:48, id: test-175633-701, time: 74.528s, sent: 13724 msg/s
2018-12-19 17:57:49, id: test-175633-701, time: 75.628s, sent: 13263 msg/s
2018-12-19 17:57:50, id: test-175633-701, time: 76.741s, sent: 14094 msg/s
2018-12-19 17:57:51, id: test-175633-701, time: 77.741s, sent: 14838 msg/s
2018-12-19 17:57:52, id: test-175633-701, time: 78.845s, sent: 12294 msg/s
2018-12-19 17:57:53, id: test-175633-701, time: 79.886s, sent: 14015 msg/s
2018-12-19 17:57:54, id: test-175633-701, time: 80.969s, sent: 13877 msg/s
2018-12-19 17:57:55, id: test-175633-701, time: 82.025s, sent: 13607 msg/s
2018-12-19 17:57:56, id: test-175633-701, time: 83.125s, sent: 13761 msg/s
2018-12-19 17:57:57, id: test-175633-701, time: 84.193s, sent: 14277 msg/s
2018-12-19 17:57:59, id: test-175633-701, time: 85.233s, sent: 14450 msg/s
2018-12-19 17:58:00, id: test-175633-701, time: 86.233s, sent: 14499 msg/s
2018-12-19 17:58:01, id: test-175633-701, time: 87.322s, sent: 12876 msg/s
2018-12-19 17:58:02, id: test-175633-701, time: 88.415s, sent: 14251 msg/s
2018-12-19 17:58:03, id: test-175633-701, time: 89.470s, sent: 13204 msg/s
2018-12-19 17:58:04, id: test-175633-701, time: 90.581s, sent: 13724 msg/s
2018-12-19 17:58:05, id: test-175633-701, time: 91.597s, sent: 14143 msg/s
2018-12-19 17:58:06, id: test-175633-701, time: 92.612s, sent: 13617 msg/s
2018-12-19 17:58:07, id: test-175633-701, time: 93.729s, sent: 13650 msg/s
2018-12-19 17:58:08, id: test-175633-701, time: 94.816s, sent: 14531 msg/s
2018-12-19 17:58:09, id: test-175633-701, time: 95.829s, sent: 13536 msg/s
2018-12-19 17:58:10, id: test-175633-701, time: 96.873s, sent: 13450 msg/s
2018-12-19 17:58:11, id: test-175633-701, time: 97.957s, sent: 13761 msg/s
2018-12-19 17:58:12, id: test-175633-701, time: 98.965s, sent: 13930 msg/s
2018-12-19 17:58:13, id: test-175633-701, time: 99.989s, sent: 13497 msg/s
2018-12-19 17:58:14, id: test-175633-701, time: 101.005s, sent: 13497 msg/s
2018-12-19 17:58:15, id: test-175633-701, time: 102.074s, sent: 13545 msg/s
2018-12-19 17:58:16, id: test-175633-701, time: 103.133s, sent: 14294 msg/s
2018-12-19 17:58:18, id: test-175633-701, time: 104.253s, sent: 13025 msg/s
2018-12-19 17:58:19, id: test-175633-701, time: 105.313s, sent: 14178 msg/s
2018-12-19 17:58:20, id: test-175633-701, time: 106.381s, sent: 13147 msg/s
2018-12-19 17:58:21, id: test-175633-701, time: 107.480s, sent: 14273 msg/s
2018-12-19 17:58:22, id: test-175633-701, time: 108.589s, sent: 13550 msg/s
2018-12-19 17:58:23, id: test-175633-701, time: 109.626s, sent: 14175 msg/s
2018-12-19 17:58:24, id: test-175633-701, time: 110.626s, sent: 14273 msg/s
2018-12-19 17:58:25, id: test-175633-701, time: 111.661s, sent: 13554 msg/s
2018-12-19 17:58:26, id: test-175633-701, time: 112.724s, sent: 14756 msg/s
2018-12-19 17:58:27, id: test-175633-701, time: 113.823s, sent: 13874 msg/s
2018-12-19 17:58:28, id: test-175633-701, time: 114.923s, sent: 14160 msg/s
2018-12-19 17:58:29, id: test-175633-701, time: 115.924s, sent: 13369 msg/s
2018-12-19 17:58:30, id: test-175633-701, time: 116.985s, sent: 13543 msg/s
2018-12-19 17:58:31, id: test-175633-701, time: 118.050s, sent: 13802 msg/s
2018-12-19 17:58:32, id: test-175633-701, time: 119.073s, sent: 14046 msg/s
2018-12-19 17:58:33, id: test-175633-701, time: 120.126s, sent: 13126 msg/s
2018-12-19 17:58:34, id: test-175633-701, time: 121.169s, sent: 13252 msg/s
2018-12-19 17:58:35, id: test-175633-701, time: 122.194s, sent: 14233 msg/s
2018-12-19 17:58:36, id: test-175633-701, time: 123.194s, sent: 15060 msg/s
2018-12-19 17:58:38, id: test-175633-701, time: 124.297s, sent: 12204 msg/s
2018-12-19 17:58:39, id: test-175633-701, time: 125.325s, sent: 13978 msg/s
2018-12-19 17:58:40, id: test-175633-701, time: 126.334s, sent: 14241 msg/s
2018-12-19 17:58:41, id: test-175633-701, time: 127.406s, sent: 13712 msg/s
2018-12-19 17:58:42, id: test-175633-701, time: 128.413s, sent: 13616 msg/s
2018-12-19 17:58:43, id: test-175633-701, time: 129.445s, sent: 13605 msg/s
2018-12-19 17:58:44, id: test-175633-701, time: 130.495s, sent: 14312 msg/s
2018-12-19 17:58:45, id: test-175633-701, time: 131.609s, sent: 13687 msg/s
2018-12-19 17:58:46, id: test-175633-701, time: 132.618s, sent: 13589 msg/s
2018-12-19 17:58:47, id: test-175633-701, time: 133.676s, sent: 13064 msg/s
2018-12-19 17:58:48, id: test-175633-701, time: 134.685s, sent: 13263 msg/s
2018-12-19 17:58:49, id: test-175633-701, time: 135.782s, sent: 13799 msg/s
2018-12-19 17:58:50, id: test-175633-701, time: 136.813s, sent: 13406 msg/s
2018-12-19 17:58:51, id: test-175633-701, time: 137.829s, sent: 13496 msg/s
2018-12-19 17:58:52, id: test-175633-701, time: 138.845s, sent: 13820 msg/s
2018-12-19 17:58:53, id: test-175633-701, time: 139.851s, sent: 13630 msg/s
2018-12-19 17:58:54, id: test-175633-701, time: 140.872s, sent: 13752 msg/s
2018-12-19 17:58:55, id: test-175633-701, time: 141.945s, sent: 14108 msg/s
2018-12-19 17:58:56, id: test-175633-701, time: 143.053s, sent: 14058 msg/s
2018-12-19 17:58:57, id: test-175633-701, time: 144.080s, sent: 14206 msg/s
2018-12-19 17:58:58, id: test-175633-701, time: 145.171s, sent: 13774 msg/s
2018-12-19 17:59:00, id: test-175633-701, time: 146.247s, sent: 14068 msg/s
2018-12-19 17:59:01, id: test-175633-701, time: 147.266s, sent: 13133 msg/s
2018-12-19 17:59:02, id: test-175633-701, time: 148.266s, sent: 14607 msg/s
2018-12-19 17:59:03, id: test-175633-701, time: 149.308s, sent: 12511 msg/s
2018-12-19 17:59:04, id: test-175633-701, time: 150.341s, sent: 13380 msg/s
2018-12-19 17:59:05, id: test-175633-701, time: 151.445s, sent: 14307 msg/s
2018-12-19 17:59:06, id: test-175633-701, time: 152.525s, sent: 14016 msg/s
2018-12-19 17:59:07, id: test-175633-701, time: 153.637s, sent: 13712 msg/s
2018-12-19 17:59:08, id: test-175633-701, time: 154.733s, sent: 13612 msg/s
2018-12-19 17:59:09, id: test-175633-701, time: 155.733s, sent: 14904 msg/s
2018-12-19 17:59:10, id: test-175633-701, time: 156.829s, sent: 13025 msg/s
2018-12-19 17:59:11, id: test-175633-701, time: 157.841s, sent: 14199 msg/s
2018-12-19 17:59:12, id: test-175633-701, time: 158.877s, sent: 12917 msg/s
2018-12-19 17:59:13, id: test-175633-701, time: 159.878s, sent: 14355 msg/s
2018-12-19 17:59:14, id: test-175633-701, time: 161.005s, sent: 13529 msg/s
2018-12-19 17:59:15, id: test-175633-701, time: 162.015s, sent: 14119 msg/s
2018-12-19 17:59:16, id: test-175633-701, time: 163.125s, sent: 13143 msg/s
2018-12-19 17:59:17, id: test-175633-701, time: 164.185s, sent: 14282 msg/s
2018-12-19 17:59:19, id: test-175633-701, time: 165.288s, sent: 13823 msg/s
2018-12-19 17:59:20, id: test-175633-701, time: 166.309s, sent: 13430 msg/s
2018-12-19 17:59:21, id: test-175633-701, time: 167.329s, sent: 13765 msg/s
2018-12-19 17:59:22, id: test-175633-701, time: 168.333s, sent: 13110 msg/s
2018-12-19 17:59:23, id: test-175633-701, time: 169.364s, sent: 14044 msg/s
2018-12-19 17:59:24, id: test-175633-701, time: 170.392s, sent: 14192 msg/s
2018-12-19 17:59:25, id: test-175633-701, time: 171.426s, sent: 14003 msg/s
2018-12-19 17:59:26, id: test-175633-701, time: 172.542s, sent: 13564 msg/s
2018-12-19 17:59:27, id: test-175633-701, time: 173.665s, sent: 13870 msg/s
2018-12-19 17:59:28, id: test-175633-701, time: 174.689s, sent: 14140 msg/s
2018-12-19 17:59:29, id: test-175633-701, time: 175.698s, sent: 14350 msg/s
2018-12-19 17:59:30, id: test-175633-701, time: 176.698s, sent: 14981 msg/s
2018-12-19 17:59:31, id: test-175633-701, time: 177.761s, sent: 12737 msg/s
2018-12-19 17:59:32, id: test-175633-701, time: 178.858s, sent: 13800 msg/s
2018-12-19 17:59:33, id: test-175633-701, time: 179.909s, sent: 13150 msg/s
2018-12-19 17:59:34, id: test-175633-701, time: 181.015s, sent: 13688 msg/s
2018-12-19 17:59:35, id: test-175633-701, time: 182.173s, sent: 13640 msg/s
