2018-12-17 17:14:54, id: test-171454-348, starting producer #0
2018-12-17 17:14:54, id: test-171454-348, starting producer #0, channel #0
2018-12-17 17:14:55, id: test-171454-348, time: 1.000s, sent: 7718 msg/s
2018-12-17 17:14:56, id: test-171454-348, time: 2.177s, sent: 7941 msg/s
2018-12-17 17:14:57, id: test-171454-348, time: 3.177s, sent: 7584 msg/s
2018-12-17 17:14:58, id: test-171454-348, time: 4.241s, sent: 5016 msg/s
2018-12-17 17:14:59, id: test-171454-348, time: 5.241s, sent: 7001 msg/s
2018-12-17 17:15:00, id: test-171454-348, time: 6.377s, sent: 4923 msg/s
2018-12-17 17:15:02, id: test-171454-348, time: 7.577s, sent: 6388 msg/s
2018-12-17 17:15:03, id: test-171454-348, time: 8.577s, sent: 7306 msg/s
2018-12-17 17:15:04, id: test-171454-348, time: 9.685s, sent: 5365 msg/s
2018-12-17 17:15:05, id: test-171454-348, time: 10.697s, sent: 6167 msg/s
2018-12-17 17:15:06, id: test-171454-348, time: 11.809s, sent: 5712 msg/s
2018-12-17 17:15:07, id: test-171454-348, time: 13.029s, sent: 6193 msg/s
2018-12-17 17:15:08, id: test-171454-348, time: 14.060s, sent: 6267 msg/s
2018-12-17 17:15:09, id: test-171454-348, time: 15.236s, sent: 5959 msg/s
2018-12-17 17:15:10, id: test-171454-348, time: 16.261s, sent: 6197 msg/s
2018-12-17 17:15:11, id: test-171454-348, time: 17.365s, sent: 5653 msg/s
2018-12-17 17:15:12, id: test-171454-348, time: 18.525s, sent: 6419 msg/s
2018-12-17 17:15:14, id: test-171454-348, time: 19.709s, sent: 6382 msg/s
2018-12-17 17:15:15, id: test-171454-348, time: 20.853s, sent: 6125 msg/s
2018-12-17 17:15:16, id: test-171454-348, time: 21.965s, sent: 5121 msg/s
2018-12-17 17:15:17, id: test-171454-348, time: 23.229s, sent: 5977 msg/s
2018-12-17 17:15:18, id: test-171454-348, time: 24.349s, sent: 6551 msg/s
2018-12-17 17:15:19, id: test-171454-348, time: 25.493s, sent: 6030 msg/s
2018-12-17 17:15:21, id: test-171454-348, time: 26.637s, sent: 6126 msg/s
2018-12-17 17:15:22, id: test-171454-348, time: 27.758s, sent: 6252 msg/s
2018-12-17 17:15:23, id: test-171454-348, time: 28.793s, sent: 5924 msg/s
