procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  25807     61   5594    0    0     0    50    1    0  2  0 98  0  0 2018-12-19 17:20:09
 0  1      0  25807     61   5595    0    0     0   148  936 2242  1  0 98  1  0 2018-12-19 17:20:10
 0  0      0  25807     61   5595    0    0     0  1564 1201 2809  0  0 95  4  0 2018-12-19 17:20:11
 0  0      0  25808     61   5595    0    0     0     0  825 2353  0  0 100  0  0 2018-12-19 17:20:12
 0  0      0  25810     61   5595    0    0     0     0  779 2266  0  0 100  0  0 2018-12-19 17:20:13
 0  0      0  25811     61   5595    0    0     0     0  759 1937  0  0 100  0  0 2018-12-19 17:20:14
 2  0      0  25802     61   5595    0    0     0    76 1344 2948  1  1 98  0  0 2018-12-19 17:20:15
 4  0      0  25792     61   5595    0    0     0     0 51067 42586 34  8 58  0  0 2018-12-19 17:20:16
 1  0      0  25789     61   5595    0    0     0     0 60544 43815 35  9 56  0  0 2018-12-19 17:20:17
 5  0      0  25794     61   5595    0    0     0     0 64046 45467 34 11 55  0  0 2018-12-19 17:20:18
 4  0      0  25793     61   5595    0    0     0     0 62731 43140 35  9 56  0  0 2018-12-19 17:20:19
 5  0      0  25794     61   5595    0    0     0     0 62820 43781 35 10 56  0  0 2018-12-19 17:20:20
 8  0      0  25794     61   5595    0    0     0     0 65554 45550 36 10 55  0  0 2018-12-19 17:20:21
 6  0      0  25792     61   5595    0    0     0     0 64874 45527 36  9 54  0  0 2018-12-19 17:20:22
 6  0      0  25794     61   5595    0    0     0     0 64838 44242 36  9 55  0  0 2018-12-19 17:20:23
 5  0      0  25792     61   5595    0    0     0     0 63671 43882 35 10 55  0  0 2018-12-19 17:20:24
 6  0      0  25793     61   5595    0    0     0     0 65190 44209 35 10 55  0  0 2018-12-19 17:20:25
 4  0      0  25794     61   5595    0    0     0     0 64232 45214 35 10 55  0  0 2018-12-19 17:20:26
 6  0      0  25794     61   5595    0    0     0     0 65874 45366 35 10 55  0  0 2018-12-19 17:20:27
 5  0      0  25795     61   5595    0    0     0     0 67012 46032 36 10 54  0  0 2018-12-19 17:20:28
 6  0      0  25795     61   5595    0    0     0  3304 63007 44540 35  9 55  0  0 2018-12-19 17:20:29
 5  0      0  25793     61   5595    0    0     0     0 63155 44002 34 10 56  0  0 2018-12-19 17:20:30
 4  0      0  25795     61   5595    0    0     0     0 63867 43343 34  9 56  0  0 2018-12-19 17:20:31
 5  0      0  25794     61   5595    0    0     0     0 65608 45781 35  9 55  0  0 2018-12-19 17:20:32
 7  0      0  25795     61   5595    0    0     0     0 66756 46385 36 10 54  0  0 2018-12-19 17:20:33
 5  0      0  25798     61   5595    0    0     0     0 66805 45680 36  9 55  0  0 2018-12-19 17:20:34
 6  0      0  25795     61   5595    0    0     0     0 66190 45950 36  9 55  0  0 2018-12-19 17:20:35
 5  0      0  25795     61   5595    0    0     0    20 61914 43344 34 10 56  0  0 2018-12-19 17:20:36
 5  0      0  25798     61   5595    0    0     0     0 66683 46161 35 11 54  0  0 2018-12-19 17:20:37
 6  0      0  25796     61   5595    0    0     0     0 63726 45880 34 10 56  0  0 2018-12-19 17:20:38
 6  0      0  25795     61   5595    0    0     0     0 66790 45991 36 10 55  0  0 2018-12-19 17:20:39
 7  0      0  25794     61   5595    0    0     0     0 64672 45315 35  9 56  0  0 2018-12-19 17:20:40
 8  0      0  25791     61   5595    0    0     0     8 65083 46084 34 11 55  0  0 2018-12-19 17:20:41
 7  0      0  25793     61   5595    0    0     0     0 66608 46039 35  9 55  0  0 2018-12-19 17:20:42
 6  0      0  25794     61   5595    0    0     0     0 67181 46555 36  9 55  0  0 2018-12-19 17:20:43
 4  0      0  25795     61   5595    0    0     0     0 65725 45653 36  9 55  0  0 2018-12-19 17:20:44
 6  0      0  25796     61   5595    0    0     0     0 64699 45630 35 10 55  0  0 2018-12-19 17:20:45
 5  0      0  25795     61   5595    0    0     0     0 63013 44877 34 10 56  0  0 2018-12-19 17:20:46
 5  0      0  25796     61   5595    0    0     0     0 64425 45233 35 10 55  0  0 2018-12-19 17:20:47
 5  0      0  25797     61   5595    0    0     0     0 66884 46342 36  9 54  0  0 2018-12-19 17:20:48
 5  0      0  25798     61   5595    0    0     0     0 64919 45576 36  9 54  0  0 2018-12-19 17:20:49
 6  0      0  25798     61   5595    0    0     0     0 66061 46446 36 10 54  0  0 2018-12-19 17:20:50
 5  0      0  25795     61   5595    0    0     0     0 66606 45870 37  9 54  0  0 2018-12-19 17:20:51
 5  0      0  25793     61   5595    0    0     0     0 63814 43774 36  9 55  0  0 2018-12-19 17:20:52
 5  0      0  25793     61   5595    0    0     0     0 62432 44426 36  9 55  0  0 2018-12-19 17:20:53
 5  0      0  25794     61   5595    0    0     0     0 65901 45961 35 11 54  0  0 2018-12-19 17:20:54
 5  0      0  25794     61   5595    0    0     0     0 65435 45988 36  9 54  0  0 2018-12-19 17:20:55
 7  0      0  25795     61   5595    0    0     0     0 64870 44914 35 11 55  0  0 2018-12-19 17:20:56
 7  0      0  25794     61   5595    0    0     0     0 63638 43944 35 10 56  0  0 2018-12-19 17:20:57
 5  0      0  25797     61   5595    0    0     0     0 64747 44310 35 10 55  0  0 2018-12-19 17:20:58
 8  0      0  25796     61   5595    0    0     0     0 65765 45166 35  9 56  0  0 2018-12-19 17:20:59
 5  0      0  25799     61   5595    0    0     0     0 65521 46779 34 11 55  0  0 2018-12-19 17:21:00
 5  0      0  25794     61   5595    0    0     0     0 66388 46152 35  9 55  0  0 2018-12-19 17:21:01
 6  0      0  25795     61   5595    0    0     0     0 65615 45607 36  9 55  0  0 2018-12-19 17:21:02
 6  0      0  25794     61   5595    0    0     0     0 67007 46780 36 10 54  0  0 2018-12-19 17:21:03
 4  0      0  25795     61   5595    0    0     0     0 63020 44444 36  9 56  0  0 2018-12-19 17:21:04
 5  0      0  25795     61   5595    0    0     0     0 65223 45720 36  9 55  0  0 2018-12-19 17:21:05
 6  0      0  25796     61   5595    0    0     0     0 65975 46096 35 10 55  0  0 2018-12-19 17:21:06
 4  0      0  25794     61   5595    0    0     0     0 63959 45697 37  8 55  0  0 2018-12-19 17:21:07
 6  0      0  25796     61   5595    0    0     0     0 64093 44591 35 10 55  0  0 2018-12-19 17:21:08
 6  0      0  25799     61   5595    0    0     0     0 65203 45825 35 11 55  0  0 2018-12-19 17:21:09
 4  0      0  25799     61   5595    0    0     0  2824 66352 46307 36  9 54  0  0 2018-12-19 17:21:10
 6  0      0  25796     61   5595    0    0     0     0 66846 46305 35 10 55  0  0 2018-12-19 17:21:11
 2  0      0  25796     61   5595    0    0     0     0 64488 46009 34 11 56  0  0 2018-12-19 17:21:12
 1  0      0  25796     61   5595    0    0     0     0 64605 44651 35  9 56  0  0 2018-12-19 17:21:13
 6  0      0  25795     61   5595    0    0     0     0 65368 45000 34 10 56  0  0 2018-12-19 17:21:14
 5  0      0  25796     61   5595    0    0     0     0 64303 44157 36  9 55  0  0 2018-12-19 17:21:15
 5  0      0  25794     61   5595    0    0     0     0 68139 54304 39 10 51  0  0 2018-12-19 17:21:16
 5  0      0  25794     61   5595    0    0     0     0 65727 45502 36  9 55  0  0 2018-12-19 17:21:17
 5  0      0  25793     61   5595    0    0     0     0 65301 46501 37  9 54  0  0 2018-12-19 17:21:18
 5  0      0  25795     61   5595    0    0     0     0 64677 45233 35  9 56  0  0 2018-12-19 17:21:19
 6  0      0  25795     61   5595    0    0     0     0 65963 45959 36 10 54  0  0 2018-12-19 17:21:20
 6  0      0  25795     61   5595    0    0     0     0 64789 44930 36 10 55  0  0 2018-12-19 17:21:21
 6  0      0  25797     61   5595    0    0     0     0 64298 45941 35 10 54  0  0 2018-12-19 17:21:22
 5  0      0  25794     61   5595    0    0     0     0 63328 44119 34 10 55  0  0 2018-12-19 17:21:23
 6  0      0  25795     61   5595    0    0     0     0 65862 46219 36 10 54  0  0 2018-12-19 17:21:24
 5  0      0  25797     61   5595    0    0     0     0 63257 44620 34 10 56  0  0 2018-12-19 17:21:25
 6  0      0  25797     61   5595    0    0     0     0 66628 46871 35 10 54  0  0 2018-12-19 17:21:26
 6  0      0  25797     61   5595    0    0     0     0 65574 46263 36 10 54  0  0 2018-12-19 17:21:27
 8  0      0  25795     61   5595    0    0     0     0 66367 46519 36  9 55  0  0 2018-12-19 17:21:28
 4  0      0  25795     61   5595    0    0     0     0 65077 45644 35 10 55  0  0 2018-12-19 17:21:29
 6  0      0  25790     61   5595    0    0     0     0 62575 43301 34  9 56  0  0 2018-12-19 17:21:30
