2018-12-21 01:14:21, id: test-011421-425, starting consumer #0
2018-12-21 01:14:21, id: test-011421-425, starting consumer #0, channel #0
2018-12-21 01:14:22, id: test-011421-425, time: 1.481s, received: 0.68 msg/s
2018-12-21 01:14:23, id: test-011421-425, time: 2.481s, received: 6455 msg/s
2018-12-21 01:14:24, id: test-011421-425, time: 3.481s, received: 6061 msg/s
2018-12-21 01:14:25, id: test-011421-425, time: 4.481s, received: 6579 msg/s
2018-12-21 01:14:26, id: test-011421-425, time: 5.481s, received: 6342 msg/s
2018-12-21 01:14:27, id: test-011421-425, time: 6.481s, received: 6563 msg/s
2018-12-21 01:14:28, id: test-011421-425, time: 7.482s, received: 6044 msg/s
2018-12-21 01:14:30, id: test-011421-425, time: 8.520s, received: 5731 msg/s
2018-12-21 01:14:31, id: test-011421-425, time: 9.521s, received: 6476 msg/s
2018-12-21 01:14:32, id: test-011421-425, time: 10.521s, received: 6189 msg/s
2018-12-21 01:14:33, id: test-011421-425, time: 11.521s, received: 6489 msg/s
2018-12-21 01:14:34, id: test-011421-425, time: 12.521s, received: 6213 msg/s
2018-12-21 01:14:35, id: test-011421-425, time: 13.521s, received: 6524 msg/s
2018-12-21 01:14:36, id: test-011421-425, time: 14.521s, received: 6239 msg/s
2018-12-21 01:14:37, id: test-011421-425, time: 15.521s, received: 6589 msg/s
2018-12-21 01:14:38, id: test-011421-425, time: 16.521s, received: 6506 msg/s
2018-12-21 01:14:39, id: test-011421-425, time: 17.522s, received: 5491 msg/s
2018-12-21 01:14:40, id: test-011421-425, time: 18.527s, received: 6542 msg/s
2018-12-21 01:14:41, id: test-011421-425, time: 19.527s, received: 6596 msg/s
2018-12-21 01:14:42, id: test-011421-425, time: 20.527s, received: 6338 msg/s
2018-12-21 01:14:43, id: test-011421-425, time: 21.527s, received: 6760 msg/s
2018-12-21 01:14:44, id: test-011421-425, time: 22.528s, received: 6406 msg/s
2018-12-21 01:14:45, id: test-011421-425, time: 23.528s, received: 6501 msg/s
2018-12-21 01:14:46, id: test-011421-425, time: 24.528s, received: 6343 msg/s
2018-12-21 01:14:47, id: test-011421-425, time: 25.528s, received: 6650 msg/s
2018-12-21 01:14:48, id: test-011421-425, time: 26.528s, received: 6497 msg/s
2018-12-21 01:14:49, id: test-011421-425, time: 27.539s, received: 5339 msg/s
2018-12-21 01:14:50, id: test-011421-425, time: 28.542s, received: 6666 msg/s
2018-12-21 01:14:51, id: test-011421-425, time: 29.543s, received: 6422 msg/s
2018-12-21 01:14:52, id: test-011421-425, time: 30.546s, received: 6824 msg/s
2018-12-21 01:14:53, id: test-011421-425, time: 31.546s, received: 6390 msg/s
2018-12-21 01:14:54, id: test-011421-425, time: 32.546s, received: 6453 msg/s
2018-12-21 01:14:55, id: test-011421-425, time: 33.547s, received: 6704 msg/s
2018-12-21 01:14:56, id: test-011421-425, time: 34.547s, received: 6336 msg/s
2018-12-21 01:14:57, id: test-011421-425, time: 35.550s, received: 6529 msg/s
2018-12-21 01:14:58, id: test-011421-425, time: 36.550s, received: 6398 msg/s
2018-12-21 01:14:59, id: test-011421-425, time: 37.583s, received: 5810 msg/s
2018-12-21 01:15:00, id: test-011421-425, time: 38.583s, received: 6658 msg/s
2018-12-21 01:15:01, id: test-011421-425, time: 39.583s, received: 6314 msg/s
2018-12-21 01:15:02, id: test-011421-425, time: 40.583s, received: 6584 msg/s
2018-12-21 01:15:03, id: test-011421-425, time: 41.583s, received: 6525 msg/s
2018-12-21 01:15:04, id: test-011421-425, time: 42.583s, received: 6458 msg/s
2018-12-21 01:15:05, id: test-011421-425, time: 43.584s, received: 6484 msg/s
2018-12-21 01:15:06, id: test-011421-425, time: 44.584s, received: 6573 msg/s
2018-12-21 01:15:07, id: test-011421-425, time: 45.586s, received: 6537 msg/s
2018-12-21 01:15:08, id: test-011421-425, time: 46.586s, received: 6609 msg/s
2018-12-21 01:15:09, id: test-011421-425, time: 47.602s, received: 6456 msg/s
2018-12-21 01:15:10, id: test-011421-425, time: 48.602s, received: 6819 msg/s
2018-12-21 01:15:11, id: test-011421-425, time: 49.602s, received: 6506 msg/s
2018-12-21 01:15:12, id: test-011421-425, time: 50.602s, received: 6635 msg/s
2018-12-21 01:15:13, id: test-011421-425, time: 51.615s, received: 6187 msg/s
2018-12-21 01:15:14, id: test-011421-425, time: 52.633s, received: 6424 msg/s
2018-12-21 01:15:15, id: test-011421-425, time: 53.633s, received: 6526 msg/s
2018-12-21 01:15:16, id: test-011421-425, time: 54.633s, received: 6572 msg/s
2018-12-21 01:15:17, id: test-011421-425, time: 55.635s, received: 6409 msg/s
2018-12-21 01:15:18, id: test-011421-425, time: 56.635s, received: 6444 msg/s
2018-12-21 01:15:19, id: test-011421-425, time: 57.635s, received: 6049 msg/s
2018-12-21 01:15:20, id: test-011421-425, time: 58.635s, received: 6241 msg/s
2018-12-21 01:15:21, id: test-011421-425, time: 59.635s, received: 6441 msg/s
2018-12-21 01:15:22, id: test-011421-425, time: 60.637s, received: 6448 msg/s
2018-12-21 01:15:23, id: test-011421-425, time: 61.637s, received: 5575 msg/s
2018-12-21 01:15:24, id: test-011421-425, time: 62.637s, received: 6361 msg/s
2018-12-21 01:15:25, id: test-011421-425, time: 63.637s, received: 5966 msg/s
2018-12-21 01:15:26, id: test-011421-425, time: 64.637s, received: 6341 msg/s
2018-12-21 01:15:27, id: test-011421-425, time: 65.638s, received: 6318 msg/s
2018-12-21 01:15:28, id: test-011421-425, time: 66.638s, received: 6268 msg/s
2018-12-21 01:15:29, id: test-011421-425, time: 67.639s, received: 6692 msg/s
2018-12-21 01:15:30, id: test-011421-425, time: 68.639s, received: 6461 msg/s
2018-12-21 01:15:31, id: test-011421-425, time: 69.642s, received: 6678 msg/s
2018-12-21 01:15:32, id: test-011421-425, time: 70.642s, received: 6478 msg/s
2018-12-21 01:15:33, id: test-011421-425, time: 71.651s, received: 6521 msg/s
2018-12-21 01:15:34, id: test-011421-425, time: 72.654s, received: 6470 msg/s
2018-12-21 01:15:35, id: test-011421-425, time: 73.654s, received: 6328 msg/s
2018-12-21 01:15:36, id: test-011421-425, time: 74.654s, received: 6513 msg/s
2018-12-21 01:15:37, id: test-011421-425, time: 75.654s, received: 6385 msg/s
2018-12-21 01:15:38, id: test-011421-425, time: 76.654s, received: 6319 msg/s
2018-12-21 01:15:39, id: test-011421-425, time: 77.654s, received: 5735 msg/s
2018-12-21 01:15:40, id: test-011421-425, time: 78.654s, received: 6283 msg/s
2018-12-21 01:15:41, id: test-011421-425, time: 79.654s, received: 6560 msg/s
2018-12-21 01:15:42, id: test-011421-425, time: 80.655s, received: 6439 msg/s
2018-12-21 01:15:43, id: test-011421-425, time: 81.655s, received: 6561 msg/s
2018-12-21 01:15:44, id: test-011421-425, time: 82.655s, received: 6209 msg/s
2018-12-21 01:15:45, id: test-011421-425, time: 83.655s, received: 6442 msg/s
2018-12-21 01:15:46, id: test-011421-425, time: 84.655s, received: 6389 msg/s
2018-12-21 01:15:47, id: test-011421-425, time: 85.655s, received: 6229 msg/s
2018-12-21 01:15:48, id: test-011421-425, time: 86.655s, received: 6372 msg/s
2018-12-21 01:15:49, id: test-011421-425, time: 87.657s, received: 6388 msg/s
2018-12-21 01:15:50, id: test-011421-425, time: 88.657s, received: 6551 msg/s
2018-12-21 01:15:51, id: test-011421-425, time: 89.657s, received: 6258 msg/s
2018-12-21 01:15:52, id: test-011421-425, time: 90.657s, received: 6360 msg/s
2018-12-21 01:15:53, id: test-011421-425, time: 91.658s, received: 6497 msg/s
2018-12-21 01:15:54, id: test-011421-425, time: 92.658s, received: 6279 msg/s
2018-12-21 01:15:55, id: test-011421-425, time: 93.658s, received: 6712 msg/s
2018-12-21 01:15:56, id: test-011421-425, time: 94.658s, received: 6219 msg/s
2018-12-21 01:15:57, id: test-011421-425, time: 95.658s, received: 6677 msg/s
