time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 00:42:32:547, 0, 76.6982, 15.3396, 157078, 31415.6000, 19, 4981, 15.3982, 31535.4347
2018-11-27 00:42:37:547, 0, 125.1055, 9.6814, 256216, 19827.6000, 0, 5000, 9.6814, 19827.6000
2018-11-27 00:42:42:547, 0, 210.3403, 17.0470, 430777, 34912.2000, 0, 5000, 17.0470, 34912.2000
2018-11-27 00:42:47:547, 0, 295.3179, 16.9955, 604811, 34806.8000, 0, 5000, 16.9955, 34806.8000
2018-11-27 00:42:52:547, 0, 381.2188, 17.1802, 780736, 35185.0000, 0, 5000, 17.1802, 35185.0000
2018-11-27 00:42:57:547, 0, 467.9521, 17.3467, 958366, 35526.0000, 0, 5000, 17.3467, 35526.0000
2018-11-27 00:43:02:547, 0, 555.6694, 17.5435, 1138011, 35929.0000, 0, 5000, 17.5435, 35929.0000
2018-11-27 00:43:07:547, 0, 644.4917, 17.7645, 1319919, 36381.6000, 0, 5000, 17.7645, 36381.6000
2018-11-27 00:43:12:547, 0, 733.4956, 17.8008, 1502199, 36456.0000, 0, 5000, 17.8008, 36456.0000
2018-11-27 00:43:17:547, 0, 821.9697, 17.6948, 1683394, 36239.0000, 0, 5000, 17.6948, 36239.0000
2018-11-27 00:43:22:547, 0, 910.2622, 17.6585, 1864217, 36164.6000, 0, 5000, 17.6585, 36164.6000
2018-11-27 00:43:27:547, 0, 999.1904, 17.7856, 2046342, 36425.0000, 0, 5000, 17.7856, 36425.0000
2018-11-27 00:43:32:547, 0, 1087.3921, 17.6403, 2226979, 36127.4000, 0, 5000, 17.6403, 36127.4000
2018-11-27 00:43:37:547, 0, 1176.2144, 17.7645, 2408887, 36381.6000, 0, 5000, 17.7645, 36381.6000
2018-11-27 00:43:42:547, 0, 1265.0366, 17.7645, 2590795, 36381.6000, 0, 5000, 17.7645, 36381.6000
2018-11-27 00:43:47:547, 0, 1352.7993, 17.5525, 2770533, 35947.6000, 0, 5000, 17.5525, 35947.6000
2018-11-27 00:43:52:547, 0, 1441.6367, 17.7675, 2952472, 36387.8000, 0, 5000, 17.7675, 36387.8000
2018-11-27 00:43:57:547, 0, 1531.3823, 17.9491, 3136271, 36759.8000, 0, 5000, 17.9491, 36759.8000
2018-11-27 00:44:02:547, 0, 1620.9160, 17.9067, 3319636, 36673.0000, 0, 5000, 17.9067, 36673.0000
2018-11-27 00:44:07:547, 0, 1709.1328, 17.6434, 3500304, 36133.6000, 0, 5000, 17.6434, 36133.6000
2018-11-27 00:44:12:547, 0, 1797.1831, 17.6101, 3680631, 36065.4000, 0, 5000, 17.6101, 36065.4000
2018-11-27 00:44:17:547, 0, 1887.0498, 17.9733, 3864678, 36809.4000, 0, 5000, 17.9733, 36809.4000
2018-11-27 00:44:22:547, 0, 1975.5239, 17.6948, 4045873, 36239.0000, 0, 5000, 17.6948, 36239.0000
2018-11-27 00:44:27:547, 0, 2064.4370, 17.7826, 4227967, 36418.8000, 0, 5000, 17.7826, 36418.8000
2018-11-27 00:44:32:547, 0, 2152.5327, 17.6191, 4408387, 36084.0000, 0, 5000, 17.6191, 36084.0000
2018-11-27 00:44:37:547, 0, 2242.3237, 17.9582, 4592279, 36778.4000, 0, 5000, 17.9582, 36778.4000
2018-11-27 00:44:42:547, 0, 2331.6909, 17.8734, 4775303, 36604.8000, 0, 5000, 17.8734, 36604.8000
2018-11-27 00:44:47:547, 0, 2420.1650, 17.6948, 4956498, 36239.0000, 0, 5000, 17.6948, 36239.0000
2018-11-27 00:44:52:547, 0, 2508.8813, 17.7433, 5138189, 36338.2000, 0, 5000, 17.7433, 36338.2000
2018-11-27 00:44:57:547, 0, 2592.1938, 16.6625, 5308813, 34124.8000, 0, 5000, 16.6625, 34124.8000
2018-11-27 00:45:02:547, 0, 2679.9868, 17.5586, 5488613, 35960.0000, 0, 5000, 17.5586, 35960.0000
2018-11-27 00:45:07:547, 0, 2768.1279, 17.6282, 5669126, 36102.6000, 0, 5000, 17.6282, 36102.6000
2018-11-27 00:45:12:547, 0, 2856.6475, 17.7039, 5850414, 36257.6000, 0, 5000, 17.7039, 36257.6000
2018-11-27 00:45:17:547, 0, 2945.5303, 17.7766, 6032446, 36406.4000, 0, 5000, 17.7766, 36406.4000
2018-11-27 00:45:22:547, 0, 3035.7300, 18.0399, 6217175, 36945.8000, 0, 5000, 18.0399, 36945.8000
2018-11-27 00:45:27:547, 0, 3125.5210, 17.9582, 6401067, 36778.4000, 0, 5000, 17.9582, 36778.4000
2018-11-27 00:45:32:547, 0, 3215.2061, 17.9370, 6584742, 36735.0000, 0, 5000, 17.9370, 36735.0000
2018-11-27 00:45:37:547, 0, 3306.2534, 18.2095, 6771207, 37293.0000, 0, 5000, 18.2095, 37293.0000
2018-11-27 00:45:42:547, 0, 3394.2432, 17.5979, 6951410, 36040.6000, 0, 5000, 17.5979, 36040.6000
2018-11-27 00:45:47:547, 0, 3483.1108, 17.7735, 7133411, 36400.2000, 0, 5000, 17.7735, 36400.2000
2018-11-27 00:45:52:547, 0, 3571.8726, 17.7523, 7315195, 36356.8000, 0, 5000, 17.7523, 36356.8000
2018-11-27 00:45:57:547, 0, 3661.4971, 17.9249, 7498746, 36710.2000, 0, 5000, 17.9249, 36710.2000
2018-11-27 00:46:02:547, 0, 3749.5928, 17.6191, 7679166, 36084.0000, 0, 5000, 17.6191, 36084.0000
2018-11-27 00:46:07:547, 0, 3838.7632, 17.8341, 7861787, 36524.2000, 0, 5000, 17.8341, 36524.2000
2018-11-27 00:46:12:547, 0, 3927.2979, 17.7069, 8043106, 36263.8000, 0, 5000, 17.7069, 36263.8000
2018-11-27 00:46:17:547, 0, 4016.1807, 17.7766, 8225138, 36406.4000, 0, 5000, 17.7766, 36406.4000
2018-11-27 00:46:22:547, 0, 4106.5469, 18.0732, 8410208, 37014.0000, 0, 5000, 18.0732, 37014.0000
2018-11-27 00:46:27:547, 0, 4201.7417, 19.0390, 8605167, 38991.8000, 0, 5000, 19.0390, 38991.8000
2018-11-27 00:46:32:547, 0, 4294.1211, 18.4759, 8794360, 37838.6000, 0, 5000, 18.4759, 37838.6000
2018-11-27 00:46:37:547, 0, 4385.0322, 18.1822, 8980546, 37237.2000, 0, 5000, 18.1822, 37237.2000
2018-11-27 00:46:42:547, 0, 4475.1411, 18.0218, 9165089, 36908.6000, 0, 5000, 18.0218, 36908.6000
2018-11-27 00:46:47:547, 0, 4566.1885, 18.2095, 9351554, 37293.0000, 0, 5000, 18.2095, 37293.0000
2018-11-27 00:46:52:547, 0, 4660.5811, 18.8785, 9544870, 38663.2000, 0, 5000, 18.8785, 38663.2000
2018-11-27 00:46:57:547, 0, 4754.8828, 18.8604, 9738000, 38626.0000, 0, 5000, 18.8604, 38626.0000
2018-11-27 00:47:02:547, 0, 4848.8062, 18.7847, 9930355, 38471.0000, 0, 5000, 18.7847, 38471.0000
2018-11-27 00:47:07:547, 0, 4941.2158, 18.4819, 10119610, 37851.0000, 0, 5000, 18.4819, 37851.0000
2018-11-27 00:47:12:547, 0, 5035.1846, 18.7938, 10312058, 38489.6000, 0, 5000, 18.7938, 38489.6000
2018-11-27 00:47:17:547, 0, 5129.4561, 18.8543, 10505126, 38613.6000, 0, 5000, 18.8543, 38613.6000
2018-11-27 00:47:22:547, 0, 5224.6206, 19.0329, 10700023, 38979.4000, 0, 5000, 19.0329, 38979.4000
2018-11-27 00:47:27:547, 0, 5315.2593, 18.1277, 10885651, 37125.6000, 0, 5000, 18.1277, 37125.6000
2018-11-27 00:47:32:547, 0, 5409.4097, 18.8301, 11078471, 38564.0000, 0, 5000, 18.8301, 38564.0000
2018-11-27 00:47:37:547, 0, 5502.1523, 18.5485, 11268408, 37987.4000, 0, 5000, 18.5485, 37987.4000
2018-11-27 00:47:42:547, 0, 5592.3823, 18.0460, 11453199, 36958.2000, 0, 5000, 18.0460, 36958.2000
