time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 00:42:33:484, 0, 76.6528, 15.3306, 156985, 31397.0000, 46, 4954, 15.4729, 31688.5345
2018-11-27 00:42:38:484, 0, 125.3022, 9.7299, 256619, 19926.8000, 0, 5000, 9.7299, 19926.8000
2018-11-27 00:42:43:484, 0, 211.8691, 17.3134, 433908, 35457.8000, 0, 5000, 17.3134, 35457.8000
2018-11-27 00:42:48:484, 0, 299.4805, 17.5223, 613336, 35885.6000, 0, 5000, 17.5223, 35885.6000
2018-11-27 00:42:53:484, 0, 385.7900, 17.2619, 790098, 35352.4000, 0, 5000, 17.2619, 35352.4000
2018-11-27 00:42:58:484, 0, 474.5518, 17.7523, 971882, 36356.8000, 0, 5000, 17.7523, 36356.8000
2018-11-27 00:43:03:484, 0, 563.8281, 17.8553, 1154720, 36567.6000, 0, 5000, 17.8553, 36567.6000
2018-11-27 00:43:08:484, 0, 654.0127, 18.0369, 1339418, 36939.6000, 0, 5000, 18.0369, 36939.6000
2018-11-27 00:43:13:484, 0, 743.3345, 17.8644, 1522349, 36586.2000, 0, 5000, 17.8644, 36586.2000
2018-11-27 00:43:18:484, 0, 833.5190, 18.0369, 1707047, 36939.6000, 0, 5000, 18.0369, 36939.6000
2018-11-27 00:43:23:484, 0, 922.6743, 17.8311, 1889637, 36518.0000, 0, 5000, 17.8311, 36518.0000
2018-11-27 00:43:28:484, 0, 1014.2515, 18.3154, 2077187, 37510.0000, 0, 5000, 18.3154, 37510.0000
2018-11-27 00:43:33:484, 0, 1101.8931, 17.5283, 2256677, 35898.0000, 0, 5000, 17.5283, 35898.0000
2018-11-27 00:43:38:485, 0, 1191.6538, 17.9486, 2440507, 36758.6483, 0, 5001, 17.9486, 36758.6483
2018-11-27 00:43:43:485, 0, 1281.2329, 17.9158, 2623965, 36691.6000, 0, 5000, 17.9158, 36691.6000
2018-11-27 00:43:48:486, 0, 1371.4023, 18.0303, 2808632, 36926.0148, 0, 5001, 18.0303, 36926.0148
2018-11-27 00:43:53:486, 0, 1461.5566, 18.0309, 2993268, 36927.2000, 0, 5000, 18.0309, 36927.2000
2018-11-27 00:43:58:486, 0, 1552.9219, 18.2730, 3180384, 37423.2000, 0, 5000, 18.2730, 37423.2000
2018-11-27 00:44:03:486, 0, 1641.7896, 17.7735, 3362385, 36400.2000, 0, 5000, 17.7735, 36400.2000
2018-11-27 00:44:08:486, 0, 1731.5352, 17.9491, 3546184, 36759.8000, 0, 5000, 17.9491, 36759.8000
2018-11-27 00:44:13:486, 0, 1821.7197, 18.0369, 3730882, 36939.6000, 0, 5000, 18.0369, 36939.6000
2018-11-27 00:44:18:486, 0, 1912.4795, 18.1520, 3916758, 37175.2000, 0, 5000, 18.1520, 37175.2000
2018-11-27 00:44:23:486, 0, 2002.2251, 17.9491, 4100557, 36759.8000, 0, 5000, 17.9491, 36759.8000
2018-11-27 00:44:28:486, 0, 2091.7588, 17.9067, 4283922, 36673.0000, 0, 5000, 17.9067, 36673.0000
2018-11-27 00:44:33:486, 0, 2181.5195, 17.9521, 4467752, 36766.0000, 0, 5000, 17.9521, 36766.0000
2018-11-27 00:44:38:486, 0, 2272.9907, 18.2942, 4655085, 37466.6000, 0, 5000, 18.2942, 37466.6000
2018-11-27 00:44:43:486, 0, 2363.5688, 18.1156, 4840589, 37100.8000, 0, 5000, 18.1156, 37100.8000
2018-11-27 00:44:48:486, 0, 2453.2236, 17.9310, 5024202, 36722.6000, 0, 5000, 17.9310, 36722.6000
2018-11-27 00:44:53:486, 0, 2542.6816, 17.8916, 5207412, 36642.0000, 0, 5000, 17.8916, 36642.0000
2018-11-27 00:44:58:486, 0, 2628.4463, 17.1529, 5383058, 35129.2000, 0, 5000, 17.1529, 35129.2000
2018-11-27 00:45:03:486, 0, 2718.0708, 17.9249, 5566609, 36710.2000, 0, 5000, 17.9249, 36710.2000
2018-11-27 00:45:08:486, 0, 2807.4985, 17.8855, 5749757, 36629.6000, 0, 5000, 17.8855, 36629.6000
2018-11-27 00:45:13:486, 0, 2897.3652, 17.9733, 5933804, 36809.4000, 0, 5000, 17.9733, 36809.4000
2018-11-27 00:45:18:486, 0, 2987.4590, 18.0188, 6118316, 36902.4000, 0, 5000, 18.0188, 36902.4000
2018-11-27 00:45:23:486, 0, 3079.0059, 18.3094, 6305804, 37497.6000, 0, 5000, 18.3094, 37497.6000
2018-11-27 00:45:28:486, 0, 3170.2500, 18.2488, 6492672, 37373.6000, 0, 5000, 18.2488, 37373.6000
2018-11-27 00:45:33:486, 0, 3261.5244, 18.2549, 6679602, 37386.0000, 0, 5000, 18.2549, 37386.0000
2018-11-27 00:45:38:486, 0, 3356.0835, 18.9118, 6873259, 38731.4000, 0, 5000, 18.9118, 38731.4000
2018-11-27 00:45:43:486, 0, 3445.9048, 17.9643, 7057213, 36790.8000, 0, 5000, 17.9643, 36790.8000
2018-11-27 00:45:48:486, 0, 3535.8018, 17.9794, 7241322, 36821.8000, 0, 5000, 17.9794, 36821.8000
2018-11-27 00:45:53:486, 0, 3624.6694, 17.7735, 7423323, 36400.2000, 0, 5000, 17.7735, 36400.2000
2018-11-27 00:45:58:486, 0, 3715.8379, 18.2337, 7610036, 37342.6000, 0, 5000, 18.2337, 37342.6000
2018-11-27 00:46:03:486, 0, 3805.3413, 17.9007, 7793339, 36660.6000, 0, 5000, 17.9007, 36660.6000
2018-11-27 00:46:08:486, 0, 3895.9951, 18.1308, 7978998, 37131.8000, 0, 5000, 18.1308, 37131.8000
2018-11-27 00:46:13:486, 0, 3986.0435, 18.0097, 8163417, 36883.8000, 0, 5000, 18.0097, 36883.8000
2018-11-27 00:46:18:486, 0, 4076.3340, 18.0581, 8348332, 36983.0000, 0, 5000, 18.0581, 36983.0000
2018-11-27 00:46:23:486, 0, 4167.8506, 18.3033, 8535758, 37485.2000, 0, 5000, 18.3033, 37485.2000
2018-11-27 00:46:28:486, 0, 4263.4087, 19.1116, 8731461, 39140.6000, 0, 5000, 19.1116, 39140.6000
2018-11-27 00:46:33:486, 0, 4356.3784, 18.5939, 8921863, 38080.4000, 0, 5000, 18.5939, 38080.4000
2018-11-27 00:46:38:486, 0, 4449.6055, 18.6454, 9112792, 38185.8000, 0, 5000, 18.6454, 38185.8000
2018-11-27 00:46:43:486, 0, 4540.8042, 18.2397, 9299567, 37355.0000, 0, 5000, 18.2397, 37355.0000
2018-11-27 00:46:48:486, 0, 4632.7295, 18.3851, 9487830, 37652.6000, 0, 5000, 18.3851, 37652.6000
2018-11-27 00:46:53:486, 0, 4726.8799, 18.8301, 9680650, 38564.0000, 0, 5000, 18.8301, 38564.0000
2018-11-27 00:46:58:486, 0, 4822.3774, 19.0995, 9876229, 39115.8000, 0, 5000, 19.0995, 39115.8000
2018-11-27 00:47:03:486, 0, 4915.5288, 18.6303, 10067003, 38154.8000, 0, 5000, 18.6303, 38154.8000
2018-11-27 00:47:08:486, 0, 5008.6045, 18.6151, 10257622, 38123.8000, 0, 5000, 18.6151, 38123.8000
2018-11-27 00:47:13:486, 0, 5102.7700, 18.8331, 10450473, 38570.2000, 0, 5000, 18.8331, 38570.2000
2018-11-27 00:47:18:486, 0, 5197.0566, 18.8573, 10643572, 38619.8000, 0, 5000, 18.8573, 38619.8000
2018-11-27 00:47:23:486, 0, 5291.4644, 18.8815, 10836919, 38669.4000, 0, 5000, 18.8815, 38669.4000
2018-11-27 00:47:28:486, 0, 5382.1182, 18.1308, 11022578, 37131.8000, 0, 5000, 18.1308, 37131.8000
2018-11-27 00:47:33:486, 0, 5476.5562, 18.8876, 11215987, 38681.8000, 0, 5000, 18.8876, 38681.8000
2018-11-27 00:47:38:486, 0, 5568.9053, 18.4698, 11405118, 37826.2000, 0, 5000, 18.4698, 37826.2000
2018-11-27 00:47:43:486, 0, 5659.6196, 18.1429, 11590901, 37156.6000, 0, 5000, 18.1429, 37156.6000
2018-11-27 00:47:48:486, 0, 5753.7700, 18.8301, 11783721, 38564.0000, 0, 5000, 18.8301, 38564.0000
2018-11-27 00:47:53:486, 0, 5846.0283, 18.4517, 11972666, 37789.0000, 0, 5000, 18.4517, 37789.0000
2018-11-27 00:47:58:486, 0, 5940.3906, 18.8725, 12165920, 38650.8000, 0, 5000, 18.8725, 38650.8000
2018-11-27 00:48:03:486, 0, 6036.4331, 19.2085, 12362615, 39339.0000, 0, 5000, 19.2085, 39339.0000
2018-11-27 00:48:08:486, 0, 6132.3394, 19.1813, 12559031, 39283.2000, 0, 5000, 19.1813, 39283.2000
2018-11-27 00:48:13:486, 0, 6225.4302, 18.6182, 12749681, 38130.0000, 0, 5000, 18.6182, 38130.0000
2018-11-27 00:48:18:486, 0, 6318.8389, 18.6817, 12940982, 38260.2000, 0, 5000, 18.6817, 38260.2000
2018-11-27 00:48:23:486, 0, 6413.3525, 18.9027, 13134546, 38712.8000, 0, 5000, 18.9027, 38712.8000
2018-11-27 00:48:28:486, 0, 6510.3638, 19.4022, 13333225, 39735.8000, 0, 5000, 19.4022, 39735.8000
2018-11-27 00:48:33:486, 0, 6606.8149, 19.2902, 13530757, 39506.4000, 0, 5000, 19.2902, 39506.4000
2018-11-27 00:48:38:486, 0, 6703.0693, 19.2509, 13727886, 39425.8000, 0, 5000, 19.2509, 39425.8000
2018-11-27 00:48:43:486, 0, 6798.3853, 19.0632, 13923093, 39041.4000, 0, 5000, 19.0632, 39041.4000
2018-11-27 00:48:48:486, 0, 6893.7466, 19.0723, 14118393, 39060.0000, 0, 5000, 19.0723, 39060.0000
2018-11-27 00:48:53:486, 0, 6987.2310, 18.6969, 14309849, 38291.2000, 0, 5000, 18.6969, 38291.2000
2018-11-27 00:48:58:486, 0, 7082.9707, 19.1479, 14505924, 39215.0000, 0, 5000, 19.1479, 39215.0000
2018-11-27 00:49:03:486, 0, 7174.6689, 18.3396, 14693722, 37559.6000, 0, 5000, 18.3396, 37559.6000
2018-11-27 00:49:08:486, 0, 7266.4277, 18.3518, 14881644, 37584.4000, 0, 5000, 18.3518, 37584.4000
2018-11-27 00:49:13:486, 0, 7362.4248, 19.1994, 15078246, 39320.4000, 0, 5000, 19.1994, 39320.4000
2018-11-27 00:49:18:486, 0, 7459.5723, 19.4295, 15277204, 39791.6000, 0, 5000, 19.4295, 39791.6000
2018-11-27 00:49:23:486, 0, 7555.1304, 19.1116, 15472907, 39140.6000, 0, 5000, 19.1116, 39140.6000
2018-11-27 00:49:28:486, 0, 7649.8711, 18.9481, 15666936, 38805.8000, 0, 5000, 18.9481, 38805.8000
2018-11-27 00:49:33:486, 0, 7742.8105, 18.5879, 15857276, 38068.0000, 0, 5000, 18.5879, 38068.0000
2018-11-27 00:49:38:486, 0, 7835.8257, 18.6030, 16047771, 38099.0000, 0, 5000, 18.6030, 38099.0000
2018-11-27 00:49:43:486, 0, 7929.4917, 18.7332, 16239599, 38365.6000, 0, 5000, 18.7332, 38365.6000
2018-11-27 00:49:48:486, 0, 8024.1870, 18.9391, 16433535, 38787.2000, 0, 5000, 18.9391, 38787.2000
