2018-12-18 00:58:48, id: test-005847-899, starting producer #0
2018-12-18 00:58:48, id: test-005847-899, starting producer #0, channel #0
2018-12-18 00:58:49, id: test-005847-899, time: 1.068s, sent: 7490 msg/s
2018-12-18 00:58:50, id: test-005847-899, time: 2.298s, sent: 7122 msg/s
2018-12-18 00:58:51, id: test-005847-899, time: 3.298s, sent: 6704 msg/s
2018-12-18 00:58:52, id: test-005847-899, time: 4.308s, sent: 5939 msg/s
2018-12-18 00:58:53, id: test-005847-899, time: 5.416s, sent: 6029 msg/s
2018-12-18 00:58:54, id: test-005847-899, time: 6.484s, sent: 5844 msg/s
2018-12-18 00:58:55, id: test-005847-899, time: 7.592s, sent: 6128 msg/s
2018-12-18 00:58:56, id: test-005847-899, time: 8.720s, sent: 6698 msg/s
2018-12-18 00:58:57, id: test-005847-899, time: 9.808s, sent: 5838 msg/s
2018-12-18 00:58:58, id: test-005847-899, time: 10.864s, sent: 5910 msg/s
2018-12-18 00:58:59, id: test-005847-899, time: 11.968s, sent: 5653 msg/s
2018-12-18 00:59:01, id: test-005847-899, time: 13.216s, sent: 5879 msg/s
2018-12-18 00:59:02, id: test-005847-899, time: 14.232s, sent: 6682 msg/s
2018-12-18 00:59:03, id: test-005847-899, time: 15.408s, sent: 5960 msg/s
2018-12-18 00:59:04, id: test-005847-899, time: 16.568s, sent: 6513 msg/s
2018-12-18 00:59:05, id: test-005847-899, time: 17.864s, sent: 5831 msg/s
2018-12-18 00:59:07, id: test-005847-899, time: 19.104s, sent: 6093 msg/s
2018-12-18 00:59:08, id: test-005847-899, time: 20.292s, sent: 6361 msg/s
2018-12-18 00:59:09, id: test-005847-899, time: 21.456s, sent: 6396 msg/s
2018-12-18 00:59:10, id: test-005847-899, time: 22.628s, sent: 5887 msg/s
2018-12-18 00:59:11, id: test-005847-899, time: 23.776s, sent: 6009 msg/s
2018-12-18 00:59:12, id: test-005847-899, time: 24.992s, sent: 6213 msg/s
