2018-12-15 18:46:50, id: test-184650-263, starting consumer #0
2018-12-15 18:46:50, id: test-184650-263, starting consumer #0, channel #0
2018-12-15 18:46:51, id: test-184650-263, time: 1.285s, received: 0.78 msg/s
2018-12-15 18:46:52, id: test-184650-263, time: 2.285s, received: 6670 msg/s
2018-12-15 18:46:53, id: test-184650-263, time: 3.285s, received: 6323 msg/s
2018-12-15 18:46:54, id: test-184650-263, time: 4.285s, received: 6526 msg/s
2018-12-15 18:46:55, id: test-184650-263, time: 5.289s, received: 6255 msg/s
2018-12-15 18:46:56, id: test-184650-263, time: 6.289s, received: 6617 msg/s
2018-12-15 18:46:57, id: test-184650-263, time: 7.289s, received: 5209 msg/s
2018-12-15 18:46:58, id: test-184650-263, time: 8.289s, received: 6321 msg/s
2018-12-15 18:46:59, id: test-184650-263, time: 9.290s, received: 5722 msg/s
2018-12-15 18:47:00, id: test-184650-263, time: 10.290s, received: 6307 msg/s
2018-12-15 18:47:01, id: test-184650-263, time: 11.290s, received: 6586 msg/s
2018-12-15 18:47:02, id: test-184650-263, time: 12.291s, received: 6285 msg/s
2018-12-15 18:47:03, id: test-184650-263, time: 13.291s, received: 6497 msg/s
2018-12-15 18:47:04, id: test-184650-263, time: 14.303s, received: 6168 msg/s
2018-12-15 18:47:05, id: test-184650-263, time: 15.303s, received: 6269 msg/s
2018-12-15 18:47:06, id: test-184650-263, time: 16.303s, received: 6516 msg/s
2018-12-15 18:47:07, id: test-184650-263, time: 17.303s, received: 6304 msg/s
2018-12-15 18:47:08, id: test-184650-263, time: 18.303s, received: 6562 msg/s
2018-12-15 18:47:09, id: test-184650-263, time: 19.303s, received: 6616 msg/s
2018-12-15 18:47:10, id: test-184650-263, time: 20.303s, received: 6390 msg/s
2018-12-15 18:47:11, id: test-184650-263, time: 21.303s, received: 6649 msg/s
2018-12-15 18:47:12, id: test-184650-263, time: 22.303s, received: 6338 msg/s
2018-12-15 18:47:13, id: test-184650-263, time: 23.303s, received: 6645 msg/s
2018-12-15 18:47:14, id: test-184650-263, time: 24.303s, received: 6490 msg/s
2018-12-15 18:47:15, id: test-184650-263, time: 25.303s, received: 6446 msg/s
2018-12-15 18:47:16, id: test-184650-263, time: 26.303s, received: 6155 msg/s
2018-12-15 18:47:17, id: test-184650-263, time: 27.303s, received: 6358 msg/s
2018-12-15 18:47:18, id: test-184650-263, time: 28.303s, received: 6635 msg/s
2018-12-15 18:47:19, id: test-184650-263, time: 29.303s, received: 6598 msg/s
2018-12-15 18:47:20, id: test-184650-263, time: 30.303s, received: 6492 msg/s
2018-12-15 18:47:21, id: test-184650-263, time: 31.303s, received: 6294 msg/s
2018-12-15 18:47:22, id: test-184650-263, time: 32.316s, received: 5570 msg/s
2018-12-15 18:47:23, id: test-184650-263, time: 33.316s, received: 6575 msg/s
2018-12-15 18:47:24, id: test-184650-263, time: 34.316s, received: 6296 msg/s
2018-12-15 18:47:25, id: test-184650-263, time: 35.316s, received: 6379 msg/s
2018-12-15 18:47:26, id: test-184650-263, time: 36.316s, received: 6269 msg/s
2018-12-15 18:47:27, id: test-184650-263, time: 37.316s, received: 6647 msg/s
2018-12-15 18:47:28, id: test-184650-263, time: 38.316s, received: 6338 msg/s
2018-12-15 18:47:29, id: test-184650-263, time: 39.316s, received: 6113 msg/s
2018-12-15 18:47:30, id: test-184650-263, time: 40.316s, received: 6552 msg/s
2018-12-15 18:47:31, id: test-184650-263, time: 41.316s, received: 6624 msg/s
2018-12-15 18:47:32, id: test-184650-263, time: 42.316s, received: 6528 msg/s
2018-12-15 18:47:33, id: test-184650-263, time: 43.316s, received: 6421 msg/s
2018-12-15 18:47:34, id: test-184650-263, time: 44.316s, received: 6280 msg/s
2018-12-15 18:47:35, id: test-184650-263, time: 45.316s, received: 6403 msg/s
2018-12-15 18:47:36, id: test-184650-263, time: 46.316s, received: 6172 msg/s
2018-12-15 18:47:37, id: test-184650-263, time: 47.316s, received: 6565 msg/s
2018-12-15 18:47:38, id: test-184650-263, time: 48.316s, received: 6409 msg/s
2018-12-15 18:47:39, id: test-184650-263, time: 49.316s, received: 6304 msg/s
2018-12-15 18:47:40, id: test-184650-263, time: 50.316s, received: 5595 msg/s
2018-12-15 18:47:41, id: test-184650-263, time: 51.316s, received: 6269 msg/s
2018-12-15 18:47:42, id: test-184650-263, time: 52.316s, received: 6715 msg/s
2018-12-15 18:47:43, id: test-184650-263, time: 53.316s, received: 6582 msg/s
2018-12-15 18:47:44, id: test-184650-263, time: 54.316s, received: 6547 msg/s
2018-12-15 18:47:45, id: test-184650-263, time: 55.316s, received: 6201 msg/s
2018-12-15 18:47:46, id: test-184650-263, time: 56.316s, received: 6473 msg/s
2018-12-15 18:47:47, id: test-184650-263, time: 57.317s, received: 6440 msg/s
2018-12-15 18:47:48, id: test-184650-263, time: 58.317s, received: 6345 msg/s
2018-12-15 18:47:49, id: test-184650-263, time: 59.317s, received: 6580 msg/s
2018-12-15 18:47:50, id: test-184650-263, time: 60.318s, received: 6397 msg/s
2018-12-15 18:47:51, id: test-184650-263, time: 61.336s, received: 6162 msg/s
2018-12-15 18:47:52, id: test-184650-263, time: 62.336s, received: 6554 msg/s
2018-12-15 18:47:53, id: test-184650-263, time: 63.336s, received: 6295 msg/s
2018-12-15 18:47:54, id: test-184650-263, time: 64.336s, received: 6679 msg/s
2018-12-15 18:47:55, id: test-184650-263, time: 65.336s, received: 6527 msg/s
2018-12-15 18:47:56, id: test-184650-263, time: 66.336s, received: 6421 msg/s
2018-12-15 18:47:57, id: test-184650-263, time: 67.336s, received: 6441 msg/s
2018-12-15 18:47:58, id: test-184650-263, time: 68.336s, received: 6231 msg/s
2018-12-15 18:47:59, id: test-184650-263, time: 69.337s, received: 6539 msg/s
2018-12-15 18:48:00, id: test-184650-263, time: 70.337s, received: 6330 msg/s
2018-12-15 18:48:01, id: test-184650-263, time: 71.337s, received: 6541 msg/s
2018-12-15 18:48:02, id: test-184650-263, time: 72.338s, received: 5997 msg/s
2018-12-15 18:48:03, id: test-184650-263, time: 73.338s, received: 6570 msg/s
2018-12-15 18:48:04, id: test-184650-263, time: 74.338s, received: 6539 msg/s
2018-12-15 18:48:05, id: test-184650-263, time: 75.338s, received: 6166 msg/s
2018-12-15 18:48:06, id: test-184650-263, time: 76.339s, received: 6451 msg/s
2018-12-15 18:48:07, id: test-184650-263, time: 77.339s, received: 6615 msg/s
2018-12-15 18:48:08, id: test-184650-263, time: 78.339s, received: 6545 msg/s
2018-12-15 18:48:09, id: test-184650-263, time: 79.339s, received: 6300 msg/s
2018-12-15 18:48:10, id: test-184650-263, time: 80.339s, received: 6581 msg/s
2018-12-15 18:48:11, id: test-184650-263, time: 81.339s, received: 6738 msg/s
2018-12-15 18:48:12, id: test-184650-263, time: 82.339s, received: 5378 msg/s
2018-12-15 18:48:13, id: test-184650-263, time: 83.339s, received: 6626 msg/s
2018-12-15 18:48:14, id: test-184650-263, time: 84.339s, received: 6459 msg/s
2018-12-15 18:48:15, id: test-184650-263, time: 85.339s, received: 6377 msg/s
2018-12-15 18:48:16, id: test-184650-263, time: 86.339s, received: 6551 msg/s
2018-12-15 18:48:17, id: test-184650-263, time: 87.340s, received: 6530 msg/s
2018-12-15 18:48:18, id: test-184650-263, time: 88.340s, received: 6734 msg/s
2018-12-15 18:48:19, id: test-184650-263, time: 89.340s, received: 6570 msg/s
2018-12-15 18:48:20, id: test-184650-263, time: 90.340s, received: 6690 msg/s
2018-12-15 18:48:21, id: test-184650-263, time: 91.341s, received: 6869 msg/s
2018-12-15 18:48:22, id: test-184650-263, time: 92.341s, received: 6584 msg/s
2018-12-15 18:48:23, id: test-184650-263, time: 93.341s, received: 6647 msg/s
2018-12-15 18:48:24, id: test-184650-263, time: 94.341s, received: 6453 msg/s
2018-12-15 18:48:25, id: test-184650-263, time: 95.341s, received: 5614 msg/s
2018-12-15 18:48:26, id: test-184650-263, time: 96.341s, received: 6700 msg/s
2018-12-15 18:48:27, id: test-184650-263, time: 97.341s, received: 6310 msg/s
2018-12-15 18:48:28, id: test-184650-263, time: 98.341s, received: 6536 msg/s
2018-12-15 18:48:29, id: test-184650-263, time: 99.341s, received: 6419 msg/s
2018-12-15 18:48:30, id: test-184650-263, time: 100.341s, received: 6542 msg/s
2018-12-15 18:48:31, id: test-184650-263, time: 101.341s, received: 6799 msg/s
2018-12-15 18:48:32, id: test-184650-263, time: 102.341s, received: 6728 msg/s
2018-12-15 18:48:33, id: test-184650-263, time: 103.341s, received: 6693 msg/s
2018-12-15 18:48:34, id: test-184650-263, time: 104.341s, received: 6299 msg/s
2018-12-15 18:48:35, id: test-184650-263, time: 105.341s, received: 6817 msg/s
2018-12-15 18:48:36, id: test-184650-263, time: 106.341s, received: 6622 msg/s
2018-12-15 18:48:37, id: test-184650-263, time: 107.341s, received: 6557 msg/s
2018-12-15 18:48:38, id: test-184650-263, time: 108.341s, received: 6689 msg/s
2018-12-15 18:48:39, id: test-184650-263, time: 109.342s, received: 6564 msg/s
2018-12-15 18:48:40, id: test-184650-263, time: 110.350s, received: 5591 msg/s
2018-12-15 18:48:41, id: test-184650-263, time: 111.350s, received: 6914 msg/s
2018-12-15 18:48:42, id: test-184650-263, time: 112.350s, received: 6260 msg/s
2018-12-15 18:48:43, id: test-184650-263, time: 113.350s, received: 7080 msg/s
2018-12-15 18:48:44, id: test-184650-263, time: 114.351s, received: 6277 msg/s
2018-12-15 18:48:45, id: test-184650-263, time: 115.351s, received: 6823 msg/s
2018-12-15 18:48:46, id: test-184650-263, time: 116.351s, received: 6754 msg/s
2018-12-15 18:48:47, id: test-184650-263, time: 117.351s, received: 6614 msg/s
2018-12-15 18:48:48, id: test-184650-263, time: 118.351s, received: 6893 msg/s
2018-12-15 18:48:49, id: test-184650-263, time: 119.351s, received: 6493 msg/s
2018-12-15 18:48:50, id: test-184650-263, time: 120.351s, received: 6804 msg/s
2018-12-15 18:48:51, id: test-184650-263, time: 121.351s, received: 6875 msg/s
2018-12-15 18:48:52, id: test-184650-263, time: 122.351s, received: 6845 msg/s
2018-12-15 18:48:53, id: test-184650-263, time: 123.351s, received: 6757 msg/s
2018-12-15 18:48:54, id: test-184650-263, time: 124.351s, received: 6532 msg/s
2018-12-15 18:48:55, id: test-184650-263, time: 125.351s, received: 6641 msg/s
2018-12-15 18:48:56, id: test-184650-263, time: 126.351s, received: 6652 msg/s
2018-12-15 18:48:57, id: test-184650-263, time: 127.351s, received: 6689 msg/s
2018-12-15 18:48:58, id: test-184650-263, time: 128.351s, received: 6609 msg/s
2018-12-15 18:48:59, id: test-184650-263, time: 129.351s, received: 6407 msg/s
2018-12-15 18:49:00, id: test-184650-263, time: 130.351s, received: 6441 msg/s
2018-12-15 18:49:01, id: test-184650-263, time: 131.351s, received: 6722 msg/s
2018-12-15 18:49:02, id: test-184650-263, time: 132.351s, received: 6427 msg/s
2018-12-15 18:49:03, id: test-184650-263, time: 133.351s, received: 6526 msg/s
2018-12-15 18:49:04, id: test-184650-263, time: 134.351s, received: 6161 msg/s
2018-12-15 18:49:05, id: test-184650-263, time: 135.351s, received: 6279 msg/s
2018-12-15 18:49:06, id: test-184650-263, time: 136.351s, received: 6528 msg/s
2018-12-15 18:49:07, id: test-184650-263, time: 137.351s, received: 6271 msg/s
2018-12-15 18:49:08, id: test-184650-263, time: 138.351s, received: 6453 msg/s
2018-12-15 18:49:09, id: test-184650-263, time: 139.361s, received: 6401 msg/s
2018-12-15 18:49:10, id: test-184650-263, time: 140.361s, received: 6562 msg/s
2018-12-15 18:49:11, id: test-184650-263, time: 141.361s, received: 6528 msg/s
2018-12-15 18:49:12, id: test-184650-263, time: 142.361s, received: 6222 msg/s
2018-12-15 18:49:13, id: test-184650-263, time: 143.361s, received: 6547 msg/s
2018-12-15 18:49:14, id: test-184650-263, time: 144.361s, received: 6086 msg/s
2018-12-15 18:49:15, id: test-184650-263, time: 145.361s, received: 6326 msg/s
2018-12-15 18:49:16, id: test-184650-263, time: 146.361s, received: 6718 msg/s
2018-12-15 18:49:17, id: test-184650-263, time: 147.361s, received: 6214 msg/s
2018-12-15 18:49:18, id: test-184650-263, time: 148.361s, received: 6470 msg/s
2018-12-15 18:49:19, id: test-184650-263, time: 149.361s, received: 6502 msg/s
2018-12-15 18:49:20, id: test-184650-263, time: 150.382s, received: 6317 msg/s
2018-12-15 18:49:21, id: test-184650-263, time: 151.382s, received: 6431 msg/s
2018-12-15 18:49:22, id: test-184650-263, time: 152.382s, received: 6271 msg/s
2018-12-15 18:49:23, id: test-184650-263, time: 153.384s, received: 6528 msg/s
2018-12-15 18:49:24, id: test-184650-263, time: 154.384s, received: 6259 msg/s
2018-12-15 18:49:25, id: test-184650-263, time: 155.384s, received: 6489 msg/s
2018-12-15 18:49:26, id: test-184650-263, time: 156.384s, received: 6276 msg/s
2018-12-15 18:49:27, id: test-184650-263, time: 157.384s, received: 6250 msg/s
2018-12-15 18:49:28, id: test-184650-263, time: 158.384s, received: 6715 msg/s
2018-12-15 18:49:29, id: test-184650-263, time: 159.384s, received: 6365 msg/s
2018-12-15 18:49:30, id: test-184650-263, time: 160.384s, received: 6720 msg/s
2018-12-15 18:49:31, id: test-184650-263, time: 161.385s, received: 6322 msg/s
2018-12-15 18:49:32, id: test-184650-263, time: 162.386s, received: 6521 msg/s
2018-12-15 18:49:33, id: test-184650-263, time: 163.386s, received: 6495 msg/s
2018-12-15 18:49:34, id: test-184650-263, time: 164.386s, received: 6210 msg/s
2018-12-15 18:49:35, id: test-184650-263, time: 165.386s, received: 6775 msg/s
2018-12-15 18:49:36, id: test-184650-263, time: 166.386s, received: 6379 msg/s
2018-12-15 18:49:37, id: test-184650-263, time: 167.386s, received: 6274 msg/s
2018-12-15 18:49:38, id: test-184650-263, time: 168.386s, received: 6591 msg/s
2018-12-15 18:49:39, id: test-184650-263, time: 169.386s, received: 6574 msg/s
2018-12-15 18:49:40, id: test-184650-263, time: 170.386s, received: 6471 msg/s
2018-12-15 18:49:41, id: test-184650-263, time: 171.386s, received: 6438 msg/s
2018-12-15 18:49:42, id: test-184650-263, time: 172.402s, received: 6512 msg/s
2018-12-15 18:49:43, id: test-184650-263, time: 173.402s, received: 6565 msg/s
2018-12-15 18:49:44, id: test-184650-263, time: 174.402s, received: 6691 msg/s
2018-12-15 18:49:45, id: test-184650-263, time: 175.402s, received: 6448 msg/s
2018-12-15 18:49:46, id: test-184650-263, time: 176.402s, received: 6423 msg/s
2018-12-15 18:49:47, id: test-184650-263, time: 177.417s, received: 6542 msg/s
2018-12-15 18:49:48, id: test-184650-263, time: 178.417s, received: 6566 msg/s
2018-12-15 18:49:49, id: test-184650-263, time: 179.417s, received: 6243 msg/s
2018-12-15 18:49:50, id: test-184650-263, time: 180.417s, received: 6347 msg/s
2018-12-15 18:49:51, id: test-184650-263, time: 181.417s, received: 6311 msg/s
2018-12-15 18:49:52, id: test-184650-263, time: 182.417s, received: 6683 msg/s
2018-12-15 18:49:53, id: test-184650-263, time: 183.417s, received: 6470 msg/s
2018-12-15 18:49:54, id: test-184650-263, time: 184.417s, received: 6537 msg/s
2018-12-15 18:49:55, id: test-184650-263, time: 185.417s, received: 6632 msg/s
2018-12-15 18:49:56, id: test-184650-263, time: 186.417s, received: 6375 msg/s
2018-12-15 18:49:57, id: test-184650-263, time: 187.417s, received: 6487 msg/s
2018-12-15 18:49:58, id: test-184650-263, time: 188.417s, received: 6707 msg/s
2018-12-15 18:49:59, id: test-184650-263, time: 189.417s, received: 6561 msg/s
2018-12-15 18:50:00, id: test-184650-263, time: 190.417s, received: 6793 msg/s
2018-12-15 18:50:01, id: test-184650-263, time: 191.417s, received: 6524 msg/s
2018-12-15 18:50:02, id: test-184650-263, time: 192.417s, received: 6727 msg/s
2018-12-15 18:50:03, id: test-184650-263, time: 193.417s, received: 6147 msg/s
2018-12-15 18:50:04, id: test-184650-263, time: 194.417s, received: 6725 msg/s
2018-12-15 18:50:05, id: test-184650-263, time: 195.419s, received: 6360 msg/s
2018-12-15 18:50:06, id: test-184650-263, time: 196.419s, received: 6338 msg/s
2018-12-15 18:50:07, id: test-184650-263, time: 197.419s, received: 6551 msg/s
2018-12-15 18:50:08, id: test-184650-263, time: 198.420s, received: 6488 msg/s
2018-12-15 18:50:09, id: test-184650-263, time: 199.434s, received: 6330 msg/s
2018-12-15 18:50:10, id: test-184650-263, time: 200.435s, received: 6700 msg/s
2018-12-15 18:50:11, id: test-184650-263, time: 201.435s, received: 6521 msg/s
2018-12-15 18:50:12, id: test-184650-263, time: 202.435s, received: 6594 msg/s
2018-12-15 18:50:13, id: test-184650-263, time: 203.435s, received: 6280 msg/s
2018-12-15 18:50:14, id: test-184650-263, time: 204.435s, received: 6791 msg/s
2018-12-15 18:50:15, id: test-184650-263, time: 205.435s, received: 6467 msg/s
2018-12-15 18:50:16, id: test-184650-263, time: 206.436s, received: 6043 msg/s
2018-12-15 18:50:17, id: test-184650-263, time: 207.436s, received: 6667 msg/s
2018-12-15 18:50:18, id: test-184650-263, time: 208.436s, received: 6414 msg/s
2018-12-15 18:50:19, id: test-184650-263, time: 209.436s, received: 6278 msg/s
2018-12-15 18:50:20, id: test-184650-263, time: 210.436s, received: 6775 msg/s
2018-12-15 18:50:21, id: test-184650-263, time: 211.436s, received: 6109 msg/s
2018-12-15 18:50:22, id: test-184650-263, time: 212.436s, received: 6503 msg/s
2018-12-15 18:50:23, id: test-184650-263, time: 213.436s, received: 6531 msg/s
2018-12-15 18:50:24, id: test-184650-263, time: 214.436s, received: 6581 msg/s
2018-12-15 18:50:25, id: test-184650-263, time: 215.436s, received: 6320 msg/s
2018-12-15 18:50:26, id: test-184650-263, time: 216.436s, received: 6455 msg/s
2018-12-15 18:50:27, id: test-184650-263, time: 217.436s, received: 6513 msg/s
2018-12-15 18:50:28, id: test-184650-263, time: 218.436s, received: 6237 msg/s
2018-12-15 18:50:29, id: test-184650-263, time: 219.438s, received: 6624 msg/s
2018-12-15 18:50:30, id: test-184650-263, time: 220.438s, received: 5930 msg/s
2018-12-15 18:50:31, id: test-184650-263, time: 221.438s, received: 6484 msg/s
2018-12-15 18:50:32, id: test-184650-263, time: 222.438s, received: 6537 msg/s
2018-12-15 18:50:33, id: test-184650-263, time: 223.438s, received: 6144 msg/s
2018-12-15 18:50:34, id: test-184650-263, time: 224.438s, received: 6189 msg/s
2018-12-15 18:50:35, id: test-184650-263, time: 225.438s, received: 6517 msg/s
2018-12-15 18:50:36, id: test-184650-263, time: 226.448s, received: 6459 msg/s
2018-12-15 18:50:37, id: test-184650-263, time: 227.448s, received: 6545 msg/s
2018-12-15 18:50:38, id: test-184650-263, time: 228.448s, received: 6359 msg/s
2018-12-15 18:50:39, id: test-184650-263, time: 229.448s, received: 6639 msg/s
2018-12-15 18:50:40, id: test-184650-263, time: 230.448s, received: 6416 msg/s
2018-12-15 18:50:41, id: test-184650-263, time: 231.448s, received: 6544 msg/s
2018-12-15 18:50:42, id: test-184650-263, time: 232.448s, received: 6392 msg/s
2018-12-15 18:50:43, id: test-184650-263, time: 233.448s, received: 6267 msg/s
2018-12-15 18:50:44, id: test-184650-263, time: 234.448s, received: 6704 msg/s
2018-12-15 18:50:45, id: test-184650-263, time: 235.448s, received: 5386 msg/s
2018-12-15 18:50:46, id: test-184650-263, time: 236.448s, received: 6391 msg/s
2018-12-15 18:50:47, id: test-184650-263, time: 237.448s, received: 6478 msg/s
2018-12-15 18:50:48, id: test-184650-263, time: 238.448s, received: 6575 msg/s
2018-12-15 18:50:49, id: test-184650-263, time: 239.450s, received: 6727 msg/s
2018-12-15 18:50:50, id: test-184650-263, time: 240.450s, received: 5571 msg/s
2018-12-15 18:50:51, id: test-184650-263, time: 241.450s, received: 6551 msg/s
2018-12-15 18:50:52, id: test-184650-263, time: 242.450s, received: 6254 msg/s
2018-12-15 18:50:53, id: test-184650-263, time: 243.450s, received: 6843 msg/s
2018-12-15 18:50:54, id: test-184650-263, time: 244.450s, received: 6634 msg/s
2018-12-15 18:50:55, id: test-184650-263, time: 245.450s, received: 6724 msg/s
2018-12-15 18:50:56, id: test-184650-263, time: 246.450s, received: 6828 msg/s
2018-12-15 18:50:57, id: test-184650-263, time: 247.450s, received: 5609 msg/s
2018-12-15 18:50:58, id: test-184650-263, time: 248.450s, received: 6786 msg/s
2018-12-15 18:50:59, id: test-184650-263, time: 249.450s, received: 6440 msg/s
2018-12-15 18:51:00, id: test-184650-263, time: 250.450s, received: 6455 msg/s
2018-12-15 18:51:01, id: test-184650-263, time: 251.450s, received: 6571 msg/s
2018-12-15 18:51:02, id: test-184650-263, time: 252.450s, received: 6378 msg/s
2018-12-15 18:51:03, id: test-184650-263, time: 253.450s, received: 6947 msg/s
2018-12-15 18:51:04, id: test-184650-263, time: 254.450s, received: 6403 msg/s
2018-12-15 18:51:05, id: test-184650-263, time: 255.450s, received: 5933 msg/s
2018-12-15 18:51:06, id: test-184650-263, time: 256.450s, received: 6601 msg/s
2018-12-15 18:51:07, id: test-184650-263, time: 257.450s, received: 6540 msg/s
2018-12-15 18:51:08, id: test-184650-263, time: 258.450s, received: 6712 msg/s
2018-12-15 18:51:09, id: test-184650-263, time: 259.450s, received: 6073 msg/s
2018-12-15 18:51:10, id: test-184650-263, time: 260.450s, received: 6502 msg/s
2018-12-15 18:51:11, id: test-184650-263, time: 261.450s, received: 6800 msg/s
2018-12-15 18:51:12, id: test-184650-263, time: 262.450s, received: 6374 msg/s
2018-12-15 18:51:13, id: test-184650-263, time: 263.450s, received: 6466 msg/s
