2018-12-17 14:05:24, id: test-140523-754, starting producer #0
2018-12-17 14:05:24, id: test-140523-754, starting producer #0, channel #0
2018-12-17 14:05:24, id: test-140523-754, time: 1.032s, sent: 7918 msg/s
2018-12-17 14:05:25, id: test-140523-754, time: 2.036s, sent: 8071 msg/s
2018-12-17 14:05:26, id: test-140523-754, time: 3.052s, sent: 6251 msg/s
2018-12-17 14:05:27, id: test-140523-754, time: 4.156s, sent: 5653 msg/s
2018-12-17 14:05:29, id: test-140523-754, time: 5.332s, sent: 6425 msg/s
2018-12-17 14:05:30, id: test-140523-754, time: 6.372s, sent: 6001 msg/s
2018-12-17 14:05:31, id: test-140523-754, time: 7.404s, sent: 6367 msg/s
2018-12-17 14:05:32, id: test-140523-754, time: 8.576s, sent: 6540 msg/s
2018-12-17 14:05:33, id: test-140523-754, time: 9.640s, sent: 5866 msg/s
2018-12-17 14:05:34, id: test-140523-754, time: 10.732s, sent: 6118 msg/s
2018-12-17 14:05:35, id: test-140523-754, time: 11.996s, sent: 5977 msg/s
2018-12-17 14:05:36, id: test-140523-754, time: 13.124s, sent: 6504 msg/s
2018-12-17 14:05:38, id: test-140523-754, time: 14.292s, sent: 6000 msg/s
2018-12-17 14:05:39, id: test-140523-754, time: 15.409s, sent: 6274 msg/s
2018-12-17 14:05:40, id: test-140523-754, time: 16.484s, sent: 5296 msg/s
2018-12-17 14:05:41, id: test-140523-754, time: 17.672s, sent: 6361 msg/s
2018-12-17 14:05:42, id: test-140523-754, time: 18.732s, sent: 5785 msg/s
2018-12-17 14:05:43, id: test-140523-754, time: 19.920s, sent: 6820 msg/s
2018-12-17 14:05:44, id: test-140523-754, time: 21.008s, sent: 5435 msg/s
2018-12-17 14:05:46, id: test-140523-754, time: 22.236s, sent: 6153 msg/s
2018-12-17 14:05:47, id: test-140523-754, time: 23.356s, sent: 6159 msg/s
2018-12-17 14:05:48, id: test-140523-754, time: 24.548s, sent: 6247 msg/s
