procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 1  0      0  30157      4   1396    0    0     4    11  201   26 60 11 28  0  0 2018-12-24 23:30:51
 0  0      0  30160      4   1396    0    0     0   572  758  830  0  0 98  1  0 2018-12-24 23:30:52
 0  0      0  30161      4   1396    0    0     0    76  432  853  1  0 99  0  0 2018-12-24 23:30:53
 0  0      0  30163      4   1396    0    0     0    76  505  988  1  0 98  0  0 2018-12-24 23:30:54
 0  0      0  30166      4   1396    0    0     0    72  450  722  0  0 99  0  0 2018-12-24 23:30:55
 0  0      0  30169      4   1396    0    0     0   148  417  735  0  0 99  0  0 2018-12-24 23:30:56
 0  0      0  30171      4   1396    0    0     0   144  489  827  1  1 99  0  0 2018-12-24 23:30:57
 0  0      0  30174      4   1396    0    0     0   148  585 1048  1  0 99  0  0 2018-12-24 23:30:58
 1  0      0  30176      4   1396    0    0     0     0  257  336  0  0 100  0  0 2018-12-24 23:30:59
11  0      0  30083      4   1396    0    0     0     0 119038 73579 76 12 12  0  0 2018-12-24 23:31:00
12  0      0  30062      4   1396    0    0     0     0 85576 70509 72 12 16  0  0 2018-12-24 23:31:01
13  0      0  30083      4   1396    0    0     0     0 175173 86706 85 13  1  0  0 2018-12-24 23:31:02
12  0      0  30106      4   1396    0    0     0  3048 184792 116687 82 15  3  0  0 2018-12-24 23:31:03
13  0      0  30089      4   1396    0    0     0     0 184397 114762 81 16  3  0  0 2018-12-24 23:31:04
12  0      0  30107      4   1396    0    0     0     0 196832 107236 81 16  3  0  0 2018-12-24 23:31:05
13  0      0  30111      4   1396    0    0     0     0 188341 113715 82 15  3  0  0 2018-12-24 23:31:06
12  0      0  30115      4   1396    0    0     0     0 191145 121444 81 16  3  0  0 2018-12-24 23:31:07
12  0      0  30117      4   1397    0    0     0     0 190864 121296 81 16  3  0  0 2018-12-24 23:31:08
12  0      0  30112      4   1397    0    0     0     0 188312 118828 80 17  3  0  0 2018-12-24 23:31:09
12  0      0  30119      4   1397    0    0     0     0 189202 112286 81 16  3  0  0 2018-12-24 23:31:10
 9  0      0  30110      4   1397    0    0     0     0 189911 137558 80 16  4  0  0 2018-12-24 23:31:11
13  0      0  30120      4   1397    0    0     0     0 192443 122607 81 16  3  0  0 2018-12-24 23:31:12
11  0      0  30110      4   1397    0    0     0     0 187853 123789 81 15  3  0  0 2018-12-24 23:31:13
12  0      0  30115      4   1397    0    0     0     0 186095 121001 81 16  3  0  0 2018-12-24 23:31:14
12  0      0  30114      4   1396    0    0     0     0 192038 130634 81 16  4  0  0 2018-12-24 23:31:15
