procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  26419     61   5014    0    0     0    57    1    0  1  0 99  0  0 2018-12-14 19:22:08
 0  0      0  26418     61   5015    0    0     0   572  636  667  0  0 97  2  0 2018-12-14 19:22:09
 0  0      0  26418     61   5015    0    0     0     0  147  247  0  0 100  0  0 2018-12-14 19:22:10
 0  0      0  26419     61   5015    0    0     0     0  170  271  0  0 100  0  0 2018-12-14 19:22:11
 5  0      0  26413     61   5015    0    0     0    72 9893 12463 10  3 87  0  0 2018-12-14 19:22:12
 2  0      0  26409     61   5015    0    0     0     0 33595 38655 35  8 57  0  0 2018-12-14 19:22:13
 6  0      0  26409     61   5015    0    0     0     0 35151 38885 35  8 57  0  0 2018-12-14 19:22:14
 6  0      0  26409     61   5015    0    0     0     0 35577 39230 36  8 56  0  0 2018-12-14 19:22:15
 5  0      0  26408     61   5015    0    0     0     0 35433 39158 35  8 57  0  0 2018-12-14 19:22:16
 6  0      0  26407     61   5015    0    0     0     0 33136 37287 34  8 59  0  0 2018-12-14 19:22:17
 7  0      0  26406     61   5015    0    0     0     0 34492 38784 35  8 57  0  0 2018-12-14 19:22:18
 1  0      0  26406     61   5015    0    0     0     0 35540 39181 36  7 57  0  0 2018-12-14 19:22:19
 5  0      0  26407     61   5015    0    0     0     0 34380 38417 34  8 58  0  0 2018-12-14 19:22:20
 5  0      0  26405     61   5015    0    0     0     0 34473 38201 34  9 57  0  0 2018-12-14 19:22:21
 4  0      0  26407     61   5015    0    0     0     0 36983 40652 35  8 57  0  0 2018-12-14 19:22:22
 7  0      0  26407     61   5015    0    0     0     0 35273 38584 35  8 58  0  0 2018-12-14 19:22:23
 5  0      0  26405     61   5015    0    0     0     0 36589 39914 34  8 57  0  0 2018-12-14 19:22:24
 2  0      0  26404     61   5015    0    0     0     0 34311 37935 32  8 59  0  0 2018-12-14 19:22:25
 1  0      0  26404     61   5015    0    0     0     0 35590 39613 35  8 57  0  0 2018-12-14 19:22:26
 5  0      0  26406     61   5015    0    0     0     0 35206 38209 34  8 58  0  0 2018-12-14 19:22:27
 7  0      0  26406     61   5015    0    0     0     0 36292 39483 35  8 57  0  0 2018-12-14 19:22:28
 7  0      0  26408     61   5015    0    0     0     0 36973 40154 35  8 57  0  0 2018-12-14 19:22:29
 5  0      0  26408     61   5015    0    0     0     0 36052 38844 34  8 57  0  0 2018-12-14 19:22:30
 6  0      0  26407     61   5015    0    0     0     0 35714 38912 34  8 58  0  0 2018-12-14 19:22:31
 7  0      0  26409     61   5015    0    0     0     0 36379 40111 35  8 57  0  0 2018-12-14 19:22:32
 5  0      0  26408     61   5015    0    0     0     0 37859 40545 36  7 57  0  0 2018-12-14 19:22:33
 4  0      0  26406     61   5015    0    0     0     0 35635 38676 35  8 58  0  0 2018-12-14 19:22:34
 8  0      0  26406     61   5015    0    0     0     0 35407 37974 35  8 57  0  0 2018-12-14 19:22:35
 5  0      0  26404     61   5015    0    0     0    28 36503 38681 34  8 58  0  0 2018-12-14 19:22:36
 5  0      0  26406     61   5015    0    0     0  3784 36509 39387 35  8 56  1  0 2018-12-14 19:22:37
 7  0      0  26407     61   5015    0    0     0     0 35733 39554 34  9 57  0  0 2018-12-14 19:22:38
 4  0      0  26407     61   5015    0    0     0     0 34979 38746 34  7 59  0  0 2018-12-14 19:22:39
 5  0      0  26406     61   5015    0    0     0     0 35245 39186 35  8 57  0  0 2018-12-14 19:22:40
 7  0      0  26406     61   5015    0    0     0     8 35718 38784 36  7 57  0  0 2018-12-14 19:22:41
 6  0      0  26405     61   5015    0    0     0     0 37866 40049 35  8 57  0  0 2018-12-14 19:22:42
 6  0      0  26405     61   5015    0    0     0     0 36327 39358 35  8 58  0  0 2018-12-14 19:22:43
 4  0      0  26404     61   5015    0    0     0     0 36365 40003 34  8 58  0  0 2018-12-14 19:22:44
 3  0      0  26406     61   5015    0    0     0     0 36000 39227 35  8 57  0  0 2018-12-14 19:22:45
 5  0      0  26406     61   5015    0    0     0     0 35189 39102 35  8 58  0  0 2018-12-14 19:22:46
 7  0      0  26406     61   5015    0    0     0     0 34283 38583 35  8 58  0  0 2018-12-14 19:22:47
 4  0      0  26407     61   5015    0    0     0     0 35303 39252 35  8 58  0  0 2018-12-14 19:22:48
 7  0      0  26407     61   5015    0    0     0     0 36570 40154 34  9 57  0  0 2018-12-14 19:22:49
 4  0      0  26407     61   5015    0    0     0     0 35135 39142 36  7 57  0  0 2018-12-14 19:22:50
 5  0      0  26408     61   5015    0    0     0     0 35079 38236 34  8 58  0  0 2018-12-14 19:22:51
 5  0      0  26408     61   5015    0    0     0     0 35894 40220 35  9 56  0  0 2018-12-14 19:22:52
 6  0      0  26406     61   5015    0    0     0     0 35072 38515 35  7 57  0  0 2018-12-14 19:22:53
 4  0      0  26406     61   5015    0    0     0     0 34268 38335 35  8 57  0  0 2018-12-14 19:22:54
 6  0      0  26405     61   5015    0    0     0     0 35243 38808 34  8 57  0  0 2018-12-14 19:22:55
 5  0      0  26406     61   5015    0    0     0     0 33952 39250 34  9 57  0  0 2018-12-14 19:22:56
 6  0      0  26403     61   5015    0    0     0     0 33733 37977 34  7 59  0  0 2018-12-14 19:22:57
 6  0      0  26404     61   5015    0    0     0     0 33677 38069 35  8 57  0  0 2018-12-14 19:22:58
 6  0      0  26405     61   5015    0    0     0     0 35639 39787 36  8 56  0  0 2018-12-14 19:22:59
 4  0      0  26408     61   5015    0    0     0     0 34211 38470 35  8 57  0  0 2018-12-14 19:23:00
 6  0      0  26407     61   5015    0    0     0     0 34737 38664 34  8 58  0  0 2018-12-14 19:23:01
 6  0      0  26403     61   5015    0    0     0     0 35610 39627 35  8 57  0  0 2018-12-14 19:23:02
 6  0      0  26405     61   5015    0    0     0     0 36193 39640 35  8 57  0  0 2018-12-14 19:23:03
