procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  26278     61   5121    0    0     0    55    1    0  1  0 99  0  0 2018-12-15 16:10:13
 0  0      0  26279     61   5121    0    0     0   572  524  940  1  0 97  2  0 2018-12-15 16:10:14
 0  0      0  26280     61   5121    0    0     0     0  148  176  0  0 100  0  0 2018-12-15 16:10:15
 0  0      0  26282     61   5121    0    0     0     0  131  178  0  0 100  0  0 2018-12-15 16:10:16
 0  0      0  26284     61   5121    0    0     0   220  509  909  1  0 99  1  0 2018-12-15 16:10:17
 5  0      0  26282     61   5121    0    0     0     0 23967 23653 15  5 80  0  0 2018-12-15 16:10:18
 3  0      0  26248     61   5121    0    0     0     0 34600 36535 25  6 69  0  0 2018-12-15 16:10:19
 1  0      0  26263     61   5121    0    0     0    72 36308 37070 26  6 68  0  0 2018-12-15 16:10:20
 3  0      0  26244     61   5121    0    0     0    76 35946 35779 25  6 69  0  0 2018-12-15 16:10:21
 3  0      0  26254     61   5121    0    0     0     0 36607 37557 26  7 67  0  0 2018-12-15 16:10:22
 4  0      0  26271     61   5121    0    0     0   144 34154 35351 24  6 69  0  0 2018-12-15 16:10:23
 3  0      0  26249     61   5121    0    0     0     0 35542 36730 25  7 68  0  0 2018-12-15 16:10:24
 3  0      0  26270     61   5121    0    0     0    76 30371 30211 21  6 73  0  0 2018-12-15 16:10:25
 5  0      0  26239     61   5122    0    0     0     0 36515 37153 25  6 68  0  0 2018-12-15 16:10:26
 4  0      0  26258     61   5122    0    0     0    88 35218 35577 24  7 69  0  0 2018-12-15 16:10:27
 5  0      0  26247     61   5122    0    0     0     0 36228 37233 26  6 68  0  0 2018-12-15 16:10:28
 3  0      0  26251     61   5122    0    0     0     0 36722 37861 26  7 67  0  0 2018-12-15 16:10:29
 4  0      0  26269     61   5122    0    0     0   148 35463 35930 25  7 68  0  0 2018-12-15 16:10:30
 5  0      0  26237     61   5122    0    0     0     0 35055 36258 25  6 70  0  0 2018-12-15 16:10:31
 7  0      0  26263     61   5122    0    0     0    72 37404 37653 26  7 67  0  0 2018-12-15 16:10:32
 5  0      0  26241     61   5122    0    0     0    72 35332 36543 24  7 68  0  0 2018-12-15 16:10:33
 4  0      0  26258     61   5122    0    0     0     0 37840 38569 26  7 67  0  0 2018-12-15 16:10:34
 5  0      0  26257     61   5122    0    0     0    76 35463 36120 25  6 69  0  0 2018-12-15 16:10:35
 3  0      0  26248     61   5122    0    0     0     0 36923 37794 25  7 68  0  0 2018-12-15 16:10:36
 3  0      0  26267     61   5122    0    0     0    76 36466 36839 25  7 68  0  0 2018-12-15 16:10:37
 0  1      0  26238     61   5122    0    0     0   136 36969 38061 26  6 68  0  0 2018-12-15 16:10:38
 4  0      0  26263     61   5122    0    0     0  4088 30073 30808 21  6 72  1  0 2018-12-15 16:10:39
 4  0      0  26245     61   5122    0    0     0    76 36076 37158 24  7 69  0  0 2018-12-15 16:10:40
 4  0      0  26254     61   5122    0    0     0     0 37959 38406 26  7 67  0  0 2018-12-15 16:10:41
 6  0      0  26260     61   5122    0    0     0    72 35196 35437 25  6 69  0  0 2018-12-15 16:10:42
 3  0      0  26236     61   5122    0    0     0     0 36683 37780 25  7 67  0  0 2018-12-15 16:10:43
 0  0      0  26264     61   5122    0    0     0    72 36769 37627 24  7 69  0  0 2018-12-15 16:10:44
 3  0      0  26244     61   5122    0    0     0    76 34844 36545 26  7 68  0  0 2018-12-15 16:10:45
 3  0      0  26255     61   5122    0    0     0     0 38073 39178 27  7 67  0  0 2018-12-15 16:10:46
 6  0      0  26256     61   5122    0    0     0    76 36121 37303 24  7 68  0  0 2018-12-15 16:10:47
 5  0      0  26246     61   5122    0    0     0     0 34763 36239 25  6 69  0  0 2018-12-15 16:10:48
 1  0      0  26263     61   5122    0    0     0    72 35448 36946 25  6 69  0  0 2018-12-15 16:10:49
 3  0      0  26228     61   5122    0    0     0     0 35074 37305 26  6 68  0  0 2018-12-15 16:10:50
 5  0      0  26254     61   5122    0    0     0    76 35793 36619 25  6 68  0  0 2018-12-15 16:10:51
 4  0      0  26241     61   5122    0    0     0    76 28985 30190 20  5 74  0  0 2018-12-15 16:10:52
 3  0      0  26250     61   5122    0    0     0     0 36125 36366 26  7 68  0  0 2018-12-15 16:10:53
 5  0      0  26260     61   5122    0    0     0    68 35604 36081 25  6 69  0  0 2018-12-15 16:10:54
 5  0      0  26249     61   5122    0    0     0     0 34968 36006 25  6 69  0  0 2018-12-15 16:10:55
 5  0      0  26269     61   5122    0    0     0    80 35597 36468 24  7 68  0  0 2018-12-15 16:10:56
 5  0      0  26237     61   5122    0    0     0     0 36178 37256 25  7 68  0  0 2018-12-15 16:10:57
 3  0      0  26260     61   5122    0    0     0    72 36711 37254 25  7 69  0  0 2018-12-15 16:10:58
 0  0      0  26250     61   5122    0    0     0    76 29618 30561 21  6 73  0  0 2018-12-15 16:10:59
 4  0      0  26258     61   5122    0    0     0     0 34953 35671 25  6 69  0  0 2018-12-15 16:11:00
 3  0      0  26270     61   5122    0    0     0    76 35912 36475 25  6 68  0  0 2018-12-15 16:11:01
 3  0      0  26248     61   5122    0    0     0     0 34869 36443 25  6 69  0  0 2018-12-15 16:11:02
 6  0      0  26264     61   5122    0    0     0    72 37751 38444 26  6 68  0  0 2018-12-15 16:11:03
 4  0      0  26236     61   5122    0    0     0    76 34733 35503 24  6 69  0  0 2018-12-15 16:11:04
 4  0      0  26253     61   5122    0    0     0     0 37028 37607 26  7 68  0  0 2018-12-15 16:11:05
 3  0      0  26244     61   5122    0    0     0    76 34326 34855 25  5 69  0  0 2018-12-15 16:11:06
 4  0      0  26245     61   5122    0    0     0     0 34888 36420 25  7 68  0  0 2018-12-15 16:11:07
 2  0      0  26266     61   5122    0    0     0    72 35970 35951 25  6 68  0  0 2018-12-15 16:11:08
 4  0      0  26237     61   5122    0    0     0     0 36414 38628 25  6 69  0  0 2018-12-15 16:11:09
 4  0      0  26256     61   5122    0    0     0    72 36445 37080 25  6 69  0  0 2018-12-15 16:11:10
 7  0      0  26238     61   5122    0    0     0    80 35159 35992 25  7 69  0  0 2018-12-15 16:11:11
 4  0      0  26252     61   5122    0    0     0     0 36443 42148 27  8 65  0  0 2018-12-15 16:11:12
 3  0      0  26266     61   5122    0    0     0    72 35049 35231 24  7 69  0  0 2018-12-15 16:11:13
 6  0      0  26239     61   5122    0    0     0     0 35502 37360 24  6 69  0  0 2018-12-15 16:11:14
 7  0      0  26267     61   5122    0    0     0  2132 35620 36000 24  7 69  1  0 2018-12-15 16:11:15
 3  0      0  26250     61   5122    0    0     0    76 34738 36193 25  6 69  0  0 2018-12-15 16:11:16
 4  0      0  26254     61   5122    0    0     0     0 36539 37942 25  7 68  0  0 2018-12-15 16:11:17
 4  0      0  26265     61   5122    0    0     0    72 34940 35598 24  7 69  0  0 2018-12-15 16:11:18
 4  0      0  26244     61   5122    0    0     0     0 36484 38463 26  7 68  0  0 2018-12-15 16:11:19
 4  0      0  26267     61   5122    0    0     0    72 36210 37273 25  6 68  0  0 2018-12-15 16:11:20
 7  0      0  26236     61   5122    0    0     0    76 34771 36387 25  6 69  0  0 2018-12-15 16:11:21
 2  0      0  26253     61   5122    0    0     0     0 37649 38404 26  6 68  0  0 2018-12-15 16:11:22
 5  0      0  26245     61   5122    0    0     0    72 35041 35492 25  6 69  0  0 2018-12-15 16:11:23
 4  0      0  26253     61   5122    0    0     0     0 35638 37257 25  7 68  0  0 2018-12-15 16:11:24
 3  0      0  26270     61   5122    0    0     0    72 35356 36489 25  7 68  0  0 2018-12-15 16:11:25
 2  0      0  26235     61   5122    0    0     0     0 36220 37473 25  6 68  0  0 2018-12-15 16:11:26
 3  0      0  26266     61   5122    0    0     0    72 36078 36757 25  7 68  0  0 2018-12-15 16:11:27
 3  0      0  26246     61   5122    0    0     0    72 34331 34619 24  6 70  0  0 2018-12-15 16:11:28
 3  0      0  26251     61   5122    0    0     0     0 37119 38493 26  7 67  0  0 2018-12-15 16:11:29
 3  0      0  26266     61   5122    0    0     0    76 35358 35586 24  7 68  0  0 2018-12-15 16:11:30
 3  0      0  26240     61   5122    0    0     0     0 34538 35985 24  6 70  0  0 2018-12-15 16:11:31
 7  0      0  26262     61   5122    0    0     0    72 35097 35331 25  6 69  0  0 2018-12-15 16:11:32
 0  1      0  26239     61   5122    0    0     0    68 34127 36481 25  6 69  0  0 2018-12-15 16:11:33
 5  0      0  26259     61   5122    0    0     0     4 34244 34639 23  7 70  0  0 2018-12-15 16:11:34
 6  0      0  26240     61   5122    0    0     0    72 29818 31291 21  6 73  0  0 2018-12-15 16:11:35
 5  0      0  26252     61   5122    0    0     0     0 35678 37044 25  7 68  0  0 2018-12-15 16:11:36
 4  0      0  26253     61   5122    0    0     0   144 35338 35697 25  6 69  0  0 2018-12-15 16:11:37
 4  0      0  26250     61   5122    0    0     0     0 35804 36537 24  7 69  0  0 2018-12-15 16:11:38
 7  0      0  26268     61   5122    0    0     0    72 29522 29366 20  5 75  0  0 2018-12-15 16:11:39
 7  0      0  26239     61   5122    0    0     0     0 36469 37624 26  7 68  0  0 2018-12-15 16:11:40
 4  0      0  26259     61   5122    0    0     0    72 35545 35841 25  6 70  0  0 2018-12-15 16:11:41
 4  0      0  26240     61   5122    0    0     0    76 35503 36548 26  6 68  0  0 2018-12-15 16:11:42
 5  0      0  26252     61   5122    0    0     0     0 36440 38332 26  7 67  0  0 2018-12-15 16:11:43
 5  0      0  26263     61   5122    0    0     0    76 36199 36388 25  7 68  0  0 2018-12-15 16:11:44
 2  0      0  26237     61   5122    0    0     0     0 35690 36972 25  7 68  0  0 2018-12-15 16:11:45
 5  1      0  26263     61   5122    0    0     0  2024 36269 37198 25  6 68  0  0 2018-12-15 16:11:46
 5  0      0  26237     61   5122    0    0     0    84 35296 35190 23  6 70  1  0 2018-12-15 16:11:47
 5  0      0  26256     61   5122    0    0     0     0 35628 36118 25  6 68  0  0 2018-12-15 16:11:48
 3  0      0  26254     61   5122    0    0     0    72 36132 36505 26  6 68  0  0 2018-12-15 16:11:49
