time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-24 00:31:51:156, 0, 72.5098, 14.5020, 148500, 29700.0000, 20, 4980, 14.5602, 29819.2771
2018-11-24 00:31:56:156, 0, 155.1416, 16.5264, 317730, 33846.0000, 0, 5000, 16.5264, 33846.0000
2018-11-24 00:32:01:156, 0, 240.0479, 16.9813, 491618, 34777.6000, 0, 5000, 16.9813, 34777.6000
2018-11-24 00:32:06:156, 0, 306.1841, 13.2272, 627065, 27089.4000, 0, 5000, 13.2272, 27089.4000
2018-11-24 00:32:11:163, 0, 393.7344, 17.4856, 806368, 35810.4653, 0, 5007, 17.4856, 35810.4653
2018-11-24 00:32:16:163, 0, 487.1572, 18.6846, 997698, 38266.0000, 0, 5000, 18.6846, 38266.0000
2018-11-24 00:32:21:163, 0, 574.6318, 17.4949, 1176846, 35829.6000, 0, 5000, 17.4949, 35829.6000
2018-11-24 00:32:26:163, 0, 659.0024, 16.8741, 1349637, 34558.2000, 0, 5000, 16.8741, 34558.2000
2018-11-24 00:32:31:163, 0, 748.5894, 17.9174, 1533111, 36694.8000, 0, 5000, 17.9174, 36694.8000
2018-11-24 00:32:36:163, 0, 838.8779, 18.0577, 1718022, 36982.2000, 0, 5000, 18.0577, 36982.2000
2018-11-24 00:32:41:163, 0, 929.2119, 18.0668, 1903026, 37000.8000, 0, 5000, 18.0668, 37000.8000
2018-11-24 00:32:46:163, 0, 1016.8682, 17.5313, 2082546, 35904.0000, 0, 5000, 17.5313, 35904.0000
2018-11-24 00:32:51:163, 0, 1103.1343, 17.2532, 2259219, 35334.6000, 0, 5000, 17.2532, 35334.6000
2018-11-24 00:32:56:163, 0, 1189.0059, 17.1743, 2435084, 35173.0000, 0, 5000, 17.1743, 35173.0000
2018-11-24 00:33:02:132, 0, 1237.7661, 8.1689, 2534945, 16729.9380, 0, 5969, 8.1689, 16729.9380
2018-11-24 00:33:07:132, 0, 1325.4521, 17.5372, 2714526, 35916.2000, 0, 5000, 17.5372, 35916.2000
2018-11-24 00:33:12:132, 0, 1412.6182, 17.4332, 2893042, 35703.2000, 0, 5000, 17.4332, 35703.2000
2018-11-24 00:33:17:132, 0, 1498.7563, 17.2276, 3069453, 35282.2000, 0, 5000, 17.2276, 35282.2000
2018-11-24 00:33:22:132, 0, 1587.3848, 17.7257, 3250964, 36302.2000, 0, 5000, 17.7257, 36302.2000
