2018-12-15 19:12:55, id: test-191255-447, starting consumer #0
2018-12-15 19:12:55, id: test-191255-447, starting consumer #0, channel #0
2018-12-15 19:12:56, id: test-191255-447, time: 1.039s, received: 0.96 msg/s
2018-12-15 19:12:57, id: test-191255-447, time: 2.040s, received: 7138 msg/s
2018-12-15 19:12:58, id: test-191255-447, time: 3.041s, received: 5819 msg/s
2018-12-15 19:12:59, id: test-191255-447, time: 4.041s, received: 6882 msg/s
2018-12-15 19:13:00, id: test-191255-447, time: 5.041s, received: 6456 msg/s
2018-12-15 19:13:01, id: test-191255-447, time: 6.057s, received: 6359 msg/s
2018-12-15 19:13:02, id: test-191255-447, time: 7.057s, received: 5836 msg/s
2018-12-15 19:13:03, id: test-191255-447, time: 8.058s, received: 6592 msg/s
2018-12-15 19:13:04, id: test-191255-447, time: 9.059s, received: 6658 msg/s
2018-12-15 19:13:05, id: test-191255-447, time: 10.059s, received: 6625 msg/s
2018-12-15 19:13:06, id: test-191255-447, time: 11.065s, received: 7000 msg/s
2018-12-15 19:13:07, id: test-191255-447, time: 12.065s, received: 6645 msg/s
2018-12-15 19:13:08, id: test-191255-447, time: 13.065s, received: 6260 msg/s
2018-12-15 19:13:09, id: test-191255-447, time: 14.065s, received: 6745 msg/s
2018-12-15 19:13:10, id: test-191255-447, time: 15.065s, received: 6389 msg/s
2018-12-15 19:13:11, id: test-191255-447, time: 16.066s, received: 6438 msg/s
2018-12-15 19:13:12, id: test-191255-447, time: 17.066s, received: 6140 msg/s
2018-12-15 19:13:13, id: test-191255-447, time: 18.066s, received: 6407 msg/s
2018-12-15 19:13:14, id: test-191255-447, time: 19.067s, received: 6497 msg/s
2018-12-15 19:13:15, id: test-191255-447, time: 20.067s, received: 6347 msg/s
2018-12-15 19:13:16, id: test-191255-447, time: 21.067s, received: 6694 msg/s
2018-12-15 19:13:17, id: test-191255-447, time: 22.067s, received: 6497 msg/s
2018-12-15 19:13:18, id: test-191255-447, time: 23.067s, received: 6563 msg/s
2018-12-15 19:13:19, id: test-191255-447, time: 24.067s, received: 6705 msg/s
2018-12-15 19:13:20, id: test-191255-447, time: 25.067s, received: 6391 msg/s
2018-12-15 19:13:21, id: test-191255-447, time: 26.067s, received: 6836 msg/s
2018-12-15 19:13:22, id: test-191255-447, time: 27.067s, received: 6337 msg/s
2018-12-15 19:13:23, id: test-191255-447, time: 28.067s, received: 5772 msg/s
2018-12-15 19:13:24, id: test-191255-447, time: 29.067s, received: 6352 msg/s
2018-12-15 19:13:25, id: test-191255-447, time: 30.067s, received: 6300 msg/s
2018-12-15 19:13:26, id: test-191255-447, time: 31.067s, received: 6630 msg/s
2018-12-15 19:13:27, id: test-191255-447, time: 32.067s, received: 6256 msg/s
2018-12-15 19:13:28, id: test-191255-447, time: 33.067s, received: 6321 msg/s
2018-12-15 19:13:29, id: test-191255-447, time: 34.067s, received: 6280 msg/s
2018-12-15 19:13:30, id: test-191255-447, time: 35.067s, received: 6243 msg/s
2018-12-15 19:13:31, id: test-191255-447, time: 36.077s, received: 6537 msg/s
