2018-12-15 20:32:09, id: test-203209-160, starting consumer #0
2018-12-15 20:32:09, id: test-203209-160, starting consumer #0, channel #0
2018-12-15 20:32:10, id: test-203209-160, time: 1.236s, received: 0.81 msg/s
2018-12-15 20:32:11, id: test-203209-160, time: 2.236s, received: 6803 msg/s
2018-12-15 20:32:12, id: test-203209-160, time: 3.236s, received: 6355 msg/s
2018-12-15 20:32:13, id: test-203209-160, time: 4.236s, received: 6228 msg/s
2018-12-15 20:32:14, id: test-203209-160, time: 5.236s, received: 6478 msg/s
2018-12-15 20:32:15, id: test-203209-160, time: 6.236s, received: 6517 msg/s
2018-12-15 20:32:16, id: test-203209-160, time: 7.236s, received: 6265 msg/s
2018-12-15 20:32:17, id: test-203209-160, time: 8.236s, received: 6209 msg/s
2018-12-15 20:32:18, id: test-203209-160, time: 9.236s, received: 6607 msg/s
2018-12-15 20:32:19, id: test-203209-160, time: 10.238s, received: 6155 msg/s
2018-12-15 20:32:20, id: test-203209-160, time: 11.238s, received: 6674 msg/s
2018-12-15 20:32:21, id: test-203209-160, time: 12.238s, received: 6179 msg/s
2018-12-15 20:32:22, id: test-203209-160, time: 13.238s, received: 6341 msg/s
2018-12-15 20:32:23, id: test-203209-160, time: 14.238s, received: 6413 msg/s
2018-12-15 20:32:24, id: test-203209-160, time: 15.238s, received: 6135 msg/s
2018-12-15 20:32:25, id: test-203209-160, time: 16.238s, received: 6478 msg/s
2018-12-15 20:32:26, id: test-203209-160, time: 17.238s, received: 6546 msg/s
2018-12-15 20:32:27, id: test-203209-160, time: 18.238s, received: 6542 msg/s
2018-12-15 20:32:28, id: test-203209-160, time: 19.238s, received: 6394 msg/s
2018-12-15 20:32:29, id: test-203209-160, time: 20.238s, received: 6256 msg/s
2018-12-15 20:32:30, id: test-203209-160, time: 21.238s, received: 6521 msg/s
2018-12-15 20:32:31, id: test-203209-160, time: 22.238s, received: 6538 msg/s
2018-12-15 20:32:32, id: test-203209-160, time: 23.238s, received: 6531 msg/s
2018-12-15 20:32:33, id: test-203209-160, time: 24.238s, received: 6372 msg/s
2018-12-15 20:32:34, id: test-203209-160, time: 25.238s, received: 6318 msg/s
2018-12-15 20:32:35, id: test-203209-160, time: 26.240s, received: 6510 msg/s
2018-12-15 20:32:36, id: test-203209-160, time: 27.241s, received: 6357 msg/s
2018-12-15 20:32:37, id: test-203209-160, time: 28.248s, received: 6399 msg/s
2018-12-15 20:32:38, id: test-203209-160, time: 29.248s, received: 5411 msg/s
2018-12-15 20:32:39, id: test-203209-160, time: 30.248s, received: 6676 msg/s
2018-12-15 20:32:40, id: test-203209-160, time: 31.248s, received: 6453 msg/s
2018-12-15 20:32:41, id: test-203209-160, time: 32.248s, received: 6433 msg/s
2018-12-15 20:32:42, id: test-203209-160, time: 33.248s, received: 6656 msg/s
2018-12-15 20:32:43, id: test-203209-160, time: 34.248s, received: 6348 msg/s
2018-12-15 20:32:44, id: test-203209-160, time: 35.248s, received: 6661 msg/s
2018-12-15 20:32:45, id: test-203209-160, time: 36.248s, received: 6802 msg/s
2018-12-15 20:32:46, id: test-203209-160, time: 37.248s, received: 6486 msg/s
2018-12-15 20:32:47, id: test-203209-160, time: 38.250s, received: 6676 msg/s
2018-12-15 20:32:48, id: test-203209-160, time: 39.250s, received: 6617 msg/s
2018-12-15 20:32:49, id: test-203209-160, time: 40.250s, received: 6708 msg/s
2018-12-15 20:32:50, id: test-203209-160, time: 41.250s, received: 5626 msg/s
2018-12-15 20:32:51, id: test-203209-160, time: 42.250s, received: 5952 msg/s
2018-12-15 20:32:52, id: test-203209-160, time: 43.250s, received: 6619 msg/s
2018-12-15 20:32:53, id: test-203209-160, time: 44.250s, received: 6582 msg/s
2018-12-15 20:32:54, id: test-203209-160, time: 45.250s, received: 6749 msg/s
2018-12-15 20:32:55, id: test-203209-160, time: 46.251s, received: 6479 msg/s
2018-12-15 20:32:56, id: test-203209-160, time: 47.251s, received: 7033 msg/s
2018-12-15 20:32:57, id: test-203209-160, time: 48.251s, received: 6880 msg/s
2018-12-15 20:32:58, id: test-203209-160, time: 49.251s, received: 6554 msg/s
2018-12-15 20:32:59, id: test-203209-160, time: 50.251s, received: 6890 msg/s
2018-12-15 20:33:00, id: test-203209-160, time: 51.252s, received: 6378 msg/s
2018-12-15 20:33:01, id: test-203209-160, time: 52.252s, received: 6422 msg/s
2018-12-15 20:33:02, id: test-203209-160, time: 53.252s, received: 6553 msg/s
2018-12-15 20:33:03, id: test-203209-160, time: 54.252s, received: 6606 msg/s
2018-12-15 20:33:04, id: test-203209-160, time: 55.252s, received: 6951 msg/s
2018-12-15 20:33:05, id: test-203209-160, time: 56.254s, received: 6333 msg/s
2018-12-15 20:33:06, id: test-203209-160, time: 57.254s, received: 6241 msg/s
2018-12-15 20:33:07, id: test-203209-160, time: 58.255s, received: 6554 msg/s
2018-12-15 20:33:08, id: test-203209-160, time: 59.255s, received: 6225 msg/s
