time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-28 01:36:29:433, 0, 15.7275, 3.1449, 32210, 6440.7119, 21, 4980, 3.1581, 6467.8715
2018-11-28 01:36:34:433, 0, 33.0137, 3.4572, 67612, 7080.4000, 0, 5000, 3.4572, 7080.4000
2018-11-28 01:36:39:436, 0, 50.7388, 3.5429, 103913, 7255.8465, 0, 5003, 3.5429, 7255.8465
2018-11-28 01:36:44:439, 0, 68.4941, 3.5489, 140276, 7268.2391, 0, 5003, 3.5489, 7268.2391
2018-11-28 01:36:51:100, 0, 84.5693, 2.4133, 173198, 4942.5011, 0, 6661, 2.4133, 4942.5011
2018-11-28 01:36:56:103, 0, 102.5972, 3.6034, 210119, 7379.7721, 0, 5003, 3.6034, 7379.7721
2018-11-28 01:37:01:104, 0, 120.9429, 3.6684, 247691, 7512.8974, 0, 5001, 3.6684, 7512.8974
2018-11-28 01:37:06:105, 0, 139.1523, 3.6412, 284984, 7457.1086, 0, 5001, 3.6412, 7457.1086
2018-11-28 01:37:11:105, 0, 157.4224, 3.6540, 322401, 7483.4000, 0, 5000, 3.6540, 7483.4000
2018-11-28 01:37:16:109, 0, 175.8286, 3.6783, 360097, 7533.1735, 0, 5004, 3.6783, 7533.1735
2018-11-28 01:37:21:112, 0, 194.0381, 3.6397, 397390, 7454.1275, 0, 5003, 3.6397, 7454.1275
2018-11-28 01:37:27:510, 0, 207.6309, 2.1245, 425228, 4351.0472, 0, 6398, 2.1245, 4351.0472
2018-11-28 01:37:32:512, 0, 225.4014, 3.5527, 461622, 7275.8896, 0, 5002, 3.5527, 7275.8896
2018-11-28 01:37:37:515, 0, 243.5049, 3.6185, 498698, 7410.7535, 0, 5003, 3.6185, 7410.7535
2018-11-28 01:37:42:517, 0, 261.5479, 3.6072, 535650, 7387.4450, 0, 5002, 3.6072, 7387.4450
2018-11-28 01:37:47:519, 0, 279.4697, 3.5829, 572354, 7337.8649, 0, 5002, 3.5829, 7337.8649
2018-11-28 01:37:52:519, 0, 297.4219, 3.5904, 609120, 7353.2000, 0, 5000, 3.5904, 7353.2000
2018-11-28 01:37:57:523, 0, 315.4648, 3.6057, 646072, 7384.4924, 0, 5004, 3.6057, 7384.4924
2018-11-28 01:38:02:524, 0, 333.5078, 3.6079, 683024, 7388.9222, 0, 5001, 3.6079, 7388.9222
2018-11-28 01:38:07:525, 0, 351.8384, 3.6654, 720565, 7506.6987, 0, 5001, 3.6654, 7506.6987
2018-11-28 01:38:12:528, 0, 369.5029, 3.5308, 756742, 7231.0614, 0, 5003, 3.5308, 7231.0614
2018-11-28 01:38:17:529, 0, 387.4097, 3.5806, 793415, 7333.1334, 0, 5001, 3.5806, 7333.1334
2018-11-28 01:38:22:532, 0, 405.4224, 3.6004, 830305, 7373.5759, 0, 5003, 3.6004, 7373.5759
2018-11-28 01:38:27:533, 0, 423.4653, 3.6079, 867257, 7388.9222, 0, 5001, 3.6079, 7388.9222
2018-11-28 01:38:32:536, 0, 441.3721, 3.5792, 903930, 7330.2019, 0, 5003, 3.5792, 7330.2019
2018-11-28 01:38:37:537, 0, 459.4150, 3.6079, 940882, 7388.9222, 0, 5001, 3.6079, 7388.9222
2018-11-28 01:38:42:538, 0, 477.4277, 3.6018, 977772, 7376.5247, 0, 5001, 3.6018, 7376.5247
2018-11-28 01:38:47:541, 0, 495.4556, 3.6034, 1014693, 7379.7721, 0, 5003, 3.6034, 7379.7721
2018-11-28 01:38:52:544, 0, 513.3623, 3.5792, 1051366, 7330.2019, 0, 5003, 3.5792, 7330.2019
