2018-12-19 19:59:05, id: test-195905-432, starting producer #0
2018-12-19 19:59:05, id: test-195905-432, starting producer #0, channel #0
2018-12-19 19:59:06, id: test-195905-432, time: 1.011s, sent: 15559 msg/s
2018-12-19 19:59:07, id: test-195905-432, time: 2.040s, sent: 14817 msg/s
2018-12-19 19:59:08, id: test-195905-432, time: 3.142s, sent: 12941 msg/s
2018-12-19 19:59:09, id: test-195905-432, time: 4.196s, sent: 14362 msg/s
2018-12-19 19:59:10, id: test-195905-432, time: 5.333s, sent: 13507 msg/s
2018-12-19 19:59:11, id: test-195905-432, time: 6.461s, sent: 13226 msg/s
2018-12-19 19:59:13, id: test-195905-432, time: 7.559s, sent: 13786 msg/s
2018-12-19 19:59:14, id: test-195905-432, time: 8.635s, sent: 13457 msg/s
2018-12-19 19:59:15, id: test-195905-432, time: 9.693s, sent: 13893 msg/s
2018-12-19 19:59:16, id: test-195905-432, time: 10.784s, sent: 13674 msg/s
2018-12-19 19:59:17, id: test-195905-432, time: 11.841s, sent: 14425 msg/s
2018-12-19 19:59:18, id: test-195905-432, time: 12.955s, sent: 13588 msg/s
2018-12-19 19:59:19, id: test-195905-432, time: 14.013s, sent: 13582 msg/s
2018-12-19 19:59:20, id: test-195905-432, time: 15.097s, sent: 13560 msg/s
2018-12-19 19:59:21, id: test-195905-432, time: 16.197s, sent: 13761 msg/s
2018-12-19 19:59:22, id: test-195905-432, time: 17.232s, sent: 13990 msg/s
2018-12-19 19:59:23, id: test-195905-432, time: 18.344s, sent: 13416 msg/s
2018-12-19 19:59:24, id: test-195905-432, time: 19.425s, sent: 14003 msg/s
2018-12-19 19:59:26, id: test-195905-432, time: 20.500s, sent: 14285 msg/s
2018-12-19 19:59:27, id: test-195905-432, time: 21.576s, sent: 13967 msg/s
2018-12-19 19:59:28, id: test-195905-432, time: 22.663s, sent: 13926 msg/s
2018-12-19 19:59:29, id: test-195905-432, time: 23.756s, sent: 13849 msg/s
2018-12-19 19:59:30, id: test-195905-432, time: 24.860s, sent: 13613 msg/s
2018-12-19 19:59:31, id: test-195905-432, time: 25.871s, sent: 13019 msg/s
2018-12-19 19:59:32, id: test-195905-432, time: 26.872s, sent: 13369 msg/s
2018-12-19 19:59:33, id: test-195905-432, time: 27.929s, sent: 13596 msg/s
2018-12-19 19:59:34, id: test-195905-432, time: 29.015s, sent: 13939 msg/s
2018-12-19 19:59:35, id: test-195905-432, time: 30.048s, sent: 13485 msg/s
2018-12-19 19:59:36, id: test-195905-432, time: 31.144s, sent: 13812 msg/s
2018-12-19 19:59:37, id: test-195905-432, time: 32.242s, sent: 13686 msg/s
2018-12-19 19:59:38, id: test-195905-432, time: 33.321s, sent: 14029 msg/s
2018-12-19 19:59:39, id: test-195905-432, time: 34.440s, sent: 13626 msg/s
2018-12-19 19:59:41, id: test-195905-432, time: 35.528s, sent: 13813 msg/s
2018-12-19 19:59:42, id: test-195905-432, time: 36.559s, sent: 12873 msg/s
2018-12-19 19:59:43, id: test-195905-432, time: 37.620s, sent: 14267 msg/s
2018-12-19 19:59:44, id: test-195905-432, time: 38.764s, sent: 13328 msg/s
2018-12-19 19:59:45, id: test-195905-432, time: 39.764s, sent: 14755 msg/s
2018-12-19 19:59:46, id: test-195905-432, time: 40.804s, sent: 12287 msg/s
2018-12-19 19:59:47, id: test-195905-432, time: 41.907s, sent: 13824 msg/s
2018-12-19 19:59:48, id: test-195905-432, time: 42.925s, sent: 14115 msg/s
2018-12-19 19:59:49, id: test-195905-432, time: 44.012s, sent: 14128 msg/s
2018-12-19 19:59:50, id: test-195905-432, time: 45.032s, sent: 14196 msg/s
2018-12-19 19:59:51, id: test-195905-432, time: 46.100s, sent: 13558 msg/s
2018-12-19 19:59:52, id: test-195905-432, time: 47.165s, sent: 14214 msg/s
2018-12-19 19:59:53, id: test-195905-432, time: 48.177s, sent: 13007 msg/s
2018-12-19 19:59:54, id: test-195905-432, time: 49.177s, sent: 14792 msg/s
2018-12-19 19:59:55, id: test-195905-432, time: 50.227s, sent: 12761 msg/s
2018-12-19 19:59:56, id: test-195905-432, time: 51.328s, sent: 13250 msg/s
2018-12-19 19:59:57, id: test-195905-432, time: 52.360s, sent: 12862 msg/s
2018-12-19 19:59:58, id: test-195905-432, time: 53.432s, sent: 14018 msg/s
2018-12-19 20:00:00, id: test-195905-432, time: 54.548s, sent: 13073 msg/s
2018-12-19 20:00:01, id: test-195905-432, time: 55.664s, sent: 13663 msg/s
