time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 00:51:09:682, 0, 70.4771, 14.0954, 144337, 28867.4000, 18, 4982, 14.1463, 28971.6981
2018-11-27 00:51:14:682, 0, 119.5503, 9.8146, 244839, 20100.4000, 0, 5000, 9.8146, 20100.4000
2018-11-27 00:51:19:682, 0, 202.7114, 16.6322, 415153, 34062.8000, 0, 5000, 16.6322, 34062.8000
2018-11-27 00:51:24:682, 0, 285.2065, 16.4990, 584103, 33790.0000, 0, 5000, 16.4990, 33790.0000
2018-11-27 00:51:29:682, 0, 367.8833, 16.5354, 753425, 33864.4000, 0, 5000, 16.5354, 33864.4000
2018-11-27 00:51:34:682, 0, 452.5732, 16.9380, 926870, 34689.0000, 0, 5000, 16.9380, 34689.0000
2018-11-27 00:51:39:682, 0, 538.3076, 17.1469, 1102454, 35116.8000, 0, 5000, 17.1469, 35116.8000
2018-11-27 00:51:44:682, 0, 623.3306, 17.0046, 1276581, 34825.4000, 0, 5000, 17.0046, 34825.4000
2018-11-27 00:51:49:682, 0, 709.9429, 17.3225, 1453963, 35476.4000, 0, 5000, 17.3225, 35476.4000
2018-11-27 00:51:54:682, 0, 795.8740, 17.1862, 1629950, 35197.4000, 0, 5000, 17.1862, 35197.4000
2018-11-27 00:51:59:682, 0, 881.4116, 17.1075, 1805131, 35036.2000, 0, 5000, 17.1075, 35036.2000
2018-11-27 00:52:04:682, 0, 965.1328, 16.7442, 1976592, 34292.2000, 0, 5000, 16.7442, 34292.2000
2018-11-27 00:52:09:682, 0, 1050.2163, 17.0167, 2150843, 34850.2000, 0, 5000, 17.0167, 34850.2000
2018-11-27 00:52:14:682, 0, 1135.3604, 17.0288, 2325218, 34875.0000, 0, 5000, 17.0288, 34875.0000
2018-11-27 00:52:19:682, 0, 1220.9282, 17.1136, 2500461, 35048.6000, 0, 5000, 17.1136, 35048.6000
2018-11-27 00:52:24:682, 0, 1305.1943, 16.8532, 2673038, 34515.4000, 0, 5000, 16.8532, 34515.4000
2018-11-27 00:52:29:682, 0, 1389.1426, 16.7896, 2844964, 34385.2000, 0, 5000, 16.7896, 34385.2000
2018-11-27 00:52:34:682, 0, 1472.9092, 16.7533, 3016518, 34310.8000, 0, 5000, 16.7533, 34310.8000
2018-11-27 00:52:39:682, 0, 1557.4629, 16.9107, 3189684, 34633.2000, 0, 5000, 16.9107, 34633.2000
2018-11-27 00:52:44:682, 0, 1641.0176, 16.7109, 3360804, 34224.0000, 0, 5000, 16.7109, 34224.0000
2018-11-27 00:52:49:682, 0, 1725.9648, 16.9895, 3534776, 34794.4000, 0, 5000, 16.9895, 34794.4000
2018-11-27 00:52:54:682, 0, 1812.0928, 17.2256, 3711166, 35278.0000, 0, 5000, 17.2256, 35278.0000
2018-11-27 00:52:59:682, 0, 1896.7070, 16.9229, 3884456, 34658.0000, 0, 5000, 16.9229, 34658.0000
2018-11-27 00:53:04:682, 0, 1980.9429, 16.8472, 4056971, 34503.0000, 0, 5000, 16.8472, 34503.0000
2018-11-27 00:53:09:682, 0, 2066.2383, 17.0591, 4231656, 34937.0000, 0, 5000, 17.0591, 34937.0000
2018-11-27 00:53:14:682, 0, 2150.7769, 16.9077, 4404791, 34627.0000, 0, 5000, 16.9077, 34627.0000
2018-11-27 00:53:19:682, 0, 2235.1489, 16.8744, 4577585, 34558.8000, 0, 5000, 16.8744, 34558.8000
2018-11-27 00:53:24:682, 0, 2320.8379, 17.1378, 4753076, 35098.2000, 0, 5000, 17.1378, 35098.2000
