2018-11-25 11:32:58, 48799 records sent, 9759.8 records/sec (4.77 MB/sec), 4.3 ms avg latency, 261.0 max latency.
2018-11-25 11:33:03, 48843 records sent, 9768.6 records/sec (4.77 MB/sec), 1.5 ms avg latency, 10.0 max latency.
2018-11-25 11:33:08, 48874 records sent, 9772.8 records/sec (4.77 MB/sec), 10.8 ms avg latency, 280.0 max latency.
2018-11-25 11:33:13, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.6 ms avg latency, 18.0 max latency.
2018-11-25 11:33:18, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.6 ms avg latency, 3.0 max latency.
2018-11-25 11:33:23, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.6 ms avg latency, 5.0 max latency.
2018-11-25 11:33:28, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 25.6 ms avg latency, 455.0 max latency.
2018-11-25 11:33:33, 48864 records sent, 9770.8 records/sec (4.77 MB/sec), 7.3 ms avg latency, 216.0 max latency.
2018-11-25 11:33:38, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.6 ms avg latency, 17.0 max latency.
2018-11-25 11:33:43, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.6 ms avg latency, 3.0 max latency.
2018-11-25 11:33:48, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.6 ms avg latency, 6.0 max latency.
2018-11-25 11:33:53, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 1.6 ms avg latency, 8.0 max latency.
2018-11-25 11:33:58, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 27.4 ms avg latency, 465.0 max latency.
2018-11-25 11:34:03, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 19.7 ms avg latency, 397.0 max latency.
2018-11-25 11:34:08, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.5 ms avg latency, 4.0 max latency.
2018-11-25 11:34:13, 48874 records sent, 9772.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 4.0 max latency.
2018-11-25 11:34:18, 48834 records sent, 9764.8 records/sec (4.77 MB/sec), 1.6 ms avg latency, 16.0 max latency.
2018-11-25 11:34:23, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.6 ms avg latency, 3.0 max latency.
2018-11-25 11:34:28, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.6 ms avg latency, 5.0 max latency.
