procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  27070     40   3521    0    0     0     1    1    0  0  0 100  0  0 2018-11-25 11:32:50
 0  0      0  27070     40   3521    0    0     0  3560  467  688  0  0 99  0  0 2018-11-25 11:32:51
 0  0      0  27070     40   3521    0    0     0     0  249  382  0  0 100  0  0 2018-11-25 11:32:52
 2  0      0  27059     40   3533    0    0     0    68 7028 7171  2  1 97  0  0 2018-11-25 11:32:53
 3  0      0  27054     40   3537    0    0     0     0 10307 9691  3  1 96  0  0 2018-11-25 11:32:54
 2  0      0  27050     40   3542    0    0     0    68 11777 10759  3  1 96  0  0 2018-11-25 11:32:55
 1  0      0  27045     40   3548    0    0     0     0 11126 10048  3  1 96  0  0 2018-11-25 11:32:56
 3  0      0  27041     40   3552    0    0     0     0 11378 10301  3  1 96  0  0 2018-11-25 11:32:57
 3  0      0  27036     40   3557    0    0     0     0 13451 12102  4  2 94  0  0 2018-11-25 11:32:58
 0  0      0  27031     40   3562    0    0     0     0 14682 14037  4  2 94  0  0 2018-11-25 11:32:59
 2  0      0  27026     40   3567    0    0     0    68 11769 10658  2  1 96  0  0 2018-11-25 11:33:00
 0  0      0  27022     40   3572    0    0     0     0 10767 9989  2  1 96  0  0 2018-11-25 11:33:01
 2  0      0  27017     40   3576    0    0     0     0 10686 9361  2  1 96  0  0 2018-11-25 11:33:02
 1  0      0  27012     40   3581    0    0     0 51396 10182 8993  2  1 96  1  0 2018-11-25 11:33:03
 0  0      0  27007     40   3586    0    0     0     0 11904 11104  3  1 96  0  0 2018-11-25 11:33:04
 1  0      0  27002     40   3592    0    0     0  3080 11375 10530  2  1 96  0  0 2018-11-25 11:33:05
 0  0      0  26998     40   3596    0    0     0     0 11276 10170  2  1 96  0  0 2018-11-25 11:33:06
 0  0      0  26993     40   3601    0    0     0     0 12009 10909  3  1 96  0  0 2018-11-25 11:33:07
 3  0      0  26988     40   3606    0    0     0     0 12247 10848  3  1 96  0  0 2018-11-25 11:33:08
 0  0      0  26983     40   3611    0    0     0    68 12565 11546  3  2 96  0  0 2018-11-25 11:33:09
 2  0      0  26978     40   3616    0    0     0    68 13366 12405  3  2 95  0  0 2018-11-25 11:33:10
 1  0      0  26974     40   3621    0    0     0     0 13113 12309  3  2 96  0  0 2018-11-25 11:33:11
 0  0      0  26968     40   3626    0    0     0     0 12646 11304  4  1 95  0  0 2018-11-25 11:33:12
 2  0      0  26962     40   3631    0    0     0     0 11421 10399  2  1 96  0  0 2018-11-25 11:33:13
 0  0      0  26958     40   3635    0    0     0     0 11691 10737  3  2 96  0  0 2018-11-25 11:33:14
 1  0      0  26953     40   3641    0    0     0    68 12238 11238  3  1 96  0  0 2018-11-25 11:33:15
 1  0      0  26948     40   3646    0    0     0     0 12442 11314  3  1 96  0  0 2018-11-25 11:33:16
 0  0      0  26944     40   3650    0    0     0     0 12257 11252  3  2 96  0  0 2018-11-25 11:33:17
 2  0      0  26938     40   3655    0    0     0     0 12031 10988  3  1 96  0  0 2018-11-25 11:33:18
 1  0      0  26934     40   3660    0    0     0     0 13070 12308  3  1 96  0  0 2018-11-25 11:33:19
 1  0      0  26930     40   3664    0    0     0    68 12915 12413  3  2 95  0  0 2018-11-25 11:33:20
 2  0      0  26923     40   3670    0    0     0     0 12060 11186  3  2 96  0  0 2018-11-25 11:33:21
 0  0      0  26918     40   3675    0    0     0     0 11623 10746  2  2 96  0  0 2018-11-25 11:33:22
 0  1      0  26914     40   3679    0    0     0 86228 10903 9820  2  2 96  0  0 2018-11-25 11:33:23
 2  0      0  26909     40   3684    0    0     0     0 10219 8235  2  1 97  0  0 2018-11-25 11:33:24
 1  0      0  26904     40   3689    0    0     0    68 11594 10427  3  1 96  0  0 2018-11-25 11:33:25
 2  0      0  26899     40   3694    0    0     0     0 11502 10496  2  2 96  0  0 2018-11-25 11:33:26
 2  0      0  26894     40   3699    0    0     0     0 8520 8036  2  1 97  0  0 2018-11-25 11:33:27
 3  0      0  26890     40   3704    0    0     0 10240 14062 12351  3  2 96  0  0 2018-11-25 11:33:28
 2  0      0  26885     40   3709    0    0     0 31480 10204 9057  2  1 96  0  0 2018-11-25 11:33:29
 2  0      0  26880     40   3714    0    0     0    68 12051 11269  3  2 95  0  0 2018-11-25 11:33:30
 2  0      0  26876     40   3719    0    0     0     0 11986 10969  2  1 96  0  0 2018-11-25 11:33:31
 0  0      0  26871     40   3724    0    0     0     0 11044 9842  2  2 96  0  0 2018-11-25 11:33:32
 0  0      0  26866     40   3728    0    0     0     0 7386 7184  2  1 97  0  0 2018-11-25 11:33:33
 1  0      0  26860     40   3733    0    0     0     0 18651 13071  4  2 94  0  0 2018-11-25 11:33:34
 0  0      0  26855     40   3738    0    0     0    68 11780 11345  2  1 96  0  0 2018-11-25 11:33:35
 0  0      0  26850     40   3743    0    0     0     0 11324 10282  2  1 96  0  0 2018-11-25 11:33:36
 3  0      0  26845     40   3748    0    0     0     0 11310 10225  2  1 97  0  0 2018-11-25 11:33:37
 4  0      0  26841     40   3752    0    0     0  2344 11131 10215  2  2 96  0  0 2018-11-25 11:33:38
 0  0      0  26835     40   3758    0    0     0     0 11303 10455  2  1 96  0  0 2018-11-25 11:33:39
 1  0      0  26831     40   3763    0    0     0    68 11319 10378  3  1 96  0  0 2018-11-25 11:33:40
 1  0      0  26826     40   3768    0    0     0     0 11107 10288  2  1 96  0  0 2018-11-25 11:33:41
 0  0      0  26821     40   3773    0    0     0     0 11256 10273  2  2 96  0  0 2018-11-25 11:33:42
 3  0      0  26816     40   3777    0    0     0     0 11120 10246  3  1 96  0  0 2018-11-25 11:33:43
 0  0      0  26811     40   3782    0    0     0     0 11296 10345  2  1 96  0  0 2018-11-25 11:33:44
 0  0      0  26806     40   3787    0    0     0    68 11465 10666  3  1 96  0  0 2018-11-25 11:33:45
 0  0      0  28567     40   2026    0    0     0     0 12429 11251  2  2 95  0  0 2018-11-25 11:33:46
 0  0      0  28561     40   2031    0    0     0     0 12127 11164  3  1 96  0  0 2018-11-25 11:33:47
 1  0      0  28557     40   2036    0    0     0     0 11898 10923  3  1 96  0  0 2018-11-25 11:33:48
 1  0      0  28552     40   2041    0    0     0     0 11521 10638  2  1 96  0  0 2018-11-25 11:33:49
 2  0      0  28548     40   2045    0    0     0    68 11698 10857  3  1 96  0  0 2018-11-25 11:33:50
 1  0      0  28542     40   2051    0    0     0     0 11773 10807  2  1 96  0  0 2018-11-25 11:33:51
 0  0      0  28538     40   2055    0    0     0     0 11599 10797  2  2 96  0  0 2018-11-25 11:33:52
 0  0      0  28533     40   2060    0    0     0     0 11508 10688  3  1 96  0  0 2018-11-25 11:33:53
 0  1      0  28530     40   2063    0    0     0 86312 7130 6808  1  1 96  2  0 2018-11-25 11:33:54
 1  0      0  28521     40   2070    0    0     0    68 14289 11791  3  1 96  0  0 2018-11-25 11:33:55
 1  0      0  28515     40   2075    0    0     0     0 11899 10982  3  2 96  0  0 2018-11-25 11:33:56
 0  0      0  28510     40   2080    0    0     0     0 11507 10497  2  1 96  0  0 2018-11-25 11:33:57
 1  0      0  28506     40   2085    0    0     0     0 11743 10786  3  1 96  0  0 2018-11-25 11:33:58
 0  0      0  28503     40   2088    0    0     0 67348 8617 8091  2  1 97  0  0 2018-11-25 11:34:00
 0  0      0  28496     40   2094    0    0     0    68 12448 10809  2  2 96  0  0 2018-11-25 11:34:00
 4  0      0  28491     40   2099    0    0     0     0 11339 10515  3  1 96  0  0 2018-11-25 11:34:02
 0  0      0  28487     40   2104    0    0     0     0 11543 10736  3  1 96  0  0 2018-11-25 11:34:03
 1  0      0  28482     40   2109    0    0     0     0 8183 7252  2  1 97  0  0 2018-11-25 11:34:04
 1  0      0  28477     40   2114    0    0     0     0 13844 12482  3  2 96  0  0 2018-11-25 11:34:05
 0  0      0  28472     40   2119    0    0     0    68 11870 10834  2  1 96  0  0 2018-11-25 11:34:06
 0  0      0  28467     40   2124    0    0     0     0 11750 10721  3  1 96  0  0 2018-11-25 11:34:07
 1  0      0  28462     40   2129    0    0     0     0 11852 10698  3  1 96  0  0 2018-11-25 11:34:08
 1  0      0  28458     40   2133    0    0     0     0 11767 10797  2  2 96  0  0 2018-11-25 11:34:09
 0  0      0  28452     40   2138    0    0     0    68 6348 6399  2  1 97  0  0 2018-11-25 11:34:10
 0  0      0  28447     40   2143    0    0     0  3660 14199 11923  3  2 95  0  0 2018-11-25 11:34:11
 2  0      0  28442     40   2148    0    0     0     0 11281 10438  3  1 96  0  0 2018-11-25 11:34:12
 1  0      0  28437     40   2152    0    0     0     0 11204 10147  2  1 96  0  0 2018-11-25 11:34:13
 1  0      0  28433     40   2157    0    0     0     0 10810 9960  2  2 96  0  0 2018-11-25 11:34:14
 1  0      0  28428     40   2162    0    0     0     0 10967 10090  3  1 96  0  0 2018-11-25 11:34:15
