2018-12-11 20:14:02, id: test-201402-486, starting consumer #0
2018-12-11 20:14:02, id: test-201402-486, starting consumer #0, channel #0
2018-12-11 20:14:05, id: test-201402-486, time: 2.680s, received: 0.37 msg/s
2018-12-11 20:14:06, id: test-201402-486, time: 3.680s, received: 9922 msg/s
2018-12-11 20:14:07, id: test-201402-486, time: 4.680s, received: 9755 msg/s
2018-12-11 20:14:08, id: test-201402-486, time: 5.680s, received: 9767 msg/s
2018-12-11 20:14:09, id: test-201402-486, time: 6.680s, received: 9765 msg/s
2018-12-11 20:14:10, id: test-201402-486, time: 7.680s, received: 9758 msg/s
2018-12-11 20:14:11, id: test-201402-486, time: 8.680s, received: 9776 msg/s
2018-12-11 20:14:12, id: test-201402-486, time: 9.680s, received: 9767 msg/s
2018-12-11 20:14:13, id: test-201402-486, time: 10.680s, received: 9758 msg/s
2018-12-11 20:14:14, id: test-201402-486, time: 11.680s, received: 9761 msg/s
2018-12-11 20:14:15, id: test-201402-486, time: 12.680s, received: 9769 msg/s
2018-12-11 20:14:16, id: test-201402-486, time: 13.680s, received: 9764 msg/s
2018-12-11 20:14:17, id: test-201402-486, time: 14.680s, received: 9768 msg/s
2018-12-11 20:14:18, id: test-201402-486, time: 15.680s, received: 9762 msg/s
2018-12-11 20:14:19, id: test-201402-486, time: 16.680s, received: 9771 msg/s
2018-12-11 20:14:20, id: test-201402-486, time: 17.680s, received: 9760 msg/s
2018-12-11 20:14:21, id: test-201402-486, time: 18.680s, received: 9774 msg/s
2018-12-11 20:14:22, id: test-201402-486, time: 19.680s, received: 9760 msg/s
2018-12-11 20:14:23, id: test-201402-486, time: 20.680s, received: 9762 msg/s
2018-12-11 20:14:24, id: test-201402-486, time: 21.680s, received: 9763 msg/s
2018-12-11 20:14:25, id: test-201402-486, time: 22.680s, received: 9772 msg/s
2018-12-11 20:14:26, id: test-201402-486, time: 23.680s, received: 9758 msg/s
2018-12-11 20:14:27, id: test-201402-486, time: 24.680s, received: 9768 msg/s
2018-12-11 20:14:28, id: test-201402-486, time: 25.680s, received: 9764 msg/s
2018-12-11 20:14:29, id: test-201402-486, time: 26.680s, received: 9766 msg/s
2018-12-11 20:14:30, id: test-201402-486, time: 27.680s, received: 9769 msg/s
2018-12-11 20:14:31, id: test-201402-486, time: 28.680s, received: 9764 msg/s
2018-12-11 20:14:32, id: test-201402-486, time: 29.680s, received: 9760 msg/s
2018-12-11 20:14:33, id: test-201402-486, time: 30.680s, received: 9764 msg/s
2018-12-11 20:14:34, id: test-201402-486, time: 31.680s, received: 9765 msg/s
2018-12-11 20:14:35, id: test-201402-486, time: 32.680s, received: 9765 msg/s
2018-12-11 20:14:36, id: test-201402-486, time: 33.680s, received: 9772 msg/s
2018-12-11 20:14:37, id: test-201402-486, time: 34.681s, received: 9758 msg/s
2018-12-11 20:14:38, id: test-201402-486, time: 35.681s, received: 9771 msg/s
2018-12-11 20:14:39, id: test-201402-486, time: 36.681s, received: 9761 msg/s
2018-12-11 20:14:40, id: test-201402-486, time: 37.681s, received: 9773 msg/s
2018-12-11 20:14:41, id: test-201402-486, time: 38.681s, received: 9761 msg/s
2018-12-11 20:14:42, id: test-201402-486, time: 39.681s, received: 9767 msg/s
2018-12-11 20:14:43, id: test-201402-486, time: 40.681s, received: 9761 msg/s
2018-12-11 20:14:44, id: test-201402-486, time: 41.681s, received: 9769 msg/s
2018-12-11 20:14:45, id: test-201402-486, time: 42.681s, received: 9758 msg/s
2018-12-11 20:14:46, id: test-201402-486, time: 43.681s, received: 9764 msg/s
2018-12-11 20:14:47, id: test-201402-486, time: 44.681s, received: 9766 msg/s
2018-12-11 20:14:48, id: test-201402-486, time: 45.681s, received: 9765 msg/s
2018-12-11 20:14:49, id: test-201402-486, time: 46.681s, received: 9764 msg/s
2018-12-11 20:14:50, id: test-201402-486, time: 47.681s, received: 9771 msg/s
2018-12-11 20:14:51, id: test-201402-486, time: 48.681s, received: 9753 msg/s
2018-12-11 20:14:52, id: test-201402-486, time: 49.681s, received: 9780 msg/s
2018-12-11 20:14:53, id: test-201402-486, time: 50.681s, received: 9757 msg/s
2018-12-11 20:14:54, id: test-201402-486, time: 51.681s, received: 9764 msg/s
2018-12-11 20:14:55, id: test-201402-486, time: 52.681s, received: 9771 msg/s
2018-12-11 20:14:56, id: test-201402-486, time: 53.681s, received: 9760 msg/s
2018-12-11 20:14:57, id: test-201402-486, time: 54.681s, received: 9765 msg/s
2018-12-11 20:14:58, id: test-201402-486, time: 55.681s, received: 9764 msg/s
2018-12-11 20:14:59, id: test-201402-486, time: 56.681s, received: 9775 msg/s
2018-12-11 20:15:00, id: test-201402-486, time: 57.681s, received: 9755 msg/s
2018-12-11 20:15:01, id: test-201402-486, time: 58.681s, received: 9771 msg/s
2018-12-11 20:15:02, id: test-201402-486, time: 59.681s, received: 9769 msg/s
2018-12-11 20:15:03, id: test-201402-486, time: 60.681s, received: 9764 msg/s
2018-12-11 20:15:04, id: test-201402-486, time: 61.681s, received: 9766 msg/s
2018-12-11 20:15:05, id: test-201402-486, time: 62.681s, received: 9755 msg/s
2018-12-11 20:15:06, id: test-201402-486, time: 63.681s, received: 9775 msg/s
2018-12-11 20:15:07, id: test-201402-486, time: 64.681s, received: 9765 msg/s
2018-12-11 20:15:08, id: test-201402-486, time: 65.681s, received: 9748 msg/s
2018-12-11 20:15:09, id: test-201402-486, time: 66.681s, received: 9782 msg/s
2018-12-11 20:15:10, id: test-201402-486, time: 67.681s, received: 9755 msg/s
2018-12-11 20:15:11, id: test-201402-486, time: 68.681s, received: 9768 msg/s
2018-12-11 20:15:12, id: test-201402-486, time: 69.681s, received: 9763 msg/s
2018-12-11 20:15:13, id: test-201402-486, time: 70.681s, received: 9766 msg/s
2018-12-11 20:15:14, id: test-201402-486, time: 71.681s, received: 9763 msg/s
2018-12-11 20:15:15, id: test-201402-486, time: 72.681s, received: 9768 msg/s
2018-12-11 20:15:16, id: test-201402-486, time: 73.681s, received: 9762 msg/s
2018-12-11 20:15:17, id: test-201402-486, time: 74.681s, received: 9772 msg/s
2018-12-11 20:15:18, id: test-201402-486, time: 75.681s, received: 9768 msg/s
2018-12-11 20:15:19, id: test-201402-486, time: 76.681s, received: 9758 msg/s
2018-12-11 20:15:20, id: test-201402-486, time: 77.681s, received: 9769 msg/s
2018-12-11 20:15:21, id: test-201402-486, time: 78.681s, received: 9768 msg/s
2018-12-11 20:15:22, id: test-201402-486, time: 79.681s, received: 9764 msg/s
2018-12-11 20:15:23, id: test-201402-486, time: 80.681s, received: 9724 msg/s
2018-12-11 20:15:24, id: test-201402-486, time: 81.681s, received: 9797 msg/s
2018-12-11 20:15:25, id: test-201402-486, time: 82.681s, received: 9765 msg/s
2018-12-11 20:15:26, id: test-201402-486, time: 83.681s, received: 9765 msg/s
2018-12-11 20:15:27, id: test-201402-486, time: 84.681s, received: 9768 msg/s
2018-12-11 20:15:28, id: test-201402-486, time: 85.681s, received: 9764 msg/s
2018-12-11 20:15:29, id: test-201402-486, time: 86.681s, received: 9763 msg/s
2018-12-11 20:15:30, id: test-201402-486, time: 87.681s, received: 9765 msg/s
2018-12-11 20:15:31, id: test-201402-486, time: 88.681s, received: 9770 msg/s
2018-12-11 20:15:32, id: test-201402-486, time: 89.681s, received: 9766 msg/s
2018-12-11 20:15:33, id: test-201402-486, time: 90.681s, received: 9762 msg/s
2018-12-11 20:15:34, id: test-201402-486, time: 91.681s, received: 9762 msg/s
2018-12-11 20:15:35, id: test-201402-486, time: 92.681s, received: 9766 msg/s
2018-12-11 20:15:36, id: test-201402-486, time: 93.681s, received: 9770 msg/s
2018-12-11 20:15:37, id: test-201402-486, time: 94.681s, received: 9769 msg/s
2018-12-11 20:15:38, id: test-201402-486, time: 95.681s, received: 9765 msg/s
2018-12-11 20:15:39, id: test-201402-486, time: 96.681s, received: 9763 msg/s
2018-12-11 20:15:40, id: test-201402-486, time: 97.681s, received: 9767 msg/s
2018-12-11 20:15:41, id: test-201402-486, time: 98.681s, received: 9763 msg/s
2018-12-11 20:15:42, id: test-201402-486, time: 99.681s, received: 9751 msg/s
2018-12-11 20:15:43, id: test-201402-486, time: 100.681s, received: 9771 msg/s
2018-12-11 20:15:44, id: test-201402-486, time: 101.681s, received: 9775 msg/s
2018-12-11 20:15:45, id: test-201402-486, time: 102.681s, received: 9756 msg/s
2018-12-11 20:15:46, id: test-201402-486, time: 103.681s, received: 9769 msg/s
2018-12-11 20:15:47, id: test-201402-486, time: 104.681s, received: 9770 msg/s
2018-12-11 20:15:48, id: test-201402-486, time: 105.681s, received: 9755 msg/s
2018-12-11 20:15:49, id: test-201402-486, time: 106.681s, received: 9768 msg/s
2018-12-11 20:15:50, id: test-201402-486, time: 107.681s, received: 9762 msg/s
2018-12-11 20:15:51, id: test-201402-486, time: 108.681s, received: 9772 msg/s
2018-12-11 20:15:52, id: test-201402-486, time: 109.681s, received: 9758 msg/s
2018-12-11 20:15:53, id: test-201402-486, time: 110.681s, received: 9775 msg/s
2018-12-11 20:15:54, id: test-201402-486, time: 111.681s, received: 9755 msg/s
2018-12-11 20:15:55, id: test-201402-486, time: 112.681s, received: 9770 msg/s
2018-12-11 20:15:56, id: test-201402-486, time: 113.681s, received: 9761 msg/s
2018-12-11 20:15:57, id: test-201402-486, time: 114.681s, received: 9768 msg/s
2018-12-11 20:15:58, id: test-201402-486, time: 115.681s, received: 9754 msg/s
2018-12-11 20:15:59, id: test-201402-486, time: 116.681s, received: 9772 msg/s
2018-12-11 20:16:00, id: test-201402-486, time: 117.681s, received: 9768 msg/s
2018-12-11 20:16:01, id: test-201402-486, time: 118.681s, received: 9763 msg/s
2018-12-11 20:16:02, id: test-201402-486, time: 119.681s, received: 9774 msg/s
2018-12-11 20:16:03, id: test-201402-486, time: 120.681s, received: 9758 msg/s
2018-12-11 20:16:04, id: test-201402-486, time: 121.681s, received: 9763 msg/s
2018-12-11 20:16:05, id: test-201402-486, time: 122.681s, received: 9768 msg/s
2018-12-11 20:16:06, id: test-201402-486, time: 123.681s, received: 9761 msg/s
2018-12-11 20:16:07, id: test-201402-486, time: 124.681s, received: 9775 msg/s
2018-12-11 20:16:08, id: test-201402-486, time: 125.681s, received: 9756 msg/s
2018-12-11 20:16:09, id: test-201402-486, time: 126.682s, received: 9764 msg/s
2018-12-11 20:16:10, id: test-201402-486, time: 127.682s, received: 9774 msg/s
2018-12-11 20:16:11, id: test-201402-486, time: 128.682s, received: 9765 msg/s
2018-12-11 20:16:12, id: test-201402-486, time: 129.682s, received: 9760 msg/s
2018-12-11 20:16:13, id: test-201402-486, time: 130.682s, received: 9761 msg/s
2018-12-11 20:16:14, id: test-201402-486, time: 131.682s, received: 9765 msg/s
2018-12-11 20:16:15, id: test-201402-486, time: 132.682s, received: 9766 msg/s
2018-12-11 20:16:16, id: test-201402-486, time: 133.682s, received: 9773 msg/s
2018-12-11 20:16:17, id: test-201402-486, time: 134.682s, received: 9765 msg/s
2018-12-11 20:16:18, id: test-201402-486, time: 135.682s, received: 9758 msg/s
2018-12-11 20:16:19, id: test-201402-486, time: 136.682s, received: 9768 msg/s
2018-12-11 20:16:20, id: test-201402-486, time: 137.682s, received: 9767 msg/s
2018-12-11 20:16:21, id: test-201402-486, time: 138.682s, received: 9760 msg/s
2018-12-11 20:16:22, id: test-201402-486, time: 139.682s, received: 9763 msg/s
2018-12-11 20:16:23, id: test-201402-486, time: 140.682s, received: 9766 msg/s
2018-12-11 20:16:24, id: test-201402-486, time: 141.682s, received: 9773 msg/s
2018-12-11 20:16:25, id: test-201402-486, time: 142.682s, received: 9763 msg/s
2018-12-11 20:16:26, id: test-201402-486, time: 143.682s, received: 9757 msg/s
2018-12-11 20:16:27, id: test-201402-486, time: 144.682s, received: 9768 msg/s
2018-12-11 20:16:28, id: test-201402-486, time: 145.682s, received: 9769 msg/s
2018-12-11 20:16:29, id: test-201402-486, time: 146.682s, received: 9761 msg/s
2018-12-11 20:16:30, id: test-201402-486, time: 147.682s, received: 9769 msg/s
2018-12-11 20:16:31, id: test-201402-486, time: 148.682s, received: 9765 msg/s
2018-12-11 20:16:32, id: test-201402-486, time: 149.682s, received: 9762 msg/s
2018-12-11 20:16:33, id: test-201402-486, time: 150.682s, received: 9764 msg/s
2018-12-11 20:16:34, id: test-201402-486, time: 151.682s, received: 9756 msg/s
2018-12-11 20:16:35, id: test-201402-486, time: 152.682s, received: 9781 msg/s
2018-12-11 20:16:36, id: test-201402-486, time: 153.682s, received: 9759 msg/s
2018-12-11 20:16:37, id: test-201402-486, time: 154.682s, received: 9762 msg/s
2018-12-11 20:16:38, id: test-201402-486, time: 155.682s, received: 9768 msg/s
2018-12-11 20:16:39, id: test-201402-486, time: 156.682s, received: 9771 msg/s
2018-12-11 20:16:40, id: test-201402-486, time: 157.682s, received: 9758 msg/s
2018-12-11 20:16:41, id: test-201402-486, time: 158.682s, received: 9770 msg/s
2018-12-11 20:16:42, id: test-201402-486, time: 159.682s, received: 9763 msg/s
2018-12-11 20:16:43, id: test-201402-486, time: 160.682s, received: 9769 msg/s
2018-12-11 20:16:44, id: test-201402-486, time: 161.682s, received: 9759 msg/s
2018-12-11 20:16:45, id: test-201402-486, time: 162.682s, received: 9762 msg/s
2018-12-11 20:16:46, id: test-201402-486, time: 163.682s, received: 9772 msg/s
2018-12-11 20:16:47, id: test-201402-486, time: 164.682s, received: 9765 msg/s
2018-12-11 20:16:48, id: test-201402-486, time: 165.682s, received: 9763 msg/s
2018-12-11 20:16:49, id: test-201402-486, time: 166.682s, received: 9766 msg/s
2018-12-11 20:16:50, id: test-201402-486, time: 167.682s, received: 9759 msg/s
2018-12-11 20:16:51, id: test-201402-486, time: 168.682s, received: 9774 msg/s
2018-12-11 20:16:52, id: test-201402-486, time: 169.682s, received: 9750 msg/s
2018-12-11 20:16:53, id: test-201402-486, time: 170.682s, received: 9771 msg/s
2018-12-11 20:16:54, id: test-201402-486, time: 171.682s, received: 9766 msg/s
2018-12-11 20:16:55, id: test-201402-486, time: 172.682s, received: 9773 msg/s
2018-12-11 20:16:56, id: test-201402-486, time: 173.682s, received: 9749 msg/s
2018-12-11 20:16:57, id: test-201402-486, time: 174.682s, received: 9773 msg/s
2018-12-11 20:16:58, id: test-201402-486, time: 175.682s, received: 9765 msg/s
2018-12-11 20:16:59, id: test-201402-486, time: 176.682s, received: 9766 msg/s
2018-12-11 20:17:00, id: test-201402-486, time: 177.682s, received: 9763 msg/s
2018-12-11 20:17:01, id: test-201402-486, time: 178.682s, received: 9766 msg/s
2018-12-11 20:17:02, id: test-201402-486, time: 179.682s, received: 9772 msg/s
2018-12-11 20:17:03, id: test-201402-486, time: 180.682s, received: 9761 msg/s
2018-12-11 20:17:04, id: test-201402-486, time: 181.682s, received: 9762 msg/s
2018-12-11 20:17:05, id: test-201402-486, time: 182.682s, received: 9764 msg/s
2018-12-11 20:17:06, id: test-201402-486, time: 183.682s, received: 9774 msg/s
2018-12-11 20:17:07, id: test-201402-486, time: 184.682s, received: 9765 msg/s
2018-12-11 20:17:08, id: test-201402-486, time: 185.682s, received: 9763 msg/s
2018-12-11 20:17:09, id: test-201402-486, time: 186.682s, received: 9750 msg/s
2018-12-11 20:17:10, id: test-201402-486, time: 187.682s, received: 9782 msg/s
2018-12-11 20:17:11, id: test-201402-486, time: 188.682s, received: 9756 msg/s
2018-12-11 20:17:12, id: test-201402-486, time: 189.682s, received: 9769 msg/s
2018-12-11 20:17:13, id: test-201402-486, time: 190.682s, received: 9766 msg/s
2018-12-11 20:17:14, id: test-201402-486, time: 191.682s, received: 9761 msg/s
2018-12-11 20:17:15, id: test-201402-486, time: 192.682s, received: 9764 msg/s
2018-12-11 20:17:16, id: test-201402-486, time: 193.682s, received: 9756 msg/s
2018-12-11 20:17:17, id: test-201402-486, time: 194.682s, received: 9774 msg/s
2018-12-11 20:17:18, id: test-201402-486, time: 195.682s, received: 9769 msg/s
2018-12-11 20:17:19, id: test-201402-486, time: 196.682s, received: 9764 msg/s
2018-12-11 20:17:20, id: test-201402-486, time: 197.682s, received: 9763 msg/s
2018-12-11 20:17:21, id: test-201402-486, time: 198.682s, received: 9758 msg/s
2018-12-11 20:17:22, id: test-201402-486, time: 199.682s, received: 9780 msg/s
2018-12-11 20:17:23, id: test-201402-486, time: 200.682s, received: 9765 msg/s
2018-12-11 20:17:24, id: test-201402-486, time: 201.682s, received: 9762 msg/s
2018-12-11 20:17:25, id: test-201402-486, time: 202.682s, received: 9760 msg/s
2018-12-11 20:17:26, id: test-201402-486, time: 203.682s, received: 9766 msg/s
2018-12-11 20:17:27, id: test-201402-486, time: 204.682s, received: 9764 msg/s
2018-12-11 20:17:28, id: test-201402-486, time: 205.682s, received: 9762 msg/s
2018-12-11 20:17:29, id: test-201402-486, time: 206.682s, received: 9767 msg/s
2018-12-11 20:17:30, id: test-201402-486, time: 207.682s, received: 9767 msg/s
2018-12-11 20:17:31, id: test-201402-486, time: 208.682s, received: 9770 msg/s
2018-12-11 20:17:32, id: test-201402-486, time: 209.682s, received: 9758 msg/s
2018-12-11 20:17:33, id: test-201402-486, time: 210.682s, received: 9756 msg/s
2018-12-11 20:17:34, id: test-201402-486, time: 211.682s, received: 9775 msg/s
2018-12-11 20:17:35, id: test-201402-486, time: 212.682s, received: 9771 msg/s
2018-12-11 20:17:36, id: test-201402-486, time: 213.682s, received: 9761 msg/s
2018-12-11 20:17:37, id: test-201402-486, time: 214.682s, received: 9771 msg/s
2018-12-11 20:17:38, id: test-201402-486, time: 215.682s, received: 9756 msg/s
2018-12-11 20:17:39, id: test-201402-486, time: 216.682s, received: 9763 msg/s
2018-12-11 20:17:40, id: test-201402-486, time: 217.682s, received: 9768 msg/s
2018-12-11 20:17:41, id: test-201402-486, time: 218.682s, received: 9764 msg/s
2018-12-11 20:17:42, id: test-201402-486, time: 219.683s, received: 9756 msg/s
2018-12-11 20:17:43, id: test-201402-486, time: 220.683s, received: 9783 msg/s
2018-12-11 20:17:44, id: test-201402-486, time: 221.683s, received: 9755 msg/s
2018-12-11 20:17:45, id: test-201402-486, time: 222.683s, received: 9766 msg/s
2018-12-11 20:17:46, id: test-201402-486, time: 223.683s, received: 9765 msg/s
2018-12-11 20:17:47, id: test-201402-486, time: 224.683s, received: 9769 msg/s
2018-12-11 20:17:48, id: test-201402-486, time: 225.683s, received: 9770 msg/s
2018-12-11 20:17:49, id: test-201402-486, time: 226.683s, received: 9755 msg/s
2018-12-11 20:17:50, id: test-201402-486, time: 227.683s, received: 9770 msg/s
