2018-12-21 21:13:21, id: test-211321-283, starting producer #0
2018-12-21 21:13:21, id: test-211321-283, starting producer #0, channel #0
2018-12-21 21:13:22, id: test-211321-283, time: 1.000s, sent: 11130 msg/s
2018-12-21 21:13:23, id: test-211321-283, time: 2.000s, sent: 13658 msg/s
2018-12-21 21:13:24, id: test-211321-283, time: 3.001s, sent: 13670 msg/s
2018-12-21 21:13:25, id: test-211321-283, time: 4.001s, sent: 13684 msg/s
2018-12-21 21:13:26, id: test-211321-283, time: 5.001s, sent: 13671 msg/s
2018-12-21 21:13:27, id: test-211321-283, time: 6.001s, sent: 13666 msg/s
2018-12-21 21:13:28, id: test-211321-283, time: 7.001s, sent: 13676 msg/s
2018-12-21 21:13:29, id: test-211321-283, time: 8.002s, sent: 13657 msg/s
2018-12-21 21:13:30, id: test-211321-283, time: 9.002s, sent: 13685 msg/s
2018-12-21 21:13:31, id: test-211321-283, time: 10.002s, sent: 13657 msg/s
2018-12-21 21:13:32, id: test-211321-283, time: 11.002s, sent: 13685 msg/s
2018-12-21 21:13:33, id: test-211321-283, time: 12.002s, sent: 13671 msg/s
2018-12-21 21:13:34, id: test-211321-283, time: 13.002s, sent: 13657 msg/s
2018-12-21 21:13:35, id: test-211321-283, time: 14.002s, sent: 13685 msg/s
2018-12-21 21:13:36, id: test-211321-283, time: 15.002s, sent: 13671 msg/s
2018-12-21 21:13:37, id: test-211321-283, time: 16.002s, sent: 13669 msg/s
2018-12-21 21:13:38, id: test-211321-283, time: 17.002s, sent: 13673 msg/s
2018-12-21 21:13:39, id: test-211321-283, time: 18.002s, sent: 13671 msg/s
2018-12-21 21:13:40, id: test-211321-283, time: 19.002s, sent: 13668 msg/s
2018-12-21 21:13:41, id: test-211321-283, time: 20.003s, sent: 13660 msg/s
2018-12-21 21:13:42, id: test-211321-283, time: 21.004s, sent: 13671 msg/s
2018-12-21 21:13:43, id: test-211321-283, time: 22.004s, sent: 13675 msg/s
2018-12-21 21:13:44, id: test-211321-283, time: 23.004s, sent: 13677 msg/s
2018-12-21 21:13:45, id: test-211321-283, time: 24.005s, sent: 13660 msg/s
2018-12-21 21:13:46, id: test-211321-283, time: 25.006s, sent: 13671 msg/s
2018-12-21 21:13:47, id: test-211321-283, time: 26.006s, sent: 13685 msg/s
2018-12-21 21:13:48, id: test-211321-283, time: 27.006s, sent: 13671 msg/s
