time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 00:09:05:660, 0, 66.4658, 11.7764, 136122, 24118.0014, 57, 5587, 11.8965, 24364.0594
2018-11-27 00:09:10:660, 0, 155.3940, 17.7856, 318247, 36425.0000, 0, 5000, 17.7856, 36425.0000
2018-11-27 00:09:15:660, 0, 246.0479, 18.1308, 503906, 37131.8000, 0, 5000, 18.1308, 37131.8000
2018-11-27 00:09:20:660, 0, 338.0791, 18.4063, 692386, 37696.0000, 0, 5000, 18.4063, 37696.0000
2018-11-27 00:09:25:660, 0, 430.5493, 18.4940, 881765, 37875.8000, 0, 5000, 18.4940, 37875.8000
2018-11-27 00:09:30:660, 0, 524.1851, 18.7271, 1073531, 38353.2000, 0, 5000, 18.7271, 38353.2000
2018-11-27 00:09:35:660, 0, 617.2305, 18.6091, 1264088, 38111.4000, 0, 5000, 18.6091, 38111.4000
2018-11-27 00:09:40:660, 0, 710.0640, 18.5667, 1454211, 38024.6000, 0, 5000, 18.5667, 38024.6000
2018-11-27 00:09:45:660, 0, 802.7461, 18.5364, 1644024, 37962.6000, 0, 5000, 18.5364, 37962.6000
2018-11-27 00:09:50:660, 0, 896.0488, 18.6605, 1835108, 38216.8000, 0, 5000, 18.6605, 38216.8000
2018-11-27 00:09:55:660, 0, 991.6372, 19.1177, 2030873, 39153.0000, 0, 5000, 19.1177, 39153.0000
2018-11-27 00:10:00:660, 0, 1085.6514, 18.8028, 2223414, 38508.2000, 0, 5000, 18.8028, 38508.2000
2018-11-27 00:10:05:660, 0, 1178.7422, 18.6182, 2414064, 38130.0000, 0, 5000, 18.6182, 38130.0000
2018-11-27 00:10:10:660, 0, 1273.2861, 18.9088, 2607690, 38725.2000, 0, 5000, 18.9088, 38725.2000
2018-11-27 00:10:15:660, 0, 1367.7241, 18.8876, 2801099, 38681.8000, 0, 5000, 18.8876, 38681.8000
2018-11-27 00:10:20:660, 0, 1461.9653, 18.8482, 2994105, 38601.2000, 0, 5000, 18.8482, 38601.2000
2018-11-27 00:10:25:660, 0, 1557.6143, 19.1298, 3189994, 39177.8000, 0, 5000, 19.1298, 39177.8000
2018-11-27 00:10:30:660, 0, 1650.8110, 18.6394, 3380861, 38173.4000, 0, 5000, 18.6394, 38173.4000
2018-11-27 00:10:35:660, 0, 1744.0229, 18.6424, 3571759, 38179.6000, 0, 5000, 18.6424, 38179.6000
