procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  19856     71  10503    0    0     0   213    2    1  1  0 99  0  0 2018-11-27 00:08:52
 0  0      0  19858     71  10503    0    0     0     0  461  762  0  0 100  0  0 2018-11-27 00:08:53
 0  0      0  19858     71  10503    0    0     0     4  367  678  0  0 100  0  0 2018-11-27 00:08:54
 1  0      0  19839     71  10523    0    0     0    68 4079 4373  2  1 96  0  0 2018-11-27 00:08:55
 1  0      0  19800     71  10563    0    0     0    68 12616 12477  7  3 90  0  0 2018-11-27 00:08:56
 1  0      0  19762     71  10601    0    0     0     0 18026 15927  9  4 87  0  0 2018-11-27 00:08:57
 1  0      0  19718     71  10645    0    0     0     0 25879 20456  9  5 86  0  0 2018-11-27 00:08:58
 0  2      0  19682     71  10681    0    0     0 114936 26278 20626  8  5 85  2  0 2018-11-27 00:08:59
 1  1      0  19665     71  10698    0    0     0    64 12932 10227  4  2 85  9  0 2018-11-27 00:09:00
 2  0      0  19620     71  10744    0    0     0    72 35043 25997 10  5 84  0  0 2018-11-27 00:09:01
 2  0      0  19579     71  10785    0    0     0     0 34647 25388 13  5 82  0  0 2018-11-27 00:09:02
 1  0      0  19539     71  10825    0    0     0     0 35572 24958 11  6 83  0  0 2018-11-27 00:09:03
 5  0      0  19497     71  10866    0    0     0  6144 36406 26118 12  5 83  0  0 2018-11-27 00:09:04
 0  1      0  19495     71  10868    0    0     0 244296 2538 2356  1  1 86 12  0 2018-11-27 00:09:05
 1  0      0  19476     71  10888    0    0     0   132 19825 13905  7  3 94 993638700  0 2018-11-27 00:09:06
 1  0      0  19438     71  10926    0    0     0     0 36108 24752 13  5 82  0  0 2018-11-27 00:09:07
 1  0      0  19402     71  10962    0    0     0     0 35081 24222 14  5 81  0  0 2018-11-27 00:09:08
 2  0      0  19366     71  10997    0    0     0     0 34602 24425 11  7 82  0  0 2018-11-27 00:09:09
 2  0      0  19330     71  11033    0    0     0     0 35206 24681 12  6 82  0  0 2018-11-27 00:09:10
 2  0      0  19296     71  11068    0    0     0   132 35064 24376 12  6 81  0  0 2018-11-27 00:09:11
10  1      0  19260     71  11103    0    0     0  4768 34393 23763 12  6 81  0  0 2018-11-27 00:09:12
 3  0      0  19225     71  11139    0    0     0     8 34951 24766 13  5 81  0  0 2018-11-27 00:09:13
 3  0      0  19187     71  11176    0    0     0     0 35453 24582 11  6 83  0  0 2018-11-27 00:09:14
 4  0      0  19149     71  11214    0    0     0     0 35866 24763 11  6 83  0  0 2018-11-27 00:09:15
 2  0      0  19112     71  11251    0    0     0    68 35203 24511 12  5 83  0  0 2018-11-27 00:09:16
 2  0      0  19074     71  11290    0    0     0     0 35449 24835 12  6 82  0  0 2018-11-27 00:09:17
 1  0      0  19034     71  11330    0    0     0     0 36590 24956 11  5 84  0  0 2018-11-27 00:09:18
 1  0      0  18994     71  11369    0    0     0     0 36543 24907 11  6 83  0  0 2018-11-27 00:09:19
 3  0      0  18955     71  11409    0    0     0     0 36300 25050 12  6 83  0  0 2018-11-27 00:09:20
 2  0      0  18917     71  11446    0    0     0    68 35971 24667 13  6 81  0  0 2018-11-27 00:09:21
 2  0      0  18881     71  11482    0    0     0     0 35118 24017 12  6 82  0  0 2018-11-27 00:09:22
 2  0      0  18844     71  11519    0    0     0     0 35894 24339 11  6 83  0  0 2018-11-27 00:09:23
 4  1      0  18805     71  11558    0    0     0 239624 35773 24431 11  7 78  3  0 2018-11-27 00:09:24
 2  1      0  18767     71  11595    0    0     0 186368 36135 24461 12  6 74  7  0 2018-11-27 00:09:25
 2  2      0  18730     71  11633    0    0     0 164096 36016 24260 13  7 73  7  0 2018-11-27 00:09:26
 1  2      0  18693     71  11670    0    0     0 94080 35656 26012 13  6 72  9  0 2018-11-27 00:09:27
 3  0      0  18659     71  11703    0    0     0  6828 34929 24312 13  5 76  6  0 2018-11-27 00:09:28
