procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 3  0      0  28179    149   3229    0    0     0     4    0    0  1  0 98  0  0 2018-12-20 12:57:45
 0  0      0  28182    149   3229    0    0     0  2824  220  298  0  0 99  1  0 2018-12-20 12:57:46
 0  1      0  28182    149   3229    0    0     0  1352  628  820  1  0 96  4  0 2018-12-20 12:57:47
 0  0      0  28184    149   3229    0    0     0   360  225  377  0  0 99  1  0 2018-12-20 12:57:48
 0  0      0  28185    149   3229    0    0     0   156  511  773  0  0 99  0  0 2018-12-20 12:57:49
 3  0      0  28187    149   3229    0    0     0     0 1631 1469  1  0 99  0  0 2018-12-20 12:57:50
 3  0      0  28165    149   3229    0    0     0     0 40677 38840 18  6 76  0  0 2018-12-20 12:57:51
 3  0      0  28149    149   3229    0    0     0    72 37449 36891 17  5 77  0  0 2018-12-20 12:57:52
 3  0      0  28153    149   3229    0    0     0     0 40277 39469 18  5 76  0  0 2018-12-20 12:57:53
 3  0      0  28168    149   3229    0    0     0    72 37687 38514 18  5 76  0  0 2018-12-20 12:57:54
 4  0      0  28138    149   3229    0    0     0     0 37350 39008 18  6 77  0  0 2018-12-20 12:57:55
 2  0      0  28166    149   3229    0    0     0    68 37371 37616 19  4 76  0  0 2018-12-20 12:57:56
 6  0      0  28141    149   3229    0    0     0     0 37572 39816 19  5 76  0  0 2018-12-20 12:57:57
 3  0      0  28153    149   3229    0    0     0    76 37267 38655 18  5 77  0  0 2018-12-20 12:57:58
 2  0      0  28137    149   3229    0    0     0    76 36724 38140 18  5 77  0  0 2018-12-20 12:57:59
 3  0      0  28148    149   3229    0    0     0     0 37358 39510 17  6 77  0  0 2018-12-20 12:58:00
 1  0      0  28171    149   3229    0    0     0    68 36809 36652 18  5 77  0  0 2018-12-20 12:58:01
 3  0      0  28149    149   3229    0    0     0     0 37314 39648 18  5 77  0  0 2018-12-20 12:58:02
 3  0      0  28167    149   3229    0    0     0    72 35892 37049 17  5 77  0  0 2018-12-20 12:58:03
 3  0      0  28138    149   3229    0    0     0     0 36440 38402 18  5 77  0  0 2018-12-20 12:58:04
