2018-12-21 03:24:09, id: test-032409-465, starting producer #0
2018-12-21 03:24:09, id: test-032409-465, starting producer #0, channel #0
2018-12-21 03:24:10, id: test-032409-465, time: 1.048s, sent: 8164 msg/s
2018-12-21 03:24:11, id: test-032409-465, time: 2.068s, sent: 7407 msg/s
2018-12-21 03:24:12, id: test-032409-465, time: 3.195s, sent: 6705 msg/s
2018-12-21 03:24:13, id: test-032409-465, time: 4.380s, sent: 5267 msg/s
2018-12-21 03:24:15, id: test-032409-465, time: 5.556s, sent: 6518 msg/s
2018-12-21 03:24:16, id: test-032409-465, time: 6.723s, sent: 6474 msg/s
2018-12-21 03:24:17, id: test-032409-465, time: 7.852s, sent: 5432 msg/s
2018-12-21 03:24:18, id: test-032409-465, time: 8.996s, sent: 6796 msg/s
2018-12-21 03:24:19, id: test-032409-465, time: 10.012s, sent: 6144 msg/s
2018-12-21 03:24:20, id: test-032409-465, time: 11.068s, sent: 6014 msg/s
2018-12-21 03:24:21, id: test-032409-465, time: 12.236s, sent: 6470 msg/s
2018-12-21 03:24:22, id: test-032409-465, time: 13.400s, sent: 6491 msg/s
2018-12-21 03:24:24, id: test-032409-465, time: 14.543s, sent: 6706 msg/s
2018-12-21 03:24:25, id: test-032409-465, time: 15.543s, sent: 6712 msg/s
2018-12-21 03:24:26, id: test-032409-465, time: 16.656s, sent: 5284 msg/s
2018-12-21 03:24:27, id: test-032409-465, time: 18.024s, sent: 5523 msg/s
2018-12-21 03:24:28, id: test-032409-465, time: 19.156s, sent: 6772 msg/s
2018-12-21 03:24:29, id: test-032409-465, time: 20.272s, sent: 5495 msg/s
2018-12-21 03:24:30, id: test-032409-465, time: 21.436s, sent: 6585 msg/s
2018-12-21 03:24:32, id: test-032409-465, time: 22.472s, sent: 6025 msg/s
2018-12-21 03:24:33, id: test-032409-465, time: 23.472s, sent: 7093 msg/s
2018-12-21 03:24:34, id: test-032409-465, time: 24.472s, sent: 6783 msg/s
2018-12-21 03:24:35, id: test-032409-465, time: 25.615s, sent: 5489 msg/s
2018-12-21 03:24:36, id: test-032409-465, time: 26.979s, sent: 5540 msg/s
2018-12-21 03:24:37, id: test-032409-465, time: 27.992s, sent: 6161 msg/s
2018-12-21 03:24:38, id: test-032409-465, time: 29.016s, sent: 6203 msg/s
2018-12-21 03:24:39, id: test-032409-465, time: 30.236s, sent: 6193 msg/s
2018-12-21 03:24:40, id: test-032409-465, time: 31.375s, sent: 6633 msg/s
2018-12-21 03:24:42, id: test-032409-465, time: 32.539s, sent: 6492 msg/s
2018-12-21 03:24:43, id: test-032409-465, time: 33.539s, sent: 7307 msg/s
2018-12-21 03:24:44, id: test-032409-465, time: 34.700s, sent: 5590 msg/s
2018-12-21 03:24:45, id: test-032409-465, time: 35.824s, sent: 5651 msg/s
2018-12-21 03:24:46, id: test-032409-465, time: 36.832s, sent: 6192 msg/s
2018-12-21 03:24:47, id: test-032409-465, time: 37.939s, sent: 5638 msg/s
2018-12-21 03:24:48, id: test-032409-465, time: 39.288s, sent: 5764 msg/s
2018-12-21 03:24:49, id: test-032409-465, time: 40.368s, sent: 6895 msg/s
2018-12-21 03:24:50, id: test-032409-465, time: 41.376s, sent: 6192 msg/s
2018-12-21 03:24:52, id: test-032409-465, time: 42.484s, sent: 6819 msg/s
2018-12-21 03:24:53, id: test-032409-465, time: 43.540s, sent: 6118 msg/s
2018-12-21 03:24:54, id: test-032409-465, time: 44.548s, sent: 6193 msg/s
2018-12-21 03:24:55, id: test-032409-465, time: 45.700s, sent: 6464 msg/s
2018-12-21 03:24:56, id: test-032409-465, time: 46.704s, sent: 6217 msg/s
