procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  10896     40  19366    0    0     0    18    1    0  0  0 100  0  0 2018-11-25 19:32:02
 0  0      0  10896     40  19366    0    0     0     0  302  426  0  0 100  0  0 2018-11-25 19:32:03
 0  0      0  10897     40  19366    0    0     0     0  215  377  0  0 100  0  0 2018-11-25 19:32:04
 0  0      0  10897     40  19366    0    0     0     0  215  516  0  0 100  0  0 2018-11-25 19:32:05
 1  0      0  10873     40  19390    0    0     0   136 4901 3505  1  0 99  0  0 2018-11-25 19:32:06
 1  0      0  10841     40  19422    0    0     0     0 9119 6391  1  1 98  0  0 2018-11-25 19:32:07
 0  0      0  10811     40  19453    0    0     0     0 9094 6410  1  1 99  0  0 2018-11-25 19:32:08
 1  0      0  10780     40  19484    0    0     0     0 9025 6390  1  1 99  0  0 2018-11-25 19:32:09
 0  0      0  10748     40  19515    0    0     0 32992 8244 6473  1  1 98  0  0 2018-11-25 19:32:10
 0  0      0  10717     40  19546    0    0     0    68 9181 6529  1  1 98  0  0 2018-11-25 19:32:11
 1  0      0  10685     40  19578    0    0     0     0 9280 6575  1  1 98  0  0 2018-11-25 19:32:12
 0  0      0  10654     40  19609    0    0     0     0 9033 6378  1  1 98  0  0 2018-11-25 19:32:13
 0  0      0  10622     40  19641    0    0     0     0 9403 6742  1  1 98  0  0 2018-11-25 19:32:14
 0  1      0  10612     40  19651    0    0     0 249644 2987 2783  0  1 94  5  0 2018-11-25 19:32:15
 0  0      0  10591     40  19673    0    0     0    68 8170 4566  1  0 96  3  0 2018-11-25 19:32:16
 1  0      0  10538     40  19725    0    0     0     0 10980 8779  1  1 98  0  0 2018-11-25 19:32:17
 0  0      0  10491     40  19772    0    0     0     0 34505 9402  2  2 96  0  0 2018-11-25 19:32:18
 0  0      0  10460     40  19803    0    0     0     0 9258 6594  1  1 98  0  0 2018-11-25 19:32:19
 0  0      0  10426     40  19837    0    0     0     0 9711 7279  1  1 98  0  0 2018-11-25 19:32:20
 1  0      0  10393     40  19870    0    0     0    68 9414 6779  1  1 98  0  0 2018-11-25 19:32:21
 1  0      0  10360     40  19903    0    0     0     0 9374 6708  1  1 99  0  0 2018-11-25 19:32:22
 1  0      0  10327     40  19936    0    0     0     0 9448 6742  1  1 98  0  0 2018-11-25 19:32:23
 0  0      0  10296     40  19967    0    0     0     0 9321 6653  1  1 98  0  0 2018-11-25 19:32:24
 0  0      0  10267     40  19996    0    0     0     4 8705 6342  1  1 99  0  0 2018-11-25 19:32:25
 1  0      0  10240     40  20023    0    0     0    68 8122 5817  1  1 98  0  0 2018-11-25 19:32:26
 0  0      0  10208     40  20055    0    0     0     0 9298 6629  1  1 98  0  0 2018-11-25 19:32:27
 0  0      0  10175     40  20088    0    0     0     0 9433 6774  1  1 98  0  0 2018-11-25 19:32:28
 0  0      0  10142     40  20121    0    0     0     0 9357 6734  1  1 98  0  0 2018-11-25 19:32:29
 1  0      0  10110     40  20153    0    0     0     0 9560 7127  1  1 98  0  0 2018-11-25 19:32:30
 0  0      0  10102     40  20161    0    0     0    68 2380 1879  0  0 100  0  0 2018-11-25 19:32:31
 0  0      0  10102     40  20161    0    0     0  3880  265  446  0  0 99  1  0 2018-11-25 19:32:32
 0  0      0  10102     40  20161    0    0     0     0  151  294  0  0 100  0  0 2018-11-25 19:32:33
 0  0      0  10102     40  20161    0    0     0     0  156  298  0  0 100  0  0 2018-11-25 19:32:34
 1  0      0  10083     40  20180    0    0     0     0 5745 4317  1  0 99  0  0 2018-11-25 19:32:35
 1  0      0  10050     40  20213    0    0     0    68 9429 6788  1  1 99  0  0 2018-11-25 19:32:36
 0  0      0  10018     40  20245    0    0     0     0 9233 7015  1  1 98  0  0 2018-11-25 19:32:37
 0  0      0   9986     40  20277    0    0     0     0 9398 6590  1  1 98  0  0 2018-11-25 19:32:38
 1  0      0   9953     40  20310    0    0     0     0 9494 6801  1  1 98  0  0 2018-11-25 19:32:39
 0  0      0   9920     40  20342    0    0     0   248 9419 6939  1  0 99  0  0 2018-11-25 19:32:40
 0  0      0   9890     40  20373    0    0     0    68 8898 6120  1  0 98  0  0 2018-11-25 19:32:41
 1  0      0   9860     40  20403    0    0     0 98312 8971 6210  1  1 98  0  0 2018-11-25 19:32:42
 1  1      0   9826     40  20438    0    0     0 231424 9744 6722  1  1 95  3  0 2018-11-25 19:32:43
 1  1      0   9791     40  20472    0    0     0 190464 10271 6870  1  1 94  4  0 2018-11-25 19:32:44
 0  1      0   9759     40  20503    0    0     0 178176 9811 7222  1  1 95  4  0 2018-11-25 19:32:45
 0  2      0   9728     40  20535    0    0     0 67812 10122 7931  1  1 94  5  0 2018-11-25 19:32:46
 0  0      0   9696     40  20567    0    0     0  1900 10391 8317  1  0 98  1  0 2018-11-25 19:32:47
 0  0      0   9665     40  20598    0    0     0     0 9979 7664  1  1 99  0  0 2018-11-25 19:32:48
 1  0      0   9633     40  20630    0    0     0     0 10103 7816  1  0 99  0  0 2018-11-25 19:32:49
 0  0      0   9602     40  20661    0    0     0     0 10010 7894  1  1 99  0  0 2018-11-25 19:32:50
 0  0      0   9568     40  20695    0    0     0   100 10237 7915  1  1 98  0  0 2018-11-25 19:32:51
 0  0      0   9535     40  20728    0    0     0     0 10173 8337  2  0 98  0  0 2018-11-25 19:32:52
 0  0      0   9503     40  20761    0    0     0     0 10160 7798  1  1 98  0  0 2018-11-25 19:32:53
 0  0      0   9471     40  20792    0    0     0     0 9801 7565  1  1 99  0  0 2018-11-25 19:32:54
 1  0      0   9439     40  20824    0    0     0     0 9227 6851  1  1 99  0  0 2018-11-25 19:32:55
 1  0      0   9406     40  20857    0    0     0   136 9671 6991  1  1 98  0  0 2018-11-25 19:32:56
 1  0      0   9613     40  20649    0    0     0     0 9462 6792  1  1 98  0  0 2018-11-25 19:32:57
 1  0      0  18640     40  11623    0    0     0     0 11462 11141  1  5 95  0  0 2018-11-25 19:32:58
 0  0      0  26867     40   3393    0    0     0     0 11400 9102  1  4 95  0  0 2018-11-25 19:32:59
 0  0      0  26834     40   3425    0    0     0     0 9640 7044  1  1 98  0  0 2018-11-25 19:33:00
 1  0      0  26801     40   3458    0    0     0   132 9595 6846  1  1 98  0  0 2018-11-25 19:33:01
 0  0      0  26768     40   3491    0    0     0     0 9568 6928  1  1 98  0  0 2018-11-25 19:33:02
 1  0      0  26735     40   3524    0    0     0     0 9459 6680  1  0 99  0  0 2018-11-25 19:33:03
 1  0      0  26701     40   3558    0    0     0     0 9536 6882  1  1 98  0  0 2018-11-25 19:33:04
 1  0      0  26668     40   3591    0    0     0     0 9431 6952  1  1 98  0  0 2018-11-25 19:33:05
 0  0      0  26638     40   3622    0    0     0  8040 9528 7387  1  1 98  1  0 2018-11-25 19:33:06
 1  0      0  26605     40   3655    0    0     0     0 9388 6638  1  1 99  0  0 2018-11-25 19:33:07
 0  0      0  26572     40   3687    0    0     0     0 9511 6852  1  1 99  0  0 2018-11-25 19:33:08
 1  0      0  26539     40   3721    0    0     0     0 9570 6786  1  1 98  0  0 2018-11-25 19:33:09
 0  0      0  26507     40   3753    0    0     0   136 9485 6966  1  1 98  0  0 2018-11-25 19:33:10
 1  0      0  26473     40   3786    0    0     0    68 9552 6873  1  1 99  0  0 2018-11-25 19:33:11
 0  0      0  26442     40   3818    0    0     0     0 9463 6834  1  1 99  0  0 2018-11-25 19:33:12
 2  0      0  26407     40   3852    0    0     0 165896 9603 6938  1  1 98  0  0 2018-11-25 19:33:13
 0  1      0  26376     40   3884    0    0     0 167936 10068 7482  1  1 94  4  0 2018-11-25 19:33:14
 1  1      0  26342     40   3917    0    0     0 176128 10220 7847  1  1 95  3  0 2018-11-25 19:33:15
 1  3      0  26310     40   3950    0    0     0 149568 10021 7512  1  1 92  7  0 2018-11-25 19:33:16
 1  1      0  26274     40   3985    0    0     0 288772 10252 7613  1  1 90  8  0 2018-11-25 19:33:17
 0  1      0  26239     40   4021    0    0     0 100648 10176 7747  1  1 92  7  0 2018-11-25 19:33:18
 1  1      0  26209     40   4051    0    0     0  2144 9348 6665  1  1 95  4  0 2018-11-25 19:33:19
 1  0      0  26177     40   4084    0    0     0   268 10282 8530  1  0 98  0  0 2018-11-25 19:33:20
 0  0      0  26143     40   4117    0    0     0   100 9841 7258  1  1 98  0  0 2018-11-25 19:33:21
 0  0      0  26109     40   4151    0    0     0     0 9517 6781  1  1 98  0  0 2018-11-25 19:33:22
 0  0      0  26077     40   4184    0    0     0     0 9369 6696  1  1 98  0  0 2018-11-25 19:33:23
 0  0      0  26043     40   4217    0    0     0     0 10308 6838  1  1 99  0  0 2018-11-25 19:33:24
 0  0      0  26010     40   4250    0    0     0     0 10700 7156  1  1 99  0  0 2018-11-25 19:33:25
 0  0      0  25977     40   4283    0    0     0   132 10676 6992  1  1 99  0  0 2018-11-25 19:33:26
 0  0      0  25944     40   4316    0    0     0     0 10056 6728  1  1 99  0  0 2018-11-25 19:33:27
 0  0      0  25911     40   4350    0    0     0     4 9513 6792  1  1 99  0  0 2018-11-25 19:33:28
 0  0      0  25878     40   4383    0    0     0     0 9414 6711  1  1 98  0  0 2018-11-25 19:33:29
 1  0      0  25846     40   4415    0    0     0     0 9549 7055  1  0 99  0  0 2018-11-25 19:33:30
 1  0      0  25813     40   4448    0    0     0   132 9576 6830  1  1 98  0  0 2018-11-25 19:33:31
 1  0      0  25780     40   4480    0    0     0     0 9473 6702  1  1 98  0  0 2018-11-25 19:33:32
 0  0      0  25748     40   4513    0    0     0     0 9433 6704  1  1 98  0  0 2018-11-25 19:33:33
 1  0      0  25715     40   4546    0    0     0     0 9484 7086  2  1 98  0  0 2018-11-25 19:33:34
 0  0      0  25683     40   4579    0    0     0     0 9517 6955  1  1 98  0  0 2018-11-25 19:33:35
 1  0      0  25649     40   4612    0    0     0   132 9552 6871  1  1 99  0  0 2018-11-25 19:33:36
 0  0      0  25618     40   4644    0    0     0     0 9300 6717  1  1 99  0  0 2018-11-25 19:33:37
 0  0      0  25585     40   4676    0    0     0     0 9540 6846  1  1 99  0  0 2018-11-25 19:33:38
 0  0      0  25552     40   4709    0    0     0     0 9506 6819  1  1 99  0  0 2018-11-25 19:33:39
 1  0      0  25519     40   4742    0    0     0  5384 9691 7238  1  1 98  1  0 2018-11-25 19:33:40
 0  0      0  25486     40   4774    0    0     0    68 9503 6719  1  1 98  0  0 2018-11-25 19:33:41
 1  0      0  25453     40   4807    0    0     0     0 9545 6845  1  0 99  0  0 2018-11-25 19:33:42
 1  0      0  25420     40   4840    0    0     0     0 9378 6661  1  0 99  0  0 2018-11-25 19:33:43
 1  1      0  25407     40   4853    0    0     0 299372 2974 3217  0  2 93  5  0 2018-11-25 19:33:44
 0  1      0  25408     40   4853    0    0     0 163808  416  555  0  0 96  4  0 2018-11-25 19:33:45
 0  2      0  25409     40   4852    0    0     0 131164  309  399  0  0 96  4  0 2018-11-25 19:33:46
 0  2      0  25410     40   4851    0    0     0 196576  316  309  0  0 96  4  0 2018-11-25 19:33:47
 0  1      0  25411     40   4850    0    0     0 163888  401  465  0  0 96  4  0 2018-11-25 19:33:48
 0  0      0  25412     40   4849    0    0     0 72960  344  307  0  0 99  1  0 2018-11-25 19:33:49
 0  1      0  25387     40   4874    0    0     0 21208 5527 4298  1  0 99  0  0 2018-11-25 19:33:50
