time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-26 23:52:38:948, 0, 77.8032, 15.5606, 159341, 31868.2000, 24, 4976, 15.6357, 32021.9051
2018-11-26 23:52:43:948, 0, 167.9878, 18.0369, 344039, 36939.6000, 0, 5000, 18.0369, 36939.6000
2018-11-26 23:52:48:948, 0, 246.0781, 15.6181, 503968, 31985.8000, 0, 5000, 15.6181, 31985.8000
2018-11-26 23:52:55:773, 0, 308.8501, 9.1974, 632525, 18836.1905, 0, 6825, 9.1974, 18836.1905
2018-11-26 23:53:00:773, 0, 401.2295, 18.4759, 821718, 37838.6000, 0, 5000, 18.4759, 37838.6000
2018-11-26 23:53:05:773, 0, 492.9883, 18.3518, 1009640, 37584.4000, 0, 5000, 18.3518, 37584.4000
2018-11-26 23:53:10:773, 0, 586.3818, 18.6787, 1200910, 38254.0000, 0, 5000, 18.6787, 38254.0000
2018-11-26 23:53:15:773, 0, 680.8501, 18.8937, 1394381, 38694.2000, 0, 5000, 18.8937, 38694.2000
2018-11-26 23:53:20:773, 0, 773.4868, 18.5273, 1584101, 37944.0000, 0, 5000, 18.5273, 37944.0000
2018-11-26 23:53:25:773, 0, 865.6694, 18.4365, 1772891, 37758.0000, 0, 5000, 18.4365, 37758.0000
2018-11-26 23:53:30:773, 0, 957.1104, 18.2882, 1960162, 37454.2000, 0, 5000, 18.2882, 37454.2000
2018-11-26 23:53:35:773, 0, 1049.7471, 18.5273, 2149882, 37944.0000, 0, 5000, 18.5273, 37944.0000
2018-11-26 23:53:40:773, 0, 1141.2485, 18.3003, 2337277, 37479.0000, 0, 5000, 18.3003, 37479.0000
2018-11-26 23:53:45:773, 0, 1232.7954, 18.3094, 2524765, 37497.6000, 0, 5000, 18.3094, 37497.6000
2018-11-26 23:53:50:773, 0, 1325.0083, 18.4426, 2713617, 37770.4000, 0, 5000, 18.4426, 37770.4000
2018-11-26 23:53:55:773, 0, 1417.8721, 18.5728, 2903802, 38037.0000, 0, 5000, 18.5728, 38037.0000
2018-11-26 23:54:00:773, 0, 1509.8882, 18.4032, 3092251, 37689.8000, 0, 5000, 18.4032, 37689.8000
2018-11-26 23:54:05:773, 0, 1603.3423, 18.6908, 3283645, 38278.8000, 0, 5000, 18.6908, 38278.8000
2018-11-26 23:54:10:773, 0, 1696.1606, 18.5637, 3473737, 38018.4000, 0, 5000, 18.5637, 38018.4000
2018-11-26 23:54:15:773, 0, 1790.0840, 18.7847, 3666092, 38471.0000, 0, 5000, 18.7847, 38471.0000
2018-11-26 23:54:20:773, 0, 1883.4019, 18.6636, 3857207, 38223.0000, 0, 5000, 18.6636, 38223.0000
2018-11-26 23:54:25:773, 0, 1976.6440, 18.6484, 4048167, 38192.0000, 0, 5000, 18.6484, 38192.0000
2018-11-26 23:54:30:773, 0, 2067.6157, 18.1943, 4234477, 37262.0000, 0, 5000, 18.1943, 37262.0000
2018-11-26 23:54:35:773, 0, 2159.8589, 18.4486, 4423391, 37782.8000, 0, 5000, 18.4486, 37782.8000
2018-11-26 23:54:40:773, 0, 2252.5562, 18.5395, 4613235, 37968.8000, 0, 5000, 18.5395, 37968.8000
2018-11-26 23:54:45:773, 0, 2346.1465, 18.7181, 4804908, 38334.6000, 0, 5000, 18.7181, 38334.6000
2018-11-26 23:54:50:773, 0, 2437.7085, 18.3124, 4992427, 37503.8000, 0, 5000, 18.3124, 37503.8000
2018-11-26 23:54:55:773, 0, 2530.1333, 18.4850, 5181713, 37857.2000, 0, 5000, 18.4850, 37857.2000
2018-11-26 23:55:00:773, 0, 2622.4067, 18.4547, 5370689, 37795.2000, 0, 5000, 18.4547, 37795.2000
2018-11-26 23:55:05:773, 0, 2716.5571, 18.8301, 5563509, 38564.0000, 0, 5000, 18.8301, 38564.0000
2018-11-26 23:55:10:773, 0, 2810.2534, 18.7393, 5755399, 38378.0000, 0, 5000, 18.7393, 38378.0000
2018-11-26 23:55:15:773, 0, 2903.1626, 18.5818, 5945677, 38055.6000, 0, 5000, 18.5818, 38055.6000
2018-11-26 23:55:20:773, 0, 2997.6006, 18.8876, 6139086, 38681.8000, 0, 5000, 18.8876, 38681.8000
2018-11-26 23:55:25:773, 0, 3092.0991, 18.8997, 6332619, 38706.6000, 0, 5000, 18.8997, 38706.6000
2018-11-26 23:55:30:773, 0, 3184.6450, 18.5092, 6522153, 37906.8000, 0, 5000, 18.5092, 37906.8000
2018-11-26 23:55:35:773, 0, 3277.2363, 18.5183, 6711780, 37925.4000, 0, 5000, 18.5183, 37925.4000
2018-11-26 23:55:40:784, 0, 3367.6025, 18.0336, 6896850, 36932.7480, 0, 5011, 18.0336, 36932.7480
2018-11-26 23:55:45:784, 0, 3460.2847, 18.5364, 7086663, 37962.6000, 0, 5000, 18.5364, 37962.6000
2018-11-26 23:55:50:784, 0, 3554.1777, 18.7786, 7278956, 38458.6000, 0, 5000, 18.7786, 38458.6000
2018-11-26 23:55:55:784, 0, 3647.4653, 18.6575, 7470009, 38210.6000, 0, 5000, 18.6575, 38210.6000
2018-11-26 23:56:00:784, 0, 3740.5259, 18.6121, 7660597, 38117.6000, 0, 5000, 18.6121, 38117.6000
2018-11-26 23:56:05:784, 0, 3833.2686, 18.5485, 7850534, 37987.4000, 0, 5000, 18.5485, 37987.4000
2018-11-26 23:56:10:784, 0, 3925.1484, 18.3760, 8038704, 37634.0000, 0, 5000, 18.3760, 37634.0000
2018-11-26 23:56:15:784, 0, 4017.7549, 18.5213, 8228362, 37931.6000, 0, 5000, 18.5213, 37931.6000
2018-11-26 23:56:20:784, 0, 4111.7388, 18.7968, 8420841, 38495.8000, 0, 5000, 18.7968, 38495.8000
2018-11-26 23:56:25:784, 0, 4204.7690, 18.6061, 8611367, 38105.2000, 0, 5000, 18.6061, 38105.2000
2018-11-26 23:56:30:784, 0, 4297.7085, 18.5879, 8801707, 38068.0000, 0, 5000, 18.5879, 38068.0000
2018-11-26 23:56:35:784, 0, 4394.0537, 19.2690, 8999022, 39463.0000, 0, 5000, 19.2690, 39463.0000
2018-11-26 23:56:40:784, 0, 4490.4595, 19.2812, 9196461, 39487.8000, 0, 5000, 19.2812, 39487.8000
2018-11-26 23:56:45:784, 0, 4584.8975, 18.8876, 9389870, 38681.8000, 0, 5000, 18.8876, 38681.8000
2018-11-26 23:56:50:784, 0, 4682.4536, 19.5112, 9589665, 39959.0000, 0, 5000, 19.5112, 39959.0000
2018-11-26 23:56:55:784, 0, 4777.2700, 18.9633, 9783849, 38836.8000, 0, 5000, 18.9633, 38836.8000
2018-11-26 23:57:00:784, 0, 4874.0845, 19.3629, 9982125, 39655.2000, 0, 5000, 19.3629, 39655.2000
2018-11-26 23:57:05:784, 0, 4972.1553, 19.6142, 10182974, 40169.8000, 0, 5000, 19.6142, 40169.8000
2018-11-26 23:57:10:784, 0, 5071.6338, 19.8957, 10386706, 40746.4000, 0, 5000, 19.8957, 40746.4000
2018-11-26 23:57:15:784, 0, 5169.1899, 19.5112, 10586501, 39959.0000, 0, 5000, 19.5112, 39959.0000
2018-11-26 23:57:20:784, 0, 5269.3950, 20.0410, 10791721, 41044.0000, 0, 5000, 20.0410, 41044.0000
2018-11-26 23:57:25:784, 0, 5365.8159, 19.2842, 10989191, 39494.0000, 0, 5000, 19.2842, 39494.0000
2018-11-26 23:57:30:784, 0, 5462.2065, 19.2781, 11186599, 39481.6000, 0, 5000, 19.2781, 39481.6000
2018-11-26 23:57:35:784, 0, 5558.6426, 19.2872, 11384100, 39500.2000, 0, 5000, 19.2872, 39500.2000
2018-11-26 23:57:40:784, 0, 5653.5952, 18.9905, 11578563, 38892.6000, 0, 5000, 18.9905, 38892.6000
2018-11-26 23:57:45:784, 0, 5748.0635, 18.8937, 11772034, 38694.2000, 0, 5000, 18.8937, 38694.2000
2018-11-26 23:57:50:784, 0, 5844.7417, 19.3356, 11970031, 39599.4000, 0, 5000, 19.3356, 39599.4000
2018-11-26 23:57:55:784, 0, 5942.4492, 19.5415, 12170136, 40021.0000, 0, 5000, 19.5415, 40021.0000
2018-11-26 23:58:00:784, 0, 6039.3696, 19.3841, 12368629, 39698.6000, 0, 5000, 19.3841, 39698.6000
2018-11-26 23:58:05:784, 0, 6134.6250, 19.0511, 12563712, 39016.6000, 0, 5000, 19.0511, 39016.6000
2018-11-26 23:58:10:784, 0, 6229.7744, 19.0299, 12758578, 38973.2000, 0, 5000, 19.0299, 38973.2000
2018-11-26 23:58:15:784, 0, 6329.2227, 19.8896, 12962248, 40734.0000, 0, 5000, 19.8896, 40734.0000
2018-11-26 23:58:20:784, 0, 6426.4307, 19.4416, 13161330, 39816.4000, 0, 5000, 19.4416, 39816.4000
2018-11-26 23:58:25:784, 0, 6524.2593, 19.5657, 13361683, 40070.6000, 0, 5000, 19.5657, 40070.6000
2018-11-26 23:58:30:784, 0, 6623.6772, 19.8836, 13565291, 40721.6000, 0, 5000, 19.8836, 40721.6000
2018-11-26 23:58:35:784, 0, 6718.3726, 18.9391, 13759227, 38787.2000, 0, 5000, 18.9391, 38787.2000
2018-11-26 23:58:40:784, 0, 6814.0215, 19.1298, 13955116, 39177.8000, 0, 5000, 19.1298, 39177.8000
2018-11-26 23:58:45:784, 0, 6910.1396, 19.2236, 14151966, 39370.0000, 0, 5000, 19.2236, 39370.0000
2018-11-26 23:58:50:784, 0, 7005.4556, 19.0632, 14347173, 39041.4000, 0, 5000, 19.0632, 39041.4000
2018-11-26 23:58:55:784, 0, 7098.5161, 18.6121, 14537761, 38117.6000, 0, 5000, 18.6121, 38117.6000
2018-11-26 23:59:00:784, 0, 7196.5566, 19.6081, 14738548, 40157.4000, 0, 5000, 19.6081, 40157.4000
2018-11-26 23:59:05:784, 0, 7293.5830, 19.4053, 14937258, 39742.0000, 0, 5000, 19.4053, 39742.0000
2018-11-26 23:59:10:784, 0, 7388.7930, 19.0420, 15132248, 38998.0000, 0, 5000, 19.0420, 38998.0000
2018-11-26 23:59:15:784, 0, 7482.8979, 18.8210, 15324975, 38545.4000, 0, 5000, 18.8210, 38545.4000
2018-11-26 23:59:20:784, 0, 7579.1069, 19.2418, 15522011, 39407.2000, 0, 5000, 19.2418, 39407.2000
2018-11-26 23:59:25:784, 0, 7670.4722, 18.2730, 15709127, 37423.2000, 0, 5000, 18.2730, 37423.2000
2018-11-26 23:59:30:784, 0, 7766.5298, 19.2115, 15905853, 39345.2000, 0, 5000, 19.2115, 39345.2000
2018-11-26 23:59:35:784, 0, 7862.7842, 19.2509, 16102982, 39425.8000, 0, 5000, 19.2509, 39425.8000
2018-11-26 23:59:40:784, 0, 7959.3867, 19.3205, 16300824, 39568.4000, 0, 5000, 19.3205, 39568.4000
2018-11-26 23:59:45:784, 0, 8054.9448, 19.1116, 16496527, 39140.6000, 0, 5000, 19.1116, 39140.6000
2018-11-26 23:59:50:784, 0, 8152.1680, 19.4446, 16695640, 39822.6000, 0, 5000, 19.4446, 39822.6000
2018-11-26 23:59:55:784, 0, 8250.1177, 19.5899, 16896241, 40120.2000, 0, 5000, 19.5899, 40120.2000
2018-11-27 00:00:00:784, 0, 8346.0845, 19.1934, 17092781, 39308.0000, 0, 5000, 19.1934, 39308.0000
2018-11-27 00:00:05:784, 0, 8444.8213, 19.7474, 17294994, 40442.6000, 0, 5000, 19.7474, 40442.6000
2018-11-27 00:00:10:784, 0, 8542.7861, 19.5930, 17495626, 40126.4000, 0, 5000, 19.5930, 40126.4000
WARNING: Exiting before consuming the expected number of messages: timeout (30000 ms) exceeded. You can use the --timeout option to increase the timeout.
