2018-12-13 05:48:22, id: test-054821-948, starting producer #0
2018-12-13 05:48:22, id: test-054821-948, starting producer #0, channel #0
2018-12-13 05:48:23, id: test-054821-948, time: 1.049s, sent: 10392 msg/s
2018-12-13 05:48:24, id: test-054821-948, time: 2.196s, sent: 8496 msg/s
2018-12-13 05:48:25, id: test-054821-948, time: 3.381s, sent: 7486 msg/s
2018-12-13 05:48:26, id: test-054821-948, time: 4.583s, sent: 6832 msg/s
2018-12-13 05:48:27, id: test-054821-948, time: 5.671s, sent: 7649 msg/s
2018-12-13 05:48:28, id: test-054821-948, time: 6.671s, sent: 8206 msg/s
2018-12-13 05:48:29, id: test-054821-948, time: 7.823s, sent: 5995 msg/s
2018-12-13 05:48:30, id: test-054821-948, time: 8.920s, sent: 7886 msg/s
2018-12-13 05:48:32, id: test-054821-948, time: 10.079s, sent: 7086 msg/s
2018-12-13 05:48:33, id: test-054821-948, time: 11.263s, sent: 7399 msg/s
2018-12-13 05:48:34, id: test-054821-948, time: 12.343s, sent: 7098 msg/s
2018-12-13 05:48:35, id: test-054821-948, time: 13.503s, sent: 6986 msg/s
2018-12-13 05:48:36, id: test-054821-948, time: 14.507s, sent: 7525 msg/s
2018-12-13 05:48:37, id: test-054821-948, time: 15.607s, sent: 7467 msg/s
2018-12-13 05:48:38, id: test-054821-948, time: 16.723s, sent: 6869 msg/s
2018-12-13 05:48:39, id: test-054821-948, time: 17.723s, sent: 7994 msg/s
2018-12-13 05:48:40, id: test-054821-948, time: 18.811s, sent: 6944 msg/s
2018-12-13 05:48:41, id: test-054821-948, time: 19.895s, sent: 6971 msg/s
2018-12-13 05:48:42, id: test-054821-948, time: 20.927s, sent: 7428 msg/s
2018-12-13 05:48:44, id: test-054821-948, time: 22.031s, sent: 7836 msg/s
2018-12-13 05:48:45, id: test-054821-948, time: 23.041s, sent: 7590 msg/s
2018-12-13 05:48:46, id: test-054821-948, time: 24.063s, sent: 7929 msg/s
2018-12-13 05:48:47, id: test-054821-948, time: 25.199s, sent: 7904 msg/s
2018-12-13 05:48:48, id: test-054821-948, time: 26.310s, sent: 7786 msg/s
2018-12-13 05:48:49, id: test-054821-948, time: 27.364s, sent: 7169 msg/s
2018-12-13 05:48:50, id: test-054821-948, time: 28.607s, sent: 7224 msg/s
2018-12-13 05:48:51, id: test-054821-948, time: 29.779s, sent: 7381 msg/s
2018-12-13 05:48:52, id: test-054821-948, time: 30.899s, sent: 7333 msg/s
2018-12-13 05:48:53, id: test-054821-948, time: 31.951s, sent: 7287 msg/s
2018-12-13 05:48:55, id: test-054821-948, time: 33.103s, sent: 7034 msg/s
2018-12-13 05:48:56, id: test-054821-948, time: 34.243s, sent: 7108 msg/s
2018-12-13 05:48:57, id: test-054821-948, time: 35.323s, sent: 7706 msg/s
2018-12-13 05:48:58, id: test-054821-948, time: 36.323s, sent: 7709 msg/s
2018-12-13 05:48:59, id: test-054821-948, time: 37.351s, sent: 6988 msg/s
2018-12-13 05:49:00, id: test-054821-948, time: 38.443s, sent: 7521 msg/s
2018-12-13 05:49:01, id: test-054821-948, time: 39.628s, sent: 6930 msg/s
2018-12-13 05:49:02, id: test-054821-948, time: 40.687s, sent: 7238 msg/s
2018-12-13 05:49:03, id: test-054821-948, time: 41.687s, sent: 8302 msg/s
2018-12-13 05:49:04, id: test-054821-948, time: 42.819s, sent: 6016 msg/s
2018-12-13 05:49:05, id: test-054821-948, time: 43.946s, sent: 7676 msg/s
2018-12-13 05:49:07, id: test-054821-948, time: 45.002s, sent: 7259 msg/s
2018-12-13 05:49:08, id: test-054821-948, time: 46.111s, sent: 7307 msg/s
2018-12-13 05:49:09, id: test-054821-948, time: 47.202s, sent: 7428 msg/s
2018-12-13 05:49:10, id: test-054821-948, time: 48.299s, sent: 7087 msg/s
2018-12-13 05:49:11, id: test-054821-948, time: 49.335s, sent: 7717 msg/s
2018-12-13 05:49:12, id: test-054821-948, time: 50.459s, sent: 7404 msg/s
2018-12-13 05:49:13, id: test-054821-948, time: 51.658s, sent: 7215 msg/s
2018-12-13 05:49:14, id: test-054821-948, time: 52.803s, sent: 7173 msg/s
2018-12-13 05:49:15, id: test-054821-948, time: 53.959s, sent: 7199 msg/s
2018-12-13 05:49:17, id: test-054821-948, time: 55.075s, sent: 7751 msg/s
2018-12-13 05:49:18, id: test-054821-948, time: 56.102s, sent: 7464 msg/s
2018-12-13 05:49:19, id: test-054821-948, time: 57.279s, sent: 6885 msg/s
2018-12-13 05:49:20, id: test-054821-948, time: 58.287s, sent: 8147 msg/s
2018-12-13 05:49:21, id: test-054821-948, time: 59.495s, sent: 6799 msg/s
2018-12-13 05:49:22, id: test-054821-948, time: 60.647s, sent: 7129 msg/s
2018-12-13 05:49:23, id: test-054821-948, time: 61.706s, sent: 8169 msg/s
2018-12-13 05:49:24, id: test-054821-948, time: 62.891s, sent: 6930 msg/s
2018-12-13 05:49:26, id: test-054821-948, time: 64.055s, sent: 7150 msg/s
2018-12-13 05:49:27, id: test-054821-948, time: 65.151s, sent: 7894 msg/s
2018-12-13 05:49:28, id: test-054821-948, time: 66.379s, sent: 6688 msg/s
2018-12-13 05:49:29, id: test-054821-948, time: 67.447s, sent: 7177 msg/s
2018-12-13 05:49:30, id: test-054821-948, time: 68.553s, sent: 7822 msg/s
2018-12-13 05:49:31, id: test-054821-948, time: 69.731s, sent: 6971 msg/s
2018-12-13 05:49:32, id: test-054821-948, time: 70.803s, sent: 7763 msg/s
2018-12-13 05:49:33, id: test-054821-948, time: 71.803s, sent: 7134 msg/s
2018-12-13 05:49:34, id: test-054821-948, time: 72.830s, sent: 8195 msg/s
2018-12-13 05:49:36, id: test-054821-948, time: 73.987s, sent: 8329 msg/s
2018-12-13 05:49:37, id: test-054821-948, time: 75.110s, sent: 7703 msg/s
2018-12-13 05:49:38, id: test-054821-948, time: 76.203s, sent: 7013 msg/s
2018-12-13 05:49:39, id: test-054821-948, time: 77.371s, sent: 7407 msg/s
2018-12-13 05:49:40, id: test-054821-948, time: 78.499s, sent: 7281 msg/s
2018-12-13 05:49:41, id: test-054821-948, time: 79.639s, sent: 6628 msg/s
2018-12-13 05:49:42, id: test-054821-948, time: 80.704s, sent: 7814 msg/s
2018-12-13 05:49:43, id: test-054821-948, time: 81.807s, sent: 7248 msg/s
2018-12-13 05:49:44, id: test-054821-948, time: 82.898s, sent: 7527 msg/s
2018-12-13 05:49:46, id: test-054821-948, time: 83.999s, sent: 6962 msg/s
2018-12-13 05:49:47, id: test-054821-948, time: 85.147s, sent: 7059 msg/s
2018-12-13 05:49:48, id: test-054821-948, time: 86.309s, sent: 8104 msg/s
2018-12-13 05:49:49, id: test-054821-948, time: 87.370s, sent: 7122 msg/s
2018-12-13 05:49:50, id: test-054821-948, time: 88.515s, sent: 6695 msg/s
2018-12-13 05:49:51, id: test-054821-948, time: 89.599s, sent: 7576 msg/s
2018-12-13 05:49:52, id: test-054821-948, time: 90.599s, sent: 7202 msg/s
2018-12-13 05:49:53, id: test-054821-948, time: 91.616s, sent: 7563 msg/s
2018-12-13 05:49:54, id: test-054821-948, time: 92.795s, sent: 6966 msg/s
2018-12-13 05:49:55, id: test-054821-948, time: 93.955s, sent: 7175 msg/s
2018-12-13 05:49:57, id: test-054821-948, time: 95.050s, sent: 7901 msg/s
2018-12-13 05:49:58, id: test-054821-948, time: 96.275s, sent: 6704 msg/s
2018-12-13 05:49:59, id: test-054821-948, time: 97.427s, sent: 7129 msg/s
2018-12-13 05:50:00, id: test-054821-948, time: 98.435s, sent: 8039 msg/s
2018-12-13 05:50:01, id: test-054821-948, time: 99.619s, sent: 6937 msg/s
2018-12-13 05:50:02, id: test-054821-948, time: 100.731s, sent: 7484 msg/s
2018-12-13 05:50:03, id: test-054821-948, time: 101.830s, sent: 7871 msg/s
2018-12-13 05:50:04, id: test-054821-948, time: 102.831s, sent: 6893 msg/s
2018-12-13 05:50:05, id: test-054821-948, time: 103.963s, sent: 7255 msg/s
2018-12-13 05:50:07, id: test-054821-948, time: 105.111s, sent: 7250 msg/s
2018-12-13 05:50:08, id: test-054821-948, time: 106.275s, sent: 7432 msg/s
2018-12-13 05:50:09, id: test-054821-948, time: 107.399s, sent: 7307 msg/s
2018-12-13 05:50:10, id: test-054821-948, time: 108.527s, sent: 7378 msg/s
2018-12-13 05:50:11, id: test-054821-948, time: 109.717s, sent: 7269 msg/s
2018-12-13 05:50:12, id: test-054821-948, time: 110.724s, sent: 7612 msg/s
2018-12-13 05:50:13, id: test-054821-948, time: 111.779s, sent: 7163 msg/s
2018-12-13 05:50:14, id: test-054821-948, time: 112.911s, sent: 7642 msg/s
2018-12-13 05:50:16, id: test-054821-948, time: 114.099s, sent: 6914 msg/s
2018-12-13 05:50:17, id: test-054821-948, time: 115.255s, sent: 7199 msg/s
2018-12-13 05:50:18, id: test-054821-948, time: 116.263s, sent: 8038 msg/s
2018-12-13 05:50:19, id: test-054821-948, time: 117.379s, sent: 7261 msg/s
2018-12-13 05:50:20, id: test-054821-948, time: 118.535s, sent: 6537 msg/s
2018-12-13 05:50:21, id: test-054821-948, time: 119.619s, sent: 7678 msg/s
2018-12-13 05:50:22, id: test-054821-948, time: 120.619s, sent: 7801 msg/s
2018-12-13 05:50:23, id: test-054821-948, time: 121.621s, sent: 7230 msg/s
2018-12-13 05:50:24, id: test-054821-948, time: 122.621s, sent: 7791 msg/s
2018-12-13 05:50:25, id: test-054821-948, time: 123.731s, sent: 6063 msg/s
2018-12-13 05:50:26, id: test-054821-948, time: 124.870s, sent: 7596 msg/s
2018-12-13 05:50:28, id: test-054821-948, time: 126.079s, sent: 6793 msg/s
2018-12-13 05:50:29, id: test-054821-948, time: 127.183s, sent: 7538 msg/s
2018-12-13 05:50:30, id: test-054821-948, time: 128.224s, sent: 7258 msg/s
2018-12-13 05:50:31, id: test-054821-948, time: 129.235s, sent: 6716 msg/s
2018-12-13 05:50:32, id: test-054821-948, time: 130.266s, sent: 7860 msg/s
2018-12-13 05:50:33, id: test-054821-948, time: 131.403s, sent: 7224 msg/s
2018-12-13 05:50:34, id: test-054821-948, time: 132.591s, sent: 6913 msg/s
2018-12-13 05:50:35, id: test-054821-948, time: 133.663s, sent: 7763 msg/s
2018-12-13 05:50:36, id: test-054821-948, time: 134.835s, sent: 6914 msg/s
2018-12-13 05:50:37, id: test-054821-948, time: 135.835s, sent: 7556 msg/s
2018-12-13 05:50:38, id: test-054821-948, time: 136.932s, sent: 7387 msg/s
2018-12-13 05:50:40, id: test-054821-948, time: 138.035s, sent: 6950 msg/s
2018-12-13 05:50:41, id: test-054821-948, time: 139.151s, sent: 7752 msg/s
2018-12-13 05:50:42, id: test-054821-948, time: 140.331s, sent: 6960 msg/s
2018-12-13 05:50:43, id: test-054821-948, time: 141.492s, sent: 7168 msg/s
2018-12-13 05:50:44, id: test-054821-948, time: 142.624s, sent: 7642 msg/s
2018-12-13 05:50:45, id: test-054821-948, time: 143.815s, sent: 6896 msg/s
2018-12-13 05:50:47, id: test-054821-948, time: 145.087s, sent: 7490 msg/s
2018-12-13 05:50:48, id: test-054821-948, time: 146.151s, sent: 7615 msg/s
2018-12-13 05:50:49, id: test-054821-948, time: 147.258s, sent: 7420 msg/s
2018-12-13 05:50:50, id: test-054821-948, time: 148.258s, sent: 8070 msg/s
2018-12-13 05:50:51, id: test-054821-948, time: 149.427s, sent: 6492 msg/s
2018-12-13 05:50:52, id: test-054821-948, time: 150.431s, sent: 7526 msg/s
2018-12-13 05:50:53, id: test-054821-948, time: 151.487s, sent: 7258 msg/s
2018-12-13 05:50:54, id: test-054821-948, time: 152.632s, sent: 7077 msg/s
2018-12-13 05:50:55, id: test-054821-948, time: 153.663s, sent: 7860 msg/s
2018-12-13 05:50:56, id: test-054821-948, time: 154.875s, sent: 6777 msg/s
2018-12-13 05:50:58, id: test-054821-948, time: 156.023s, sent: 7154 msg/s
2018-12-13 05:50:59, id: test-054821-948, time: 157.098s, sent: 8149 msg/s
2018-12-13 05:51:00, id: test-054821-948, time: 158.275s, sent: 6978 msg/s
2018-12-13 05:51:01, id: test-054821-948, time: 159.414s, sent: 7787 msg/s
2018-12-13 05:51:02, id: test-054821-948, time: 160.587s, sent: 7562 msg/s
2018-12-13 05:51:03, id: test-054821-948, time: 161.767s, sent: 7331 msg/s
2018-12-13 05:51:04, id: test-054821-948, time: 162.931s, sent: 7056 msg/s
2018-12-13 05:51:06, id: test-054821-948, time: 163.971s, sent: 8002 msg/s
2018-12-13 05:51:07, id: test-054821-948, time: 165.056s, sent: 7469 msg/s
2018-12-13 05:51:08, id: test-054821-948, time: 166.182s, sent: 7196 msg/s
2018-12-13 05:51:09, id: test-054821-948, time: 167.328s, sent: 7740 msg/s
2018-12-13 05:51:10, id: test-054821-948, time: 168.495s, sent: 6944 msg/s
2018-12-13 05:51:11, id: test-054821-948, time: 169.615s, sent: 7431 msg/s
2018-12-13 05:51:12, id: test-054821-948, time: 170.749s, sent: 7628 msg/s
2018-12-13 05:51:13, id: test-054821-948, time: 171.931s, sent: 6949 msg/s
2018-12-13 05:51:15, id: test-054821-948, time: 173.075s, sent: 7275 msg/s
2018-12-13 05:51:16, id: test-054821-948, time: 174.283s, sent: 7705 msg/s
2018-12-13 05:51:17, id: test-054821-948, time: 175.439s, sent: 7199 msg/s
2018-12-13 05:51:18, id: test-054821-948, time: 176.661s, sent: 7080 msg/s
2018-12-13 05:51:19, id: test-054821-948, time: 177.683s, sent: 7500 msg/s
2018-12-13 05:51:20, id: test-054821-948, time: 178.731s, sent: 7209 msg/s
2018-12-13 05:51:21, id: test-054821-948, time: 179.731s, sent: 7556 msg/s
2018-12-13 05:51:22, id: test-054821-948, time: 180.859s, sent: 7184 msg/s
