2018-12-13 05:48:21, id: test-054821-501, starting consumer #0
2018-12-13 05:48:21, id: test-054821-501, starting consumer #0, channel #0
2018-12-13 05:48:22, id: test-054821-501, time: 1.001s, received: 2572 msg/s
2018-12-13 05:48:23, id: test-054821-501, time: 2.003s, received: 7219 msg/s
2018-12-13 05:48:24, id: test-054821-501, time: 3.005s, received: 7170 msg/s
2018-12-13 05:48:25, id: test-054821-501, time: 4.005s, received: 7250 msg/s
2018-12-13 05:48:26, id: test-054821-501, time: 5.005s, received: 7277 msg/s
2018-12-13 05:48:27, id: test-054821-501, time: 6.006s, received: 7157 msg/s
2018-12-13 05:48:28, id: test-054821-501, time: 7.006s, received: 7232 msg/s
2018-12-13 05:48:29, id: test-054821-501, time: 8.009s, received: 7365 msg/s
2018-12-13 05:48:30, id: test-054821-501, time: 9.009s, received: 7233 msg/s
2018-12-13 05:48:31, id: test-054821-501, time: 10.009s, received: 7273 msg/s
2018-12-13 05:48:32, id: test-054821-501, time: 11.009s, received: 7224 msg/s
2018-12-13 05:48:33, id: test-054821-501, time: 12.009s, received: 7427 msg/s
2018-12-13 05:48:34, id: test-054821-501, time: 13.009s, received: 7256 msg/s
2018-12-13 05:48:35, id: test-054821-501, time: 14.013s, received: 7117 msg/s
2018-12-13 05:48:36, id: test-054821-501, time: 15.014s, received: 7351 msg/s
2018-12-13 05:48:37, id: test-054821-501, time: 16.014s, received: 7214 msg/s
2018-12-13 05:48:38, id: test-054821-501, time: 17.014s, received: 7260 msg/s
2018-12-13 05:48:39, id: test-054821-501, time: 18.014s, received: 7242 msg/s
2018-12-13 05:48:40, id: test-054821-501, time: 19.014s, received: 7164 msg/s
2018-12-13 05:48:41, id: test-054821-501, time: 20.014s, received: 7299 msg/s
2018-12-13 05:48:42, id: test-054821-501, time: 21.014s, received: 7403 msg/s
2018-12-13 05:48:43, id: test-054821-501, time: 22.014s, received: 7533 msg/s
2018-12-13 05:48:44, id: test-054821-501, time: 23.016s, received: 7687 msg/s
2018-12-13 05:48:45, id: test-054821-501, time: 24.016s, received: 7695 msg/s
2018-12-13 05:48:46, id: test-054821-501, time: 25.016s, received: 8083 msg/s
2018-12-13 05:48:47, id: test-054821-501, time: 26.017s, received: 8013 msg/s
2018-12-13 05:48:48, id: test-054821-501, time: 27.018s, received: 7250 msg/s
2018-12-13 05:48:49, id: test-054821-501, time: 28.018s, received: 7355 msg/s
2018-12-13 05:48:50, id: test-054821-501, time: 29.018s, received: 7527 msg/s
2018-12-13 05:48:51, id: test-054821-501, time: 30.018s, received: 7194 msg/s
