2018-12-24 21:49:02, id: test-214902-284, starting consumer #0
2018-12-24 21:49:02, id: test-214902-284, starting consumer #0, channel #0
2018-12-24 21:49:04, id: test-214902-284, time: 2.401s, received: 0.42 msg/s
2018-12-24 21:49:05, id: test-214902-284, time: 3.401s, received: 8997 msg/s
2018-12-24 21:49:06, id: test-214902-284, time: 4.401s, received: 12166 msg/s
2018-12-24 21:49:07, id: test-214902-284, time: 5.401s, received: 11499 msg/s
2018-12-24 21:49:08, id: test-214902-284, time: 6.401s, received: 11495 msg/s
2018-12-24 21:49:09, id: test-214902-284, time: 7.401s, received: 11614 msg/s
2018-12-24 21:49:10, id: test-214902-284, time: 8.401s, received: 11811 msg/s
2018-12-24 21:49:11, id: test-214902-284, time: 9.401s, received: 11250 msg/s
2018-12-24 21:49:12, id: test-214902-284, time: 10.402s, received: 11520 msg/s
2018-12-24 21:49:13, id: test-214902-284, time: 11.402s, received: 11470 msg/s
2018-12-24 21:49:14, id: test-214902-284, time: 12.402s, received: 11476 msg/s
2018-12-24 21:49:15, id: test-214902-284, time: 13.402s, received: 11664 msg/s
2018-12-24 21:49:16, id: test-214902-284, time: 14.402s, received: 11562 msg/s
2018-12-24 21:49:17, id: test-214902-284, time: 15.403s, received: 11457 msg/s
2018-12-24 21:49:18, id: test-214902-284, time: 16.403s, received: 11774 msg/s
2018-12-24 21:49:19, id: test-214902-284, time: 17.403s, received: 11464 msg/s
2018-12-24 21:49:20, id: test-214902-284, time: 18.403s, received: 11297 msg/s
2018-12-24 21:49:21, id: test-214902-284, time: 19.403s, received: 11466 msg/s
2018-12-24 21:49:22, id: test-214902-284, time: 20.403s, received: 11412 msg/s
2018-12-24 21:49:23, id: test-214902-284, time: 21.403s, received: 11358 msg/s
2018-12-24 21:49:24, id: test-214902-284, time: 22.403s, received: 11257 msg/s
2018-12-24 21:49:25, id: test-214902-284, time: 23.403s, received: 11364 msg/s
2018-12-24 21:49:26, id: test-214902-284, time: 24.403s, received: 11563 msg/s
2018-12-24 21:49:27, id: test-214902-284, time: 25.404s, received: 11313 msg/s
2018-12-24 21:49:28, id: test-214902-284, time: 26.404s, received: 11613 msg/s
2018-12-24 21:49:29, id: test-214902-284, time: 27.404s, received: 11373 msg/s
2018-12-24 21:49:30, id: test-214902-284, time: 28.404s, received: 11306 msg/s
2018-12-24 21:49:31, id: test-214902-284, time: 29.404s, received: 11338 msg/s
2018-12-24 21:49:32, id: test-214902-284, time: 30.404s, received: 11460 msg/s
2018-12-24 21:49:33, id: test-214902-284, time: 31.404s, received: 11087 msg/s
2018-12-24 21:49:34, id: test-214902-284, time: 32.404s, received: 11911 msg/s
2018-12-24 21:49:35, id: test-214902-284, time: 33.404s, received: 11639 msg/s
2018-12-24 21:49:36, id: test-214902-284, time: 34.404s, received: 11480 msg/s
2018-12-24 21:49:37, id: test-214902-284, time: 35.404s, received: 11728 msg/s
2018-12-24 21:49:38, id: test-214902-284, time: 36.404s, received: 11499 msg/s
2018-12-24 21:49:39, id: test-214902-284, time: 37.404s, received: 11912 msg/s
2018-12-24 21:49:40, id: test-214902-284, time: 38.404s, received: 11780 msg/s
2018-12-24 21:49:41, id: test-214902-284, time: 39.404s, received: 11381 msg/s
2018-12-24 21:49:42, id: test-214902-284, time: 40.404s, received: 11411 msg/s
2018-12-24 21:49:43, id: test-214902-284, time: 41.404s, received: 11455 msg/s
2018-12-24 21:49:44, id: test-214902-284, time: 42.404s, received: 11695 msg/s
2018-12-24 21:49:45, id: test-214902-284, time: 43.404s, received: 11451 msg/s
