2018-12-19 20:11:27, id: test-201127-039, starting producer #0
2018-12-19 20:11:27, id: test-201127-039, starting producer #0, channel #0
2018-12-19 20:11:28, id: test-201127-039, time: 1.046s, sent: 14871 msg/s
2018-12-19 20:11:29, id: test-201127-039, time: 2.062s, sent: 15872 msg/s
2018-12-19 20:11:30, id: test-201127-039, time: 3.079s, sent: 12727 msg/s
2018-12-19 20:11:31, id: test-201127-039, time: 4.170s, sent: 13976 msg/s
2018-12-19 20:11:32, id: test-201127-039, time: 5.242s, sent: 14223 msg/s
2018-12-19 20:11:33, id: test-201127-039, time: 6.250s, sent: 13167 msg/s
2018-12-19 20:11:34, id: test-201127-039, time: 7.334s, sent: 13762 msg/s
2018-12-19 20:11:35, id: test-201127-039, time: 8.338s, sent: 13329 msg/s
2018-12-19 20:11:36, id: test-201127-039, time: 9.462s, sent: 13370 msg/s
2018-12-19 20:11:37, id: test-201127-039, time: 10.546s, sent: 14066 msg/s
2018-12-19 20:11:38, id: test-201127-039, time: 11.628s, sent: 13991 msg/s
2018-12-19 20:11:39, id: test-201127-039, time: 12.670s, sent: 14527 msg/s
2018-12-19 20:11:40, id: test-201127-039, time: 13.736s, sent: 14097 msg/s
2018-12-19 20:11:41, id: test-201127-039, time: 14.830s, sent: 13737 msg/s
2018-12-19 20:11:43, id: test-201127-039, time: 15.950s, sent: 13516 msg/s
2018-12-19 20:11:44, id: test-201127-039, time: 17.074s, sent: 13662 msg/s
2018-12-19 20:11:45, id: test-201127-039, time: 18.173s, sent: 13575 msg/s
2018-12-19 20:11:46, id: test-201127-039, time: 19.258s, sent: 13952 msg/s
2018-12-19 20:11:47, id: test-201127-039, time: 20.375s, sent: 13553 msg/s
2018-12-19 20:11:48, id: test-201127-039, time: 21.462s, sent: 14026 msg/s
2018-12-19 20:11:49, id: test-201127-039, time: 22.542s, sent: 14017 msg/s
2018-12-19 20:11:50, id: test-201127-039, time: 23.678s, sent: 13325 msg/s
2018-12-19 20:11:51, id: test-201127-039, time: 24.802s, sent: 13273 msg/s
2018-12-19 20:11:52, id: test-201127-039, time: 25.818s, sent: 13172 msg/s
2018-12-19 20:11:54, id: test-201127-039, time: 26.884s, sent: 14200 msg/s
